PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
1482105,602276,4,4,1,4,3,8,1
1482141,602284,9,1,1,4,1,7,1
1482142,602284,14,2,2,4,1,7,1
1482143,602284,21,3,1,2,3,2,9
1482144,602284,39,4,2,2,3,2,9
1482145,602284,56,5,1,3,3,4,13
1482356,602321,10,1,1,4,1,7,1
1482357,602321,17,2,2,3,1,6,1
1482358,602321,17,3,1,3,3,4,9
1482359,602321,43,4,1,2,3,2,9
1482360,602321,57,5,2,3,3,4,9
1482410,602332,57,1,2,1,3,1,9
1482411,602332,79,2,1,3,3,5,13
1482412,602332,72,3,1,3,3,5,13
1482428,602336,6,1,2,4,1,7,1
1482429,602336,16,2,2,3,1,6,1
1482430,602336,22,3,1,2,2,3,9
1482431,602336,57,4,2,3,3,4,9
1482432,602336,66,5,1,3,3,5,9
1482586,602364,6,1,2,4,1,7,1
1482587,602364,9,2,2,4,1,7,1
1482588,602364,9,3,1,4,1,7,1
1482589,602364,17,4,2,3,1,6,1
1482590,602364,17,5,2,3,1,6,1
1482591,602364,17,6,1,3,1,6,1
1482592,602364,44,7,1,1,3,1,9
1482593,602364,57,8,2,2,3,2,13
1482651,602372,7,1,2,4,1,7,1
1482652,602372,12,2,1,4,1,7,1
1482653,602372,13,3,1,4,1,7,1
1482654,602372,17,4,2,3,1,6,1
1482655,602372,19,5,2,1,2,1,13
1482656,602372,35,6,2,2,3,2,9
1482657,602372,36,7,1,2,2,3,9
1482658,602372,57,8,2,3,3,4,1
1482751,602396,47,1,1,3,3,4,9
1482752,602396,57,2,1,3,3,4,13
1482753,602396,64,3,2,3,3,4,9
1482911,602430,7,1,1,4,1,7,1
1482912,602430,8,2,1,4,1,7,1
1482913,602430,9,3,2,4,1,7,1
1482914,602430,39,4,2,3,3,4,1
1482915,602430,57,5,1,2,3,2,9
1483007,602448,8,1,2,4,1,7,1
1483008,602448,11,2,2,4,1,7,1
1483009,602448,16,3,2,3,1,6,1
1483010,602448,21,4,2,3,3,4,9
1483011,602448,57,5,1,1,3,1,13
1483012,602448,65,6,2,3,3,5,9
1483100,602461,58,1,2,1,3,1,9
1483101,602461,62,2,2,3,3,4,9
1483116,602469,21,1,1,3,2,3,9
1483117,602469,58,2,2,1,3,1,9
1483118,602469,62,3,1,1,3,1,13
1483211,602493,7,1,1,4,1,7,1
1483212,602493,12,2,1,4,1,7,1
1483213,602493,51,3,1,3,3,4,1
1483214,602493,58,4,2,3,3,4,1
1483296,602514,6,1,1,4,1,7,1
1483297,602514,9,2,2,4,1,7,1
1483298,602514,9,3,1,4,1,7,1
1483299,602514,51,4,1,1,3,1,9
1483300,602514,58,5,2,3,3,4,13
1483336,602522,58,1,2,1,3,1,9
1483337,602522,80,2,1,3,3,5,13
1483338,602522,77,3,1,3,3,5,13
1483339,602522,81,4,1,3,3,5,9
1483448,602546,58,1,1,3,3,4,13
1483460,602558,58,1,1,1,3,1,13
1483467,602565,58,1,1,1,3,1,1
1483487,602571,15,1,2,4,1,7,1
1483488,602571,21,2,2,2,3,2,1
1483489,602571,52,3,2,2,3,2,9
1483490,602571,58,4,1,3,3,4,9
1483613,602600,55,1,1,3,3,4,13
1483614,602600,59,2,2,3,3,4,13
1483706,602636,29,1,1,3,3,4,9
1483707,602636,59,2,2,3,3,4,9
1483708,602636,68,3,1,3,3,5,9
1483709,602637,24,1,1,2,3,2,9
1483710,602637,46,2,1,1,3,1,13
1483711,602637,59,3,2,1,3,1,9
1483718,602639,31,1,2,3,3,4,9
1483719,602639,32,2,1,2,3,2,9
1483720,602639,33,3,2,2,3,2,9
1483721,602639,57,4,1,1,3,1,9
1483722,602639,59,5,2,3,3,4,9
1483781,602650,11,1,2,4,1,7,1
1483782,602650,11,2,1,4,1,7,1
1483783,602650,16,3,2,3,1,6,1
1483784,602650,16,4,1,3,1,6,1
1483785,602650,40,5,1,1,3,1,13
1483786,602650,59,6,2,3,3,4,1
1483900,602683,39,1,1,2,3,2,1
1483901,602683,57,2,2,2,3,2,9
1483902,602683,59,3,1,1,3,1,13
1483903,602684,44,1,1,1,3,1,9
1483904,602684,45,2,2,1,3,1,9
1483905,602684,59,3,1,1,3,1,9
1484200,602747,60,1,2,3,3,4,1
1484215,602762,60,1,2,1,3,1,9
1484216,602763,60,1,2,1,3,1,13
1484238,602775,58,1,1,1,3,1,13
1484239,602775,60,2,2,2,3,2,9
1484326,602808,9,1,2,4,1,7,1
1484327,602808,19,2,2,3,2,3,9
1484328,602808,31,3,1,1,3,1,13
1484329,602808,60,4,2,1,3,1,9
1484342,602812,8,1,2,4,1,7,1
1484343,602812,23,2,2,3,3,4,9
1484344,602812,25,3,2,1,2,1,9
1484345,602812,60,4,2,3,3,4,9
1484399,602826,9,1,2,4,1,7,1
1484400,602826,11,2,2,4,1,7,1
1484401,602826,60,3,2,3,3,4,1
1484402,602826,63,4,1,2,3,2,9
1484448,602838,16,1,1,3,1,6,1
1484449,602838,20,2,2,2,2,3,9
1484450,602838,37,3,1,1,3,1,1
1484451,602838,60,4,2,1,3,1,9
1484501,602850,6,1,2,4,1,7,1
1484502,602850,22,2,2,3,3,4,9
1484503,602850,23,3,1,1,3,1,9
1484504,602850,33,4,2,3,3,4,1
1484505,602850,60,5,2,3,3,4,9
1484624,602871,17,1,1,3,1,6,1
1484625,602871,18,2,2,3,2,3,9
1484626,602871,19,3,1,1,3,1,9
1484627,602871,31,4,1,1,3,1,1
1484628,602871,33,5,1,1,3,1,9
1484629,602871,33,6,1,1,3,1,1
1484630,602871,57,7,1,1,3,1,1
1484631,602871,60,8,2,3,3,4,13
1484632,602872,6,1,2,4,1,7,1
1484633,602872,8,2,2,4,1,7,1
1484634,602872,9,3,1,4,1,7,1
1484635,602872,19,4,2,3,3,4,9
1484636,602872,20,5,1,2,3,2,9
1484637,602872,23,6,1,3,3,4,1
1484638,602872,55,7,1,3,3,4,9
1484639,602872,60,8,2,3,3,4,9
1484640,602873,8,1,2,4,1,7,1
1484641,602873,16,2,1,3,1,6,1
1484642,602873,16,3,1,3,1,6,1
1484643,602873,17,4,1,3,1,6,1
1484644,602873,18,5,2,3,2,3,9
1484645,602873,20,6,2,3,3,4,9
1484646,602873,35,7,1,2,2,3,9
1484647,602873,60,8,2,1,3,1,9
1484746,602898,42,1,2,1,3,1,13
1484747,602898,60,2,1,1,3,1,13
1484932,602940,7,1,2,4,1,7,1
1484933,602940,8,2,1,4,1,7,1
1484934,602940,13,3,1,4,1,7,1
1484935,602940,17,4,2,3,1,6,1
1484936,602940,19,5,1,1,3,1,9
1484937,602940,22,6,2,2,3,2,13
1484938,602940,50,7,2,1,3,1,13
1484939,602940,60,8,1,1,3,1,13
1485078,602972,48,1,1,3,3,4,9
1485079,602972,61,2,2,3,3,4,9
1485080,602972,62,3,2,3,3,4,9
1485081,602972,64,4,2,3,3,4,9
1485082,602972,83,5,1,3,3,5,9
1485325,603015,10,1,2,4,1,7,1
1485326,603015,12,2,2,4,1,7,1
1485327,603015,21,3,1,3,3,4,9
1485328,603015,22,4,2,3,3,4,9
1485329,603015,23,5,2,3,3,4,1
1485330,603015,23,6,1,1,3,1,9
1485331,603015,34,7,1,1,3,1,9
1485332,603015,61,8,2,2,3,2,13
1485422,603044,6,1,2,4,1,7,1
1485423,603044,54,2,2,1,3,1,9
1485424,603044,61,3,1,3,3,4,1
1485456,603053,7,1,2,4,1,7,1
1485457,603053,11,2,2,4,1,7,1
1485458,603053,38,3,2,2,3,2,13
1485459,603053,61,4,1,1,3,1,9
1485460,603053,5,5,1,4,1,8,1
1485732,603111,13,1,2,4,1,7,1
1485733,603111,13,2,1,4,1,7,1
1485734,603111,13,3,1,4,1,7,1
1485735,603111,14,4,2,4,1,7,1
1485736,603111,52,5,2,2,3,2,9
1485737,603111,61,6,1,1,3,1,9
1485828,603144,53,1,1,3,3,4,1
1485829,603144,62,2,2,1,3,1,9
1485850,603153,48,1,1,3,3,4,9
1485851,603153,54,2,1,2,3,2,1
1485852,603153,62,3,2,3,3,4,9
1485886,603162,18,1,2,3,2,3,9
1485887,603162,23,2,2,2,3,2,9
1485888,603162,25,3,1,1,2,1,9
1485889,603162,59,4,1,3,3,4,9
1485890,603162,62,5,2,1,3,1,13
1485900,603165,33,1,1,3,3,4,1
1485901,603165,34,2,1,1,3,1,9
1485902,603165,34,3,1,1,3,1,13
1485903,603165,62,4,2,3,3,4,13
1485904,603165,66,5,1,3,3,5,9
1486151,603210,44,1,2,1,3,1,9
1486152,603210,62,2,1,1,3,1,9
1486153,603210,4,3,2,4,3,8,1
1486160,603214,62,1,1,1,3,1,1
1486161,603214,82,2,1,3,3,5,9
1486226,603241,9,1,2,4,1,7,1
1486227,603241,44,2,2,1,3,1,13
1486228,603241,62,3,1,3,3,4,9
1486229,603241,5,4,2,4,1,8,1
1486298,603264,11,1,2,4,1,7,1
1486299,603264,37,2,2,1,3,1,9
1486300,603264,62,3,1,3,3,4,1
1486301,603264,3,4,2,4,3,8,1
1486431,603301,16,1,1,3,1,6,1
1486432,603301,26,2,2,3,2,3,13
1486433,603301,54,3,1,1,3,1,13
1486434,603301,63,4,2,3,3,4,13
1486435,603301,3,5,1,4,3,8,1
1486507,603319,31,1,1,1,3,1,13
1486508,603319,35,2,2,1,3,1,13
1486509,603319,48,3,1,3,3,4,1
1486510,603319,63,4,2,3,3,4,9
1486685,603356,12,1,1,4,1,7,1
1486686,603356,12,2,1,4,1,7,1
1486687,603356,15,3,2,4,1,7,1
1486688,603356,58,4,2,1,3,1,9
1486689,603356,63,5,1,1,3,1,13
1486753,603367,6,1,1,4,1,7,1
1486754,603367,9,2,2,4,1,7,1
1486755,603367,11,3,2,4,1,7,1
1486756,603367,12,4,1,4,1,7,1
1486757,603367,14,5,1,4,1,7,1
1486758,603367,14,6,1,4,1,7,1
1486759,603367,15,7,2,4,1,7,1
1486760,603367,63,8,1,3,3,4,9
1486777,603370,31,1,2,1,3,1,13
1486778,603370,31,2,2,2,3,2,1
1486779,603370,46,3,1,1,3,1,9
1486780,603370,47,4,1,1,3,1,9
1486781,603370,50,5,1,1,3,1,9
1486782,603370,63,6,1,3,3,4,9
1486783,603370,66,7,2,3,3,5,9
1486784,603370,82,8,2,3,3,5,1
1486893,603391,38,1,1,1,3,1,9
1486894,603391,41,2,1,2,3,2,13
1486895,603391,64,3,2,3,3,4,13
1487029,603417,7,1,2,4,1,7,1
1487030,603417,7,2,1,4,1,7,1
1487031,603417,8,3,1,4,1,7,1
1487032,603417,16,4,1,3,1,6,1
1487033,603417,18,5,2,3,2,3,9
1487034,603417,20,6,1,3,2,3,9
1487035,603417,51,7,1,1,3,1,9
1487036,603417,64,8,2,2,3,2,9
1487088,603426,64,1,1,3,3,4,9
1487314,603480,18,1,2,2,2,3,9
1487315,603480,23,2,1,3,3,4,9
1487316,603480,31,3,1,3,3,4,9
1487317,603480,31,4,1,1,3,1,9
1487318,603480,34,5,2,1,3,1,13
1487319,603480,45,6,1,1,3,1,1
1487320,603480,60,7,2,2,3,2,9
1487321,603480,64,8,1,1,3,1,9
1487504,603537,13,1,2,4,1,7,1
1487505,603537,40,2,2,1,3,1,9
1487506,603537,65,3,1,1,3,1,9
1487516,603541,28,1,1,2,3,2,9
1487517,603541,53,2,2,1,3,1,13
1487518,603541,65,3,1,2,3,2,13
1487571,603552,31,1,2,1,3,1,13
1487572,603552,44,2,1,2,3,2,9
1487573,603552,50,3,2,3,3,4,1
1487574,603552,65,4,2,3,3,5,9
1487575,603552,65,5,1,1,3,1,13
1487576,603552,1,6,1,4,3,8,1
1487626,603562,63,1,2,2,3,2,9
1487627,603562,66,2,2,3,3,5,9
1487752,603584,6,1,1,4,1,7,1
1487753,603584,8,2,2,4,1,7,1
1487754,603584,9,3,2,4,1,7,1
1487755,603584,10,4,2,4,1,7,1
1487756,603584,14,5,2,4,1,7,1
1487757,603584,42,6,1,1,3,1,9
1487758,603584,49,7,2,1,3,1,9
1487759,603584,66,8,2,1,3,1,9
1487808,603598,39,1,1,2,3,2,1
1487809,603598,66,2,1,3,3,5,9
1487908,603632,43,1,2,1,3,1,9
1487909,603632,66,2,1,3,3,5,9
1487910,603632,70,3,2,2,3,2,1
1487953,603643,29,1,1,2,2,3,9
1487954,603643,32,2,2,1,3,1,9
1487955,603643,63,3,2,1,3,1,1
1487956,603643,66,4,1,1,3,1,9
1488023,603657,66,1,1,1,3,1,9
1488024,603657,75,2,2,3,3,5,1
1488025,603657,86,3,2,3,3,5,9
1488026,603657,84,4,2,3,3,5,9
1488093,603671,67,1,2,1,3,1,13
1488173,603709,57,1,2,3,3,4,9
1488174,603709,59,2,1,1,3,1,1
1488175,603709,67,3,2,3,3,5,9
1488310,603741,6,1,2,4,1,7,1
1488311,603741,11,2,2,4,1,7,1
1488312,603741,11,3,2,4,1,7,1
1488313,603741,13,4,1,4,1,7,1
1488314,603741,36,5,2,3,3,4,1
1488315,603741,67,6,2,3,3,5,9
1488498,603774,18,1,2,3,3,4,9
1488499,603774,18,2,1,3,2,3,9
1488500,603774,19,3,1,1,2,1,9
1488501,603774,49,4,2,3,3,4,9
1488502,603774,67,5,1,3,3,5,9
1488552,603784,6,1,2,4,1,7,1
1488553,603784,7,2,1,4,1,7,1
1488554,603784,8,3,2,4,1,7,1
1488555,603784,8,4,2,4,1,7,1
1488556,603784,10,5,1,4,1,7,1
1488557,603784,51,6,1,2,3,2,9
1488558,603784,53,7,1,1,3,1,9
1488559,603784,55,8,1,1,3,1,9
1488560,603784,67,9,1,1,3,1,1
1488564,603786,48,1,1,1,3,1,9
1488565,603786,49,2,2,1,3,1,13
1488566,603786,53,3,1,1,3,1,9
1488567,603786,68,4,2,3,3,5,9
1488587,603791,15,1,1,4,1,7,1
1488588,603791,20,2,2,3,3,4,9
1488589,603791,57,3,2,3,3,4,9
1488590,603791,68,4,2,3,3,5,9
1488671,603810,31,1,2,2,3,2,9
1488672,603810,57,2,2,3,3,4,9
1488673,603810,68,3,2,3,3,5,9
1488674,603810,71,4,1,3,3,5,13
1488675,603810,86,5,2,3,3,5,9
1488676,603810,3,6,1,4,3,8,1
1488808,603839,68,1,1,3,3,5,9
1488829,603855,63,1,2,3,3,4,9
1488830,603855,68,2,1,3,3,5,13
1488833,603857,45,1,2,2,3,2,1
1488834,603857,68,2,1,3,3,5,13
1488943,603897,33,1,1,1,3,1,9
1488944,603897,38,2,1,1,2,1,13
1488945,603897,46,3,2,1,3,1,13
1488946,603897,68,4,1,3,3,5,9
1489039,603920,69,1,2,3,3,5,9
1489145,603959,23,1,1,1,3,1,1
1489146,603959,52,2,1,1,3,1,13
1489147,603959,69,3,2,3,3,5,13
1489173,603966,48,1,1,3,3,4,13
1489174,603966,56,2,2,3,3,4,1
1489175,603966,69,3,2,3,3,5,9
1489176,603966,70,4,1,3,3,5,1
1489261,603984,19,1,1,3,2,3,9
1489262,603984,31,2,2,1,3,1,13
1489263,603984,64,3,2,1,3,1,9
1489264,603984,69,4,1,3,3,5,13
1489265,603984,2,5,1,4,3,8,1
1489454,604034,70,1,2,2,3,2,13
1489455,604034,83,2,2,3,3,5,13
1489491,604052,32,1,1,1,3,1,1
1489492,604052,70,2,2,3,3,5,13
1489493,604052,69,3,1,3,3,5,9
1489648,604083,26,1,1,3,2,3,13
1489649,604083,31,2,2,1,3,1,13
1489650,604083,69,3,2,3,3,5,13
1489651,604083,70,4,1,3,3,5,9
1489652,604083,5,5,2,4,1,8,1
1489669,604087,6,1,2,4,1,7,1
1489670,604087,11,2,2,4,1,7,1
1489671,604087,18,3,2,3,2,3,9
1489672,604087,18,4,1,3,2,3,9
1489673,604087,46,5,2,1,3,1,13
1489674,604087,70,6,1,2,3,2,9
1489701,604094,65,1,1,1,3,1,13
1489702,604094,71,2,2,1,3,1,1
1489908,604137,71,1,1,3,3,5,1
1489913,604142,71,1,1,3,3,5,13
1489948,604160,44,1,1,1,3,1,9
1489949,604160,66,2,2,2,3,2,9
1489950,604160,71,3,1,3,3,5,9
1490000,604172,72,1,2,3,3,5,13
1490088,604204,34,1,1,1,3,1,13
1490089,604204,62,2,1,2,3,2,9
1490090,604204,72,3,2,3,3,5,9
1490185,604227,39,1,1,1,3,1,9
1490186,604227,72,2,2,3,3,5,9
1490187,604227,72,3,1,3,3,5,1
1490290,604255,73,1,2,3,3,5,1
1490460,604294,18,1,2,2,3,2,9
1490461,604294,33,2,2,1,3,1,13
1490462,604294,70,3,2,3,3,5,9
1490463,604294,73,4,1,3,3,5,1
1490575,604316,67,1,1,3,3,5,13
1490576,604316,74,2,2,3,3,5,9
1490594,604326,43,1,1,1,3,1,13
1490595,604326,74,2,2,3,3,5,13
1490599,604329,51,1,2,3,3,4,13
1490600,604329,74,2,2,2,3,2,9
1490661,604353,31,1,2,1,3,1,13
1490662,604353,31,2,1,1,3,1,13
1490663,604353,74,3,2,3,3,5,9
1490664,604353,80,4,1,3,3,5,13
1490665,604353,4,5,1,4,3,8,1
1490754,604386,31,1,2,2,3,2,13
1490755,604386,66,2,2,3,3,5,9
1490756,604386,74,3,1,3,3,5,9
1490757,604386,4,4,1,4,3,8,1
1490761,604388,52,1,2,1,3,1,13
1490762,604388,74,2,1,3,3,5,1
1490763,604388,76,3,2,3,3,5,9
1491118,604467,76,1,2,3,3,5,13
1491121,604470,76,1,2,3,3,5,9
1491130,604479,53,1,2,1,3,1,9
1491131,604479,76,2,2,3,3,5,9
1491136,604482,54,1,1,1,3,1,1
1491137,604482,76,2,2,2,3,2,9
1491164,604496,38,1,1,1,3,1,1
1491165,604496,64,2,1,1,3,1,9
1491166,604496,76,3,2,3,3,5,13
1491186,604502,9,1,1,4,1,7,1
1491187,604502,36,2,1,1,3,1,9
1491188,604502,46,3,2,1,3,1,13
1491189,604502,76,4,2,3,3,5,13
1491224,604510,8,1,2,4,1,7,1
1491225,604510,14,2,1,4,1,7,1
1491226,604510,31,3,1,1,3,1,9
1491227,604510,32,4,2,1,3,1,13
1491228,604510,33,5,2,1,3,1,13
1491229,604510,39,6,2,3,3,4,9
1491230,604510,59,7,2,1,3,1,9
1491231,604510,76,8,2,3,3,5,13
1491232,604510,4,9,1,4,3,8,1
1491280,604529,31,1,1,1,3,1,9
1491281,604529,71,2,2,3,3,5,13
1491282,604529,76,3,1,1,3,1,13
1491351,604543,21,1,2,2,2,3,9
1491352,604543,35,2,1,1,3,1,9
1491353,604543,42,3,1,1,3,1,9
1491354,604543,48,4,2,1,3,1,13
1491355,604543,52,5,1,1,3,1,1
1491356,604543,61,6,1,3,3,4,9
1491357,604543,75,7,2,3,3,5,1
1491358,604543,76,8,1,3,3,5,13
1491392,604553,46,1,1,1,3,1,13
1491393,604553,61,2,1,3,3,4,13
1491394,604553,77,3,2,3,3,5,1
1491404,604557,18,1,2,3,2,3,9
1491405,604557,33,2,1,2,3,2,1
1491406,604557,77,3,2,3,3,5,9
1491485,604575,77,1,1,3,3,5,13
1491516,604589,46,1,2,2,3,2,13
1491517,604589,69,2,2,3,3,5,13
1491518,604589,77,3,1,3,3,5,13
1491547,604598,34,1,1,1,3,1,1
1491548,604598,37,2,1,2,2,3,13
1491549,604598,43,3,2,3,3,4,13
1491550,604598,77,4,1,3,3,5,13
1491563,604602,31,1,2,2,3,2,9
1491564,604602,35,2,1,1,3,1,9
1491565,604602,64,3,2,1,3,1,9
1491566,604602,77,4,1,3,3,5,9
1491567,604602,3,5,2,4,3,8,1
1491591,604606,78,1,2,3,3,5,1
1491596,604611,78,1,2,3,3,5,13
1491613,604623,54,1,1,1,3,1,13
1491614,604623,78,2,2,3,3,5,1
1491875,604708,11,1,1,4,1,7,1
1491876,604708,11,2,1,4,1,7,1
1491877,604708,31,3,1,1,3,1,9
1491878,604708,37,4,2,1,3,1,9
1491879,604708,52,5,2,1,3,1,9
1491880,604708,79,6,2,3,3,5,9
1491967,604729,19,1,1,1,2,1,9
1491968,604729,53,2,2,3,3,4,9
1491969,604729,80,3,2,3,3,5,9
1491970,604729,67,4,1,3,3,5,9
1492125,604762,81,1,2,3,3,5,13
1492158,604787,61,1,1,2,3,2,9
1492159,604787,81,2,2,3,3,5,9
1492206,604811,70,1,1,3,3,5,9
1492207,604811,81,2,2,3,3,5,9
1492214,604815,81,1,2,3,3,5,9
1492215,604815,77,2,1,2,3,2,13
1492216,604816,31,1,1,1,3,1,9
1492217,604816,81,2,2,3,3,5,1
1492280,604834,8,1,2,4,1,7,1
1492281,604834,21,2,1,2,2,3,9
1492282,604834,61,3,2,3,3,4,13
1492283,604834,81,4,2,3,3,5,1
1492332,604845,47,1,2,2,3,2,1
1492333,604845,81,2,1,3,3,5,13
1492486,604891,18,1,2,2,2,3,9
1492487,604891,72,2,2,3,3,5,9
1492488,604891,82,3,1,3,3,5,13
1492516,604899,41,1,1,3,3,4,9
1492517,604899,47,2,1,3,3,4,9
1492518,604899,55,3,2,1,3,1,9
1492519,604899,83,4,2,3,3,5,9
1492689,604946,38,1,1,1,2,1,13
1492690,604946,84,2,2,3,3,5,1
1492691,604946,63,3,1,3,3,4,9
1492756,604966,31,1,1,1,3,1,9
1492757,604966,33,2,1,1,3,1,13
1492758,604966,42,3,2,2,3,2,13
1492759,604966,84,4,1,3,3,5,13
1492769,604969,19,1,1,3,3,4,9
1492770,604969,20,2,1,3,2,3,9
1492771,604969,39,3,2,3,2,3,13
1492772,604969,51,4,1,1,3,1,9
1492773,604969,57,5,1,2,3,2,13
1492774,604969,84,6,1,2,3,2,1
1492786,604974,85,1,2,3,3,5,9
1492790,604978,85,1,2,3,3,5,9
1492800,604984,70,1,1,3,3,5,1
1492801,604984,85,2,2,3,3,5,9
1492804,604986,80,1,2,3,3,5,9
1492805,604986,85,2,2,3,3,5,9
1492826,604995,12,1,2,4,1,7,1
1492827,604995,31,2,2,1,3,1,9
1492828,604995,31,3,1,1,3,1,1
1492829,604995,34,4,1,1,3,1,9
1492830,604995,49,5,2,1,3,1,9
1492831,604995,85,6,1,3,3,5,1
1492957,605039,76,1,2,3,3,5,9
1492958,605039,87,2,1,3,3,5,13
1493037,605063,37,1,1,1,3,1,13
1493038,605063,89,2,2,3,3,5,9
1493074,605076,89,1,1,3,3,5,9
1493099,605084,90,1,1,3,3,5,9
1493137,605097,22,1,2,1,2,1,9
1493138,605097,61,2,2,3,3,4,9
1493139,605097,91,3,1,3,3,5,9
1493140,605097,32,4,1,1,3,1,9
1493148,605102,63,1,1,3,3,4,13
1493149,605102,92,2,1,3,3,5,1
1493154,605105,68,1,2,3,3,5,9
1493155,605105,73,2,1,3,3,5,13
1493156,605105,93,3,2,3,3,5,1
1493290,605173,28,1,1,1,3,1,9
1493395,605223,29,1,2,1,2,1,13
1493396,605223,29,2,1,3,3,4,13
1493397,605223,3,3,2,4,3,8,1
1493398,605223,0,4,2,4,3,8,1
1493501,605273,18,1,2,2,2,3,9
1493502,605273,30,2,2,1,3,1,13
1493717,605360,30,1,1,3,3,4,9
1493820,605398,7,1,1,4,1,7,1
1493821,605398,11,2,1,4,1,7,1
1493822,605398,30,3,1,2,3,2,9
1493823,605398,32,4,2,1,3,1,13
1493833,605401,30,1,1,1,3,1,13
1493834,605401,31,2,1,1,3,1,13
1493835,605401,37,3,1,1,3,1,9
1493836,605401,56,4,1,3,3,4,9
1493884,605416,32,1,2,2,3,2,13
1493887,605419,32,1,2,1,3,1,9
1493888,605420,32,1,2,3,3,4,9
1493930,605440,32,1,1,1,3,1,13
1493931,605440,37,2,2,3,2,3,13
1493961,605452,33,1,2,2,3,2,1
1493962,605452,41,2,1,3,3,4,1
1493963,605452,2,3,2,4,3,8,1
1494021,605471,33,1,1,3,3,4,1
1494022,605471,34,2,2,1,3,1,9
1494023,605471,1,3,2,4,3,8,1
1494039,605479,34,1,2,3,3,4,9
1494040,605479,35,2,1,1,3,1,13
1494088,605503,35,1,1,1,3,1,13
1494095,605508,35,1,1,1,3,1,13
1494131,605521,36,1,2,3,2,3,9
1494288,605585,38,1,2,3,2,3,9
1494289,605585,45,2,1,1,3,1,1
1494290,605585,0,3,1,4,3,8,1
1494328,605600,6,1,1,4,1,7,1
1494329,605600,12,2,2,4,1,7,1
1494330,605600,38,3,2,3,3,4,9
1494331,605600,38,4,1,1,3,1,1
1494332,605600,1,5,1,4,3,8,1
1494414,605634,38,1,2,3,3,4,9
1494415,605634,40,2,1,2,3,2,13
1494454,605650,12,1,1,4,1,7,1
1494455,605650,12,2,1,4,1,7,1
1494456,605650,41,3,2,3,3,4,1
1494484,605658,41,1,1,1,3,1,13
1494498,605666,6,1,1,4,1,7,1
1494499,605666,31,2,2,1,3,1,13
1494500,605666,41,3,1,1,3,1,9
1494501,605666,4,4,1,4,3,8,1
1494518,605671,9,1,1,4,1,7,1
1494519,605671,16,2,1,3,1,6,1
1494520,605671,19,3,1,3,2,3,9
1494521,605671,41,4,1,2,3,2,13
1494899,605798,39,1,2,2,3,2,13
1494900,605798,47,2,1,1,3,1,13
1494952,605816,48,1,2,1,3,1,9
1494953,605816,48,2,1,1,3,1,9
1494954,605816,63,3,1,3,3,4,13
1494979,605829,48,1,1,1,3,1,13
1494980,605829,66,2,2,2,3,2,13
1494987,605832,33,1,1,1,3,1,9
1494988,605832,48,2,1,1,3,1,13
1494989,605832,54,3,2,1,3,1,9
1495131,605886,31,1,1,1,3,1,1
1495132,605886,44,2,1,1,3,1,13
1495133,605886,49,3,1,1,3,1,9
1495134,605886,51,4,2,3,3,4,9
1495135,605887,39,1,1,1,3,1,13
1495136,605887,49,2,1,1,3,1,13
1495137,605887,51,3,2,1,3,1,13
1495138,605887,63,4,2,2,3,2,9
1495139,605888,6,1,1,4,1,7,1
1495140,605888,16,2,1,3,1,6,1
1495141,605888,51,3,2,1,3,1,13
1495142,605888,58,4,1,3,3,4,9
1495171,605898,12,1,2,4,1,7,1
1495172,605898,13,2,2,4,1,7,1
1495173,605898,36,3,2,3,3,4,1
1495174,605898,51,4,1,1,3,1,13
1495175,605898,2,5,2,4,3,8,1
1495198,605908,52,1,2,1,3,1,9
1495316,605949,35,1,2,3,3,4,9
1495317,605949,54,2,1,1,3,1,9
1495318,605949,78,3,2,3,3,5,13
1495319,605949,3,4,2,4,3,8,1
1495356,605961,12,1,2,4,1,7,1
1495357,605961,17,2,2,2,1,6,1
1495358,605961,42,3,1,1,3,1,1
1495359,605961,55,4,2,2,3,2,1
1495394,605974,9,1,2,4,1,7,1
1495395,605974,15,2,2,4,1,7,1
1495396,605974,51,3,1,3,3,4,1
1495397,605974,56,4,2,3,3,4,9
1495404,605978,56,1,1,1,3,1,13
1495405,605978,70,2,2,3,3,5,9
1495462,606002,27,1,1,1,3,1,9
1495463,606002,31,2,1,1,3,1,9
1495464,606002,32,3,1,1,3,1,13
1495465,606002,58,4,2,3,3,4,13
1495466,606002,73,5,1,3,3,5,9
1495487,606008,59,1,2,2,3,2,13
1495488,606008,66,2,1,1,3,1,13
1495523,606021,59,1,1,3,3,4,9
1495533,606026,31,1,1,2,3,2,1
1495534,606026,32,2,1,1,3,1,1
1495535,606026,49,3,2,2,3,2,1
1495536,606026,59,4,1,1,3,1,1
1495552,606032,60,1,1,3,3,4,9
1495584,606048,62,1,2,1,3,1,13
1495585,606048,69,2,1,3,3,5,9
1495642,606071,65,1,1,1,3,1,9
1495735,606113,18,1,1,3,1,6,1
1495736,606113,44,2,1,1,3,1,9
1495762,606128,28,1,2,1,3,1,1
1495786,606141,17,1,2,3,1,6,1
1495787,606141,28,2,2,1,2,1,9
1495837,606161,7,1,1,4,1,7,1
1495838,606161,28,2,2,2,3,2,1
1495839,606161,39,3,1,1,3,1,9
1495901,606176,6,1,1,4,3,7,1
1495902,606176,7,2,2,4,1,7,1
1495903,606176,7,3,1,4,1,7,1
1495904,606176,28,4,2,1,3,1,9
1495905,606176,56,5,1,1,3,1,9
