person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype
2166945,1102255,36,2,2,3,3,4
2166946,1102255,3,3,2,4,1,8
2172215,1104012,23,1,1,1,3,1
2172216,1104012,39,2,2,3,2,3
2172217,1104012,6,3,2,4,1,7
2178494,1106105,52,1,2,1,3,1
2178495,1106105,16,2,1,3,1,6
2178496,1106105,74,3,2,3,3,5
2180399,1106740,34,1,2,3,3,4
2180400,1106740,5,2,1,4,1,8
2180401,1106740,36,3,1,1,3,1
2182844,1107555,54,1,1,1,3,1
2182845,1107555,52,2,2,2,3,2
2182846,1107555,16,3,2,3,1,6
2188895,1109572,58,1,1,2,3,2
2188896,1109572,50,2,2,1,3,1
2188897,1109572,15,3,1,4,1,7
2191742,1110521,41,1,1,1,3,1
2191743,1110521,36,2,2,1,3,1
2191744,1110521,8,3,1,4,1,7
2197637,1112486,43,1,1,1,3,1
2197638,1112486,43,2,2,1,3,1
2197639,1112486,6,3,2,4,1,7
2199677,1113166,42,1,1,1,3,1
2199678,1113166,33,2,2,1,3,1
2199679,1113166,8,3,2,4,1,7
2208938,1116253,25,1,1,1,3,1
2208939,1116253,25,2,2,2,3,2
2208940,1116253,0,3,1,4,1,8
2211305,1117042,41,1,2,1,3,1
2211306,1117042,17,2,2,1,3,1
2211307,1117042,15,3,1,4,1,7
2215331,1118384,42,1,1,1,3,1
2215332,1118384,42,2,2,2,3,2
2215333,1118384,6,3,2,4,1,7
2225441,1121754,42,1,1,1,3,1
2225442,1121754,45,2,2,1,3,1
2225443,1121754,16,3,2,3,1,6
2227373,1122398,50,1,2,1,3,1
2227374,1122398,19,2,2,2,2,3
2227375,1122398,17,3,1,3,1,6
2230331,1123384,23,1,2,1,3,1
2230332,1123384,4,2,1,4,1,8
2230333,1123384,32,3,1,2,3,2
2233463,1124428,42,1,1,1,3,1
2233464,1124428,40,2,2,2,3,2
2233465,1124428,6,3,1,4,1,7
2238044,1125955,26,1,1,1,3,1
2238045,1125955,24,2,2,2,2,3
2238046,1125955,5,3,2,4,1,8
2245061,1128294,30,1,1,1,3,1
2245062,1128294,32,2,2,1,3,1
2245063,1128294,0,3,1,4,1,8
2247311,1129044,27,1,1,1,3,1
2247312,1129044,3,2,2,4,1,8
2247313,1129044,24,3,2,1,3,1
2254784,1131535,61,1,1,1,3,1
2254785,1131535,51,2,2,2,3,2
2254786,1131535,17,3,1,2,1,6
2255177,1131666,48,1,2,1,3,1
2255178,1131666,17,2,2,2,1,6
2255179,1131666,69,3,1,1,3,1
2262055,1133460,45,1,2,3,2,3
2262056,1133460,33,2,2,3,3,4
2262057,1133460,76,3,2,3,3,5
2262058,1133460,76,4,2,3,3,5
2264145,1133888,56,1,1,3,2,3
2264146,1133888,34,2,2,3,3,4
2264147,1133888,16,3,1,3,1,6
2264148,1133888,15,4,2,4,1,7
2264149,1133888,13,5,1,4,1,7
2264150,1133888,9,6,1,4,1,7
2266834,1134427,24,1,1,3,3,4
2266835,1134427,23,2,1,3,3,4
2266836,1134427,20,3,1,3,3,4
2266837,1134427,25,4,1,3,3,4
2266838,1134427,27,5,1,3,3,4
2266839,1134427,20,6,1,3,3,4
2266840,1134427,0,7,2,4,1,8
2270635,1135236,46,1,1,3,3,4
2270636,1135236,86,2,1,3,3,5
2270637,1135236,85,3,2,3,3,5
2270638,1135236,58,4,2,3,3,4
2277855,1136749,59,1,1,3,3,4
2277856,1136749,59,2,2,3,2,3
2277857,1136749,33,3,2,3,3,4
2277858,1136749,18,4,1,3,3,4
2277859,1136749,12,5,1,4,1,7
2277860,1136749,21,6,1,1,3,1
2277861,1136749,37,7,2,3,3,4
2282408,1137705,59,1,1,3,3,4
2282409,1137705,58,2,2,3,3,4
2282410,1137705,37,3,2,3,3,4
2282411,1137705,35,4,1,2,3,2
2282412,1137705,9,5,1,4,1,7
2286992,1138680,50,1,1,1,3,1
2286993,1138680,20,2,2,3,2,3
2286994,1138680,1,3,1,4,1,8
2286995,1138680,0,4,1,4,1,8
2310486,1143819,61,1,1,1,3,1
2310487,1143819,55,2,2,3,3,4
2310488,1143819,10,3,1,4,1,7
2310489,1143819,10,4,1,4,1,7
2348959,1151559,43,1,1,3,3,4
2348960,1151559,45,2,2,3,3,4
2348961,1151559,19,3,1,1,3,1
2348962,1151559,23,4,1,1,3,1
2348963,1151559,26,5,2,3,2,3
2348964,1151559,19,6,2,3,3,4
2353983,1152577,63,1,1,2,3,2
2353984,1152577,25,2,1,1,3,1
2353985,1152577,28,3,2,3,3,4
2353986,1152577,6,4,2,4,1,7
2353987,1152577,3,5,2,4,1,8
2353988,1152577,1,6,2,4,1,8
2354821,1152770,52,1,1,1,3,1
2354822,1152770,51,2,2,2,3,2
2354823,1152770,85,3,2,3,3,5
2354824,1152770,93,4,2,3,3,5
2367891,1155655,49,1,1,1,3,1
2367892,1155655,45,2,2,3,3,4
2367893,1155655,18,3,1,1,3,1
2367894,1155655,14,4,1,4,1,7
2377547,1157739,56,1,1,1,3,1
2377548,1157739,53,2,2,1,3,1
2377549,1157739,28,3,1,3,2,3
2377550,1157739,26,4,1,1,3,1
2382458,1158742,59,1,1,3,3,4
2382459,1158742,52,2,2,1,3,1
2382460,1158742,28,3,2,2,3,2
2382461,1158742,18,4,2,2,1,6
2389126,1159943,55,1,1,1,3,1
2389127,1159943,53,2,2,1,3,1
2389128,1159943,80,3,2,3,3,5
2389129,1159943,44,4,1,2,3,2
2389130,1159943,11,5,2,4,1,7
2389131,1159943,3,6,2,4,1,8
2389132,1159943,33,7,2,3,3,4
2389133,1159943,55,8,2,3,3,4
2392133,1160580,52,1,2,2,3,2
2392134,1160580,33,2,1,1,3,1
2392135,1160580,30,3,1,1,3,1
2392136,1160580,28,4,1,1,3,1
2392137,1160580,10,5,1,4,1,7
2395222,1161187,48,1,2,2,3,2
2395223,1161187,23,2,2,1,3,1
2395224,1161187,24,3,1,1,3,1
2395225,1161187,0,4,2,4,1,8
2401056,1162321,51,1,1,1,3,1
2401057,1162321,54,2,2,2,3,2
2401058,1162321,17,3,2,2,1,6
2401059,1162321,79,4,2,3,3,5
2401758,1162477,52,1,1,1,3,1
2401759,1162477,50,2,2,2,3,2
2401760,1162477,22,3,1,3,2,3
2401761,1162477,19,4,2,2,2,3
2404007,1162927,25,1,1,3,3,4
2404008,1162927,24,2,2,3,2,3
2404009,1162927,23,3,1,2,3,2
2404010,1162927,22,4,1,1,3,1
2404011,1162927,18,5,2,1,3,1
2404012,1162927,18,6,1,1,3,1
2404423,1163017,62,1,2,3,3,4
2404424,1163017,35,2,1,1,3,1
2404425,1163017,29,3,1,1,3,1
2404426,1163017,31,4,2,2,3,2
2404427,1163017,4,5,2,4,1,8
2407471,1163660,50,1,1,1,3,1
2407472,1163660,20,2,2,2,2,3
2407473,1163660,18,3,2,3,2,3
2407474,1163660,22,4,2,2,2,3
2414713,1165119,46,1,1,2,3,2
2414714,1165119,43,2,2,3,3,4
2414715,1165119,19,3,1,1,3,1
2414716,1165119,24,4,2,2,3,2
2421707,1166607,25,1,1,1,3,1
2421708,1166607,21,2,1,1,3,1
2421709,1166607,33,3,1,1,3,1
2421710,1166607,27,4,1,1,3,1
2421711,1166607,34,5,1,1,3,1
2421712,1166607,31,6,1,2,3,2
2421713,1166607,43,7,1,3,3,4
2422472,1166745,63,1,1,1,3,1
2422473,1166745,19,2,1,2,3,2
2422474,1166745,22,3,2,2,3,2
2422475,1166745,19,4,1,3,2,3
2422476,1166745,35,5,1,1,3,1
2422477,1166745,23,6,1,2,3,2
2423946,1167050,21,1,1,1,3,1
2423947,1167050,46,2,1,1,3,1
2423948,1167050,44,3,2,3,3,4
2423949,1167050,25,4,2,3,3,4
2423950,1167050,27,5,1,1,3,1
2457560,1173718,48,1,2,3,3,4
2457561,1173718,15,2,1,4,1,7
2457562,1173718,11,3,2,4,1,7
2457563,1173718,11,4,2,4,1,7
2461084,1174410,41,1,1,3,3,4
2461085,1174410,12,2,2,4,1,7
2461086,1174410,6,3,1,4,1,7
2461087,1174410,2,4,2,4,1,8
2467868,1175748,23,1,2,3,3,4
2467869,1175748,35,2,1,3,3,4
2467870,1175748,6,3,2,4,1,7
2467871,1175748,0,4,2,4,1,8
2473812,1176940,45,1,1,3,3,4
2473813,1176940,38,2,2,1,3,1
2473814,1176940,15,3,1,4,1,7
2473815,1176940,11,4,2,4,1,7
2477040,1177555,51,1,1,1,3,1
2477041,1177555,52,2,2,3,3,4
2477042,1177555,28,3,2,3,2,3
2477043,1177555,12,4,1,4,1,7
2526833,1187881,29,1,1,1,3,1
2526834,1187881,18,2,2,3,2,3
2526835,1187881,0,3,1,4,1,8
2526836,1187881,17,4,1,3,1,6
2529519,1188387,50,1,1,1,3,1
2529520,1188387,46,2,2,3,3,4
2529521,1188387,18,3,2,3,2,3
2529522,1188387,8,4,1,4,1,7
2558380,1194461,43,1,1,1,3,1
2558381,1194461,42,2,2,3,3,4
2558382,1194461,17,3,2,3,1,6
2558383,1194461,13,4,1,4,1,7
2563646,1195615,45,1,1,1,3,1
2563647,1195615,38,2,2,3,3,4
2563648,1195615,5,3,2,4,1,8
2563649,1195615,2,4,2,4,1,8
2572421,1197509,49,1,1,3,3,4
2572422,1197509,40,2,2,1,3,1
2572423,1197509,22,3,2,3,3,4
2572424,1197509,13,4,1,4,1,7
2572425,1197509,69,5,2,3,3,5
2573732,1197782,36,1,2,1,3,1
2573733,1197782,15,2,2,4,1,7
2573734,1197782,14,3,1,4,1,7
2573735,1197782,10,4,1,4,1,7
2587675,1200771,46,1,1,1,3,1
2587676,1200771,43,2,2,3,2,3
2587677,1200771,16,3,1,3,1,6
2587678,1200771,13,4,1,4,1,7
2587679,1200771,11,5,2,4,1,7
2587680,1200771,7,6,2,4,1,7
2590070,1201272,43,1,2,3,3,4
2590071,1201272,40,2,1,1,3,1
2590072,1201272,11,3,2,4,1,7
2590073,1201272,9,4,1,4,1,7
2604762,1204319,43,1,1,1,3,1
2604763,1204319,10,2,2,4,1,7
2604764,1204319,10,3,2,4,1,7
2604765,1204319,7,4,2,4,1,7
2604766,1204319,4,5,2,4,1,8
2604830,1204335,41,1,1,1,3,1
2604831,1204335,14,2,1,4,1,7
2604832,1204335,11,3,1,4,1,7
2604833,1204335,9,4,1,4,1,7
2612086,1205915,41,1,2,2,3,2
2612087,1205915,44,2,1,3,3,4
2612088,1205915,20,3,2,3,3,4
2612089,1205915,14,4,2,4,1,7
2612090,1205915,12,5,2,4,1,7
2619187,1207364,61,1,2,1,3,1
2619188,1207364,69,2,1,3,3,5
2619189,1207364,55,3,2,3,2,3
2619190,1207364,17,4,2,3,1,6
2619191,1207364,24,5,2,2,2,3
2619192,1207364,4,6,2,4,1,8
2619193,1207364,60,7,2,3,3,4
2634895,1210628,55,1,1,1,3,1
2634896,1210628,42,2,2,1,3,1
2634897,1210628,17,3,1,3,1,6
2634898,1210628,15,4,2,4,1,7
2641424,1212052,48,1,1,1,3,1
2641425,1212052,46,2,2,2,3,2
2641426,1212052,4,3,1,4,1,8
2641427,1212052,4,4,1,4,1,8
2647765,1213283,52,1,1,1,3,1
2647766,1213283,52,2,2,3,3,4
2647767,1213283,12,3,1,4,1,7
2647768,1213283,13,4,2,4,1,7
2647769,1213283,10,5,2,4,1,7
2647770,1213283,37,6,1,2,3,2
2647771,1213283,16,7,1,3,1,6
2647772,1213283,20,8,2,3,3,4
2647773,1213283,21,9,1,3,3,4
2647774,1213283,81,10,2,3,3,5
2650284,1213700,45,1,1,1,3,1
2650285,1213700,31,2,2,1,3,1
2650286,1213700,1,3,2,4,1,8
2650287,1213700,81,4,2,3,3,5
2651610,1213981,40,1,1,1,3,1
2651611,1213981,38,2,2,2,2,3
2651612,1213981,11,3,2,4,1,7
2651613,1213981,1,4,2,4,1,8
2658162,1215293,63,1,1,1,3,1
2658163,1215293,46,2,2,2,3,2
2658164,1215293,14,3,1,4,1,7
2658165,1215293,13,4,2,4,1,7
2662525,1216227,43,1,1,1,3,1
2662526,1216227,40,2,2,1,3,1
2662527,1216227,10,3,2,4,1,7
2662528,1216227,1,4,1,4,1,8
2665173,1216794,43,1,1,2,3,2
2665174,1216794,38,2,2,1,3,1
2665175,1216794,15,3,1,4,1,7
2665176,1216794,12,4,2,4,1,7
2675550,1218999,24,1,2,3,3,4
2675551,1218999,0,2,1,4,1,8
2675552,1218999,28,3,1,1,3,1
2675553,1218999,0,4,1,4,1,8
2675554,1218999,23,5,1,3,3,4
2675555,1218999,25,6,1,3,3,4
2675556,1218999,20,7,2,2,3,2
2679673,1219749,46,1,1,1,3,1
2679674,1219749,42,2,2,3,3,4
2679675,1219749,17,3,1,2,1,6
2679676,1219749,7,4,2,4,1,7
2679677,1219749,5,5,2,4,1,8
2681140,1220012,48,1,1,1,3,1
2681141,1220012,43,2,2,1,3,1
2681142,1220012,15,3,2,4,1,7
2681143,1220012,11,4,2,4,1,7
2681144,1220012,8,5,2,4,1,7
2681145,1220012,6,6,1,4,1,7
2682594,1220310,29,1,2,1,3,1
2682595,1220310,11,2,2,4,1,7
2682596,1220310,10,3,2,4,1,7
2682597,1220310,8,4,1,4,1,7
2682598,1220310,6,5,2,4,1,7
2682599,1220310,29,6,2,1,3,1
2682600,1220310,12,7,2,4,1,7
2682601,1220310,10,8,2,4,1,7
2682602,1220310,2,9,2,4,1,8
2692992,1222484,45,1,1,2,3,2
2692993,1222484,32,2,2,1,3,1
2692994,1222484,13,3,2,4,1,7
2692995,1222484,12,4,2,4,1,7
2692996,1222484,10,5,2,4,1,7
2692997,1222484,7,6,1,4,1,7
2694384,1222800,35,1,1,1,3,1
2694385,1222800,27,2,2,3,2,3
2694386,1222800,0,3,2,4,1,8
2694387,1222800,21,4,1,2,2,3
2701256,1224352,48,1,1,1,3,1
2701257,1224352,44,2,2,2,3,2
2701258,1224352,10,3,1,4,1,7
2701259,1224352,7,4,2,4,1,7
2726612,1229758,30,1,1,1,3,1
2726613,1229758,29,2,2,1,3,1
2726614,1229758,6,3,1,4,1,7
2726615,1229758,2,4,1,4,1,8
2735613,1231688,32,1,1,1,3,1
2735614,1231688,29,2,2,2,2,3
2735615,1231688,4,3,2,4,1,8
2735616,1231688,2,4,2,4,1,8
2739804,1232573,52,1,2,3,3,4
2739805,1232573,53,2,1,1,3,1
2739806,1232573,15,3,1,4,1,7
2739807,1232573,19,4,1,1,3,1
2746580,1234051,26,1,1,1,3,1
2746581,1234051,25,2,2,3,3,4
2746582,1234051,1,3,2,4,1,8
2746583,1234051,0,4,1,4,1,8
2746584,1234051,23,5,1,1,3,1
2746585,1234051,21,6,1,3,3,4
2746586,1234051,4,7,1,4,1,8
2749511,1234646,46,1,1,1,3,1
2749512,1234646,39,2,2,2,3,2
2749513,1234646,2,3,1,4,1,8
2749514,1234646,0,4,2,4,1,8
2752195,1235222,42,1,1,1,3,1
2752196,1235222,37,2,2,1,3,1
2752197,1235222,15,3,2,4,1,7
2752198,1235222,1,4,2,4,1,8
2753034,1235392,25,1,1,1,3,1
2753035,1235392,26,2,2,3,3,4
2753036,1235392,23,3,1,1,3,1
2753037,1235392,17,4,2,3,3,4
2753038,1235392,1,5,2,4,1,8
2753039,1235392,4,6,1,4,1,8
2758745,1236577,38,1,1,1,3,1
2758746,1236577,33,2,2,1,3,1
2758747,1236577,8,3,1,4,1,7
2758748,1236577,6,4,1,4,1,7
2766188,1238131,36,1,2,2,3,2
2766189,1238131,61,2,2,2,3,2
2766190,1238131,10,3,1,4,1,7
2766191,1238131,64,4,1,3,3,4
2766424,1238183,35,1,1,1,3,1
2766425,1238183,11,2,1,4,1,7
2766426,1238183,8,3,2,4,1,7
2766427,1238183,50,4,2,1,3,1
2766428,1238183,32,5,1,3,3,4
2776663,1240318,39,1,1,1,3,1
2776664,1240318,38,2,2,2,3,2
2776665,1240318,16,3,2,3,1,6
2776666,1240318,14,4,1,4,1,7
2784423,1241912,25,1,1,2,3,2
2784424,1241912,23,2,2,1,3,1
2784425,1241912,5,3,2,4,1,8
2784426,1241912,3,4,1,4,1,8
2785520,1242156,47,1,1,1,3,1
2785521,1242156,38,2,2,1,3,1
2785522,1242156,16,3,1,3,1,6
2785523,1242156,14,4,2,4,1,7
2794932,1244122,28,1,2,1,3,1
2794933,1244122,14,2,1,4,1,7
2794934,1244122,46,3,2,3,3,4
2794935,1244122,2,4,1,4,1,8
2794936,1244122,37,5,1,1,3,1
2804351,1246054,38,1,1,1,3,1
2804352,1246054,31,2,2,1,3,1
2804353,1246054,6,3,1,4,1,7
2804354,1246054,5,4,1,4,1,8
2804355,1246054,59,5,1,3,3,4
2816898,1248721,40,1,1,3,3,4
2816899,1248721,19,2,1,2,3,2
2816900,1248721,14,3,2,4,1,7
2816901,1248721,39,4,2,2,3,2
2816902,1248721,24,5,1,3,2,3
2822515,1249779,40,1,1,1,3,1
2822516,1249779,16,2,1,3,3,4
2822517,1249779,15,3,1,4,1,7
2822518,1249779,21,4,2,1,3,1
2822519,1249779,24,5,1,3,3,4
2822520,1249779,40,6,2,3,3,4
2822521,1249779,18,7,2,2,3,2
2822522,1249779,19,8,1,3,3,4
2822523,1249779,24,9,1,1,3,1
2822524,1249779,20,10,1,1,3,1
2822525,1249779,28,11,1,3,3,4
2826747,1250497,55,1,1,1,3,1
2826748,1250497,48,2,2,1,3,1
2826749,1250497,49,3,1,3,3,4
2826750,1250497,13,4,2,4,1,7
2826751,1250497,21,5,1,2,2,3
2827309,1250603,50,1,1,1,3,1
2827310,1250603,44,2,2,3,3,4
2827311,1250603,21,3,1,2,2,3
2827312,1250603,18,4,1,2,2,3
2827313,1250603,9,5,1,4,1,7
2828558,1250797,42,1,1,1,3,1
2828559,1250797,43,2,2,2,3,2
2828560,1250797,19,3,1,2,1,6
2828561,1250797,16,4,1,3,1,6
2828562,1250797,7,5,2,4,1,7
2828909,1250856,35,1,2,1,3,1
2828910,1250856,33,2,1,1,3,1
2828911,1250856,11,3,2,4,1,7
2828912,1250856,9,4,1,4,1,7
2828913,1250856,4,5,2,4,1,8
2828914,1250856,41,6,1,1,3,1
2828915,1250856,23,7,1,1,3,1
2829785,1250974,52,1,1,1,3,1
2829786,1250974,50,2,2,1,3,1
2829787,1250974,18,3,1,2,1,6
2829788,1250974,16,4,1,2,1,6
2829789,1250974,14,5,1,4,1,7
2831794,1251380,36,1,1,2,3,2
2831795,1251380,35,2,2,2,3,2
2831796,1251380,13,3,2,4,1,7
2831797,1251380,42,4,2,1,3,1
2833181,1251605,32,1,2,1,3,1
2833182,1251605,27,2,1,1,3,1
2833183,1251605,24,3,1,2,3,2
2833184,1251605,21,4,2,3,3,4
2833185,1251605,11,5,1,4,1,7
2833186,1251605,21,6,2,3,3,4
2833187,1251605,1,7,2,4,1,8
2833188,1251605,10,8,2,4,1,7
2833189,1251605,19,9,2,3,3,4
2833642,1251672,42,1,1,1,3,1
2833643,1251672,41,2,2,3,3,4
2833644,1251672,19,3,1,2,1,6
2833645,1251672,15,4,1,4,1,7
2833646,1251672,19,5,2,1,3,1
2844094,1253488,36,1,1,1,3,1
2844095,1253488,35,2,2,2,3,2
2844096,1253488,8,3,2,4,1,7
2844097,1253488,4,4,1,4,1,8
2844098,1253488,68,5,1,1,3,1
2844099,1253488,61,6,2,3,3,4
2851204,1254729,46,1,1,2,3,2
2851205,1254729,39,2,2,3,3,4
2851206,1254729,33,3,1,2,3,2
2851207,1254729,23,4,2,2,3,2
2851208,1254729,22,5,1,1,3,1
2851209,1254729,12,6,1,4,1,7
2851210,1254729,21,7,2,3,3,4
2851211,1254729,4,8,2,4,1,8
2851212,1254729,18,9,1,1,3,1
2851213,1254729,18,10,2,3,1,6
2851214,1254729,2,11,1,4,1,8
2851215,1254729,8,12,1,4,1,7
2851216,1254729,3,13,1,4,1,8
2854718,1255348,56,1,1,1,3,1
2854719,1255348,49,2,2,2,3,2
2854720,1255348,19,3,1,1,3,1
2854721,1255348,17,4,2,1,3,1
2854722,1255348,14,5,2,4,1,7
2869118,1257932,45,1,2,2,3,2
2869119,1257932,41,2,1,2,3,2
2869120,1257932,12,3,1,4,1,7
2869121,1257932,10,4,1,4,1,7
2869122,1257932,6,5,2,4,1,7
2869123,1257932,21,6,1,1,3,1
2875078,1258968,41,1,1,1,3,1
2875079,1258968,40,2,2,1,3,1
2875080,1258968,19,3,2,2,3,2
2875081,1258968,6,4,1,4,1,7
2875082,1258968,3,5,2,4,1,8
2879436,1259723,45,1,2,1,3,1
2879437,1259723,17,2,1,2,1,6
2879438,1259723,30,3,2,1,3,1
2879439,1259723,25,4,1,1,3,1
2895987,1262537,41,1,2,1,3,1
2895988,1262537,38,2,1,1,3,1
2895989,1262537,18,3,1,2,2,3
2895990,1262537,13,4,1,4,1,7
2897046,1262732,44,1,2,2,3,2
2897047,1262732,9,2,2,4,1,7
2897048,1262732,41,3,2,2,3,2
2897049,1262732,37,4,2,3,3,4
2897050,1262732,20,5,1,3,2,3
2897051,1262732,39,6,1,1,3,1
2900991,1263411,46,1,1,2,3,2
2900992,1263411,46,2,2,2,3,2
2900993,1263411,18,3,1,2,2,3
2900994,1263411,15,4,2,4,1,7
2900995,1263411,12,5,2,4,1,7
2900996,1263411,8,6,2,4,1,7
2911292,1265198,34,1,2,1,3,1
2911293,1265198,33,2,1,1,3,1
2911294,1265198,10,3,1,4,1,7
2911295,1265198,8,4,2,4,1,7
2911296,1265198,6,5,1,4,1,7
2911297,1265198,21,6,1,1,3,1
2916973,1266682,68,1,2,3,3,5
2917668,1267377,79,1,1,3,3,5
2920123,1269832,87,1,2,3,3,5
2920185,1269894,81,1,2,3,3,5
2926750,1276459,93,1,2,3,3,5
2927190,1276899,69,1,2,3,3,5
2928234,1277943,70,1,2,3,3,5
2928587,1278296,81,1,2,3,3,5
2930655,1280364,74,1,2,3,3,5
2932496,1282205,76,1,2,3,3,5
2933430,1283139,71,1,2,3,3,5
2935929,1285638,68,1,1,3,3,5
2936024,1285733,79,1,1,3,3,5
2938435,1288144,79,1,1,3,3,5
2938944,1288653,84,1,1,3,3,5
2944368,1294077,88,1,2,3,3,5
2947276,1296985,85,1,2,3,3,5
2947465,1297174,75,1,2,3,3,5
2948103,1297812,82,1,2,3,3,5
2949219,1298928,93,1,2,3,3,5
2949852,1299561,93,1,1,3,3,5
2950762,1300471,83,1,2,1,3,1
2952450,1302159,68,1,1,2,3,2
2954432,1304141,68,1,2,2,3,2
2955206,1304915,65,1,2,1,3,1
2958661,1308370,82,1,2,2,3,2
2961166,1310875,65,1,2,1,3,1
2961425,1311134,73,1,1,1,3,1
2961723,1311432,68,1,2,1,3,1
2962343,1312052,67,1,2,1,3,1
2963240,1312949,93,1,2,2,2,3
2964592,1314301,76,1,2,2,3,2
2965041,1314750,82,1,2,2,3,2
2965628,1315334,70,1,1,3,3,5
2965629,1315334,70,2,2,3,3,5
2968754,1316897,85,1,1,3,3,5
2968755,1316897,83,2,2,3,3,5
2969258,1317149,74,1,1,3,3,5
2969259,1317149,84,2,2,3,3,5
2969866,1317453,89,1,1,3,3,5
2969867,1317453,79,2,2,3,3,5
2972964,1319002,75,1,1,3,3,5
2972965,1319002,67,2,2,3,3,5
2974620,1319830,76,1,1,3,3,5
2974621,1319830,67,2,2,3,3,5
2979348,1322194,68,1,1,3,3,5
2979349,1322194,68,2,2,3,3,5
2980622,1322831,82,1,1,3,3,5
2980623,1322831,81,2,2,3,3,5
2986506,1325773,66,1,1,3,3,5
2986507,1325773,55,2,2,3,3,4
2992240,1328640,68,1,1,3,3,5
2992241,1328640,74,2,2,3,3,5
2992744,1328892,78,1,1,3,3,5
2992745,1328892,75,2,2,3,3,5
2993552,1329296,70,1,1,3,3,5
2993553,1329296,65,2,2,3,3,5
2995620,1330330,68,1,1,3,3,5
2995621,1330330,69,2,2,3,3,5
2996428,1330734,68,1,1,3,3,5
2996429,1330734,60,2,2,3,3,4
2997014,1331027,78,1,2,3,3,5
2997015,1331027,47,2,1,3,3,4
2998928,1331984,77,1,1,3,3,5
2998929,1331984,75,2,2,3,3,5
2999136,1332088,81,1,1,3,3,5
2999137,1332088,77,2,2,3,3,5
2999502,1332271,69,1,2,3,3,5
2999503,1332271,73,2,1,3,3,5
3002918,1333979,75,1,1,3,3,5
3002919,1333979,73,2,2,3,3,5
3004360,1334700,73,1,1,3,3,5
3004361,1334700,68,2,2,3,3,5
3004426,1334733,68,1,1,3,3,5
3004427,1334733,75,2,2,3,3,5
3005432,1335236,80,1,1,3,3,5
3005433,1335236,78,2,2,3,3,5
3005844,1335442,67,1,1,3,3,5
3005845,1335442,64,2,2,3,3,4
3008450,1336745,77,1,1,3,3,5
3008451,1336745,74,2,2,3,3,5
3014060,1339550,73,1,1,3,3,5
3014061,1339550,78,2,2,3,3,5
3015180,1340110,69,1,1,3,3,5
3015181,1340110,66,2,2,3,3,5
3015370,1340205,69,1,1,3,3,5
3015371,1340205,66,2,2,3,3,5
3015552,1340296,78,1,1,3,3,5
3015553,1340296,73,2,2,3,3,5
3018148,1341594,65,1,2,3,3,5
3018149,1341594,93,2,1,3,3,5
3019020,1342030,69,1,1,3,3,5
3019021,1342030,60,2,1,3,3,4
3025142,1345091,68,1,2,3,3,5
3025143,1345091,44,2,2,3,3,4
3027422,1346231,73,1,1,3,2,3
3027423,1346231,72,2,2,3,3,5
3029072,1347056,69,1,1,1,3,1
3029073,1347056,75,2,2,3,2,3
3036304,1350672,79,1,1,3,3,5
3036305,1350672,69,2,2,2,3,2
3037358,1351199,70,1,2,3,3,5
3037359,1351199,44,2,1,1,3,1
3042488,1353764,74,1,1,3,3,5
3042489,1353764,63,2,2,1,3,1
3046948,1355994,66,1,1,3,3,5
3046949,1355994,56,2,2,1,3,1
3047686,1356363,75,1,1,3,3,5
3047687,1356363,68,2,2,2,3,2
3047704,1356372,81,1,1,3,3,5
3047705,1356372,57,2,2,1,3,1
3050454,1357747,69,1,1,3,2,3
3050455,1357747,61,2,2,1,3,1
3050476,1357758,76,1,1,3,3,5
3050477,1357758,67,2,2,2,3,2
3052324,1358682,67,1,1,1,3,1
3052325,1358682,62,2,2,3,3,4
3055178,1360109,68,1,1,3,3,5
3055179,1360109,60,2,2,1,3,1
3058428,1361734,67,1,1,3,3,5
3058429,1361734,57,2,2,2,2,3
3060790,1362915,72,1,2,3,3,5
3060791,1362915,44,2,1,2,3,2
3066682,1365861,81,1,2,1,3,1
3066683,1365861,83,2,1,3,3,5
3068126,1366583,79,1,2,3,3,5
3068127,1366583,40,2,1,1,3,1
3068274,1366657,75,1,1,1,3,1
3068275,1366657,75,2,2,3,3,5
3072352,1368696,76,1,2,3,3,5
3072353,1368696,80,2,1,2,3,2
3078856,1371948,69,1,2,1,3,1
3078857,1371948,56,2,2,1,3,1
3082340,1373690,65,1,1,1,3,1
3082341,1373690,58,2,2,2,3,2
3089833,1377274,69,1,1,3,3,5
3089834,1377274,64,2,2,3,3,4
3089835,1377274,37,3,1,3,3,4
3091315,1377768,70,1,1,3,3,5
3091316,1377768,28,2,2,3,2,3
3091317,1377768,31,3,1,3,3,4
3099268,1380419,70,1,1,3,3,5
3099269,1380419,77,2,2,3,3,5
3099270,1380419,30,3,1,2,3,2
3101002,1380997,76,1,1,3,3,5
3101003,1380997,65,2,2,3,3,5
3101004,1380997,34,3,1,1,3,1
3104284,1382091,73,1,1,3,3,5
3104285,1382091,70,2,2,3,3,5
3104286,1382091,34,3,1,1,3,1
3106228,1382739,79,1,1,2,3,2
3106229,1382739,62,2,2,3,3,4
3106230,1382739,31,3,1,3,3,4
3111619,1384536,75,1,1,3,3,5
3111620,1384536,79,2,2,3,3,5
3111621,1384536,44,3,2,1,3,1
3114523,1385504,86,1,1,3,3,5
3114524,1385504,78,2,2,3,3,5
3114525,1385504,28,3,2,1,3,1
3122569,1388186,65,1,2,3,3,5
