zone_id,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL
1217,25,25,6,1689,5396,2448.0,407.0,81.0,769,1477,39,253,69,326,2,80,0.0,0.0,4,0.0,0.0,0.0,1,1.15493
1218,25,25,6,1894,5200,602.0,299.0,5.0,122,1010,43,32,8,25,1,13,0.0,0.0,4,1311.01074,0.0,0.0,1,1.20836
1219,25,25,6,1138,3174,480.0,249.0,19.0,1149,619,46,141,163,782,0,17,0.0,0.0,4,625.8875099999998,0.0,0.0,1,1.28482
1220,25,25,6,2929,8198,1299.0,466.0,28.0,610,1714,142,126,174,146,7,15,0.0,0.0,4,0.0,0.0,0.0,1,1.23538
1221,25,25,6,1502,4899,583.0,308.0,30.0,321,1178,50,33,173,60,1,4,0.0,0.0,4,0.0,0.0,0.0,1,1.18707
1222,25,25,6,1230,3290,484.0,94.0,8.0,555,558,27,32,281,201,1,13,0.0,0.0,4,0.0,522.34595,67.8259,1,1.68485
1223,25,25,6,1130,3336,704.0,173.0,134.0,2731,702,132,148,755,1368,0,328,0.0,0.0,4,0.0,0.0,0.0,2,1.4658799999999998
1224,25,25,6,1399,3118,231.0,35.0,65.0,2165,569,94,200,588,1070,3,210,0.0,0.0,3,0.0,0.0,0.0,1,2.36221
1225,25,25,6,1180,2731,182.0,109.0,26.0,637,487,26,51,239,307,0,14,0.0,0.0,3,0.0,0.0,0.0,1,1.44734
1226,25,25,6,1148,3531,263.0,143.0,36.0,528,807,107,44,182,171,0,24,0.0,0.0,3,0.0,0.0,0.0,2,1.36276
1227,25,25,6,1210,3219,284.0,195.0,15.0,168,587,57,23,34,26,0,28,0.0,0.0,4,0.0,0.0,0.0,1,1.19497
1228,25,25,6,764,2209,319.0,207.0,27.0,165,463,20,9,91,35,6,4,0.0,0.0,4,0.0,0.0,0.0,1,1.08978
1229,25,25,6,1459,4162,328.0,189.0,59.0,1047,775,151,174,546,152,0,24,0.0,0.0,4,1859.89087,0.0,0.0,1,1.36682
1230,25,25,6,2352,6684,835.0,488.0,22.0,917,1262,144,150,274,322,1,26,0.0,0.0,4,0.0,0.0,0.0,1,1.19965
1231,25,25,6,1173,3409,264.0,159.0,41.0,754,681,145,76,419,100,0,14,0.0,0.0,4,0.0,0.0,0.0,3,1.35194
1232,25,25,6,1137,3243,284.0,151.0,52.0,1031,700,98,186,395,329,1,22,0.0,0.0,3,0.0,0.0,0.0,3,1.38976
1233,25,25,6,1182,2959,304.0,206.0,28.0,698,484,309,91,185,98,0,15,0.0,0.0,4,0.0,0.0,0.0,1,1.2426
1234,25,25,6,1399,3821,348.0,151.0,105.0,1413,767,171,141,455,559,4,83,0.0,0.0,3,2312.03369,0.0,0.0,2,1.39065
1235,25,25,6,1056,2521,266.0,82.0,78.0,675,488,67,118,209,253,0,28,0.0,0.0,3,0.0,0.0,0.0,1,1.34907
1236,25,25,6,1443,3570,397.0,161.0,34.0,337,691,77,48,121,78,0,13,0.0,0.0,4,0.0,0.0,0.0,1,1.28597
1237,25,25,6,943,2656,139.0,103.0,2.0,163,648,26,21,82,30,0,4,0.0,0.0,3,0.0,0.0,0.0,1,1.39841
1238,25,25,6,293,877,23401.0,27.0,3325.0,2090,181,17,302,386,1146,1,238,0.0,0.0,4,0.0,0.0,0.0,2,0.92867
1239,25,25,6,989,3728,379.0,121.0,12.0,114,856,28,22,45,17,0,2,0.0,0.0,4,0.0,0.0,0.0,3,1.41552
1240,25,25,6,1398,5137,849.0,274.0,57.0,731,1082,267,98,265,78,0,23,0.0,0.0,4,0.0,0.0,0.0,3,1.25871
1241,25,25,6,1228,2572,575.0,123.0,178.0,2575,346,644,306,898,447,5,275,0.0,0.0,4,0.0,0.0,0.0,3,1.41138
1242,25,25,6,2174,5591,588.0,348.0,114.0,3913,962,163,2165,1046,476,2,61,0.0,0.0,4,0.0,0.0,0.0,1,1.4688
1243,25,25,6,1733,5168,803.0,218.0,244.0,2370,961,63,134,1988,161,2,22,0.0,0.0,4,0.0,0.0,0.0,1,1.30971
1244,25,25,6,1625,6050,509.0,304.0,17.0,732,1475,45,51,535,87,1,13,0.0,0.0,4,0.0,0.0,0.0,1,1.31894
1245,25,25,6,1591,5542,661.0,370.0,24.0,323,1342,52,58,144,63,0,6,0.0,0.0,4,0.0,0.0,0.0,1,1.17414
1246,25,25,6,3445,10907,5211.0,717.0,184.0,3441,2260,1379,319,1185,301,93,164,0.0,0.0,4,0.0,0.0,0.0,1,1.26923
1247,26,26,6,2994,9774,13328.0,595.0,493.0,2252,2468,373,278,423,473,2,703,0.0,0.0,4,0.0,0.0,0.0,2,1.1405299999999998
1248,26,26,6,3033,8878,23082.0,3807.0,162.0,3289,1503,605,708,907,772,48,249,0.0,0.0,4,0.0,0.0,0.0,1,0.9714
1249,26,26,6,1588,4610,11830.0,551.0,602.83838,3814,941,492,519,876,798,102,1027,0.0,0.0,5,0.0,2734.19995,7697.46875,3,1.10792
1250,26,26,6,1659,5193,3783.0,307.0,302.0,5055,1280,847,423,737,1354,11,1683,0.0,0.0,4,0.0,0.0,0.0,3,1.40016
1251,26,26,6,2266,6802,71643.0,484.0,1366.0,1124,1447,132,147,450,326,9,60,0.0,0.0,4,0.0,0.0,0.0,3,0.98663
1252,26,26,6,737,3573,4995.0,366.0,4581.0,8140,832,199,856,1132,4865,30,1058,0.0,0.0,4,0.0,0.0,0.0,3,0.98045
1253,26,26,6,1129,3695,1064.0,227.0,53.0,173,980,49,22,66,25,0,11,0.0,0.0,4,0.0,0.0,0.0,3,1.15054
1254,26,26,6,1751,5810,428.0,406.0,5.0,311,1517,81,53,113,63,0,1,0.0,0.0,4,0.0,0.0,0.0,3,1.17264
1255,26,26,6,1583,4930,317.0,224.0,41.0,409,1282,85,42,207,55,0,20,0.0,0.0,4,0.0,0.0,0.0,3,1.28312
1256,26,26,6,1586,4530,945.0,704.0,39.0,631,944,77,82,88,268,0,116,0.0,0.0,4,0.0,0.0,0.0,3,1.03856
1257,26,26,6,2062,6287,477.0,310.0,32.0,647,1397,111,81,312,128,1,14,0.0,0.0,4,0.0,0.0,0.0,3,1.29429
1258,26,26,6,1220,3915,220.0,144.0,8.0,206,939,53,19,92,40,0,2,0.0,0.0,4,0.0,0.0,0.0,3,1.3978700000000002
1259,26,26,6,1649,5170,326.0,151.0,39.36298,778,1083,145,60,348,174,0,51,0.0,0.0,4,0.0,0.0,0.0,3,1.53921
1260,26,26,6,1103,3776,198.0,114.0,39.0,762,930,54,74,455,159,0,20,0.0,0.0,4,0.0,0.0,0.0,3,1.53499
1261,26,26,6,1192,3858,330.0,135.0,50.0,389,970,160,83,82,40,3,21,0.0,0.0,4,0.0,0.0,0.0,3,1.34577
1262,26,26,6,569,1538,224.0,75.0,57.0,2429,236,84,356,916,959,2,112,0.0,0.0,2,0.0,0.0,0.0,3,1.88743
1263,26,26,6,891,2672,271.0,118.0,37.0,2442,530,74,340,562,1329,0,137,0.0,0.0,3,2821.42627,0.0,0.0,3,1.86975
1264,26,26,6,1739,5311,379.0,190.0,65.0,866,1073,202,178,353,117,0,16,0.0,0.0,4,0.0,0.0,0.0,2,1.40083
1265,26,26,6,1175,3781,411.0,127.0,119.0,3490,838,1063,134,2040,200,0,53,0.0,0.0,3,0.0,0.0,0.0,2,1.77035
1266,26,26,6,1372,4621,348.0,173.0,44.0,638,1151,144,134,205,125,8,22,0.0,0.0,4,0.0,0.0,0.0,3,1.38929
1267,26,26,6,1207,3210,446.0,231.0,37.0,869,659,171,64,404,202,3,25,0.0,0.0,4,0.0,0.0,0.0,1,1.2422799999999998
1268,26,26,6,4092,10991,8690.0,1360.0,53.37183,1655,2171,297,275,778,217,46,42,0.0,0.0,4,0.0,0.0,0.0,1,1.08121
1269,26,26,6,3608,9284,2243.0,478.0,98.0,2404,1614,503,449,991,173,1,287,0.0,0.0,4,2839.19775,0.0,0.0,2,1.35335
1270,26,26,6,5549,18159,8545.0,1271.63293,573.23114,3581,4154,407,404,816,847,11,1096,0.0,0.0,4,1358.39575,0.0,0.0,3,1.14976
1271,26,26,6,4283,13134,4587.0,831.61639,325.0,948,3254,198,129,382,210,0,29,0.0,0.0,4,0.0,0.0,0.0,3,1.12759
1272,26,26,6,0,8261,890.0,0.0,463.0,1527,58,9,44,389,1078,0,7,0.0,0.0,2,0.0,0.0,0.0,3,1.3453700000000002
1273,26,26,6,1413,3839,2115.0,326.0,57.17422,863,363,93,66,541,104,0,59,0.0,0.0,4,0.0,0.0,0.0,3,1.16614
1274,26,26,6,2186,5879,625.0,342.0,123.15377,1687,1335,405,143,728,377,3,31,0.0,0.0,4,2323.87524,0.0,0.0,2,1.27013
1275,26,26,6,1209,3149,275.0,169.0,17.0,394,707,126,47,168,46,0,7,0.0,0.0,4,0.0,0.0,0.0,2,1.27906
1276,26,26,6,1207,3434,267.0,153.0,17.0,343,862,35,74,191,37,1,5,0.0,0.0,4,0.0,0.0,0.0,3,1.33089
1277,26,26,6,1872,5517,430.0,276.0,14.0,311,1475,67,49,106,85,0,4,0.0,0.0,4,0.0,0.0,0.0,3,1.27012
1278,26,26,6,975,2952,1390.0,228.0,56.0,513,751,55,52,204,193,0,9,0.0,0.0,4,0.0,0.0,0.0,3,1.15344
1279,26,26,6,2221,5880,13849.0,5184.02979,811.11652,5823,1096,685,478,621,1241,305,2493,0.0,0.0,5,0.0,0.0,0.0,3,0.95595
1280,26,26,6,4382,9986,1678.0,760.9583700000002,311.60718,4533,1840,2014,291,1376,557,11,284,0.0,0.0,4,0.0,0.0,0.0,3,1.23871
1281,26,26,6,2267,5726,612.0,226.0,126.0,2094,1174,527,488,470,555,2,52,0.0,0.0,4,0.0,0.0,0.0,2,1.43211
1282,26,26,6,4110,12844,2907.0,1145.646,180.0,1665,3146,363,211,559,423,7,102,0.0,0.0,4,0.0,0.0,0.0,1,1.1177
1283,26,26,6,1439,3942,457.0,238.0,84.0,1741,861,107,465,817,305,0,47,0.0,0.0,3,2005.01526,0.0,0.0,3,1.33973
1284,26,26,6,1924,4872,1511.0,460.06549,161.51962,5177,838,331,685,2768,1283,9,101,0.0,0.0,4,0.0,0.0,0.0,1,1.38954
1285,26,26,6,1709,4468,1246.0,496.0,61.0,1165,826,184,129,471,299,1,81,0.0,0.0,3,0.0,0.0,0.0,2,1.12494
1286,26,26,6,1460,4088,56212.0,10421.0,96.0,825,765,91,125,18,341,206,44,0.0,0.0,4,0.0,0.0,0.0,1,0.90746
1287,26,26,6,998,2992,109722.0,2718.08447,3460.0,1462,669,102,108,76,202,447,527,0.0,0.0,5,0.0,0.0,0.0,3,0.91589
1288,26,26,6,3429,10922,2502.0,785.0,126.0,1814,2549,262,198,932,273,70,79,0.0,0.0,4,0.0,0.0,0.0,3,1.18876
1289,26,26,6,2219,6885,4140.0,570.52234,437.0,2692,1595,324,194,586,556,33,999,0.0,0.0,4,1057.29822,0.0,0.0,3,1.12946
1290,26,26,6,3383,7612,149505.0,4043.0,3135.0,2464,1366,281,197,461,648,423,454,0.0,0.0,4,420.55283,0.0,0.0,2,0.93036
1291,27,27,7,4445,14702,18433.0,1320.14099,60.0,1770,2729,549,153,479,355,67,167,0.0,0.0,4,0.0,0.0,0.0,2,1.13539
1292,27,27,7,2819,10060,10156.0,719.0,1956.85718,12233,2642,704,1609,1424,3312,233,4951,0.0,0.0,4,0.0,0.0,0.0,3,1.15822
1293,27,27,7,2193,5580,3647.0,399.06903,22.0,1204,958,143,364,377,225,20,75,0.0,0.0,4,0.0,0.0,0.0,2,1.2477200000000002
1294,27,27,7,38,54,1242.0,486.0,230.0,3702,2,22,55,3124,258,1,242,0.0,0.0,4,0.0,1710.88708,4910.64746,2,1.12067
1295,27,27,7,2576,7668,1204.0,504.31741,168.91862,2518,1640,612,284,780,702,22,118,0.0,0.0,4,0.0,0.0,0.0,2,1.25355
1296,27,27,7,1496,3497,1610.0,692.0,17.0,867,568,108,109,360,158,38,94,0.0,0.0,4,0.0,0.0,0.0,1,1.0346
1297,27,27,7,3024,8503,637.0,388.0,22.0,2468,1741,213,376,1075,471,88,245,0.0,0.0,4,0.0,0.0,0.0,3,1.51194
1298,27,27,7,666,1704,337.0,95.0,64.0,4010,314,518,578,1455,1028,10,421,0.0,0.0,4,0.0,0.0,0.0,3,2.1640900000000003
1299,27,27,7,1015,2483,250.0,103.0,36.0,3766,470,314,770,1169,1235,24,254,0.0,0.0,2,0.0,0.0,0.0,3,2.36722
1300,27,27,7,810,2413,212.0,124.0,7.0,647,587,47,127,221,209,1,42,0.0,0.0,4,0.0,0.0,0.0,3,1.42573
1301,27,27,7,1242,3365,328.0,160.0,29.0,1710,673,85,380,568,485,17,175,0.0,0.0,4,0.0,0.0,0.0,3,1.59153
1302,27,27,7,2258,7363,1566.0,576.0,22.0,958,1704,317,136,168,257,0,80,0.0,0.0,4,0.0,0.0,0.0,1,1.17761
1303,27,27,7,1108,2946,562.0,407.0,5.0,231,629,52,81,15,61,3,19,0.0,0.0,4,0.0,0.0,0.0,1,1.04427
1304,27,27,7,2655,7516,698.0,549.3194599999998,12.0,898,1648,185,101,328,206,0,78,0.0,0.0,4,0.0,0.0,0.0,3,1.19601
1305,27,27,7,1604,4915,480.0,232.0,71.97474,3088,1039,324,893,1063,521,14,273,0.0,0.0,4,2371.5293,0.0,0.0,3,1.61115
1306,27,27,7,3296,9170,1317.0,727.0,83.0,3638,2028,809,436,1763,504,15,111,0.0,0.0,4,2477.17236,0.0,0.0,3,1.28462
1307,27,27,7,2343,6157,830.0,495.0,36.0,1665,1378,90,153,463,168,17,774,0.0,0.0,4,703.20166,0.0,0.0,3,1.23112
1308,27,27,7,1557,3969,37851.0,1183.0,141.0,1590,746,120,159,434,253,327,297,0.0,0.0,4,0.0,0.0,0.0,1,1.00044
1309,28,28,7,1884,4557,14722.0,838.0,261.0,1213,791,152,151,306,198,145,261,0.0,0.0,4,0.0,0.0,0.0,3,1.016
1310,28,28,7,977,2869,1041.0,156.0,340.0,2844,219,45,154,731,1620,110,184,0.0,0.0,4,0.0,0.0,0.0,2,1.24288
1311,28,28,7,3163,7600,92029.0,3184.0,239.0,3295,1304,377,296,544,387,782,909,0.0,0.0,4,0.0,0.0,0.0,1,0.97686
1312,28,28,7,665,1672,187154.0,1192.0,392.0,408,341,124,27,4,177,45,31,0.0,0.0,5,0.0,0.0,0.0,1,0.9266
1313,28,28,7,1668,5131,43845.0,1828.0,446.0,3184,1032,478,138,1322,232,558,456,0.0,0.0,4,126.55318,1587.90076,180.66705,1,0.99627
1314,28,28,7,2524,6162,3031.0,823.28851,99.0,5790,1250,707,843,1292,564,1021,1363,0.0,0.0,4,629.4699099999998,0.0,0.0,2,1.28164
1315,28,28,7,781,1872,32879.0,629.0,217.0,3742,312,241,258,135,507,1049,1552,0.0,0.0,4,0.0,0.0,0.0,3,1.12529
1316,28,28,7,555,1299,44316.0,1228.0,140.0,1129,201,125,118,73,151,275,387,0.0,0.0,4,0.0,0.0,0.0,1,0.94915
1317,28,28,7,1848,4763,1662.0,711.0,58.0,2221,848,144,235,1154,400,64,224,0.0,0.0,4,272.9144,0.0,0.0,2,1.12775
1318,29,29,8,1974,5097,24850.0,6420.0,1741.0,1615,811,58,211,433,198,384,331,0.0,0.0,4,0.0,0.0,0.0,1,0.91664
1319,29,29,8,3294,9666,3884.0,1330.0,117.0,1374,2112,112,217,620,338,16,71,0.0,0.0,4,0.0,0.0,0.0,1,1.05288
1320,29,29,8,2358,5066,7896.0,2195.0,334.0,2808,636,401,471,961,656,154,165,0.0,0.0,4,0.0,0.0,0.0,2,0.97948
1321,29,29,8,1994,5558,752.0,489.0,30.0,658,1151,139,112,234,128,12,33,0.0,0.0,4,0.0,0.0,0.0,3,1.13573
1322,29,29,8,2066,4073,15493.0,3507.0,1197.0,854,387,14,152,279,200,121,88,0.0,0.0,4,0.0,0.0,0.0,2,0.92008
1323,29,29,8,3677,8118,1786.0,1109.0,208.0,4848,1103,499,852,2234,877,34,352,0.0,0.0,4,0.0,0.0,0.0,3,1.16128
1324,29,29,8,962,2299,39085.0,3090.0,1094.0,3327,368,265,374,253,672,479,1284,0.0,0.0,5,1368.62292,0.0,0.0,3,0.94099
1325,29,29,8,3079,8521,43455.0,2900.151610000001,1017.0,8450,1866,1062,2825,992,1278,145,2148,0.0,0.0,4,1605.77539,0.0,0.0,2,1.02737
1326,29,29,8,1957,5115,5043.0,1365.0,453.0,623,995,100,184,174,116,8,41,0.0,0.0,4,0.0,0.0,0.0,1,0.96044
1327,29,29,8,1895,4879,3413.0,694.0,97.0,1497,719,83,288,645,368,30,83,0.0,0.0,4,1392.43481,0.0,0.0,1,1.08457
1328,29,29,8,1765,5095,29862.0,2982.0,933.0,2578,1063,37,303,349,1368,400,121,0.0,0.0,4,0.0,0.0,0.0,1,0.94803
1329,29,29,8,1366,3465,3862.0,2372.0,202.0,2099,663,296,302,493,384,156,468,0.0,0.0,4,0.0,0.0,0.0,2,0.95554
1330,29,29,8,1338,3237,559.0,449.0,41.0,700,613,115,121,196,240,1,27,0.0,0.0,4,369.53842,0.0,0.0,1,1.07218
1331,29,29,8,1997,4941,754.0,344.0,231.0,2635,930,726,388,482,620,13,406,0.0,0.0,4,0.0,0.0,0.0,2,1.24169
1332,29,29,8,2248,5214,893.0,298.03537,533.0,6151,846,648,1122,1518,2031,21,811,0.0,0.0,4,0.0,0.0,0.0,2,1.32289
1333,29,29,8,1329,4142,301.0,282.0,19.0,348,810,78,57,103,90,1,19,0.0,0.0,4,0.0,0.0,0.0,3,1.18334
1334,29,29,8,1511,4319,410.0,316.0,91.0,772,858,82,105,390,178,2,15,0.0,0.0,4,0.0,0.0,0.0,3,1.16106
1335,29,29,8,2791,7923,843.0,524.56348,203.0,2170,1633,548,301,883,363,6,69,0.0,0.0,4,0.0,0.0,0.0,3,1.21244
1336,29,29,8,4944,13659,3624.0,1865.0,443.0,8393,3083,481,1992,2551,1430,64,1875,0.0,0.0,4,0.0,0.0,0.0,3,1.15514
1337,29,29,8,2943,7251,7050.0,3442.14795,943.90265,7610,1275,1520,1174,1702,1518,103,1593,0.0,0.0,4,0.0,0.0,0.0,2,1.00029
1338,29,29,8,1404,3296,811.0,662.0,75.0,624,586,82,95,158,269,5,15,0.0,0.0,4,0.0,0.0,0.0,1,1.01055
1339,29,29,8,1934,5064,593.0,433.0,59.0,678,1130,24,176,276,134,2,66,0.0,0.0,4,0.0,0.0,0.0,3,1.13331
1340,29,29,8,2359,6486,1042.0,481.0,281.0,530,1487,55,131,84,135,7,118,0.0,0.0,4,0.0,0.0,0.0,3,1.07343
1341,29,29,8,1864,4913,8834.0,1648.0,78.0,846,1163,46,147,437,153,18,45,0.0,0.0,4,0.0,0.0,0.0,2,0.96733
1342,29,29,8,1442,6275,542.0,182.0,279.0,3374,1911,64,350,2597,333,5,25,0.0,0.0,4,2046.74939,5358.8208,1688.44116,3,1.44533
1343,29,29,8,1572,4612,306.0,176.0,45.0,447,1027,63,65,236,77,0,6,0.0,0.0,4,0.0,0.0,0.0,3,1.34258
1344,29,29,8,2226,5342,431.0,178.0,137.0,2782,964,366,899,705,710,1,101,0.0,0.0,3,0.0,0.0,0.0,3,1.56775
1345,29,29,8,1578,3711,275.0,172.0,19.0,385,610,129,46,71,130,0,9,0.0,0.0,3,0.0,0.0,0.0,3,1.31757
1346,29,29,8,2082,4882,735.0,316.0,170.0,2179,884,268,651,403,552,6,299,0.0,0.0,4,0.0,0.0,0.0,3,1.26237
1347,29,29,8,1920,5356,1032.0,286.0,40.0,1003,1160,74,246,494,166,0,23,0.0,0.0,4,0.0,0.0,0.0,3,1.31161
1348,30,30,8,3079,8733,2113.0,476.0,600.0,5300,1748,1604,548,960,1231,20,937,0.0,0.0,4,0.0,0.0,0.0,3,1.24823
1349,30,30,8,2635,8891,2993.0,1348.57922,88.0,1097,2050,167,255,380,212,10,73,0.0,0.0,4,0.0,0.0,0.0,2,1.03647
1350,30,30,8,2803,6362,5640.0,1772.0,57.0,2334,1101,225,429,652,928,45,55,0.0,0.0,4,0.0,0.0,0.0,1,1.0119200000000002
1351,30,30,8,1258,3340,386.0,354.0,27.0,725,568,65,125,373,109,8,45,0.0,0.0,4,0.0,0.0,0.0,3,1.12963
1352,30,30,8,1327,3383,3558.0,1203.0,24.0,374,681,61,130,47,84,5,47,0.0,0.0,4,0.0,0.0,0.0,1,0.95784
1353,30,30,8,3420,5949,21662.0,3831.82812,330.0,1003,349,117,243,118,377,66,82,0.0,0.0,4,0.0,0.0,0.0,1,0.93231
1354,30,30,8,3038,7923,30337.0,8901.0,574.0,1435,1454,282,313,382,298,83,77,0.0,0.0,4,164.76973,0.0,0.0,1,0.91828
1355,30,30,8,1366,3355,451.0,367.0,65.0,403,642,53,57,194,93,0,6,0.0,0.0,4,1598.16028,0.0,0.0,2,1.07082
1356,30,30,8,2699,6420,688.0,606.0,73.0,1053,1110,125,210,381,266,8,63,0.0,0.0,4,0.0,0.0,0.0,2,1.12634
1357,30,30,8,1556,3929,494.0,452.0,36.0,476,916,77,69,200,94,0,36,0.0,0.0,4,0.0,0.0,0.0,2,1.07754
1358,30,30,8,2791,6760,1405.0,827.0,133.0,2484,1059,268,250,1487,429,19,31,0.0,0.0,4,1660.06726,0.0,0.0,2,1.12941
1359,30,30,8,2008,4966,615.0,480.0,114.0,8007,814,476,634,4400,721,7,1769,0.0,0.0,4,0.0,0.0,0.0,3,1.61963
1360,30,30,8,1314,3170,229.0,151.0,62.0,1196,449,122,240,428,391,0,15,0.0,0.0,4,0.0,0.0,0.0,3,1.39401
1361,30,30,8,1100,2333,305.0,74.00154,226.0,8891,270,1287,2117,2479,2710,17,281,0.0,0.0,2,0.0,0.0,0.0,3,2.3031900000000003
1362,30,30,8,1707,3309,328.0,259.0,69.0,1765,392,170,702,493,329,0,71,0.0,0.0,3,0.0,0.0,0.0,3,1.30165
1363,30,30,8,1010,2272,510.0,146.0,357.0,14390,304,197,1898,7886,4224,43,142,0.0,0.0,3,0.0,6187.62305,16403.80273,3,2.20308
1364,30,30,8,1605,3605,291.0,244.0,31.0,838,592,161,139,281,228,2,27,0.0,0.0,3,1313.3840300000004,0.0,0.0,3,1.2533299999999998
1365,30,30,8,1703,3967,862.0,673.0,134.0,1351,475,231,251,595,234,5,35,0.0,0.0,4,0.0,0.0,0.0,1,1.05369
1366,30,30,8,4102,10032,5217.0,4067.229,556.0,6337,1701,431,1643,2018,1134,16,1095,0.0,0.0,4,802.8877,0.0,0.0,1,0.99352
1367,30,30,8,1944,4970,3352.0,921.0,79.0,1043,1056,32,222,344,307,17,121,0.0,0.0,5,0.0,0.0,0.0,1,1.0275299999999998
1368,30,30,8,1803,4693,5122.0,564.0,2206.56323,11051,919,561,2219,2056,2360,156,3699,0.0,0.0,5,0.0,0.0,0.0,3,1.09773
1369,30,30,8,1802,5118,1288.0,426.0,286.0,4968,1172,670,1114,1278,1346,21,539,0.0,0.0,4,0.0,0.0,0.0,3,1.32038
1370,30,30,8,3432,9280,6797.0,6648.0,34.0,1596,1841,219,221,397,479,156,124,0.0,0.0,5,0.0,0.0,0.0,3,0.93152
1371,30,30,8,1767,4803,550.0,501.0,45.0,632,996,97,90,288,126,0,31,0.0,0.0,4,1454.3418,0.0,0.0,3,1.09816
1372,30,30,8,1511,5127,418.0,346.0,20.0,368,1321,63,65,147,72,2,19,0.0,0.0,4,0.0,0.0,0.0,3,1.1811200000000002
1373,30,30,8,2686,6721,499.0,296.0,196.0,3395,1094,348,668,1033,955,1,390,0.0,0.0,4,0.0,353.20483,0.0,3,1.4282
1374,30,30,8,2887,7910,617.0,356.0,252.0,4299,1301,810,1012,757,1141,13,566,0.0,0.0,4,0.0,0.0,0.0,3,1.42434
1375,30,30,8,2540,6669,843.0,625.0,204.0,1607,1238,156,271,404,544,2,230,0.0,0.0,4,0.0,0.0,0.0,3,1.11877
1376,30,30,8,2058,7098,541.0,382.61969,133.0,2120,1594,172,482,764,386,38,278,0.0,0.0,4,0.0,0.0,0.0,3,1.31029
1377,30,30,8,1928,5497,403.0,341.0,53.0,989,1119,142,132,216,324,71,104,0.0,0.0,4,0.0,0.0,0.0,3,1.24474
1378,30,30,8,2587,9206,796.0,678.36438,114.0,1382,2272,262,152,379,272,9,308,0.0,0.0,4,0.0,0.0,0.0,3,1.17179
1379,30,30,8,1342,5662,305.0,289.0,16.0,303,1563,34,63,88,99,2,17,0.0,0.0,4,0.0,0.0,0.0,3,1.25883
1380,30,30,8,2803,9961,3167.0,1396.88477,819.0,4887,2160,1189,521,712,1323,12,1130,0.0,0.0,4,1361.95496,0.0,0.0,3,1.06928
1381,30,30,8,3634,11495,7886.0,3004.54224,519.0,5552,2333,376,1293,821,1254,55,1753,0.0,0.0,4,125.71789,0.0,0.0,3,1.02108
1382,30,30,8,2247,6278,6085.0,1694.0,83.0,1672,1335,72,247,586,440,254,73,0.0,0.0,4,0.0,0.0,0.0,3,0.99847
1383,30,30,8,2073,5029,10243.0,4778.0,197.0,1195,954,54,267,170,246,231,227,0.0,0.0,5,0.0,0.0,0.0,1,0.92508
1384,30,30,8,2420,5690,2712.0,1380.0,332.24814,3919,1153,763,572,1285,850,18,431,0.0,0.0,4,1280.0529800000004,0.0,0.0,1,1.05273
1385,30,30,8,1651,3883,2130.0,1398.0,83.0,660,786,50,167,88,268,33,54,0.0,0.0,5,0.0,0.0,0.0,1,0.96157
1386,30,30,8,1549,3718,2077.0,1286.0,201.0,2527,656,145,326,1388,433,32,203,0.0,0.0,5,0.0,0.0,0.0,1,1.0133
1387,30,30,8,1735,4223,11005.0,3928.0,96.0,626,795,33,164,57,226,76,70,0.0,0.0,5,0.0,0.0,0.0,1,0.92211
1388,30,30,8,1492,3518,17124.0,4547.0,39.0,776,667,52,154,266,179,73,52,0.0,0.0,5,0.0,0.0,0.0,1,0.91785
1389,31,31,8,1689,3576,36280.0,5317.0,554.0,1472,564,66,145,781,360,47,73,0.0,0.0,5,0.0,0.0,0.0,1,0.91864
1390,31,31,8,1735,3435,18508.0,2311.0,278.0,286,508,19,32,110,94,4,27,0.0,0.0,5,0.0,0.0,0.0,1,0.92494
1391,31,31,8,1735,3521,14817.0,1838.0,450.0,1002,569,186,117,372,254,9,64,0.0,0.0,5,0.0,0.0,0.0,1,0.94264
1392,31,31,8,1678,3849,10141.0,3592.0,402.0,976,650,55,141,147,174,216,243,0.0,0.0,5,0.0,0.0,0.0,1,0.92445
1393,31,31,8,1477,3361,11502.0,1896.0,302.0,1011,630,66,99,222,194,97,333,0.0,0.0,5,1129.56665,0.0,0.0,1,0.94342
1394,31,31,8,2742,9045,7847.0,2745.0,821.0,1423,2261,33,202,411,250,402,125,0.0,0.0,4,0.0,0.0,0.0,2,0.9581
1395,31,31,8,2933,8359,1718.0,911.0,411.0,3569,1748,526,594,718,1195,59,477,0.0,0.0,4,0.0,0.0,0.0,3,1.12188
1396,31,31,8,3383,9691,15393.0,2471.0,172.0,2138,2207,282,409,786,417,41,203,0.0,0.0,4,875.27051,0.0,0.0,3,0.9951
1397,31,31,8,2022,5163,16208.0,3065.0,1244.0,1937,907,336,375,161,555,159,351,0.0,0.0,4,121.91028,0.0,0.0,1,0.93729
1398,31,31,8,1417,3410,807.0,614.0,77.0,2149,686,185,122,356,1404,27,55,0.0,0.0,4,0.0,0.0,0.0,1,1.11566
1399,31,31,8,1381,3928,791.0,266.0,499.0,5602,903,991,633,1591,820,69,1498,0.0,0.0,4,968.60461,0.0,0.0,2,1.29994
