trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
1215248517,12152485170,3705025,1685441,1519060640,False,Home,128,119,17.0,BIKE,151906064,1
1215248729,12152487290,3705026,1685441,1519060910,True,othdiscr,60,128,9.0,SHARED2FREE,151906091,1
1215248733,12152487330,3705026,1685441,1519060910,False,othmaint,178,60,10.0,DRIVEALONEFREE,151906091,1
1215248734,12152487340,3705026,1685441,1519060910,False,Home,128,178,10.0,SHARED2FREE,151906091,2
1215248793,12152487930,3705026,1685441,1519060990,True,othmaint,9,128,18.0,WALK_LOC,151906099,1
1215248794,12152487940,3705026,1685441,1519060990,True,shopping,12,9,20.0,WALK_LRF,151906099,2
1215248797,12152487970,3705026,1685441,1519060990,False,shopping,9,12,20.0,WALK_LRF,151906099,1
1215248798,12152487980,3705026,1685441,1519060990,False,Home,128,9,20.0,WALK_HVY,151906099,2
1215248841,12152488410,3705026,1685441,1519061050,True,work,76,128,11.0,SHARED3FREE,151906105,1
1215248845,12152488450,3705026,1685441,1519061050,False,Home,128,76,18.0,WALK_LOC,151906105,1
1215571921,12155719210,3706011,1685770,1519464900,True,work,90,168,9.0,DRIVEALONEFREE,151946490,1
1215571925,12155719250,3706011,1685770,1519464900,False,Home,168,90,18.0,DRIVEALONEFREE,151946490,1
1215571985,12155719850,3706012,1685770,1519464980,True,eatout,4,168,14.0,DRIVEALONEFREE,151946498,1
1215571989,12155719890,3706012,1685770,1519464980,False,shopping,4,4,14.0,SHARED2FREE,151946498,1
1215571990,12155719900,3706012,1685770,1519464980,False,Home,168,4,14.0,SHARED2FREE,151946498,2
1215572137,12155721370,3706012,1685770,1519465170,True,othdiscr,138,168,17.0,SHARED3FREE,151946517,1
1215572141,12155721410,3706012,1685770,1519465170,False,Home,168,138,18.0,SHARED3FREE,151946517,1
1215572201,12155722010,3706012,1685770,1519465250,True,shopping,114,168,19.0,DRIVEALONEFREE,151946525,1
1215572205,12155722050,3706012,1685770,1519465250,False,Home,168,114,22.0,DRIVEALONEFREE,151946525,1
1215572249,12155722490,3706012,1685770,1519465310,True,work,134,168,6.0,DRIVEALONEFREE,151946531,1
1215572253,12155722530,3706012,1685770,1519465310,False,Home,168,134,14.0,DRIVEALONEFREE,151946531,1
1215572297,12155722970,3706013,1685770,1519465370,True,atwork,72,67,11.0,SHARED3FREE,151946537,1
1215572301,12155723010,3706013,1685770,1519465370,False,Work,67,72,11.0,SHARED3FREE,151946537,1
1215572465,12155724650,3706013,1685770,1519465580,True,othdiscr,164,168,18.0,SHARED3FREE,151946558,1
1215572469,12155724690,3706013,1685770,1519465580,False,Home,168,164,20.0,SHARED3FREE,151946558,1
1215572577,12155725770,3706013,1685770,1519465720,True,work,67,168,8.0,DRIVEALONEFREE,151946572,1
1215572581,12155725810,3706013,1685770,1519465720,False,escort,135,67,16.0,DRIVEALONEFREE,151946572,1
1215572582,12155725820,3706013,1685770,1519465720,False,Home,168,135,17.0,DRIVEALONEFREE,151946572,2
1215783481,12157834810,3706656,1685985,1519729350,True,work,119,181,8.0,DRIVEALONEFREE,151972935,1
1215783485,12157834850,3706656,1685985,1519729350,False,Home,181,119,13.0,DRIVEALONEFREE,151972935,1
1215783697,12157836970,3706657,1685985,1519729620,True,othdiscr,29,181,18.0,DRIVE_LOC,151972962,1
1215783701,12157837010,3706657,1685985,1519729620,False,Home,181,29,21.0,DRIVE_LOC,151972962,1
1215783809,12157838090,3706657,1685985,1519729760,True,work,132,181,5.0,DRIVEALONEFREE,151972976,1
1215783813,12157838130,3706657,1685985,1519729760,False,Home,181,132,6.0,DRIVEALONEFREE,151972976,1
1215783817,12157838170,3706657,1685985,1519729770,True,work,132,181,6.0,DRIVEALONEFREE,151972977,1
1215783821,12157838210,3706657,1685985,1519729770,False,Home,181,132,15.0,DRIVEALONEFREE,151972977,1
1215810769,12158107690,3706740,1686013,1519763460,True,eatout,6,183,21.0,WALK_LRF,151976346,1
1215810773,12158107730,3706740,1686013,1519763460,False,Home,183,6,21.0,WALK_LRF,151976346,1
1215811033,12158110330,3706740,1686013,1519763790,True,work,159,183,8.0,DRIVEALONEFREE,151976379,1
1215811037,12158110370,3706740,1686013,1519763790,False,Home,183,159,20.0,SHARED2FREE,151976379,1
1215811361,12158113610,3706741,1686013,1519764200,True,work,69,183,7.0,WALK_LOC,151976420,1
1215811365,12158113650,3706741,1686013,1519764200,False,Home,183,69,17.0,SHARED2FREE,151976420,1
1215811409,12158114090,3706742,1686013,1519764260,True,atwork,151,122,10.0,SHARED2FREE,151976426,1
1215811413,12158114130,3706742,1686013,1519764260,False,Work,122,151,13.0,SHARED2FREE,151976426,1
1215811689,12158116890,3706742,1686013,1519764610,True,work,122,183,7.0,WALK_LOC,151976461,1
1215811693,12158116930,3706742,1686013,1519764610,False,Home,183,122,20.0,WALK_LOC,151976461,1
1215867121,12158671210,3706911,1686070,1519833900,True,work,177,185,7.0,WALK,151983390,1
1215867125,12158671250,3706911,1686070,1519833900,False,Home,185,177,20.0,WALK,151983390,1
1229894745,12298947450,3749679,1700326,1537368430,True,atwork,180,67,13.0,DRIVEALONEFREE,153736843,1
1229894749,12298947490,3749679,1700326,1537368430,False,Work,67,180,14.0,DRIVEALONEFREE,153736843,1
1229895025,12298950250,3749679,1700326,1537368780,True,work,67,52,7.0,DRIVEALONEFREE,153736878,1
1229895029,12298950290,3749679,1700326,1537368780,False,Home,52,67,16.0,DRIVEALONEFREE,153736878,1
1229895353,12298953530,3749680,1700326,1537369190,True,work,68,52,6.0,DRIVEALONEFREE,153736919,1
1229895357,12298953570,3749680,1700326,1537369190,False,Home,52,68,19.0,DRIVEALONEFREE,153736919,1
1229895681,12298956810,3749681,1700326,1537369600,True,work,96,52,10.0,SHARED2FREE,153736960,1
1229895685,12298956850,3749681,1700326,1537369600,False,Home,52,96,20.0,SHARED2FREE,153736960,1
1229908521,12299085210,3749721,1700340,1537385650,True,atwork,68,61,16.0,TNC_SINGLE,153738565,1
1229908525,12299085250,3749721,1700340,1537385650,False,Work,61,68,17.0,TNC_SINGLE,153738565,1
1229908801,12299088010,3749721,1700340,1537386000,True,work,61,54,16.0,TNC_SINGLE,153738600,1
1229908805,12299088050,3749721,1700340,1537386000,False,Home,54,61,20.0,TNC_SINGLE,153738600,1
1229909129,12299091290,3749722,1700340,1537386410,True,work,122,54,6.0,TNC_SINGLE,153738641,1
1229909133,12299091330,3749722,1700340,1537386410,False,Home,54,122,18.0,WALK_LOC,153738641,1
1229909457,12299094570,3749723,1700340,1537386820,True,work,184,54,15.0,WALK_LOC,153738682,1
1229909461,12299094610,3749723,1700340,1537386820,False,shopping,60,184,21.0,TNC_SINGLE,153738682,1
1229909462,12299094620,3749723,1700340,1537386820,False,Home,54,60,21.0,WALK_LOC,153738682,2
1230345433,12303454330,3751053,1700784,1537931790,True,eatout,122,81,15.0,TNC_SINGLE,153793179,1
1230345437,12303454370,3751053,1700784,1537931790,False,Home,81,122,15.0,DRIVEALONEFREE,153793179,1
1230346025,12303460250,3751054,1700784,1537932530,True,work,126,81,8.0,WALK_LRF,153793253,1
1230346029,12303460290,3751054,1700784,1537932530,False,shopping,106,126,16.0,WALK_LOC,153793253,1
1230346030,12303460300,3751054,1700784,1537932530,False,Home,81,106,17.0,WALK,153793253,2
1230346289,12303462890,3751055,1700784,1537932860,True,univ,39,81,16.0,TNC_SINGLE,153793286,1
1230346293,12303462930,3751055,1700784,1537932860,False,Home,81,39,16.0,TNC_SINGLE,153793286,1
1230346353,12303463530,3751055,1700784,1537932940,True,escort,48,81,8.0,TAXI,153793294,1
1230346354,12303463540,3751055,1700784,1537932940,True,work,101,48,8.0,TNC_SINGLE,153793294,2
1230346357,12303463570,3751055,1700784,1537932940,False,work,142,101,11.0,TNC_SINGLE,153793294,1
1230346358,12303463580,3751055,1700784,1537932940,False,Home,81,142,11.0,TAXI,153793294,2
1230455905,12304559050,3751389,1700896,1538069880,True,work,56,86,6.0,DRIVEALONEFREE,153806988,1
1230455909,12304559090,3751389,1700896,1538069880,False,Home,86,56,18.0,DRIVEALONEFREE,153806988,1
1230456185,12304561850,3751390,1700896,1538070230,True,eatout,80,86,8.0,DRIVEALONEFREE,153807023,1
1230456186,12304561860,3751390,1700896,1538070230,True,shopping,133,80,8.0,DRIVEALONEFREE,153807023,2
1230456189,12304561890,3751390,1700896,1538070230,False,Home,86,133,10.0,DRIVEALONEFREE,153807023,1
1230456233,12304562330,3751390,1700896,1538070290,True,work,114,86,11.0,WALK_LOC,153807029,1
1230456237,12304562370,3751390,1700896,1538070290,False,Home,86,114,20.0,WALK_LOC,153807029,1
1230456281,12304562810,3751391,1700896,1538070350,True,atwork,63,85,11.0,SHARED2FREE,153807035,1
1230456285,12304562850,3751391,1700896,1538070350,False,Work,85,63,11.0,SHARED2FREE,153807035,1
1230456561,12304565610,3751391,1700896,1538070700,True,work,85,86,7.0,BIKE,153807070,1
1230456565,12304565650,3751391,1700896,1538070700,False,Home,86,85,18.0,BIKE,153807070,1
1230563073,12305630730,3751716,1701005,1538203840,True,othmaint,113,88,11.0,TNC_SHARED,153820384,1
1230563077,12305630770,3751716,1701005,1538203840,False,Home,88,113,14.0,DRIVEALONEFREE,153820384,1
1230563209,12305632090,3751717,1701005,1538204010,True,escort,64,164,11.0,DRIVEALONEFREE,153820401,1
1230563210,12305632100,3751717,1701005,1538204010,True,atwork,1,64,11.0,DRIVEALONEFREE,153820401,2
1230563213,12305632130,3751717,1701005,1538204010,False,Work,164,1,13.0,DRIVEALONEFREE,153820401,1
1230563489,12305634890,3751717,1701005,1538204360,True,work,164,88,6.0,DRIVEALONEFREE,153820436,1
1230563493,12305634930,3751717,1701005,1538204360,False,Home,88,164,22.0,DRIVEALONEFREE,153820436,1
1230563817,12305638170,3751718,1701005,1538204770,True,work,80,88,14.0,BIKE,153820477,1
1230563821,12305638210,3751718,1701005,1538204770,False,Home,88,80,18.0,BIKE,153820477,1
1230757009,12307570090,3752307,1701202,1538446260,True,work,104,97,7.0,WALK,153844626,1
1230757013,12307570130,3752307,1701202,1538446260,False,Home,97,104,17.0,WALK,153844626,1
1230757337,12307573370,3752308,1701202,1538446670,True,work,172,97,13.0,BIKE,153844667,1
1230757341,12307573410,3752308,1701202,1538446670,False,Home,97,172,18.0,BIKE,153844667,1
1230757553,12307575530,3752309,1701202,1538446940,True,escort,9,97,18.0,WALK_LOC,153844694,1
1230757554,12307575540,3752309,1701202,1538446940,True,othdiscr,72,9,18.0,WALK_LOC,153844694,2
1230757557,12307575570,3752309,1701202,1538446940,False,eatout,96,72,21.0,WALK_LOC,153844694,1
1230757558,12307575580,3752309,1701202,1538446940,False,shopping,96,96,21.0,WALK,153844694,2
1230757559,12307575590,3752309,1701202,1538446940,False,Home,97,96,21.0,WALK_LOC,153844694,3
1230757665,12307576650,3752309,1701202,1538447080,True,work,135,97,9.0,DRIVEALONEFREE,153844708,1
1230757669,12307576690,3752309,1701202,1538447080,False,Home,97,135,18.0,DRIVEALONEFREE,153844708,1
1230942985,12309429850,3752874,1701391,1538678730,True,work,134,107,9.0,WALK_HVY,153867873,1
1230942986,12309429860,3752874,1701391,1538678730,True,work,134,134,10.0,WALK,153867873,2
1230942989,12309429890,3752874,1701391,1538678730,False,Home,107,134,20.0,WALK_LOC,153867873,1
1230943641,12309436410,3752876,1701391,1538679550,True,work,169,107,7.0,TNC_SHARED,153867955,1
1230943645,12309436450,3752876,1701391,1538679550,False,Home,107,169,16.0,WALK_LRF,153867955,1
1231220193,12312201930,3753720,1701673,1539025240,True,atwork,72,182,8.0,SHARED2FREE,153902524,1
1231220197,12312201970,3753720,1701673,1539025240,False,Work,182,72,13.0,SHARED2FREE,153902524,1
1231220473,12312204730,3753720,1701673,1539025590,True,work,182,117,7.0,WALK_LRF,153902559,1
1231220477,12312204770,3753720,1701673,1539025590,False,Home,117,182,17.0,WALK_LOC,153902559,1
1231220673,12312206730,3753721,1701673,1539025840,True,atwork,35,141,11.0,DRIVEALONEFREE,153902584,1
1231220677,12312206770,3753721,1701673,1539025840,False,Work,141,35,12.0,DRIVEALONEFREE,153902584,1
1231220801,12312208010,3753721,1701673,1539026000,True,work,141,117,7.0,DRIVEALONEFREE,153902600,1
1231220805,12312208050,3753721,1701673,1539026000,False,Home,117,141,16.0,DRIVEALONEFREE,153902600,1
1231221001,12312210010,3753722,1701673,1539026250,True,escort,178,178,11.0,SHARED3FREE,153902625,1
1231221002,12312210020,3753722,1701673,1539026250,True,atwork,63,178,11.0,SHARED3FREE,153902625,2
1231221005,12312210050,3753722,1701673,1539026250,False,Work,178,63,12.0,SHARED3FREE,153902625,1
1231221129,12312211290,3753722,1701673,1539026410,True,work,178,117,6.0,DRIVEALONEFREE,153902641,1
1231221133,12312211330,3753722,1701673,1539026410,False,Home,117,178,15.0,DRIVEALONEFREE,153902641,1
1231611825,12316118250,3754914,1702071,1539514780,True,work,19,125,13.0,TNC_SHARED,153951478,1
1231611826,12316118260,3754914,1702071,1539514780,True,atwork,121,19,13.0,WALK,153951478,2
1231611829,12316118290,3754914,1702071,1539514780,False,work,10,121,14.0,WALK,153951478,1
1231611830,12316118300,3754914,1702071,1539514780,False,Work,125,10,14.0,TNC_SHARED,153951478,2
1231612105,12316121050,3754914,1702071,1539515130,True,work,125,174,7.0,DRIVEALONEFREE,153951513,1
1231612109,12316121090,3754914,1702071,1539515130,False,Home,174,125,17.0,DRIVEALONEFREE,153951513,1
1231612433,12316124330,3754915,1702071,1539515540,True,work,25,174,7.0,WALK_LOC,153951554,1
1231612437,12316124370,3754915,1702071,1539515540,False,Home,174,25,17.0,WALK_LOC,153951554,1
1231612673,12316126730,3754916,1702071,1539515840,True,othmaint,117,174,9.0,SHARED2FREE,153951584,1
1231612677,12316126770,3754916,1702071,1539515840,False,Home,174,117,12.0,SHARED2FREE,153951584,1
1231676065,12316760650,3755109,1702136,1539595080,True,work,51,177,8.0,SHARED2FREE,153959508,1
1231676069,12316760690,3755109,1702136,1539595080,False,Home,177,51,18.0,DRIVEALONEFREE,153959508,1
1231676369,12316763690,3755110,1702136,1539595460,True,social,65,177,17.0,WALK_LOC,153959546,1
1231676373,12316763730,3755110,1702136,1539595460,False,Home,177,65,18.0,WALK_LOC,153959546,1
1231676393,12316763930,3755110,1702136,1539595490,True,work,114,177,9.0,DRIVEALONEFREE,153959549,1
1231676397,12316763970,3755110,1702136,1539595490,False,Home,177,114,17.0,DRIVEALONEFREE,153959549,1
1231676441,12316764410,3755111,1702136,1539595550,True,atwork,81,62,12.0,SHARED2FREE,153959555,1
1231676445,12316764450,3755111,1702136,1539595550,False,Work,62,81,14.0,SHARED2FREE,153959555,1
1231676721,12316767210,3755111,1702136,1539595900,True,work,62,177,7.0,DRIVEALONEFREE,153959590,1
1231676725,12316767250,3755111,1702136,1539595900,False,Home,177,62,18.0,DRIVEALONEFREE,153959590,1
1231836457,12318364570,3755598,1702299,1539795570,True,work,33,188,6.0,WALK_LOC,153979557,1
1231836461,12318364610,3755598,1702299,1539795570,False,Home,188,33,16.0,WALK_LOC,153979557,1
1231836785,12318367850,3755599,1702299,1539795980,True,work,52,188,8.0,DRIVEALONEFREE,153979598,1
1231836789,12318367890,3755599,1702299,1539795980,False,Home,188,52,18.0,DRIVEALONEFREE,153979598,1
1231836793,12318367930,3755599,1702299,1539795990,True,work,52,188,18.0,WALK_LRF,153979599,1
1231836797,12318367970,3755599,1702299,1539795990,False,Home,188,52,21.0,WALK_LOC,153979599,1
1231836833,12318368330,3755600,1702299,1539796040,True,atwork,7,125,12.0,DRIVEALONEFREE,153979604,1
1231836837,12318368370,3755600,1702299,1539796040,False,Work,125,7,12.0,DRIVEALONEFREE,153979604,1
1231837113,12318371130,3755600,1702299,1539796390,True,work,125,188,7.0,DRIVEALONEFREE,153979639,1
1231837117,12318371170,3755600,1702299,1539796390,False,Home,188,125,17.0,DRIVEALONEFREE,153979639,1
1237475761,12374757610,3772791,1708030,1546844700,True,work,39,103,7.0,DRIVEALONEFREE,154684470,1
1237475765,12374757650,3772791,1708030,1546844700,False,Home,103,39,17.0,DRIVEALONEFREE,154684470,1
1237475849,12374758490,3772792,1708030,1546844810,True,escort,162,103,18.0,DRIVEALONEFREE,154684481,1
1237475853,12374758530,3772792,1708030,1546844810,False,Home,103,162,19.0,SHARED3FREE,154684481,1
1237475857,12374758570,3772792,1708030,1546844820,True,escort,111,103,20.0,TNC_SINGLE,154684482,1
1237475861,12374758610,3772792,1708030,1546844820,False,Home,103,111,21.0,TNC_SINGLE,154684482,1
1237476353,12374763530,3772793,1708030,1546845440,True,school,128,103,7.0,WALK,154684544,1
1237476357,12374763570,3772793,1708030,1546845440,False,Home,103,128,14.0,WALK,154684544,1
1237544641,12375446410,3773001,1708100,1546930800,True,work,54,130,6.0,WALK_HVY,154693080,1
1237544645,12375446450,3773001,1708100,1546930800,False,Home,130,54,16.0,SHARED2FREE,154693080,1
1237544905,12375449050,3773002,1708100,1546931130,True,escort,135,130,12.0,DRIVEALONEFREE,154693113,1
1237544906,12375449060,3773002,1708100,1546931130,True,school,130,135,16.0,DRIVEALONEFREE,154693113,2
1237544909,12375449090,3773002,1708100,1546931130,False,social,137,130,15.0,DRIVEALONEFREE,154693113,1
1237544910,12375449100,3773002,1708100,1546931130,False,Home,130,137,19.0,DRIVEALONEFREE,154693113,2
1237545249,12375452490,3773003,1708100,1546931560,True,shopping,27,130,9.0,WALK_LOC,154693156,1
1237545253,12375452530,3773003,1708100,1546931560,False,shopping,6,27,10.0,WALK,154693156,1
1237545254,12375452540,3773003,1708100,1546931560,False,Home,130,6,15.0,WALK_LOC,154693156,2
1246352425,12463524250,3799854,1717051,1557940530,True,shopping,61,58,8.0,WALK_LOC,155794053,1
1246352426,12463524260,3799854,1717051,1557940530,True,work,71,61,10.0,TNC_SHARED,155794053,2
1246352429,12463524290,3799854,1717051,1557940530,False,Home,58,71,18.0,WALK_LOC,155794053,1
1246352705,12463527050,3799855,1717051,1557940880,True,escort,9,58,13.0,TNC_SINGLE,155794088,1
1246352706,12463527060,3799855,1717051,1557940880,True,shopping,1,9,13.0,WALK_HVY,155794088,2
1246352709,12463527090,3799855,1717051,1557940880,False,Home,58,1,15.0,WALK_LOC,155794088,1
1246352817,12463528170,3799856,1717051,1557941020,True,eatout,34,58,9.0,SHARED2FREE,155794102,1
1246352821,12463528210,3799856,1717051,1557941020,False,social,102,34,12.0,SHARED2FREE,155794102,1
1246352822,12463528220,3799856,1717051,1557941020,False,Home,58,102,12.0,SHARED2FREE,155794102,2
1246373089,12463730890,3799917,1717072,1557966360,True,work,37,58,6.0,DRIVEALONEFREE,155796636,1
1246373093,12463730930,3799917,1717072,1557966360,False,Home,58,37,17.0,DRIVEALONEFREE,155796636,1
1246373177,12463731770,3799918,1717072,1557966470,True,escort,7,58,8.0,TNC_SINGLE,155796647,1
1246373181,12463731810,3799918,1717072,1557966470,False,Home,58,7,13.0,WALK_LOC,155796647,1
1246373185,12463731850,3799918,1717072,1557966480,True,shopping,105,58,17.0,TNC_SINGLE,155796648,1
1246373186,12463731860,3799918,1717072,1557966480,True,escort,100,105,17.0,TNC_SINGLE,155796648,2
1246373189,12463731890,3799918,1717072,1557966480,False,shopping,7,100,17.0,TNC_SINGLE,155796648,1
1246373190,12463731900,3799918,1717072,1557966480,False,shopping,20,7,17.0,WALK_LOC,155796648,2
1246373191,12463731910,3799918,1717072,1557966480,False,Home,58,20,17.0,TNC_SINGLE,155796648,3
1246373681,12463736810,3799919,1717072,1557967100,True,school,51,58,7.0,SHARED3FREE,155796710,1
1246373685,12463736850,3799919,1717072,1557967100,False,Home,58,51,12.0,SHARED3FREE,155796710,1
1251002697,12510026970,3814032,1721777,1563753370,True,social,170,44,9.0,DRIVEALONEFREE,156375337,1
1251002698,12510026980,3814032,1721777,1563753370,True,othdiscr,154,170,10.0,DRIVEALONEFREE,156375337,2
1251002701,12510027010,3814032,1721777,1563753370,False,Home,44,154,11.0,TNC_SHARED,156375337,1
1251002721,12510027210,3814032,1721777,1563753400,True,othmaint,169,44,15.0,DRIVEALONEFREE,156375340,1
1251002725,12510027250,3814032,1721777,1563753400,False,Home,44,169,19.0,DRIVEALONEFREE,156375340,1
1251002761,12510027610,3814032,1721777,1563753450,True,shopping,25,44,20.0,DRIVEALONEFREE,156375345,1
1251002765,12510027650,3814032,1721777,1563753450,False,Home,44,25,20.0,TAXI,156375345,1
1251003025,12510030250,3814033,1721777,1563753780,True,othdiscr,53,44,12.0,SHARED3FREE,156375378,1
1251003029,12510030290,3814033,1721777,1563753780,False,Home,44,53,21.0,DRIVEALONEFREE,156375378,1
1251003201,12510032010,3814034,1721777,1563754000,True,eatout,3,44,7.0,TNC_SINGLE,156375400,1
1251003205,12510032050,3814034,1721777,1563754000,False,Home,44,3,11.0,WALK,156375400,1
1251003417,12510034170,3814034,1721777,1563754270,True,shopping,166,44,15.0,SHARED2FREE,156375427,1
1251003421,12510034210,3814034,1721777,1563754270,False,Home,44,166,15.0,SHARED2FREE,156375427,1
1251135649,12511356490,3814437,1721912,1563919560,True,work,46,70,11.0,WALK,156391956,1
1251135653,12511356530,3814437,1721912,1563919560,False,Home,70,46,15.0,WALK,156391956,1
1251135657,12511356570,3814437,1721912,1563919570,True,work,46,70,16.0,DRIVEALONEFREE,156391957,1
1251135661,12511356610,3814437,1721912,1563919570,False,escort,47,46,18.0,WALK,156391957,1
1251135662,12511356620,3814437,1721912,1563919570,False,othdiscr,66,47,18.0,DRIVEALONEFREE,156391957,2
1251135663,12511356630,3814437,1721912,1563919570,False,Home,70,66,19.0,DRIVEALONEFREE,156391957,3
1251136241,12511362410,3814439,1721912,1563920300,True,school,65,70,10.0,WALK,156392030,1
1251136245,12511362450,3814439,1721912,1563920300,False,Home,70,65,15.0,WALK,156392030,1
1251143241,12511432410,3814461,1721920,1563929050,True,atwork,95,98,10.0,DRIVEALONEFREE,156392905,1
1251143245,12511432450,3814461,1721920,1563929050,False,othmaint,120,95,10.0,DRIVEALONEFREE,156392905,1
1251143246,12511432460,3814461,1721920,1563929050,False,Work,98,120,10.0,DRIVEALONEFREE,156392905,2
1251143521,12511435210,3814461,1721920,1563929400,True,work,98,80,7.0,DRIVEALONEFREE,156392940,1
1251143525,12511435250,3814461,1721920,1563929400,False,Home,80,98,20.0,DRIVEALONEFREE,156392940,1
1251143849,12511438490,3814462,1721920,1563929810,True,work,8,80,6.0,WALK_LRF,156392981,1
1251143853,12511438530,3814462,1721920,1563929810,False,Home,80,8,16.0,WALK_LOC,156392981,1
1251144065,12511440650,3814463,1721920,1563930080,True,othdiscr,103,80,8.0,SHARED3FREE,156393008,1
1251144069,12511440690,3814463,1721920,1563930080,False,Home,80,103,22.0,SHARED2FREE,156393008,1
1251176977,12511769770,3814563,1721954,1563971220,True,othmaint,172,89,8.0,DRIVEALONEFREE,156397122,1
1251176978,12511769780,3814563,1721954,1563971220,True,work,125,172,9.0,DRIVEALONEFREE,156397122,2
1251176981,12511769810,3814563,1721954,1563971220,False,Home,89,125,19.0,DRIVEALONEFREE,156397122,1
1251177241,12511772410,3814564,1721954,1563971550,True,school,10,89,8.0,WALK_LRF,156397155,1
1251177245,12511772450,3814564,1721954,1563971550,False,social,22,10,15.0,WALK_LRF,156397155,1
1251177246,12511772460,3814564,1721954,1563971550,False,Home,89,22,18.0,WALK_LRF,156397155,2
1251177633,12511776330,3814565,1721954,1563972040,True,work,26,89,8.0,WALK_LRF,156397204,1
1251177637,12511776370,3814565,1721954,1563972040,False,Home,89,26,18.0,WALK_LRF,156397204,1
1251183865,12511838650,3814584,1721961,1563979830,True,eatout,124,90,9.0,DRIVEALONEFREE,156397983,1
1251183866,12511838660,3814584,1721961,1563979830,True,work,125,124,9.0,WALK,156397983,2
1251183869,12511838690,3814584,1721961,1563979830,False,shopping,126,125,19.0,SHARED3FREE,156397983,1
1251183870,12511838700,3814584,1721961,1563979830,False,Home,90,126,20.0,SHARED2FREE,156397983,2
1251184193,12511841930,3814585,1721961,1563980240,True,work,129,90,7.0,SHARED2FREE,156398024,1
1251184197,12511841970,3814585,1721961,1563980240,False,Home,90,129,16.0,DRIVEALONEFREE,156398024,1
1251184457,12511844570,3814586,1721961,1563980570,True,school,60,90,5.0,SHARED2FREE,156398057,1
1251184461,12511844610,3814586,1721961,1563980570,False,othdiscr,59,60,15.0,SHARED2FREE,156398057,1
1251184462,12511844620,3814586,1721961,1563980570,False,Home,90,59,15.0,SHARED3FREE,156398057,2
1251227865,12512278650,3814719,1722006,1564034830,True,atwork,111,9,13.0,SHARED2FREE,156403483,1
1251227869,12512278690,3814719,1722006,1564034830,False,Work,9,111,13.0,SHARED2FREE,156403483,1
1251227881,12512278810,3814719,1722006,1564034850,True,eatout,67,95,11.0,BIKE,156403485,1
1251227885,12512278850,3814719,1722006,1564034850,False,Home,95,67,12.0,BIKE,156403485,1
1251228057,12512280570,3814719,1722006,1564035070,True,othmaint,80,95,8.0,TAXI,156403507,1
1251228061,12512280610,3814719,1722006,1564035070,False,Home,95,80,11.0,TNC_SINGLE,156403507,1
1251228145,12512281450,3814719,1722006,1564035180,True,work,9,95,13.0,WALK_LRF,156403518,1
1251228149,12512281490,3814719,1722006,1564035180,False,Home,95,9,16.0,WALK_LRF,156403518,1
1251228473,12512284730,3814720,1722006,1564035590,True,work,70,95,7.0,DRIVEALONEFREE,156403559,1
1251228477,12512284770,3814720,1722006,1564035590,False,Home,95,70,18.0,DRIVEALONEFREE,156403559,1
1251228737,12512287370,3814721,1722006,1564035920,True,school,156,95,8.0,SHARED2FREE,156403592,1
1251228741,12512287410,3814721,1722006,1564035920,False,Home,95,156,16.0,SHARED2FREE,156403592,1
1251264273,12512642730,3814830,1722043,1564080340,True,atwork,187,15,10.0,SHARED2FREE,156408034,1
1251264277,12512642770,3814830,1722043,1564080340,False,Work,15,187,11.0,SHARED3FREE,156408034,1
1251264553,12512645530,3814830,1722043,1564080690,True,work,15,105,10.0,WALK_LRF,156408069,1
1251264557,12512645570,3814830,1722043,1564080690,False,Home,105,15,20.0,WALK_LRF,156408069,1
1251264881,12512648810,3814831,1722043,1564081100,True,eatout,96,105,7.0,DRIVEALONEFREE,156408110,1
1251264882,12512648820,3814831,1722043,1564081100,True,work,42,96,7.0,DRIVEALONEFREE,156408110,2
1251264885,12512648850,3814831,1722043,1564081100,False,shopping,190,42,15.0,DRIVEALONEFREE,156408110,1
1251264886,12512648860,3814831,1722043,1564081100,False,Home,105,190,15.0,DRIVEALONEFREE,156408110,2
1251265145,12512651450,3814832,1722043,1564081430,True,school,124,105,8.0,WALK_LOC,156408143,1
1251265149,12512651490,3814832,1722043,1564081430,False,Home,105,124,15.0,WALK_LOC,156408143,1
1251649017,12516490170,3816003,1722434,1564561270,True,atwork,96,188,12.0,DRIVEALONEFREE,156456127,1
1251649021,12516490210,3816003,1722434,1564561270,False,Work,188,96,14.0,DRIVEALONEFREE,156456127,1
1251649033,12516490330,3816003,1722434,1564561290,True,eatout,126,139,17.0,SHARED3FREE,156456129,1
1251649037,12516490370,3816003,1722434,1564561290,False,Home,139,126,20.0,SHARED2FREE,156456129,1
1251649297,12516492970,3816003,1722434,1564561620,True,work,188,139,8.0,DRIVEALONEFREE,156456162,1
1251649301,12516493010,3816003,1722434,1564561620,False,escort,162,188,17.0,DRIVEALONEFREE,156456162,1
1251649302,12516493020,3816003,1722434,1564561620,False,Home,139,162,17.0,DRIVEALONEFREE,156456162,2
1251649345,12516493450,3816004,1722434,1564561680,True,atwork,136,159,10.0,DRIVEALONEFREE,156456168,1
1251649349,12516493490,3816004,1722434,1564561680,False,Work,159,136,10.0,DRIVEALONEFREE,156456168,1
