tour_id,survey_tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,survey_parent_tour_id,parent_tour_id,composition,tdd,atwork_subtour_frequency,stop_frequency
261293163,2612931630,6373003,2509123,work,mandatory,45.0,150.0,13.0,18.0,WALK_LOC,,,,129,no_subtours,0out_0in
261293203,2612932030,6373004,2509123,work,mandatory,144.0,150.0,7.0,13.0,SHARED2FREE,,,,43,no_subtours,1out_1in
261293236,2612932360,6373005,2509123,school,mandatory,188.0,150.0,8.0,8.0,TAXI,,,,54,,0out_0in
261293285,2612932850,6373006,2509123,work,mandatory,30.0,150.0,8.0,19.0,WALK_LOC,,,,65,no_subtours,0out_2in
261293318,2612933180,6373007,2509123,school,mandatory,107.0,150.0,8.0,13.0,WALK_LOC,,,,59,,0out_0in
261296278,2612962780,6373079,2509132,work,mandatory,40.0,153.0,8.0,16.0,WALK_LOC,,,,62,no_subtours,0out_0in
261296319,2612963190,6373080,2509132,work,mandatory,10.0,153.0,20.0,21.0,WALK_LOC,,,,181,no_subtours,0out_0in
261296360,2612963600,6373081,2509132,work,mandatory,33.0,153.0,7.0,17.0,WALK_LOC,,,,47,no_subtours,0out_0in
261296401,2612964010,6373082,2509132,work,mandatory,134.0,153.0,6.0,21.0,BIKE,,,,34,eat,0out_0in
261296442,2612964420,6373083,2509132,work,mandatory,182.0,153.0,7.0,18.0,WALK_LOC,,,,48,no_subtours,0out_0in
262904823,2629048230,6412312,2516257,school,mandatory,49.0,71.0,7.0,12.0,WALK_LOC,,,,42,,0out_0in
262904864,2629048640,6412313,2516257,school,mandatory,47.0,71.0,8.0,15.0,WALK_LOC,,,,61,,0out_0in
262911875,2629118750,6412484,2516296,school,mandatory,188.0,137.0,16.0,17.0,SHARED3FREE,,,,155,,0out_0in
262911916,2629119160,6412485,2516296,school,mandatory,99.0,137.0,7.0,18.0,SHARED2FREE,,,,48,,0out_1in
262913679,2629136790,6412528,2516304,school,mandatory,5.0,137.0,12.0,16.0,WALK_HVY,,,,116,,0out_1in
263312240,2633122400,6422249,2518275,school,mandatory,9.0,36.0,7.0,12.0,SHARED3FREE,,,,42,,0out_0in
263312281,2633122810,6422250,2518275,school,mandatory,150.0,36.0,8.0,13.0,WALK_LOC,,,,59,,0out_0in
263388910,2633889100,6424119,2518602,school,mandatory,90.0,22.0,7.0,13.0,WALK_LRF,,,,43,,0out_0in
263388951,2633889510,6424120,2518602,school,mandatory,46.0,22.0,9.0,15.0,WALK_LOC,,,,76,,0out_0in
263517158,2635171580,6427247,2519287,school,mandatory,76.0,160.0,8.0,16.0,SHARED3FREE,,,,62,,0out_0in
263530573,2635305730,6427574,2519358,work,mandatory,170.0,168.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,0out_0in
263530647,2635306470,6427576,2519358,school,mandatory,188.0,168.0,7.0,14.0,WALK_LRF,,,,44,,0out_0in
263576329,2635763290,6428690,2519608,work,mandatory,189.0,183.0,6.0,15.0,SHARED2FREE,,,,28,no_subtours,0out_0in
263576403,2635764030,6428692,2519608,school,mandatory,124.0,183.0,7.0,15.0,SHARED3FREE,,,,45,,0out_0in
263576444,2635764440,6428693,2519608,school,mandatory,73.0,183.0,8.0,16.0,WALK_LRF,,,,62,,0out_0in
263576485,2635764850,6428694,2519608,school,mandatory,94.0,183.0,17.0,22.0,SHARED3FREE,,,,167,,0out_0in
263592934,2635929340,6429095,2519698,work,mandatory,99.0,187.0,7.0,20.0,WALK_HVY,,,,50,no_subtours,0out_0in
263593008,2635930080,6429097,2519698,school,mandatory,173.0,187.0,7.0,15.0,SHARED2FREE,,,,45,,0out_0in
263593049,2635930490,6429098,2519698,school,mandatory,159.0,187.0,12.0,16.0,SHARED3FREE,,,,116,,0out_1in
263593590,2635935900,6429111,2519702,work,mandatory,157.0,187.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_0in
263593664,2635936640,6429113,2519702,school,mandatory,102.0,187.0,7.0,15.0,WALK_LRF,,,,45,,0out_0in
263593705,2635937050,6429114,2519702,school,mandatory,12.0,187.0,8.0,21.0,WALK_HVY,,,,67,,0out_3in
269192837,2691928370,6565678,2549868,work,mandatory,124.0,18.0,7.0,16.0,WALK_LOC,,,,46,no_subtours,0out_0in
269192878,2691928780,6565679,2549868,work,mandatory,34.0,18.0,19.0,22.0,WALK_LOC,,,,178,no_subtours,0out_0in
269192911,2691929110,6565680,2549868,school,mandatory,132.0,18.0,11.0,13.0,SHARED3FREE,,,,101,,0out_0in
269192952,2691929520,6565681,2549868,school,mandatory,181.0,18.0,8.0,9.0,WALK_LRF,,,,55,,0out_0in
269197962,2691979620,6565803,2549896,work,mandatory,147.0,27.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_0in
269198036,2691980360,6565805,2549896,school,mandatory,29.0,27.0,7.0,13.0,WALK,,,,43,,0out_0in
269272828,2692728280,6567629,2550327,work,mandatory,115.0,57.0,9.0,18.0,DRIVEALONEFREE,,,,79,no_subtours,0out_0in
269272869,2692728690,6567630,2550327,work,mandatory,20.0,57.0,5.0,18.0,DRIVEALONEFREE,,,,13,business1,2out_1in
269272902,2692729020,6567631,2550327,school,mandatory,169.0,57.0,8.0,17.0,SHARED2FREE,,,,63,,0out_1in
269272943,2692729430,6567632,2550327,school,mandatory,57.0,57.0,8.0,15.0,WALK,,,,61,,0out_0in
269276067,2692760670,6567708,2550346,work,mandatory,49.0,58.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,0out_0in
269276141,2692761410,6567710,2550346,school,mandatory,113.0,58.0,6.0,14.0,SHARED3FREE,,,,27,,0out_1in
269276182,2692761820,6567711,2550346,school,mandatory,175.0,58.0,7.0,15.0,SHARED2FREE,,,,45,,2out_0in
269300954,2693009540,6568315,2550488,work,mandatory,169.0,63.0,7.0,21.0,DRIVEALONEFREE,,,,51,no_subtours,0out_0in
269301028,2693010280,6568317,2550488,school,mandatory,114.0,63.0,7.0,13.0,SHARED3FREE,,,,43,,0out_0in
269301069,2693010690,6568318,2550488,school,mandatory,55.0,63.0,7.0,15.0,SHARED3FREE,,,,45,,0out_0in
269421043,2694210430,6571244,2551146,work,mandatory,16.0,112.0,7.0,15.0,WALK_LOC,,,,45,eat,0out_0in
269421117,2694211170,6571246,2551146,school,mandatory,84.0,112.0,7.0,15.0,WALK_LOC,,,,45,,0out_0in
269421158,2694211580,6571247,2551146,school,mandatory,84.0,112.0,6.0,12.0,SHARED3FREE,,,,25,,1out_3in
269446094,2694460940,6571855,2551272,work,mandatory,30.0,120.0,6.0,15.0,DRIVEALONEFREE,,,,28,eat,0out_0in
269446135,2694461350,6571856,2551272,work,mandatory,22.0,120.0,7.0,16.0,WALK_LOC,,,,46,no_subtours,0out_0in
269446136,2694461360,6571856,2551272,work,mandatory,22.0,120.0,17.0,18.0,DRIVEALONEFREE,,,,163,no_subtours,0out_0in
269446168,2694461680,6571857,2551272,school,mandatory,22.0,120.0,6.0,10.0,SHARED2FREE,,,,23,,0out_0in
269446209,2694462090,6571858,2551272,school,mandatory,123.0,120.0,7.0,13.0,SHARED3FREE,,,,43,,0out_0in
269461100,2694611000,6572221,2551353,work,mandatory,118.0,123.0,13.0,22.0,DRIVEALONEFREE,,,,133,no_subtours,0out_1in
269461141,2694611410,6572222,2551353,work,mandatory,158.0,123.0,6.0,17.0,DRIVEALONEFREE,,,,30,eat,0out_0in
269461174,2694611740,6572223,2551353,school,mandatory,149.0,123.0,7.0,15.0,SHARED3FREE,,,,45,,0out_0in
269461215,2694612150,6572224,2551353,school,mandatory,43.0,123.0,8.0,14.0,SHARED3FREE,,,,60,,0out_0in
269489103,2694891030,6572904,2551505,work,mandatory,139.0,129.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,1out_0in
269489144,2694891440,6572905,2551505,work,mandatory,113.0,129.0,8.0,15.0,SHARED3FREE,,,,61,no_subtours,1out_1in
269489177,2694891770,6572906,2551505,school,mandatory,179.0,129.0,8.0,17.0,SHARED3FREE,,,,63,,1out_0in
269489218,2694892180,6572907,2551505,school,mandatory,117.0,129.0,9.0,12.0,SHARED3FREE,,,,73,,1out_0in
269574424,2695744240,6574985,2551946,work,mandatory,157.0,138.0,7.0,18.0,SHARED2FREE,,,,48,no_subtours,0out_0in
269574465,2695744650,6574986,2551946,work,mandatory,82.0,138.0,8.0,18.0,WALK_LRF,,,,64,no_subtours,0out_0in
269574498,2695744980,6574987,2551946,school,mandatory,157.0,138.0,8.0,13.0,SHARED3FREE,,,,59,,0out_0in
269574539,2695745390,6574988,2551946,school,mandatory,138.0,138.0,11.0,16.0,WALK,,,,104,,0out_0in
269666182,2696661820,6577223,2552374,work,mandatory,49.0,165.0,7.0,18.0,SHARED2FREE,,,,48,eat,0out_1in
269666215,2696662150,6577224,2552374,school,mandatory,64.0,165.0,6.0,13.0,SHARED3FREE,,,,26,,0out_0in
269666256,2696662560,6577225,2552374,school,mandatory,173.0,165.0,7.0,11.0,SHARED3FREE,,,,41,,0out_0in
269689593,2696895930,6577794,2552498,work,mandatory,118.0,167.0,8.0,11.0,SHARED2FREE,,,,57,no_subtours,1out_3in
269689634,2696896340,6577795,2552498,work,mandatory,84.0,167.0,7.0,18.0,WALK_LOC,,,,48,no_subtours,0out_0in
269689667,2696896670,6577796,2552498,school,mandatory,76.0,167.0,8.0,13.0,WALK_LRF,,,,59,,0out_0in
269689708,2696897080,6577797,2552498,school,mandatory,11.0,167.0,8.0,15.0,WALK_LRF,,,,61,,0out_0in
269699589,2696995890,6578038,2552551,school,mandatory,130.0,168.0,8.0,16.0,WALK_LRF,,,,62,,0out_1in
269699671,2696996710,6578040,2552551,school,mandatory,148.0,168.0,7.0,18.0,SHARED2FREE,,,,48,,0out_2in
269871428,2698714280,6582229,2553476,work,mandatory,55.0,184.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,1out_2in
269871469,2698714690,6582230,2553476,work,mandatory,169.0,184.0,12.0,15.0,DRIVEALONEFREE,,,,115,no_subtours,0out_2in
269871470,2698714700,6582230,2553476,work,mandatory,169.0,184.0,16.0,19.0,DRIVEALONEFREE,,,,157,no_subtours,0out_0in
269871502,2698715020,6582231,2553476,school,mandatory,97.0,184.0,16.0,17.0,WALK_LRF,,,,155,,0out_0in
269871543,2698715430,6582232,2553476,school,mandatory,179.0,184.0,7.0,15.0,SHARED3FREE,,,,45,,0out_0in
269926032,2699260320,6583561,2553766,school,mandatory,190.0,187.0,7.0,16.0,WALK_LOC,,,,46,,0out_1in
269926073,2699260730,6583562,2553766,school,mandatory,99.0,187.0,8.0,15.0,SHARED3FREE,,,,61,,0out_0in
282352361,2823523610,6886642,2621886,work,mandatory,139.0,36.0,8.0,12.0,WALK_LOC,,,,58,no_subtours,0out_0in
282445218,2824452180,6888907,2622408,school,mandatory,181.0,66.0,7.0,21.0,SHARED3FREE,,,,51,,2out_3in
282474164,2824741640,6889613,2622573,school,mandatory,132.0,84.0,7.0,15.0,SHARED3FREE,,,,45,,0out_0in
282482249,2824822490,6889810,2622620,work,mandatory,11.0,88.0,6.0,18.0,WALK_LOC,,,,31,no_subtours,1out_1in
282482282,2824822820,6889811,2622620,school,mandatory,176.0,88.0,8.0,17.0,WALK_LOC,,,,63,,0out_1in
282482323,2824823230,6889812,2622620,school,mandatory,89.0,88.0,7.0,14.0,WALK,,,,44,,0out_0in
282482372,2824823720,6889813,2622620,work,mandatory,57.0,88.0,10.0,15.0,TNC_SINGLE,,,,90,no_subtours,0out_0in
282501027,2825010270,6890268,2622723,work,mandatory,17.0,96.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_1in
282501101,2825011010,6890270,2622723,school,mandatory,62.0,96.0,11.0,17.0,SHARED3FREE,,,,105,,0out_1in
282501142,2825011420,6890271,2622723,school,mandatory,43.0,96.0,8.0,16.0,TAXI,,,,62,,0out_0in
282539198,2825391980,6891199,2622950,work,mandatory,61.0,114.0,8.0,19.0,SHARED2FREE,,,,65,no_subtours,0out_1in
282539239,2825392390,6891200,2622950,work,mandatory,126.0,114.0,7.0,17.0,DRIVEALONEFREE,,,,47,eat,0out_0in
282539272,2825392720,6891201,2622950,school,mandatory,18.0,114.0,9.0,13.0,WALK_LOC,,,,74,,0out_0in
282539313,2825393130,6891202,2622950,school,mandatory,124.0,114.0,7.0,14.0,SHARED3FREE,,,,44,,1out_0in
283428447,2834284470,6912888,2627601,work,mandatory,4.0,50.0,7.0,16.0,SHARED3FREE,,,,46,no_subtours,0out_0in
283428488,2834284880,6912889,2627601,work,mandatory,4.0,50.0,7.0,15.0,SHARED2FREE,,,,45,no_subtours,0out_0in
283428529,2834285290,6912890,2627601,work,mandatory,44.0,50.0,5.0,18.0,WALK,,,,13,no_subtours,0out_0in
283428562,2834285620,6912891,2627601,school,mandatory,103.0,50.0,12.0,15.0,SHARED2FREE,,,,115,,0out_0in
283428603,2834286030,6912892,2627601,school,mandatory,139.0,50.0,8.0,14.0,SHARED2FREE,,,,60,,0out_0in
283433162,2834331620,6913003,2627621,work,mandatory,58.0,51.0,17.0,20.0,DRIVEALONEFREE,,,,165,eat,1out_0in
283433195,2834331950,6913004,2627621,school,mandatory,43.0,51.0,8.0,18.0,WALK,,,,64,,0out_0in
283433244,2834332440,6913005,2627621,work,mandatory,9.0,51.0,5.0,15.0,WALK_LOC,,,,10,no_subtours,0out_0in
283450874,2834508740,6913435,2627704,work,mandatory,189.0,55.0,7.0,17.0,SHARED3FREE,,,,47,no_subtours,0out_0in
283450907,2834509070,6913436,2627704,school,mandatory,152.0,55.0,7.0,12.0,WALK_LOC,,,,42,,0out_0in
283450956,2834509560,6913437,2627704,work,mandatory,176.0,55.0,6.0,16.0,SHARED2FREE,,,,29,no_subtours,0out_0in
283450997,2834509970,6913438,2627704,work,mandatory,35.0,55.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
283487364,2834873640,6914325,2627890,work,mandatory,8.0,62.0,8.0,17.0,WALK_LOC,,,,63,no_subtours,0out_0in
283487446,2834874460,6914327,2627890,work,mandatory,104.0,62.0,15.0,19.0,SHARED3FREE,,,,149,no_subtours,0out_3in
283533981,2835339810,6915462,2628117,work,mandatory,109.0,70.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,0out_0in
283534022,2835340220,6915463,2628117,work,mandatory,49.0,70.0,6.0,15.0,WALK_LOC,,,,28,no_subtours,0out_0in
283534063,2835340630,6915464,2628117,work,mandatory,62.0,70.0,7.0,16.0,BIKE,,,,46,no_subtours,0out_0in
283534137,2835341370,6915466,2628117,school,mandatory,49.0,70.0,8.0,17.0,SHARED3FREE,,,,63,,1out_0in
283552513,2835525130,6915914,2628211,work,mandatory,124.0,71.0,8.0,20.0,SHARED3FREE,,,,66,no_subtours,0out_0in
283552554,2835525540,6915915,2628211,work,mandatory,12.0,71.0,13.0,22.0,WALK_LOC,,,,133,no_subtours,1out_0in
283552636,2835526360,6915917,2628211,work,mandatory,24.0,71.0,14.0,22.0,WALK_LOC,,,,143,no_subtours,0out_1in
283676538,2836765380,6918939,2628704,work,mandatory,141.0,121.0,5.0,14.0,BIKE,,,,9,no_subtours,0out_0in
283676579,2836765790,6918940,2628704,work,mandatory,169.0,121.0,8.0,18.0,DRIVEALONEFREE,,,,64,maint,0out_1in
283676702,2836767020,6918943,2628704,work,mandatory,6.0,121.0,14.0,23.0,WALK_LOC,,,,144,eat,1out_0in
283753700,2837537000,6920821,2629020,work,mandatory,9.0,131.0,8.0,18.0,WALK_LRF,,,,64,eat,0out_1in
283753741,2837537410,6920822,2629020,work,mandatory,151.0,131.0,9.0,19.0,SHARED2FREE,,,,80,no_subtours,0out_0in
283753782,2837537820,6920823,2629020,work,mandatory,122.0,131.0,6.0,11.0,DRIVEALONEFREE,,,,24,no_subtours,0out_0in
283753823,2837538230,6920824,2629020,work,mandatory,119.0,131.0,7.0,11.0,SHARED2FREE,,,,41,no_subtours,0out_0in
283753864,2837538640,6920825,2629020,work,mandatory,39.0,131.0,7.0,20.0,WALK_HVY,,,,50,no_subtours,0out_0in
283753897,2837538970,6920826,2629020,school,mandatory,127.0,131.0,8.0,12.0,WALK,,,,58,,0out_0in
283753938,2837539380,6920827,2629020,school,mandatory,48.0,131.0,9.0,16.0,SHARED3FREE,,,,77,,0out_0in
283753979,2837539790,6920828,2629020,school,mandatory,76.0,131.0,7.0,20.0,WALK_HVY,,,,50,,0out_0in
283754020,2837540200,6920829,2629020,school,mandatory,139.0,131.0,8.0,11.0,WALK_LOC,,,,57,,0out_0in
283754061,2837540610,6920830,2629020,school,mandatory,40.0,131.0,8.0,16.0,WALK_LRF,,,,62,,0out_3in
283863744,2838637440,6923505,2629425,work,mandatory,83.0,138.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
283863785,2838637850,6923506,2629425,work,mandatory,141.0,138.0,6.0,13.0,WALK,,,,26,no_subtours,0out_0in
283863786,2838637860,6923506,2629425,work,mandatory,141.0,138.0,17.0,22.0,WALK,,,,167,no_subtours,0out_0in
283863818,2838638180,6923507,2629425,school,mandatory,169.0,138.0,10.0,18.0,WALK_LOC,,,,93,,0out_0in
283863859,2838638590,6923508,2629425,school,mandatory,188.0,138.0,20.0,23.0,TNC_SHARED,,,,183,,0out_0in
283863908,2838639080,6923509,2629425,work,mandatory,88.0,138.0,17.0,22.0,DRIVEALONEFREE,,,,167,eat,1out_0in
284054476,2840544760,6928157,2630074,work,mandatory,25.0,168.0,8.0,18.0,WALK_LRF,,,,64,no_subtours,1out_1in
284054477,2840544770,6928157,2630074,work,mandatory,25.0,168.0,18.0,18.0,WALK_HVY,,,,169,no_subtours,0out_0in
284054517,2840545170,6928158,2630074,work,mandatory,105.0,168.0,12.0,16.0,WALK_LRF,,,,116,no_subtours,1out_2in
284054550,2840545500,6928159,2630074,school,mandatory,69.0,168.0,8.0,13.0,WALK_LRF,,,,59,,0out_0in
284054591,2840545910,6928160,2630074,school,mandatory,12.0,168.0,8.0,12.0,WALK_LRF,,,,58,,0out_0in
284054592,2840545920,6928160,2630074,school,mandatory,12.0,168.0,16.0,21.0,WALK_LRF,,,,159,,0out_0in
284218599,2842185990,6932160,2630753,work,mandatory,76.0,184.0,9.0,15.0,WALK_LRF,,,,76,no_subtours,1out_1in
284218640,2842186400,6932161,2630753,work,mandatory,113.0,184.0,8.0,18.0,DRIVEALONEFREE,,,,64,no_subtours,1out_1in
284218673,2842186730,6932162,2630753,school,mandatory,47.0,184.0,10.0,21.0,WALK_LRF,,,,96,,1out_1in
284218763,2842187630,6932164,2630753,work,mandatory,62.0,184.0,8.0,22.0,TNC_SINGLE,,,,68,maint,0out_1in
284218804,2842188040,6932165,2630753,work,mandatory,55.0,184.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,0out_0in
284226717,2842267170,6932358,2630786,work,mandatory,187.0,186.0,7.0,18.0,WALK_LOC,,,,48,eat,0out_0in
284226718,2842267180,6932358,2630786,work,mandatory,187.0,186.0,19.0,21.0,SHARED2FREE,,,,177,no_subtours,1out_0in
284226758,2842267580,6932359,2630786,work,mandatory,5.0,186.0,8.0,21.0,WALK_LRF,,,,67,no_subtours,0out_0in
284226840,2842268400,6932361,2630786,work,mandatory,138.0,186.0,7.0,16.0,DRIVEALONEFREE,,,,46,eat,1out_0in
284226881,2842268810,6932362,2630786,work,mandatory,157.0,186.0,14.0,14.0,DRIVEALONEFREE,,,,135,no_subtours,1out_1in
294735960,2947359600,7188681,2677099,work,mandatory,183.0,6.0,7.0,18.0,WALK_LRF,,,,48,eat,0out_0in
294736034,2947360340,7188683,2677099,school,mandatory,67.0,6.0,8.0,15.0,WALK_LOC,,,,61,,0out_0in
294736075,2947360750,7188684,2677099,school,mandatory,103.0,6.0,12.0,15.0,WALK_LRF,,,,115,,0out_0in
294736116,2947361160,7188685,2677099,school,mandatory,91.0,6.0,7.0,17.0,WALK_LRF,,,,47,,0out_0in
294736206,2947362060,7188687,2677099,work,mandatory,11.0,6.0,9.0,21.0,WALK,,,,82,no_subtours,1out_0in
294736288,2947362880,7188689,2677099,work,mandatory,110.0,6.0,7.0,14.0,WALK_LOC,,,,44,no_subtours,0out_0in
294795533,2947955330,7190134,2677295,work,mandatory,68.0,35.0,7.0,17.0,SHARED3FREE,,,,47,no_subtours,0out_0in
294795574,2947955740,7190135,2677295,work,mandatory,112.0,35.0,7.0,17.0,DRIVEALONEFREE,,,,47,no_subtours,0out_0in
294795607,2947956070,7190136,2677295,school,mandatory,26.0,35.0,7.0,16.0,WALK,,,,46,,0out_0in
294795648,2947956480,7190137,2677295,school,mandatory,99.0,35.0,8.0,16.0,SHARED3FREE,,,,62,,0out_0in
294795697,2947956970,7190138,2677295,work,mandatory,103.0,35.0,9.0,23.0,DRIVEALONEFREE,,,,84,no_subtours,1out_1in
295073267,2950732670,7196908,2678377,work,mandatory,63.0,99.0,6.0,16.0,WALK_HVY,,,,29,eat,0out_0in
295073300,2950733000,7196909,2678377,school,mandatory,186.0,99.0,9.0,17.0,WALK_LRF,,,,78,,0out_0in
295073341,2950733410,7196910,2678377,school,mandatory,130.0,99.0,7.0,15.0,WALK_HVY,,,,45,,0out_0in
295073431,2950734310,7196912,2678377,work,mandatory,168.0,99.0,8.0,15.0,SHARED3FREE,,,,61,eat,0out_0in
295204467,2952044670,7200108,2678801,work,mandatory,130.0,109.0,9.0,18.0,DRIVEALONEFREE,,,,79,no_subtours,0out_0in
295204508,2952045080,7200109,2678801,work,mandatory,159.0,109.0,6.0,16.0,DRIVEALONEFREE,,,,29,eat,0out_0in
295204590,2952045900,7200111,2678801,work,mandatory,160.0,109.0,6.0,18.0,DRIVEALONEFREE,,,,31,eat,1out_1in
295204631,2952046310,7200112,2678801,work,mandatory,77.0,109.0,8.0,17.0,DRIVEALONEFREE,,,,63,no_subtours,0out_3in
295204672,2952046720,7200113,2678801,work,mandatory,117.0,109.0,7.0,17.0,WALK_LOC,,,,47,no_subtours,0out_0in
295204787,2952047870,7200116,2678801,school,mandatory,22.0,109.0,8.0,16.0,WALK_LRF,,,,62,,0out_0in
295260219,2952602190,7201468,2678969,school,mandatory,113.0,114.0,9.0,17.0,WALK,,,,78,,0out_0in
295260268,2952602680,7201469,2678969,work,mandatory,21.0,114.0,8.0,16.0,BIKE,,,,62,eat,0out_0in
295260309,2952603090,7201470,2678969,work,mandatory,68.0,114.0,7.0,10.0,WALK_LOC,,,,40,no_subtours,0out_0in
295260391,2952603910,7201472,2678969,work,mandatory,61.0,114.0,7.0,12.0,DRIVEALONEFREE,,,,42,no_subtours,0out_0in
295267689,2952676890,7201650,2678993,work,mandatory,131.0,116.0,15.0,18.0,SHARED2FREE,,,,148,no_subtours,0out_0in
295267730,2952677300,7201651,2678993,work,mandatory,99.0,116.0,6.0,17.0,DRIVEALONEFREE,,,,30,no_subtours,0out_0in
295267812,2952678120,7201653,2678993,work,mandatory,13.0,116.0,12.0,17.0,WALK_HVY,,,,117,no_subtours,0out_0in
295267853,2952678530,7201654,2678993,work,mandatory,22.0,116.0,7.0,11.0,WALK_HVY,,,,41,no_subtours,0out_0in
295267935,2952679350,7201656,2678993,work,mandatory,114.0,116.0,14.0,23.0,WALK,,,,144,no_subtours,1out_2in
295267968,2952679680,7201657,2678993,school,mandatory,45.0,116.0,8.0,17.0,WALK_LOC,,,,63,,0out_0in
295268009,2952680090,7201658,2678993,school,mandatory,23.0,116.0,7.0,14.0,WALK_HVY,,,,44,,0out_0in
295305163,2953051630,7202564,2679104,work,mandatory,100.0,118.0,7.0,15.0,WALK_LOC,,,,45,no_subtours,0out_0in
295305204,2953052040,7202565,2679104,work,mandatory,120.0,118.0,9.0,18.0,WALK,,,,79,no_subtours,2out_1in
295305278,2953052780,7202567,2679104,school,mandatory,59.0,118.0,7.0,9.0,WALK_HVY,,,,39,,0out_0in
295305360,2953053600,7202569,2679104,school,mandatory,108.0,118.0,7.0,15.0,WALK_LOC,,,,45,,0out_0in
295305450,2953054500,7202571,2679104,work,mandatory,139.0,118.0,15.0,22.0,TAXI,,,,152,no_subtours,0out_0in
295305451,2953054510,7202571,2679104,work,mandatory,139.0,118.0,22.0,22.0,DRIVEALONEFREE,,,,187,no_subtours,1out_0in
295305491,2953054910,7202572,2679104,work,mandatory,66.0,118.0,13.0,21.0,WALK_LOC,,,,132,no_subtours,0out_0in
295305532,2953055320,7202573,2679104,work,mandatory,23.0,118.0,7.0,19.0,BIKE,,,,49,no_subtours,0out_0in
295385728,2953857280,7204529,2679416,work,mandatory,70.0,188.0,7.0,17.0,SHARED2FREE,,,,47,no_subtours,0out_0in
295385769,2953857690,7204530,2679416,work,mandatory,93.0,188.0,8.0,18.0,SHARED3FREE,,,,64,no_subtours,1out_1in
295385810,2953858100,7204531,2679416,work,mandatory,135.0,188.0,13.0,17.0,DRIVEALONEFREE,,,,128,no_subtours,0out_0in
295385802,2953858020,7204531,2679416,school,mandatory,132.0,188.0,17.0,22.0,WALK_LRF,,,,167,,0out_0in
295385843,2953858430,7204532,2679416,school,mandatory,110.0,188.0,9.0,16.0,SHARED3FREE,,,,77,,0out_0in
295400898,2954008980,7204899,2679450,work,mandatory,74.0,188.0,6.0,17.0,WALK_LOC,,,,30,eat,0out_0in
295400939,2954009390,7204900,2679450,work,mandatory,163.0,188.0,5.0,14.0,DRIVEALONEFREE,,,,9,no_subtours,0out_0in
295400940,2954009400,7204900,2679450,work,mandatory,163.0,188.0,16.0,17.0,DRIVEALONEFREE,,,,155,no_subtours,0out_1in
295400980,2954009800,7204901,2679450,work,mandatory,150.0,188.0,8.0,9.0,SHARED2FREE,,,,55,no_subtours,0out_1in
295400981,2954009810,7204901,2679450,work,mandatory,150.0,188.0,13.0,18.0,BIKE,,,,129,no_subtours,0out_0in
296919620,2969196200,7241941,2694602,work,mandatory,35.0,74.0,17.0,19.0,DRIVEALONEFREE,,,,164,no_subtours,0out_1in
296924663,2969246630,7242064,2694725,work,mandatory,47.0,75.0,8.0,17.0,WALK_LOC,,,,63,no_subtours,0out_0in
297823834,2978238340,7263995,2706500,work,mandatory,172.0,140.0,12.0,20.0,WALK_LOC,,,,120,no_subtours,0out_0in
297838389,2978383890,7264350,2706678,work,mandatory,25.0,174.0,8.0,16.0,SHARED3FREE,,,,62,no_subtours,0out_0in
298821036,2988210360,7288317,2718661,work,mandatory,180.0,75.0,5.0,14.0,BIKE,,,,9,no_subtours,0out_0in
298937558,2989375580,7291159,2720082,work,mandatory,23.0,60.0,7.0,16.0,WALK_LRF,,,,46,no_subtours,0out_0in
298961871,2989618710,7291752,2720379,work,mandatory,26.0,132.0,7.0,20.0,WALK_LRF,,,,50,no_subtours,0out_0in
298961912,2989619120,7291753,2720379,work,mandatory,179.0,132.0,8.0,16.0,WALK_LRF,,,,62,no_subtours,0out_0in
299512378,2995123780,7305179,2727092,work,mandatory,152.0,7.0,7.0,21.0,WALK_LOC,,,,51,no_subtours,0out_0in
299536609,2995366090,7305770,2727388,work,mandatory,110.0,39.0,7.0,18.0,DRIVEALONEFREE,,,,48,no_subtours,0out_0in
299536650,2995366500,7305771,2727388,work,mandatory,165.0,39.0,6.0,18.0,DRIVEALONEFREE,,,,31,maint,0out_1in
301166523,3011665230,7345524,2741083,work,mandatory,145.0,28.0,6.0,16.0,TNC_SINGLE,,,,29,eat,0out_0in
301276731,3012767310,7348212,2741763,work,mandatory,134.0,140.0,7.0,16.0,BIKE,,,,46,no_subtours,0out_0in
301277838,3012778380,7348239,2741769,work,mandatory,80.0,150.0,7.0,10.0,DRIVEALONEFREE,,,,40,no_subtours,0out_0in
301277830,3012778300,7348239,2741769,school,mandatory,101.0,150.0,17.0,21.0,WALK_HVY,,,,166,,0out_0in
