person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work
1477404,728486,81,2,2,3,3,5,-1,-1,False
1477557,728563,73,1,1,3,3,5,-1,-1,False
1477558,728563,62,2,2,2,3,2,-1,166,False
1477681,728625,73,1,1,3,3,5,-1,-1,False
1477682,728625,62,2,2,2,3,2,-1,138,False
1478697,729133,69,1,2,3,3,5,-1,-1,False
1478698,729133,36,2,1,2,3,2,-1,21,False
1478829,729199,70,1,1,3,3,5,-1,-1,False
1478830,729199,71,2,2,2,3,2,-1,154,False
1479249,729409,71,1,1,3,3,5,-1,-1,False
1479250,729409,80,2,2,1,3,1,-1,168,False
1493947,736752,76,1,2,3,3,5,-1,-1,False
1493948,736752,44,2,1,3,3,4,-1,-1,False
1493949,736752,40,3,1,3,3,4,-1,-1,False
1494007,736772,76,1,1,3,3,5,-1,-1,False
1494008,736772,68,2,2,3,3,5,-1,-1,False
1494009,736772,43,3,2,3,3,4,-1,-1,False
1494385,736898,81,1,1,3,3,5,-1,-1,False
1494386,736898,81,2,2,3,3,5,-1,-1,False
1494387,736898,13,3,2,4,1,7,97,-1,False
1505008,740439,78,1,1,3,3,5,-1,-1,False
1505009,740439,69,2,2,2,3,2,-1,34,False
1505010,740439,36,3,1,3,3,4,-1,-1,False
1512817,743042,66,1,1,3,3,5,-1,-1,False
1512818,743042,65,2,2,3,3,5,-1,-1,False
1512819,743042,31,3,1,2,3,2,-1,88,False
1513066,743125,66,1,1,1,3,1,-1,180,False
1513067,743125,69,2,2,3,3,5,-1,-1,False
1513068,743125,36,3,1,3,3,4,-1,-1,False
1513783,743364,65,1,1,3,3,5,-1,-1,False
1513784,743364,62,2,2,1,3,1,-1,7,True
1513785,743364,31,3,1,3,3,4,-1,-1,False
1533221,748491,74,1,1,3,3,5,-1,-1,False
1533222,748491,69,2,2,3,3,5,-1,-1,False
1533223,748491,26,3,1,3,2,3,112,-1,False
1533224,748491,25,4,1,1,3,1,-1,54,False
1542416,750391,76,1,1,3,3,5,-1,-1,False
1542417,750391,65,2,2,3,3,5,-1,-1,False
1542418,750391,40,3,1,1,3,1,-1,15,True
1542419,750391,12,4,2,4,1,7,83,-1,False
1542420,750391,10,5,2,4,1,7,97,-1,False
1542594,750430,76,1,2,3,3,5,-1,-1,False
1542595,750430,24,2,2,2,3,2,-1,172,False
1542596,750430,3,3,2,4,1,8,75,-1,False
1542597,750430,2,4,2,4,1,8,185,-1,False
1542890,750498,66,1,1,3,3,5,-1,-1,False
1542891,750498,63,2,2,3,3,4,-1,-1,False
1542892,750498,40,3,2,3,3,4,-1,-1,False
1542893,750498,5,4,2,4,1,8,46,-1,False
1542894,750498,46,5,1,1,3,1,-1,111,False
1554658,753045,65,1,2,3,3,5,-1,-1,False
1554659,753045,34,2,1,1,3,1,-1,3,False
1554660,753045,31,3,2,1,3,1,-1,88,False
1554661,753045,0,4,2,4,1,8,118,-1,False
1563708,754928,58,1,2,3,3,4,-1,-1,False
1564012,755232,42,1,2,3,3,4,-1,-1,False
1572761,763981,29,1,1,3,3,4,-1,-1,False
1572923,764143,42,1,2,3,3,4,-1,-1,False
1573169,764389,62,1,1,3,3,4,-1,-1,False
1573404,764624,62,1,2,3,3,4,-1,-1,False
1573405,764625,38,1,2,3,3,4,-1,-1,False
1573431,764651,63,1,2,3,3,4,-1,-1,False
1573453,764673,28,1,1,3,3,4,-1,-1,False
1573609,764829,63,1,1,3,3,4,-1,-1,False
1573692,764912,49,1,2,3,3,4,-1,-1,False
1573707,764927,63,1,1,3,3,4,-1,-1,False
1574408,765628,50,1,1,3,2,3,14,-1,False
1580670,771890,35,1,1,1,3,1,-1,187,False
1580877,772097,53,1,1,1,3,1,-1,127,False
1581041,772261,57,1,2,2,3,2,-1,12,False
1581108,772328,38,1,1,1,3,1,-1,162,False
1581328,772548,45,1,1,1,3,1,-1,30,False
1581377,772597,23,1,2,1,3,1,-1,170,False
1581464,772684,32,1,1,1,3,1,-1,99,False
1581758,772978,55,1,2,2,3,2,-1,182,False
1581906,773126,55,1,1,1,3,1,-1,107,False
1581914,773134,52,1,2,1,3,1,-1,24,False
1582137,773357,56,1,1,1,3,1,-1,79,False
1582365,773585,34,1,2,1,3,1,-1,17,False
1582372,773592,50,1,2,1,3,1,-1,156,False
1582444,773664,33,1,2,1,3,1,-1,116,False
1582571,773791,39,1,1,1,3,1,-1,174,False
1582592,773812,36,1,2,1,3,1,-1,187,False
1582600,773820,56,1,1,1,3,1,-1,93,False
1582645,773865,37,1,1,2,3,2,-1,190,False
1582661,773881,54,1,2,1,3,1,-1,14,False
1582780,774000,49,1,1,2,3,2,-1,80,False
1583069,774289,42,1,1,1,3,1,-1,60,False
1583107,774327,54,1,2,1,3,1,-1,73,False
1583170,774390,37,1,1,1,3,1,-1,118,False
1583443,774663,62,1,2,1,3,1,-1,172,False
1583517,774737,35,1,2,1,3,1,-1,92,False
1583565,774785,38,1,1,1,3,1,-1,177,False
1583808,775028,37,1,1,2,3,2,-1,30,False
1630703,821923,30,1,1,1,3,1,-1,4,False
1630854,822074,62,1,1,1,3,1,-1,6,False
1631089,822309,39,1,1,1,3,1,-1,147,False
1631516,822736,40,1,1,1,3,1,-1,114,False
1631833,823053,49,1,1,1,3,1,-1,34,False
1632015,823235,42,1,1,2,3,2,-1,71,False
1632092,823312,43,1,2,1,3,1,-1,88,False
1632495,823715,27,1,1,1,3,1,-1,187,True
1632752,823972,29,1,1,2,3,2,-1,118,False
1633166,824386,63,1,2,1,3,1,-1,25,False
1633544,824764,62,1,2,2,3,2,-1,52,False
1633909,825129,41,1,1,1,3,1,-1,109,False
1634482,825702,33,1,1,1,3,1,-1,118,False
1634661,825881,41,1,1,2,2,3,9,111,False
1635006,826226,30,1,2,1,3,1,-1,189,False
1635520,826740,25,1,2,1,3,1,-1,177,False
1635890,827110,51,1,2,1,3,1,-1,129,False
1636139,827359,50,1,2,1,3,1,-1,67,False
1636163,827383,44,1,1,1,3,1,-1,78,False
1636386,827606,24,1,2,1,3,1,-1,29,False
1636504,827724,25,1,2,1,3,1,-1,20,False
1637205,828425,27,1,2,1,3,1,-1,164,False
1637683,828903,28,1,2,1,3,1,-1,116,False
1637699,828919,36,1,2,1,3,1,-1,96,False
1637768,828988,51,1,1,1,3,1,-1,58,False
1638362,829582,26,1,2,1,3,1,-1,11,False
1638403,829623,49,1,1,1,3,1,-1,177,False
1638695,829915,40,1,1,1,3,1,-1,114,False
1638952,830172,42,1,2,1,3,1,-1,67,False
1638958,830178,35,1,1,2,2,3,69,106,False
1638994,830214,45,1,2,1,3,1,-1,15,False
1639053,830273,39,1,2,1,3,1,-1,19,False
1639165,830385,45,1,2,1,3,1,-1,161,False
1639170,830390,52,1,1,2,3,2,-1,187,False
1639267,830487,29,1,2,1,3,1,-1,162,False
1639364,830584,25,1,1,1,3,1,-1,121,False
1639501,830721,62,1,1,1,3,1,-1,111,False
1639657,830877,62,1,2,1,3,1,-1,62,False
1639781,831001,42,1,2,1,3,1,-1,112,False
1639866,831086,56,1,2,1,3,1,-1,149,False
1640399,831619,44,1,1,1,3,1,-1,130,False
1640669,831889,27,1,1,1,3,1,-1,190,False
1640798,832018,41,1,2,1,3,1,-1,97,False
1640921,832141,45,1,2,1,3,1,-1,121,False
1640925,832145,62,1,2,1,3,1,-1,20,False
1641196,832416,35,1,1,1,3,1,-1,69,False
1641328,832548,45,1,2,1,3,1,-1,183,False
1641592,832812,54,1,2,1,3,1,-1,16,False
1641848,833068,30,1,1,1,3,1,-1,50,False
1642450,833670,30,1,2,1,3,1,-1,122,False
1642605,833825,32,1,1,1,3,1,-1,185,False
1642739,833959,50,1,1,1,3,1,-1,88,False
1642859,834079,37,1,2,1,3,1,-1,125,False
1642946,834166,39,1,2,1,3,1,-1,8,False
1643071,834291,34,1,2,1,3,1,-1,164,False
1643247,834467,29,1,2,1,3,1,-1,115,False
1643370,834590,29,1,1,1,3,1,-1,62,False
1643445,834665,27,1,2,1,3,1,-1,172,False
1643465,834685,31,1,2,1,3,1,-1,94,False
1643724,834944,40,1,1,1,3,1,-1,137,False
1643841,835061,43,1,1,1,3,1,-1,147,False
1643899,835119,54,1,2,2,3,2,-1,85,False
1644336,835556,41,1,2,1,3,1,-1,102,False
1644578,835798,54,1,2,1,3,1,-1,104,True
1644724,835944,51,1,1,1,3,1,-1,57,False
1644817,836037,49,1,2,1,3,1,-1,28,False
1645377,836597,52,1,1,2,3,2,-1,75,False
1645416,836636,50,1,1,1,3,1,-1,171,True
1645578,836798,50,1,2,2,3,2,-1,101,False
1645758,836978,35,1,1,1,3,1,-1,6,False
1646087,837307,29,1,2,1,3,1,-1,148,False
1646102,837322,51,1,2,1,3,1,-1,30,False
1646227,837447,35,1,1,1,3,1,-1,4,False
1646329,837549,35,1,2,1,3,1,-1,151,False
1646694,837914,53,1,2,1,3,1,-1,23,False
1646710,837930,62,1,2,1,3,1,-1,134,False
1646776,837996,33,1,2,1,3,1,-1,127,False
1647229,838449,51,1,2,1,3,1,-1,5,False
1647285,838505,53,1,1,1,3,1,-1,63,False
1647342,838562,32,1,2,1,3,1,-1,96,False
1647654,838874,45,1,1,1,3,1,-1,174,False
1647820,839040,31,1,1,1,3,1,-1,116,False
1648431,839651,52,1,2,1,3,1,-1,183,False
1648619,839839,24,1,1,1,3,1,-1,86,False
1649064,840284,38,1,1,2,3,2,-1,174,False
1649126,840346,61,1,1,2,3,2,-1,81,False
1649341,840561,35,1,1,2,2,3,188,27,False
1649424,840644,33,1,2,1,3,1,-1,181,False
1649517,840737,34,1,1,1,3,1,-1,143,False
1649859,841079,43,1,1,1,3,1,-1,83,False
1649966,841186,57,1,2,2,3,2,-1,98,False
1650010,841230,33,1,2,1,3,1,-1,138,False
1650120,841340,26,1,1,1,3,1,-1,104,True
1650148,841368,35,1,1,1,3,1,-1,10,False
1650288,841508,43,1,2,1,3,1,-1,20,False
1650497,841717,35,1,2,1,3,1,-1,160,False
1650508,841728,63,1,1,1,3,1,-1,110,False
1650556,841776,50,1,2,2,3,2,-1,111,False
1650621,841841,54,1,2,2,3,2,-1,56,True
1650671,841891,29,1,1,1,3,1,-1,21,False
1651172,842392,28,1,2,1,3,1,-1,154,False
1651295,842515,56,1,2,1,3,1,-1,127,False
1651337,842557,43,1,2,1,3,1,-1,169,False
1651817,843037,41,1,2,1,3,1,-1,189,False
1651876,843096,33,1,2,1,3,1,-1,4,False
1651944,843164,56,1,1,1,3,1,-1,82,False
1652079,843299,35,1,2,1,3,1,-1,49,False
1652250,843470,25,1,2,1,3,1,-1,181,False
1652383,843603,38,1,1,1,3,1,-1,169,False
1652390,843610,31,1,1,1,3,1,-1,112,False
1652523,843743,31,1,2,1,3,1,-1,137,False
1652693,843913,44,1,2,1,3,1,-1,167,False
1652823,844043,30,1,1,1,3,1,-1,97,False
1652921,844141,49,1,2,1,3,1,-1,96,False
1652929,844149,37,1,1,1,3,1,-1,113,False
1652974,844194,27,1,2,1,3,1,-1,142,False
1722539,906284,30,1,2,3,2,3,101,-1,False
1722540,906284,23,2,2,3,2,3,5,-1,False
1722677,906353,24,1,1,3,3,4,-1,-1,False
1722678,906353,22,2,2,3,3,4,-1,-1,False
1722705,906367,45,1,1,3,3,4,-1,-1,False
1722706,906367,31,2,1,3,3,4,-1,-1,False
1722727,906378,25,1,1,3,3,4,-1,-1,False
1722728,906378,20,2,1,3,3,4,-1,-1,False
1722961,906495,27,1,2,3,3,4,-1,-1,False
1722962,906495,29,2,2,3,2,3,112,-1,False
1723105,906567,39,1,2,3,3,4,-1,-1,False
1723106,906567,80,2,1,3,3,5,-1,-1,False
1723211,906620,31,1,1,3,2,3,185,-1,False
1723212,906620,31,2,2,3,3,4,-1,-1,False
1729259,909644,52,1,1,1,3,1,-1,24,False
1729260,909644,22,2,1,3,2,3,9,-1,False
1729617,909823,59,1,1,1,3,1,-1,133,False
1729618,909823,64,2,2,3,3,4,-1,-1,False
1729685,909857,50,1,2,1,3,1,-1,102,False
1729686,909857,64,2,1,3,3,4,-1,-1,False
1729809,909919,52,1,2,1,3,1,-1,149,False
1729810,909919,22,2,1,3,2,3,9,-1,False
1730001,910015,51,1,1,1,3,1,-1,96,False
1730002,910015,49,2,2,3,3,4,-1,-1,False
1730271,910150,59,1,1,2,3,2,-1,153,False
1730272,910150,44,2,2,3,2,3,9,-1,False
1730491,910260,41,1,2,3,3,4,-1,-1,False
1730492,910260,42,2,1,1,3,1,-1,181,True
1731431,910730,27,1,1,1,3,1,-1,134,False
1731432,910730,85,2,2,3,3,5,-1,-1,False
1774715,932372,30,1,1,1,3,1,-1,15,False
1774716,932372,25,2,1,3,2,3,91,-1,False
1774779,932404,40,1,1,1,3,1,-1,121,False
1774780,932404,65,2,2,3,3,5,-1,-1,False
1774825,932427,46,1,1,1,3,1,-1,95,False
1774826,932427,51,2,2,3,3,4,-1,-1,False
1775197,932613,50,1,1,1,3,1,-1,39,False
1775198,932613,47,2,1,3,3,4,-1,-1,False
1775607,932818,63,1,1,1,3,1,-1,177,False
1775608,932818,60,2,2,3,3,4,-1,-1,False
1775949,932989,45,1,1,3,3,4,-1,-1,False
1775950,932989,35,2,2,1,3,1,-1,186,False
1776091,933060,52,1,1,1,3,1,-1,40,False
1776092,933060,39,2,2,3,3,4,-1,-1,False
1776607,933318,37,1,1,3,3,4,-1,-1,False
1776608,933318,37,2,1,2,3,2,-1,164,False
1776773,933401,52,1,1,1,3,1,-1,117,False
1776774,933401,39,2,2,3,3,4,-1,-1,False
1776835,933432,52,1,2,3,3,4,-1,-1,False
1776836,933432,20,2,1,2,2,3,107,83,False
1777475,933752,29,1,1,3,3,4,-1,-1,False
1777476,933752,27,2,2,2,3,2,-1,101,False
1778125,934077,41,1,1,3,3,4,-1,-1,False
1778126,934077,25,2,1,1,3,1,-1,115,False
1778541,934285,56,1,1,3,3,4,-1,-1,False
1778542,934285,51,2,2,1,3,1,-1,62,False
1778725,934377,56,1,1,3,3,4,-1,-1,False
1778726,934377,51,2,2,1,3,1,-1,12,True
1778811,934420,27,1,1,1,3,1,-1,12,True
1778812,934420,22,2,2,3,3,4,-1,-1,False
1779151,934590,56,1,1,3,3,4,-1,-1,False
1779152,934590,51,2,2,1,3,1,-1,126,False
1807495,948762,34,1,1,1,3,1,-1,51,False
1807496,948762,32,2,2,2,2,3,39,28,False
1807899,948964,27,1,1,1,3,1,-1,7,False
1807900,948964,26,2,2,1,3,1,-1,141,False
1807933,948981,24,1,2,1,3,1,-1,111,False
1807934,948981,23,2,1,2,2,3,14,165,False
1808001,949015,37,1,1,2,3,2,-1,73,False
1808002,949015,38,2,2,1,3,1,-1,78,False
1808223,949126,40,1,2,2,3,2,-1,168,False
1808224,949126,65,2,1,1,3,1,-1,41,False
1808251,949140,40,1,2,2,3,2,-1,162,False
1808252,949140,65,2,1,1,3,1,-1,162,False
1808259,949144,50,1,1,2,3,2,-1,113,False
1808260,949144,44,2,2,2,3,2,-1,29,False
1808647,949338,51,1,1,1,3,1,-1,90,False
1808648,949338,42,2,1,2,3,2,-1,12,False
1808883,949456,35,1,1,1,3,1,-1,49,False
1808884,949456,37,2,2,1,3,1,-1,158,False
1810943,950486,31,1,1,2,3,2,-1,39,True
1810944,950486,31,2,1,1,3,1,-1,63,False
1811173,950601,38,1,1,1,3,1,-1,61,False
1811174,950601,34,2,1,1,3,1,-1,153,False
1811213,950621,38,1,1,1,3,1,-1,1,False
1811214,950621,34,2,1,1,3,1,-1,79,False
1811551,950790,25,1,2,1,3,1,-1,7,False
1811552,950790,25,2,2,2,2,3,37,143,False
1874723,982376,23,1,2,1,3,1,-1,7,False
1874724,982376,24,2,1,1,3,1,-1,70,False
1875421,982725,29,1,1,1,3,1,-1,135,False
1875422,982725,46,2,1,2,3,2,-1,127,False
1875973,983001,23,1,2,1,3,1,-1,13,False
1875974,983001,24,2,1,1,3,1,-1,77,False
1877451,983740,27,1,1,1,3,1,-1,66,True
1877452,983740,26,2,2,1,3,1,-1,25,False
1877979,984004,28,1,1,2,3,2,-1,26,False
1877980,984004,29,2,2,2,3,2,-1,86,False
1878327,984178,22,1,2,1,3,1,-1,61,False
1878328,984178,23,2,1,1,3,1,-1,66,False
1878423,984226,30,1,2,2,3,2,-1,177,False
1878424,984226,41,2,1,1,3,1,-1,151,False
1878721,984375,61,1,1,1,3,1,-1,20,False
1878722,984375,36,2,1,1,3,1,-1,81,False
1878909,984469,30,1,2,1,3,1,-1,151,False
1878910,984469,32,2,1,1,3,1,-1,183,False
1878957,984493,23,1,2,1,3,1,-1,71,False
1878958,984493,46,2,2,1,3,1,-1,82,False
1879001,984515,23,1,2,1,3,1,-1,66,False
1879002,984515,24,2,2,2,3,2,-1,46,False
1879323,984676,49,1,2,2,3,2,-1,136,False
1879324,984676,28,2,2,1,3,1,-1,66,False
1879965,984997,28,1,1,1,3,1,-1,64,False
1879966,984997,27,2,2,1,3,1,-1,178,False
1880339,985184,28,1,1,1,3,1,-1,182,False
1880340,985184,24,2,2,2,3,2,-1,155,False
1880607,985318,29,1,2,1,3,1,-1,98,False
1880608,985318,31,2,1,1,3,1,-1,69,False
1880719,985374,34,1,1,1,3,1,-1,185,False
1880720,985374,30,2,2,1,3,1,-1,184,False
1881105,985567,31,1,2,1,3,1,-1,58,False
1881106,985567,30,2,1,1,3,1,-1,134,False
1882167,986098,40,1,1,2,3,2,-1,67,False
1882168,986098,54,2,1,1,3,1,-1,133,False
1882259,986144,30,1,1,2,2,3,13,153,False
1882260,986144,29,2,2,1,3,1,-1,28,False
1882781,986405,32,1,1,1,3,1,-1,56,False
1882782,986405,32,2,2,2,2,3,39,34,False
1883141,986585,28,1,1,1,3,1,-1,151,False
1883142,986585,35,2,2,2,2,3,69,141,False
1883267,986648,29,1,1,1,3,1,-1,156,False
1883268,986648,39,2,1,1,3,1,-1,153,False
1883495,986762,39,1,2,1,3,1,-1,9,False
1883496,986762,34,2,2,1,3,1,-1,26,False
1883595,986812,24,1,1,1,3,1,-1,113,False
1883596,986812,24,2,2,2,3,2,-1,94,False
1883887,986958,34,1,2,2,2,3,69,49,False
1883888,986958,32,2,1,1,3,1,-1,117,False
1884647,987338,35,1,1,2,3,2,-1,158,False
1884648,987338,34,2,1,1,3,1,-1,65,False
1885051,987540,49,1,2,1,3,1,-1,27,False
1885052,987540,50,2,1,2,3,2,-1,33,False
1885195,987612,25,1,1,2,2,3,10,100,False
1885196,987612,29,2,2,1,3,1,-1,68,False
1885871,987950,40,1,2,1,3,1,-1,67,False
1885872,987950,27,2,1,2,3,2,-1,130,False
1885971,988000,53,1,1,1,3,1,-1,38,False
1885972,988000,50,2,2,2,2,3,14,76,False
1886623,988326,40,1,2,2,3,2,-1,126,False
1886624,988326,41,2,2,2,2,3,91,115,True
1887285,988657,24,1,1,1,3,1,-1,42,False
1887286,988657,22,2,1,1,3,1,-1,44,False
1887437,988733,29,1,2,1,3,1,-1,91,False
1887438,988733,28,2,2,1,3,1,-1,103,False
1888815,989422,30,1,1,2,3,2,-1,44,False
1888816,989422,27,2,2,1,3,1,-1,77,False
1889111,989570,31,1,1,2,3,2,-1,78,False
1889112,989570,29,2,1,1,3,1,-1,4,False
1889191,989610,22,1,2,2,3,2,-1,177,False
1889192,989610,27,2,1,1,3,1,-1,136,False
1889403,989716,32,1,1,1,3,1,-1,91,False
1889404,989716,32,2,1,1,3,1,-1,78,False
1890399,990214,40,1,2,1,3,1,-1,12,False
1890400,990214,41,2,2,1,3,1,-1,77,False
1890881,990455,33,1,2,2,3,2,-1,105,False
1890882,990455,36,2,1,2,3,2,-1,117,False
1891709,990869,50,1,1,1,3,1,-1,79,False
1891710,990869,50,2,2,1,3,1,-1,162,False
1892303,991166,28,1,2,2,3,2,-1,171,False
1892304,991166,26,2,1,1,3,1,-1,148,False
1892337,991183,42,1,2,1,3,1,-1,182,False
1892338,991183,46,2,2,2,2,3,5,59,False
1892397,991213,42,1,2,1,3,1,-1,186,False
1892398,991213,46,2,2,2,2,3,37,110,False
1893099,991564,42,1,2,1,3,1,-1,174,False
1893100,991564,46,2,2,2,2,3,112,116,True
1893251,991640,35,1,1,2,3,2,-1,124,False
1893252,991640,28,2,2,1,3,1,-1,70,False
1893537,991783,27,1,2,1,3,1,-1,118,False
1893538,991783,26,2,1,1,3,1,-1,84,False
1893987,992008,37,1,2,2,2,3,188,34,False
1893988,992008,39,2,1,1,3,1,-1,163,False
1958649,1024339,39,1,2,3,3,4,-1,-1,False
1958650,1024339,15,2,1,4,1,7,76,-1,False
1960407,1025218,56,1,1,1,3,1,-1,26,False
1960408,1025218,14,2,2,4,1,7,172,-1,False
1960897,1025463,29,1,2,1,3,1,-1,14,False
1960898,1025463,6,2,2,4,1,7,166,-1,False
1960933,1025481,29,1,2,1,3,1,-1,161,True
1960934,1025481,6,2,2,4,1,7,130,-1,False
1979613,1034821,30,1,2,1,3,1,-1,96,False
1979614,1034821,5,2,2,4,1,8,97,-1,False
1979765,1034897,43,1,2,1,3,1,-1,59,False
1979766,1034897,3,2,1,4,1,8,35,-1,False
1981103,1035566,38,1,2,1,3,1,-1,136,False
1981104,1035566,3,2,2,4,1,8,173,-1,False
1981145,1035587,38,1,2,1,3,1,-1,143,True
1981146,1035587,3,2,2,4,1,8,172,-1,False
1981395,1035712,47,1,2,1,3,1,-1,122,False
1981396,1035712,11,2,1,4,1,7,132,-1,False
1981457,1035743,30,1,2,1,3,1,-1,121,False
1981458,1035743,5,2,2,4,1,8,10,-1,False
1981907,1035968,24,1,2,1,3,1,-1,6,False
1981908,1035968,3,2,1,4,1,8,87,-1,False
1982095,1036062,25,1,2,1,3,1,-1,185,False
1982096,1036062,17,2,2,3,1,6,89,-1,False
1982341,1036185,40,1,1,1,3,1,-1,132,False
1982342,1036185,15,2,1,4,1,7,13,-1,False
1982417,1036223,37,1,2,1,3,1,-1,128,False
1982418,1036223,10,2,1,4,1,7,8,-1,False
1982889,1036459,42,1,1,1,3,1,-1,73,False
1982890,1036459,12,2,1,4,1,7,70,-1,False
2033330,1057717,62,1,1,3,3,4,-1,-1,False
2033331,1057717,52,2,2,3,3,4,-1,-1,False
2033332,1057717,30,3,1,1,3,1,-1,159,False
2033831,1057884,33,1,1,1,3,1,-1,157,False
2033832,1057884,71,2,1,3,3,5,-1,-1,False
2033833,1057884,56,3,2,3,3,4,-1,-1,False
2043479,1061100,44,1,2,1,3,1,-1,170,False
2043480,1061100,25,2,1,1,3,1,-1,167,False
2043481,1061100,3,3,1,4,1,8,93,-1,False
2044037,1061286,36,1,2,1,3,1,-1,168,False
2044038,1061286,80,2,2,3,3,5,-1,-1,False
2044039,1061286,35,3,2,1,3,1,-1,81,False
2044148,1061323,60,1,1,2,3,2,-1,67,False
2044149,1061323,58,2,2,3,2,3,69,-1,False
2044150,1061323,26,3,2,1,3,1,-1,88,False
2044577,1061466,63,1,1,1,3,1,-1,167,False
2044578,1061466,42,2,2,3,3,4,-1,-1,False
2044579,1061466,19,3,1,1,3,1,-1,116,False
2044943,1061588,31,1,1,1,3,1,-1,5,False
2044944,1061588,60,2,1,3,3,4,-1,-1,False
2044945,1061588,53,3,2,1,3,1,-1,25,False
2071322,1070381,62,1,1,1,3,1,-1,86,False
2071323,1070381,63,2,2,3,3,4,-1,-1,False
2071324,1070381,31,3,1,1,3,1,-1,96,False
2071757,1070526,19,1,2,3,3,4,-1,-1,False
2071758,1070526,17,2,2,2,1,6,76,81,False
2071759,1070526,44,3,2,1,3,1,-1,59,False
2072582,1070801,58,1,2,2,3,2,-1,161,False
2072583,1070801,30,2,1,3,3,4,-1,-1,False
2072584,1070801,31,3,1,1,3,1,-1,153,False
2090066,1076629,48,1,1,2,3,2,-1,9,False
2090067,1076629,45,2,2,1,3,1,-1,115,False
2090068,1076629,18,3,1,2,3,2,-1,26,False
2090531,1076784,32,1,1,1,3,1,-1,1,False
2090532,1076784,57,2,2,1,3,1,-1,103,False
2090533,1076784,23,3,2,1,3,1,-1,115,True
2105327,1081716,53,1,1,2,3,2,-1,36,False
2105328,1081716,44,2,2,1,3,1,-1,132,False
2105329,1081716,19,3,1,2,2,3,10,135,False
2105498,1081773,61,1,1,2,3,2,-1,86,False
2105499,1081773,52,2,2,1,3,1,-1,49,False
2105500,1081773,23,3,1,2,2,3,101,31,False
2106248,1082023,26,1,2,2,2,3,39,8,False
2106249,1082023,24,2,1,1,3,1,-1,177,False
2106250,1082023,26,3,2,1,3,1,-1,28,False
2106602,1082141,24,1,1,1,3,1,-1,71,False
2106603,1082141,23,2,1,2,3,2,-1,188,False
2106604,1082141,23,3,1,1,3,1,-1,62,False
2107031,1082284,27,1,1,1,3,1,-1,139,False
2107032,1082284,22,2,1,2,2,3,39,118,False
2107033,1082284,23,3,1,2,2,3,112,148,False
2107430,1082417,24,1,2,1,3,1,-1,11,False
2107431,1082417,23,2,2,1,3,1,-1,4,False
2107432,1082417,24,3,2,1,3,1,-1,98,False
2108087,1082636,23,1,1,2,3,2,-1,114,False
2108088,1082636,23,2,2,2,3,2,-1,168,False
2108089,1082636,23,3,1,2,3,2,-1,66,False
2118485,1086102,39,1,2,3,3,4,-1,-1,False
2118486,1086102,15,2,1,4,1,7,139,-1,False
2118487,1086102,12,3,1,4,1,7,13,-1,False
2121653,1087158,41,1,1,3,3,4,-1,-1,False
2121654,1087158,11,2,1,4,1,7,19,-1,False
2121655,1087158,57,3,2,3,3,4,-1,-1,False
2121935,1087252,53,1,2,3,3,4,-1,-1,False
2121936,1087252,59,2,1,3,3,4,-1,-1,False
2121937,1087252,12,3,1,4,1,7,108,-1,False
2126762,1088861,52,1,1,1,3,1,-1,109,False
2126763,1088861,36,2,2,3,3,4,-1,-1,False
2126764,1088861,1,3,2,4,1,8,152,-1,False
2127527,1089116,53,1,1,1,3,1,-1,106,False
2127528,1089116,35,2,2,3,3,4,-1,-1,False
2127529,1089116,4,3,1,4,1,8,179,-1,False
2127581,1089134,53,1,1,1,3,1,-1,63,False
2127582,1089134,35,2,2,3,3,4,-1,-1,False
2127583,1089134,4,3,1,4,1,8,55,-1,False
2159135,1099652,50,1,1,3,3,4,-1,-1,False
2159136,1099652,17,2,2,3,1,6,165,-1,False
2159137,1099652,19,3,2,1,3,1,-1,7,False
2159285,1099702,23,1,2,1,3,1,-1,41,False
2159286,1099702,26,2,1,3,2,3,12,-1,False
2159287,1099702,0,3,1,4,1,8,37,-1,False
2159360,1099727,43,1,2,2,3,2,-1,178,False
2159361,1099727,15,2,2,4,1,7,49,-1,False
2159362,1099727,15,3,2,4,1,7,40,-1,False
2159426,1099749,44,1,2,3,3,4,-1,-1,False
2159427,1099749,26,2,1,1,3,1,-1,25,False
2159428,1099749,14,3,1,4,1,7,23,-1,False
2159672,1099831,43,1,2,2,3,2,-1,38,False
2159673,1099831,15,2,2,4,1,7,165,-1,False
2159674,1099831,15,3,2,4,1,7,89,-1,False
2159990,1099937,52,1,2,2,3,2,-1,123,False
2159991,1099937,17,2,2,3,1,6,188,-1,False
2159992,1099937,13,3,1,4,1,7,13,-1,False
2160341,1100054,36,1,1,1,3,1,-1,140,False
2160342,1100054,34,2,2,3,3,4,-1,-1,False
2160343,1100054,1,3,2,4,1,8,169,-1,False
2160596,1100139,31,1,1,3,3,4,-1,-1,False
2160597,1100139,37,2,2,1,3,1,-1,176,False
2160598,1100139,3,3,2,4,1,8,53,-1,False
2160938,1100253,24,1,2,3,3,4,-1,-1,False
2160939,1100253,24,2,1,1,3,1,-1,85,False
2160940,1100253,0,3,1,4,1,8,69,-1,False
2161502,1100441,44,1,2,3,3,4,-1,-1,False
2161503,1100441,26,2,1,1,3,1,-1,13,False
2161504,1100441,14,3,1,4,1,7,6,-1,False
2161829,1100550,50,1,1,3,3,4,-1,-1,False
