tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
52065559,1269891,572778,othmaint,non_mandatory,82.0,32.0,9.0,11.0,WALK_LRF,
52068475,1269962,572849,shopping,non_mandatory,87.0,32.0,15.0,16.0,TNC_SINGLE,
52068478,1269962,572849,social,non_mandatory,46.0,32.0,8.0,13.0,WALK_LOC,
52129401,1271448,574335,shopping,non_mandatory,36.0,36.0,10.0,13.0,WALK,
52131468,1271499,574386,escort,non_mandatory,36.0,36.0,15.0,16.0,SHARED2FREE,
52157407,1272131,575018,social,non_mandatory,47.0,39.0,15.0,20.0,SHARED2FREE,
52163997,1272292,575179,othdiscr,non_mandatory,9.0,40.0,12.0,16.0,WALK_LOC,
52191762,1272969,575856,shopping,non_mandatory,45.0,43.0,8.0,15.0,WALK,
52194020,1273024,575911,social,non_mandatory,44.0,43.0,11.0,13.0,WALK,
52200126,1273173,576060,shopping,non_mandatory,84.0,43.0,10.0,10.0,DRIVEALONEFREE,
52215291,1273543,576430,othmaint,non_mandatory,108.0,44.0,15.0,16.0,DRIVEALONEFREE,
52221195,1273687,576574,othmaint,non_mandatory,72.0,45.0,15.0,16.0,WALK,
52221203,1273687,576574,social,non_mandatory,45.0,45.0,17.0,21.0,WALK,
52226995,1273829,576716,eatout,non_mandatory,45.0,45.0,15.0,17.0,WALK,
52255878,1274533,577420,othdiscr,non_mandatory,167.0,47.0,17.0,19.0,SHARED3FREE,
52266683,1274797,577684,eatout,non_mandatory,16.0,49.0,7.0,16.0,WALK_LOC,
52269908,1274875,577762,shopping,non_mandatory,75.0,49.0,11.0,16.0,BIKE,
52280240,1275127,578014,shopping,non_mandatory,33.0,50.0,10.0,11.0,DRIVEALONEFREE,
52283266,1275201,578088,othdiscr,non_mandatory,33.0,51.0,12.0,19.0,DRIVEALONEFREE,
52298849,1275581,578468,othmaint,non_mandatory,186.0,57.0,15.0,17.0,DRIVEALONEFREE,
52306849,1275776,578663,shopping,non_mandatory,66.0,58.0,18.0,20.0,SHARED2FREE,
52306844,1275776,578663,othmaint,non_mandatory,41.0,58.0,13.0,14.0,SHARED2FREE,
52326201,1276248,579135,shopping,non_mandatory,69.0,62.0,11.0,12.0,SHARED2FREE,
52348177,1276784,579671,shopping,non_mandatory,80.0,66.0,8.0,11.0,SHARED3FREE,
52365397,1277204,580091,shopping,non_mandatory,87.0,69.0,14.0,16.0,WALK,
52372936,1277388,580275,othmaint,non_mandatory,16.0,70.0,12.0,13.0,WALK_LOC,
52384585,1277672,580559,shopping,non_mandatory,26.0,71.0,11.0,13.0,DRIVEALONEFREE,
52384586,1277672,580559,shopping,non_mandatory,107.0,71.0,14.0,14.0,TAXI,
52388155,1277759,580646,social,non_mandatory,31.0,72.0,11.0,21.0,WALK,
52407168,1278223,581110,othdiscr,non_mandatory,6.0,74.0,12.0,16.0,WALK,
52409300,1278275,581162,othdiscr,non_mandatory,79.0,74.0,10.0,17.0,WALK,
52416609,1278453,581340,social,non_mandatory,40.0,74.0,16.0,18.0,SHARED3FREE,
52416647,1278454,581341,shopping,non_mandatory,12.0,74.0,12.0,21.0,WALK_LOC,
52429680,1278772,581659,othmaint,non_mandatory,2.0,75.0,10.0,14.0,WALK_LOC,
52444380,1279131,582018,escort,non_mandatory,73.0,77.0,15.0,15.0,SHARED3FREE,
52453260,1279347,582234,shopping,non_mandatory,11.0,77.0,18.0,18.0,WALK,
52475280,1279884,582771,social,non_mandatory,21.0,78.0,15.0,15.0,BIKE,
52494017,1280341,583228,social,non_mandatory,106.0,80.0,7.0,21.0,WALK,
52523865,1281069,583956,social,non_mandatory,87.0,84.0,8.0,15.0,WALK_LOC,
52532021,1281268,584155,shopping,non_mandatory,107.0,85.0,11.0,14.0,SHARED2FREE,
52532016,1281268,584155,othmaint,non_mandatory,9.0,85.0,14.0,14.0,WALK,
52531994,1281268,584155,eatout,non_mandatory,50.0,85.0,19.0,20.0,WALK,
52532103,1281270,584157,shopping,non_mandatory,9.0,85.0,14.0,15.0,WALK,
52546617,1281624,584511,shopping,non_mandatory,11.0,87.0,9.0,18.0,BIKE,
52556706,1281870,584757,social,non_mandatory,88.0,89.0,8.0,18.0,WALK,
52556707,1281870,584757,social,non_mandatory,9.0,89.0,18.0,20.0,DRIVEALONEFREE,
52567814,1282141,585028,shopping,non_mandatory,11.0,91.0,8.0,8.0,DRIVEALONEFREE,
52568675,1282162,585049,shopping,non_mandatory,22.0,91.0,11.0,14.0,WALK_LRF,
52589421,1282668,585555,shopping,non_mandatory,188.0,99.0,10.0,11.0,SHARED2FREE,
52589422,1282668,585555,shopping,non_mandatory,184.0,99.0,11.0,17.0,DRIVEALONEFREE,
52589416,1282668,585555,othmaint,non_mandatory,11.0,99.0,10.0,10.0,DRIVEALONEFREE,
52589417,1282668,585555,othmaint,non_mandatory,99.0,99.0,21.0,23.0,DRIVEALONEFREE,
52614959,1283291,586178,othmaint,non_mandatory,91.0,102.0,12.0,13.0,DRIVEALONEFREE,
52618236,1283371,586258,othdiscr,non_mandatory,97.0,103.0,9.0,13.0,WALK,
52621729,1283456,586343,shopping,non_mandatory,19.0,103.0,9.0,11.0,SHARED3FREE,
52631725,1283700,586587,othdiscr,non_mandatory,83.0,105.0,14.0,14.0,WALK_LOC,
52631726,1283700,586587,othdiscr,non_mandatory,83.0,105.0,14.0,16.0,WALK,
52632307,1283714,586601,shopping,non_mandatory,177.0,105.0,10.0,18.0,DRIVEALONEFREE,
52650757,1284164,587051,shopping,non_mandatory,100.0,108.0,12.0,19.0,BIKE,
52650749,1284164,587051,othdiscr,non_mandatory,99.0,108.0,8.0,11.0,BIKE,
52650730,1284164,587051,eatout,non_mandatory,19.0,108.0,11.0,12.0,WALK,
52656456,1284303,587190,shopping,non_mandatory,107.0,108.0,15.0,16.0,WALK,
52659941,1284388,587275,shopping,non_mandatory,109.0,109.0,13.0,17.0,WALK,
52668920,1284607,587494,shopping,non_mandatory,11.0,109.0,12.0,16.0,WALK,
52749439,1286571,589458,othmaint,non_mandatory,169.0,149.0,9.0,18.0,DRIVEALONEFREE,
52772459,1287133,590020,eatout,non_mandatory,91.0,176.0,18.0,19.0,WALK_LRF,
52774468,1287182,590069,eatout,non_mandatory,175.0,176.0,15.0,18.0,WALK,
52780391,1287326,590213,othdiscr,non_mandatory,129.0,180.0,13.0,14.0,DRIVEALONEFREE,
52793511,1287646,590533,othdiscr,non_mandatory,165.0,189.0,12.0,17.0,SHARED3FREE,
52793492,1287646,590533,eatout,non_mandatory,39.0,189.0,9.0,12.0,SHARED3FREE,
52798885,1287777,590664,othmaint,non_mandatory,32.0,189.0,8.0,15.0,WALK_LRF,
55583200,1355687,658574,shopping,non_mandatory,11.0,9.0,5.0,6.0,WALK,
55583201,1355687,658574,shopping,non_mandatory,11.0,9.0,21.0,21.0,TAXI,
55643077,1357148,660035,escort,non_mandatory,69.0,34.0,13.0,13.0,TNC_SINGLE,
55667406,1357741,660628,othdiscr,non_mandatory,9.0,41.0,18.0,18.0,WALK_LOC,
55735802,1359409,662296,shopping,non_mandatory,107.0,76.0,18.0,18.0,WALK,
55744284,1359616,662503,othmaint,non_mandatory,9.0,81.0,11.0,14.0,TNC_SINGLE,
55758639,1359966,662853,shopping,non_mandatory,81.0,93.0,10.0,11.0,DRIVEALONEFREE,
55758634,1359966,662853,othmaint,non_mandatory,23.0,93.0,13.0,20.0,WALK_LRF,
55808539,1361183,664070,social,non_mandatory,59.0,177.0,18.0,19.0,BIKE,
55810299,1361226,664113,shopping,non_mandatory,182.0,190.0,18.0,20.0,DRIVEALONEFREE,
56342023,1374195,676882,othmaint,non_mandatory,68.0,67.0,7.0,8.0,DRIVEALONEFREE,
56342061,1374196,676882,othdiscr,non_mandatory,10.0,67.0,11.0,13.0,DRIVEALONEFREE,
56370313,1374885,677227,othmaint,non_mandatory,17.0,125.0,10.0,17.0,SHARED3FREE,
56370314,1374885,677227,othmaint,non_mandatory,107.0,125.0,18.0,21.0,BIKE,
56370335,1374886,677227,escort,non_mandatory,101.0,125.0,7.0,17.0,SHARED3FREE,
56371685,1374919,677244,eatout,non_mandatory,13.0,125.0,10.0,14.0,BIKE,
56392655,1375430,677499,othdiscr,non_mandatory,138.0,134.0,17.0,17.0,DRIVEALONEFREE,
56397296,1375543,677556,shopping,non_mandatory,96.0,135.0,14.0,17.0,DRIVEALONEFREE,
56397337,1375544,677556,shopping,non_mandatory,170.0,135.0,12.0,17.0,DRIVEALONEFREE,
56397338,1375544,677556,shopping,non_mandatory,16.0,135.0,18.0,18.0,DRIVEALONEFREE,
56445898,1376729,678149,escort,non_mandatory,161.0,172.0,7.0,8.0,SHARED2FREE,
56467546,1377257,678413,escort,non_mandatory,89.0,178.0,15.0,15.0,SHARED2FREE,
56467570,1377257,678413,shopping,non_mandatory,188.0,178.0,11.0,13.0,DRIVEALONEFREE,
56467603,1377258,678413,othdiscr,non_mandatory,90.0,178.0,8.0,20.0,BIKE,
58379239,1423883,701726,social,non_mandatory,14.0,5.0,11.0,23.0,WALK,
58379272,1423884,701726,othmaint,non_mandatory,73.0,5.0,7.0,13.0,WALK,
58399039,1424366,701967,shopping,non_mandatory,12.0,8.0,11.0,13.0,WALK,
58410290,1424641,702105,escort,non_mandatory,78.0,8.0,16.0,16.0,SHARED3FREE,
58410314,1424641,702105,shopping,non_mandatory,12.0,8.0,14.0,14.0,TNC_SINGLE,
58410287,1424641,702105,eatout,non_mandatory,12.0,8.0,7.0,11.0,WALK,
58410328,1424642,702105,eatout,non_mandatory,36.0,8.0,9.0,11.0,SHARED3FREE,
58437292,1425299,702434,shopping,non_mandatory,19.0,10.0,9.0,9.0,WALK_LOC,
58529534,1427549,703559,othdiscr,non_mandatory,13.0,27.0,8.0,10.0,WALK,
58529586,1427550,703559,social,non_mandatory,23.0,27.0,11.0,21.0,WALK,
58589930,1429022,704295,othmaint,non_mandatory,14.0,41.0,9.0,13.0,WALK_LRF,
58593666,1429113,704341,shopping,non_mandatory,13.0,42.0,7.0,11.0,WALK_LOC,
58593683,1429114,704341,escort,non_mandatory,11.0,42.0,8.0,8.0,SHARED3FREE,
58640652,1430259,704914,shopping,non_mandatory,54.0,63.0,11.0,12.0,DRIVEALONEFREE,
58640685,1430260,704914,othdiscr,non_mandatory,64.0,63.0,9.0,18.0,WALK_LOC,
58640696,1430260,704914,social,non_mandatory,11.0,63.0,18.0,20.0,SHARED2FREE,
58643525,1430329,704949,social,non_mandatory,177.0,64.0,13.0,20.0,SHARED2FREE,
58643555,1430330,704949,othdiscr,non_mandatory,12.0,64.0,6.0,14.0,WALK_LOC,
58665985,1430877,705223,othmaint,non_mandatory,69.0,72.0,11.0,15.0,WALK,
58666026,1430878,705223,othmaint,non_mandatory,70.0,72.0,12.0,17.0,WALK,
58673821,1431068,705318,shopping,non_mandatory,107.0,74.0,10.0,10.0,SHARED2FREE,
58673813,1431068,705318,othdiscr,non_mandatory,50.0,74.0,14.0,16.0,WALK,
58705394,1431838,705703,social,non_mandatory,45.0,78.0,13.0,16.0,WALK,
58705395,1431838,705703,social,non_mandatory,104.0,78.0,16.0,17.0,WALK,
58710601,1431965,705767,social,non_mandatory,11.0,78.0,12.0,21.0,WALK,
58710631,1431966,705767,othdiscr,non_mandatory,76.0,78.0,18.0,20.0,WALK,
58738642,1432649,706109,shopping,non_mandatory,88.0,91.0,9.0,10.0,DRIVEALONEFREE,
58738643,1432649,706109,shopping,non_mandatory,166.0,91.0,17.0,19.0,DRIVEALONEFREE,
58738678,1432650,706109,othmaint,non_mandatory,62.0,91.0,7.0,10.0,DRIVEALONEFREE,
58749220,1432907,706238,shopping,non_mandatory,45.0,101.0,9.0,11.0,DRIVEALONEFREE,
58749253,1432908,706238,othdiscr,non_mandatory,7.0,101.0,10.0,12.0,BIKE,
58749234,1432908,706238,eatout,non_mandatory,2.0,101.0,17.0,20.0,WALK_HVY,
58751511,1432963,706266,othmaint,non_mandatory,82.0,102.0,12.0,13.0,WALK_LRF,
58751557,1432964,706266,shopping,non_mandatory,100.0,102.0,19.0,19.0,WALK_LOC,
58751560,1432964,706266,social,non_mandatory,103.0,102.0,8.0,19.0,WALK,
58763237,1433249,706409,othmaint,non_mandatory,75.0,107.0,8.0,10.0,DRIVEALONEFREE,
58763234,1433249,706409,othdiscr,non_mandatory,73.0,107.0,13.0,16.0,SHARED2FREE,
58763283,1433250,706409,shopping,non_mandatory,137.0,107.0,10.0,13.0,DRIVEALONEFREE,
58763275,1433250,706409,othdiscr,non_mandatory,2.0,107.0,15.0,17.0,SHARED3FREE,
58791114,1433929,706749,othdiscr,non_mandatory,153.0,149.0,7.0,14.0,WALK,
59766840,1457727,718648,shopping,non_mandatory,117.0,83.0,9.0,10.0,DRIVEALONEFREE,
59780362,1458057,718813,othdiscr,non_mandatory,133.0,131.0,14.0,15.0,WALK,
59781231,1458078,718823,shopping,non_mandatory,176.0,132.0,19.0,19.0,DRIVEALONEFREE,
60531736,1476383,727976,shopping,non_mandatory,37.0,10.0,12.0,13.0,SHARED3FREE,
60531731,1476383,727976,othmaint,non_mandatory,20.0,10.0,5.0,6.0,DRIVEALONEFREE,
60573529,1477403,728486,eatout,non_mandatory,5.0,21.0,15.0,19.0,WALK,
60579870,1477557,728563,shopping,non_mandatory,123.0,25.0,14.0,15.0,DRIVEALONEFREE,
60579865,1477557,728563,othmaint,non_mandatory,41.0,25.0,9.0,13.0,WALK,
60579866,1477557,728563,othmaint,non_mandatory,3.0,25.0,14.0,14.0,WALK,
60584995,1477682,728625,shopping,non_mandatory,43.0,27.0,11.0,12.0,DRIVEALONEFREE,
60626610,1478697,729133,shopping,non_mandatory,69.0,62.0,11.0,14.0,DRIVEALONEFREE,
61251937,1493949,736752,othmaint,non_mandatory,91.0,93.0,12.0,14.0,WALK,
61254323,1494007,736772,social,non_mandatory,99.0,126.0,12.0,22.0,WALK,
61705361,1505008,740439,shopping,non_mandatory,137.0,149.0,9.0,10.0,SHARED2FREE,
61705438,1505010,740439,othmaint,non_mandatory,12.0,149.0,14.0,16.0,WALK_LOC,
61705435,1505010,740439,othdiscr,non_mandatory,13.0,149.0,9.0,11.0,SHARED3FREE,
62025563,1512818,743042,othdiscr,non_mandatory,44.0,22.0,10.0,15.0,DRIVEALONEFREE,
62035821,1513068,743125,shopping,non_mandatory,25.0,41.0,11.0,16.0,WALK,
62035816,1513068,743125,othmaint,non_mandatory,9.0,41.0,16.0,18.0,DRIVEALONEFREE,
62035817,1513068,743125,othmaint,non_mandatory,39.0,41.0,18.0,18.0,DRIVEALONEFREE,
62862094,1533221,748491,shopping,non_mandatory,181.0,184.0,15.0,22.0,WALK,
62862111,1533222,748491,escort,non_mandatory,179.0,184.0,13.0,13.0,SHARED3FREE,
62862168,1533223,748491,othdiscr,non_mandatory,60.0,184.0,18.0,20.0,BIKE,
62862149,1533223,748491,eatout,non_mandatory,54.0,184.0,13.0,13.0,SHARED2FREE,
63239065,1542416,750391,escort,non_mandatory,122.0,115.0,8.0,9.0,SHARED2FREE,
63239066,1542416,750391,escort,non_mandatory,108.0,115.0,10.0,10.0,SHARED2FREE,
63239130,1542417,750391,shopping,non_mandatory,13.0,115.0,6.0,8.0,WALK_LRF,
63246382,1542594,750430,othmaint,non_mandatory,110.0,146.0,6.0,7.0,DRIVEALONEFREE,
63246486,1542597,750430,escort,non_mandatory,141.0,146.0,9.0,9.0,SHARED3FREE,
63258518,1542890,750498,othmaint,non_mandatory,137.0,149.0,9.0,17.0,DRIVEALONEFREE,
63258526,1542890,750498,social,non_mandatory,69.0,149.0,7.0,7.0,DRIVEALONEFREE,
63258559,1542891,750498,othmaint,non_mandatory,103.0,149.0,8.0,12.0,DRIVEALONEFREE,
63258581,1542892,750498,escort,non_mandatory,149.0,149.0,8.0,9.0,SHARED3FREE,
64112061,1563708,754928,shopping,non_mandatory,159.0,131.0,12.0,13.0,WALK_HVY,
64124525,1564012,755232,shopping,non_mandatory,132.0,187.0,11.0,11.0,SHARED2FREE,
64483234,1572761,763981,shopping,non_mandatory,13.0,7.0,12.0,15.0,WALK,
64483226,1572761,763981,othdiscr,non_mandatory,16.0,7.0,16.0,21.0,WALK,
64499957,1573169,764389,othmaint,non_mandatory,106.0,29.0,10.0,12.0,DRIVEALONEFREE,
64499954,1573169,764389,othdiscr,non_mandatory,105.0,29.0,8.0,10.0,WALK_HVY,
64499965,1573169,764389,social,non_mandatory,115.0,29.0,12.0,12.0,DRIVE_LOC,
64509597,1573404,764624,shopping,non_mandatory,20.0,43.0,14.0,16.0,SHARED2FREE,
64509600,1573404,764624,social,non_mandatory,165.0,43.0,20.0,21.0,SHARED2FREE,
64509633,1573405,764625,othmaint,non_mandatory,75.0,43.0,12.0,14.0,SHARED3FREE,
64510699,1573431,764651,othmaint,non_mandatory,41.0,44.0,9.0,11.0,WALK,
64511606,1573453,764673,shopping,non_mandatory,11.0,46.0,10.0,13.0,DRIVEALONEFREE,
64511601,1573453,764673,othmaint,non_mandatory,14.0,46.0,16.0,16.0,WALK_LOC,
64518002,1573609,764829,shopping,non_mandatory,73.0,68.0,16.0,20.0,SHARED3FREE,
64521405,1573692,764912,shopping,non_mandatory,116.0,81.0,15.0,17.0,WALK,
64521397,1573692,764912,othdiscr,non_mandatory,46.0,81.0,20.0,22.0,WALK,
64522020,1573707,764927,shopping,non_mandatory,9.0,81.0,11.0,11.0,SHARED2FREE,
64840049,1581464,772684,othdiscr,non_mandatory,139.0,122.0,15.0,18.0,SHARED3FREE,
64840060,1581464,772684,social,non_mandatory,46.0,122.0,18.0,23.0,WALK_LOC,
64876971,1582365,773585,eatout,non_mandatory,142.0,151.0,12.0,13.0,DRIVEALONEFREE,
64885444,1582571,773791,shopping,non_mandatory,131.0,161.0,18.0,20.0,DRIVEALONEFREE,
64886305,1582592,773812,shopping,non_mandatory,101.0,161.0,18.0,20.0,DRIVEALONEFREE,
64894005,1582780,774000,othdiscr,non_mandatory,164.0,168.0,18.0,23.0,SHARED2FREE,
64905854,1583069,774289,othdiscr,non_mandatory,91.0,171.0,16.0,19.0,TNC_SINGLE,
66942860,1632752,823972,othmaint,non_mandatory,16.0,17.0,8.0,11.0,WALK,
66942838,1632752,823972,eatout,non_mandatory,16.0,17.0,15.0,18.0,WALK,
66975329,1633544,824764,othdiscr,non_mandatory,81.0,28.0,9.0,16.0,SHARED2FREE,
67035255,1635006,826226,escort,non_mandatory,15.0,32.0,15.0,15.0,SHARED2FREE,
67035279,1635006,826226,shopping,non_mandatory,5.0,32.0,16.0,16.0,SHARED3FREE,
67056345,1635520,826740,othdiscr,non_mandatory,37.0,34.0,13.0,15.0,WALK,
67056346,1635520,826740,othdiscr,non_mandatory,20.0,34.0,16.0,16.0,DRIVEALONEFREE,
67056347,1635520,826740,othdiscr,non_mandatory,5.0,34.0,17.0,18.0,DRIVEALONEFREE,
67081732,1636139,827359,shopping,non_mandatory,12.0,38.0,9.0,16.0,WALK,
67081705,1636139,827359,eatout,non_mandatory,41.0,38.0,20.0,23.0,TNC_SINGLE,
67082692,1636163,827383,escort,non_mandatory,5.0,38.0,17.0,17.0,WALK,
67082716,1636163,827383,shopping,non_mandatory,31.0,38.0,11.0,12.0,DRIVEALONEFREE,
67082708,1636163,827383,othdiscr,non_mandatory,123.0,38.0,17.0,18.0,DRIVEALONEFREE,
67082689,1636163,827383,eatout,non_mandatory,41.0,38.0,17.0,17.0,WALK,
67096673,1636504,827724,escort,non_mandatory,27.0,39.0,17.0,17.0,SHARED3FREE,
67096697,1636504,827724,shopping,non_mandatory,11.0,39.0,19.0,20.0,SHARED3FREE,
67096689,1636504,827724,othdiscr,non_mandatory,143.0,39.0,17.0,19.0,DRIVEALONEFREE,
67186528,1638695,829915,shopping,non_mandatory,41.0,47.0,18.0,19.0,BIKE,
67197057,1638952,830172,othdiscr,non_mandatory,4.0,48.0,14.0,17.0,DRIVEALONEFREE,
67197038,1638952,830172,eatout,non_mandatory,8.0,48.0,18.0,21.0,SHARED3FREE,
67205979,1639170,830390,escort,non_mandatory,138.0,49.0,18.0,19.0,SHARED3FREE,
67225946,1639657,830877,escort,non_mandatory,62.0,54.0,6.0,6.0,SHARED3FREE,
67234531,1639866,831086,othdiscr,non_mandatory,61.0,55.0,15.0,19.0,DRIVEALONEFREE,
67256387,1640399,831619,othmaint,non_mandatory,59.0,61.0,7.0,7.0,WALK,
67340475,1642450,833670,othdiscr,non_mandatory,29.0,73.0,7.0,10.0,WALK_LOC,
67340486,1642450,833670,social,non_mandatory,108.0,73.0,12.0,15.0,WALK_LOC,
67352332,1642739,833959,shopping,non_mandatory,16.0,77.0,17.0,17.0,DRIVEALONEFREE,
67373133,1643247,834467,eatout,non_mandatory,5.0,79.0,20.0,22.0,WALK,
67381278,1643445,834665,shopping,non_mandatory,175.0,80.0,8.0,8.0,WALK_LRF,
67381279,1643445,834665,shopping,non_mandatory,16.0,80.0,18.0,19.0,WALK_LOC,
67399892,1643899,835119,shopping,non_mandatory,107.0,81.0,14.0,14.0,WALK,
67399887,1643899,835119,othmaint,non_mandatory,91.0,81.0,13.0,14.0,WALK_LRF,
67427704,1644578,835798,eatout,non_mandatory,9.0,84.0,17.0,19.0,SHARED2FREE,
67462062,1645416,836636,eatout,non_mandatory,41.0,87.0,20.0,23.0,SHARED3FREE,
67468723,1645578,836798,othdiscr,non_mandatory,63.0,88.0,9.0,11.0,DRIVEALONEFREE,
67495340,1646227,837447,shopping,non_mandatory,114.0,90.0,6.0,6.0,DRIVEALONEFREE,
67495341,1646227,837447,shopping,non_mandatory,16.0,90.0,20.0,20.0,DRIVEALONEFREE,
67499514,1646329,837549,othdiscr,non_mandatory,91.0,91.0,21.0,21.0,WALK,
67499495,1646329,837549,eatout,non_mandatory,11.0,91.0,5.0,5.0,SHARED3FREE,
67517841,1646776,837996,othdiscr,non_mandatory,130.0,93.0,11.0,11.0,SHARED3FREE,
67560653,1647820,839040,shopping,non_mandatory,81.0,100.0,14.0,16.0,WALK_LOC,
67585696,1648431,839651,othdiscr,non_mandatory,96.0,103.0,11.0,13.0,SHARED3FREE,
67630230,1649517,840737,shopping,non_mandatory,122.0,106.0,16.0,16.0,DRIVEALONEFREE,
67648639,1649966,841186,shopping,non_mandatory,94.0,112.0,8.0,8.0,DRIVEALONEFREE,
67650438,1650010,841230,othmaint,non_mandatory,14.0,113.0,7.0,18.0,WALK_LRF,
67650416,1650010,841230,eatout,non_mandatory,115.0,113.0,18.0,20.0,WALK,
67656101,1650148,841368,shopping,non_mandatory,19.0,114.0,18.0,19.0,DRIVEALONEFREE,
67661817,1650288,841508,escort,non_mandatory,9.0,117.0,12.0,13.0,SHARED2FREE,
67661833,1650288,841508,othdiscr,non_mandatory,115.0,117.0,16.0,20.0,WALK,
67670383,1650497,841717,eatout,non_mandatory,115.0,122.0,18.0,18.0,DRIVEALONEFREE,
67672824,1650556,841776,othmaint,non_mandatory,70.0,123.0,11.0,11.0,DRIVEALONEFREE,
67672821,1650556,841776,othdiscr,non_mandatory,76.0,123.0,17.0,23.0,WALK_LOC,
67729732,1651944,843164,othmaint,non_mandatory,106.0,174.0,16.0,16.0,SHARED3FREE,
67748015,1652390,843610,othdiscr,non_mandatory,176.0,177.0,7.0,7.0,WALK,
67765779,1652823,844043,social,non_mandatory,95.0,180.0,21.0,23.0,WALK_LRF,
67770114,1652929,844149,othdiscr,non_mandatory,186.0,182.0,7.0,7.0,SHARED2FREE,
70624132,1722539,906284,shopping,non_mandatory,2.0,8.0,8.0,11.0,WALK,
70624124,1722539,906284,othdiscr,non_mandatory,11.0,8.0,18.0,18.0,WALK,
70624105,1722539,906284,eatout,non_mandatory,5.0,8.0,11.0,14.0,WALK,
70629785,1722677,906353,othmaint,non_mandatory,7.0,10.0,15.0,17.0,WALK_LOC,
70629831,1722678,906353,shopping,non_mandatory,5.0,10.0,10.0,13.0,WALK,
70629826,1722678,906353,othmaint,non_mandatory,9.0,10.0,13.0,22.0,TAXI,
70630933,1722705,906367,othmaint,non_mandatory,1.0,26.0,10.0,18.0,WALK,
70630934,1722705,906367,othmaint,non_mandatory,16.0,26.0,18.0,19.0,WALK,
70630955,1722706,906367,escort,non_mandatory,15.0,26.0,10.0,11.0,WALK,
70630979,1722706,906367,shopping,non_mandatory,109.0,26.0,18.0,18.0,DRIVEALONEFREE,
70630971,1722706,906367,othdiscr,non_mandatory,85.0,26.0,15.0,16.0,DRIVEALONEFREE,
70631832,1722727,906378,othdiscr,non_mandatory,29.0,31.0,14.0,18.0,WALK,
70631873,1722728,906378,othdiscr,non_mandatory,30.0,31.0,10.0,17.0,WALK,
70641429,1722961,906495,othmaint,non_mandatory,11.0,81.0,7.0,14.0,BIKE,
70641475,1722962,906495,shopping,non_mandatory,147.0,81.0,14.0,15.0,DRIVEALONEFREE,
70641467,1722962,906495,othdiscr,non_mandatory,48.0,81.0,15.0,15.0,DRIVEALONEFREE,
70641448,1722962,906495,eatout,non_mandatory,82.0,81.0,6.0,14.0,DRIVEALONEFREE,
70647338,1723105,906567,shopping,non_mandatory,138.0,100.0,12.0,13.0,DRIVEALONEFREE,
70647379,1723106,906567,shopping,non_mandatory,176.0,100.0,16.0,18.0,DRIVEALONEFREE,
70647371,1723106,906567,othdiscr,non_mandatory,122.0,100.0,13.0,14.0,WALK,
70647352,1723106,906567,eatout,non_mandatory,103.0,100.0,8.0,12.0,DRIVEALONEFREE,
70647382,1723106,906567,social,non_mandatory,5.0,100.0,15.0,16.0,WALK_HVY,
70651660,1723211,906620,escort,non_mandatory,132.0,117.0,8.0,10.0,SHARED2FREE,
70651661,1723211,906620,escort,non_mandatory,79.0,117.0,13.0,13.0,SHARED2FREE,
70651717,1723212,906620,othdiscr,non_mandatory,11.0,117.0,12.0,23.0,WALK_LOC,
70899693,1729260,909644,shopping,non_mandatory,166.0,132.0,15.0,16.0,WALK,
70899666,1729260,909644,eatout,non_mandatory,134.0,132.0,8.0,11.0,SHARED3FREE,
70914371,1729618,909823,shopping,non_mandatory,100.0,144.0,12.0,14.0,DRIVEALONEFREE,
70922238,1729810,909919,othmaint,non_mandatory,41.0,151.0,10.0,12.0,WALK_LOC,
70922235,1729810,909919,othdiscr,non_mandatory,150.0,151.0,14.0,18.0,WALK,
70930050,1730001,910015,escort,non_mandatory,160.0,159.0,18.0,19.0,SHARED3FREE,
70930107,1730002,910015,othdiscr,non_mandatory,101.0,159.0,9.0,15.0,SHARED3FREE,
70941136,1730271,910150,othdiscr,non_mandatory,165.0,166.0,13.0,15.0,SHARED3FREE,
70941177,1730272,910150,othdiscr,non_mandatory,131.0,166.0,11.0,14.0,SHARED3FREE,
70950164,1730491,910260,shopping,non_mandatory,169.0,168.0,9.0,10.0,DRIVEALONEFREE,
70988696,1731431,910730,othdiscr,non_mandatory,179.0,185.0,19.0,21.0,DRIVEALONEFREE,
70988745,1731432,910730,shopping,non_mandatory,165.0,185.0,7.0,10.0,DRIVEALONEFREE,
70988746,1731432,910730,shopping,non_mandatory,185.0,185.0,16.0,16.0,TNC_SINGLE,
72763348,1774715,932372,shopping,non_mandatory,76.0,11.0,21.0,21.0,WALK_LOC,
72763340,1774715,932372,othdiscr,non_mandatory,105.0,11.0,21.0,21.0,BIKE,
72765972,1774779,932404,shopping,non_mandatory,107.0,14.0,12.0,14.0,WALK_HVY,
72766005,1774780,932404,othdiscr,non_mandatory,13.0,14.0,13.0,21.0,WALK,
72767899,1774826,932427,shopping,non_mandatory,5.0,18.0,15.0,20.0,SHARED3FREE,
72767891,1774826,932427,othdiscr,non_mandatory,6.0,18.0,11.0,15.0,WALK,
72799964,1775608,932818,social,non_mandatory,14.0,46.0,9.0,23.0,WALK_LRF,
72813918,1775949,932989,escort,non_mandatory,59.0,61.0,10.0,11.0,SHARED3FREE,
