HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
603374,8,4,0,15294,40966,2,0,8
603575,5,1,0,15293,24139,1,0,1
603626,3,2,0,15293,129700,1,0,1
603700,3,1,0,15294,24184,3,0,1
603728,4,3,0,14941,93901,1,0,2
603787,5,2,0,15294,24965,3,0,1
603948,3,0,0,15281,54530,1,0,8
604213,4,1,0,15292,27106,3,0,2
604249,1,0,0,17072,44626,6,0,2
605308,4,2,0,15294,25879,1,0,1
605578,3,1,0,14774,8010,3,0,2
606480,2,2,0,14941,93139,7,0,8
606572,2,1,0,16923,72505,1,0,2
607026,1,1,0,14753,109428,6,0,3
607143,3,1,0,16783,73593,7,0,2
607344,3,1,0,15299,113571,1,0,8
607411,2,1,0,14755,39142,5,0,3
607516,6,2,0,15293,119181,1,0,1
607588,3,0,0,14944,158133,1,0,8
607610,3,2,0,14966,60856,3,0,2
608042,4,3,0,14940,178237,1,0,2
608598,4,2,0,17048,104778,1,0,2
608612,4,2,0,14756,73059,1,0,3
608617,3,3,0,14944,72136,1,0,8
608685,3,2,0,17069,310272,3,0,2
608691,5,1,0,15296,98655,3,0,1
609421,4,1,0,15299,137801,1,0,8
609539,5,2,0,15294,80976,3,0,1
609556,4,0,0,15293,82124,1,0,1
609625,5,1,0,16923,123313,1,0,2
609659,6,1,0,14755,51853,1,0,2
610062,2,1,0,15076,109104,3,0,2
610376,4,1,0,15293,51646,1,0,1
610660,3,1,0,15294,217808,1,0,1
610671,3,0,0,15299,71272,1,0,8
610771,3,0,0,14944,38341,5,0,8
611499,1,1,0,14940,42109,6,0,8
611543,1,1,0,15292,68246,6,0,2
611846,2,2,0,15278,58936,1,0,3
612168,1,1,0,15299,87237,4,0,8
612333,2,1,0,16931,3578,5,0,2
612467,3,2,0,14961,95424,1,0,2
612821,1,1,0,16765,36701,6,0,2
613102,1,1,0,15299,7238,6,0,8
613124,1,0,0,14775,56296,6,0,3
613367,2,0,0,14752,79136,3,0,2
613563,3,2,0,17135,137039,3,0,2
613574,2,2,0,16766,39230,1,0,2
613754,2,2,0,16479,276299,7,0,2
614253,3,1,0,15281,91080,1,0,8
614302,4,1,0,15280,55723,1,0,2
614325,6,2,0,14775,107420,1,0,2
614339,5,3,0,14944,110381,1,0,8
614346,6,0,0,14966,68339,1,0,3
614424,4,3,0,15283,79971,1,0,3
614484,5,2,0,16784,79254,1,0,2
614579,1,1,0,16479,63117,4,0,2
614804,1,1,0,16436,72594,4,0,3
615309,2,2,0,15281,153537,5,0,8
615922,2,1,0,17069,109828,2,0,2
615946,3,2,0,17068,44696,1,0,2
616045,2,1,0,16470,43175,2,0,2
616075,3,2,0,15294,3244,5,0,8
616095,3,0,0,17047,5400,5,0,2
616113,3,3,0,14775,31315,1,0,2
616279,5,2,0,14940,161049,1,0,8
616458,4,2,0,14755,103405,1,0,2
616606,3,2,0,14941,102003,1,0,8
616790,2,1,0,15293,44117,3,0,1
616848,4,1,0,15283,50304,1,0,2
616870,2,2,0,17047,90393,5,0,2
617010,2,1,0,17047,76028,3,0,2
617343,3,2,0,16765,122621,1,0,2
617354,3,1,0,15076,120810,1,0,2
617408,3,1,0,14774,6812,5,0,2
617424,5,1,0,14940,3973,1,0,8
617628,4,1,0,14751,33658,1,0,2
617769,3,2,0,16484,36284,2,0,2
617860,4,1,0,14944,120929,3,0,8
617967,2,1,0,14966,58450,1,0,2
618119,2,0,0,14775,46202,1,0,2
618214,5,0,0,15283,12363,3,0,2
618297,2,1,0,14941,278182,5,0,8
618306,2,0,0,16473,63346,1,0,2
618323,3,1,0,16779,28964,1,0,2
618452,2,2,0,14940,38649,3,0,3
618551,2,1,0,14753,66818,5,0,2
618618,3,2,0,16765,153208,1,0,2
618639,2,2,0,14941,86441,5,0,8
618751,2,1,0,16765,25937,1,0,2
618985,3,0,0,15295,79829,1,0,8
619043,2,2,0,16782,39289,1,0,2
619138,2,2,0,14756,64868,1,0,3
619311,2,1,0,14755,28412,1,0,2
619482,3,1,0,16782,145224,2,0,2
619620,2,1,0,14966,51559,1,0,3
619671,2,2,0,16473,99307,7,0,2
619856,2,2,0,14940,53069,1,0,2
619867,2,2,0,14755,62330,3,0,2
620011,3,1,0,14755,56574,3,0,2
620223,1,1,0,17068,93417,4,0,2
620321,2,0,0,15294,279456,5,0,1
620393,2,1,0,14959,92862,2,0,2
620407,4,1,0,15281,160567,1,0,8
620600,2,2,0,14941,124013,1,0,8
620682,2,2,0,16437,238330,5,0,2
620794,4,2,0,15293,130401,1,0,1
620869,4,1,0,15299,23492,2,0,8
621004,2,0,0,15294,78576,1,0,1
621026,3,2,0,15293,52236,3,0,1
621143,2,2,0,14940,74441,2,0,2
621517,4,3,0,14944,156905,1,0,8
621572,2,0,0,16437,30964,1,0,2
621901,3,1,0,15284,111962,1,0,8
621982,5,0,0,14940,186004,1,0,2
622026,2,1,0,15299,6250,1,0,8
622244,4,2,0,15296,39444,1,0,1
622801,5,3,0,16775,54868,3,0,2
622878,2,2,0,14941,114993,1,0,2
622948,5,3,0,14940,93000,1,0,8
622976,5,2,0,16437,155252,1,0,3
623328,4,1,0,14756,66385,3,0,2
623344,5,2,0,14941,88882,3,0,8
623413,3,1,0,14941,288327,1,0,8
623711,1,1,0,15291,49198,6,0,2
623718,1,1,0,15293,8346,6,0,1
623839,2,2,0,16473,18706,1,0,2
624019,6,1,0,14940,105949,1,0,8
624346,3,1,0,14963,43939,1,0,2
624379,4,1,0,16483,138365,2,0,8
624701,2,1,0,16931,23613,1,0,2
625248,4,1,0,15292,106243,1,0,2
625437,2,1,0,15284,34019,7,0,8
625559,2,2,0,17047,202564,5,0,2
625560,3,2,0,17048,97520,1,0,2
625697,4,3,0,14962,69288,1,0,2
625824,2,2,0,17134,25147,5,0,2
626075,3,2,0,14963,80136,1,0,2
626130,4,2,0,14941,133494,1,0,8
626404,6,4,0,15294,40058,3,0,1
626628,4,2,0,14755,77379,3,0,3
626713,3,2,0,14940,136954,1,0,2
626987,2,2,0,14941,280387,5,0,2
627070,2,1,0,16792,58422,1,0,2
627104,3,3,0,15296,57626,1,0,1
627298,2,1,0,15299,28619,1,0,8
627310,2,0,0,15299,26793,3,0,8
627405,4,1,0,15280,62516,3,0,2
627413,3,2,0,14963,48191,1,0,2
627556,2,2,0,14752,299798,1,0,3
627574,2,1,0,17070,80350,2,0,2
627652,3,1,0,16701,59239,1,0,2
627657,3,1,0,15295,127596,1,0,8
627660,3,1,0,14755,69167,1,0,2
627920,2,0,0,15299,25343,5,0,8
628212,4,0,0,15293,44996,3,0,1
628313,4,1,0,15294,142777,2,0,1
628554,5,3,0,14756,243441,1,0,2
628582,5,3,0,15293,91433,5,0,1
628595,1,1,0,16468,26753,6,0,2
628640,2,1,0,15293,29311,3,0,1
628676,2,0,0,16926,19156,1,0,2
628747,5,2,0,16436,68465,3,0,3
628935,3,2,0,16481,22349,1,0,2
629077,2,0,0,15293,17495,3,0,1
629083,2,0,0,15299,126895,1,0,8
629108,1,0,0,16481,63059,6,0,2
629111,2,0,0,15299,37165,3,0,8
629417,2,2,0,15283,81882,1,0,2
629556,2,1,0,15292,66808,1,0,2
629684,4,1,0,15299,70645,3,0,8
629704,4,1,0,14752,39922,3,0,2
629756,2,1,0,17048,251877,1,0,2
629786,3,3,0,14941,217318,1,0,8
629818,5,2,0,17072,280426,1,0,2
629924,3,0,0,15293,53952,1,0,1
630265,3,1,0,17068,132877,3,0,2
630343,4,3,0,17068,48036,1,0,2
630350,4,3,0,17072,133494,1,0,2
630378,5,1,0,14755,34470,3,0,3
630387,6,0,0,15296,12466,3,0,1
630609,3,2,0,16437,93904,1,0,2
630795,4,1,0,16483,112879,1,0,8
630872,1,0,0,15293,25991,6,0,1
631202,2,1,0,14754,242700,1,0,2
631287,2,1,0,16483,72014,1,0,8
631763,2,1,0,15291,21045,1,0,2
631771,2,1,0,15299,15045,3,0,8
632222,2,1,0,16931,71199,1,0,2
632274,4,2,0,17047,116690,1,0,2
632333,2,0,0,16768,60616,5,0,2
632629,2,0,0,14941,7341,7,0,2
632742,4,0,0,15293,33918,3,0,1
632775,2,0,0,15293,37019,1,0,1
632983,3,1,0,16762,40289,3,0,2
633399,4,2,0,15291,51870,1,0,3
633595,5,3,0,15299,47792,3,0,8
633685,2,0,0,16481,99580,1,0,2
633761,4,2,0,14755,39941,1,0,2
633955,2,0,0,14753,32960,7,0,2
633967,2,0,0,15293,48523,3,0,1
634078,5,1,0,15293,75654,1,0,1
634182,1,0,0,14755,25546,6,0,2
634323,4,0,0,16773,99549,1,0,2
634433,3,1,0,14940,16502,3,0,2
634578,1,0,0,15294,4984,6,0,1
634618,2,0,0,15292,4589,1,0,2
634635,1,0,0,15299,14889,6,0,8
634830,1,0,0,15294,6882,6,0,1
635007,2,0,0,15293,12232,3,0,1
635151,2,2,0,15280,61506,2,0,3
635222,3,2,0,14959,74101,1,0,2
635279,1,1,0,15298,63154,4,0,2
635310,2,2,0,15293,5775,1,0,1
635494,5,1,0,14967,1589,3,0,2
635619,1,0,0,15280,39290,4,0,2
635696,4,2,0,14944,101518,1,0,8
635700,2,2,0,15299,39503,1,0,8
635746,4,2,0,14940,128715,1,0,2
635756,4,2,0,15295,46751,2,0,8
635872,3,0,0,15284,17767,7,0,8
635919,3,1,0,14941,172865,1,0,8
636051,2,2,0,14963,84339,7,0,2
636278,4,2,0,15299,95962,1,0,8
636573,5,0,0,15295,14921,1,0,8
636637,6,3,0,14940,137875,1,0,2
636736,4,2,0,14756,1348,2,0,2
636739,2,2,0,15281,1087,1,0,8
636816,5,3,0,14940,165345,1,0,2
636843,2,1,0,16792,38642,7,0,2
636846,2,2,0,14754,8684,1,0,2
636893,4,2,0,15293,19322,3,0,1
636950,3,1,0,15284,83793,1,0,8
637080,3,2,0,15299,40614,1,0,8
637220,1,1,0,15293,19617,4,0,1
637507,2,0,0,14967,1907,1,0,2
637619,2,1,0,15280,104666,1,0,2
637699,1,1,0,15299,42877,4,0,8
637724,3,3,0,14940,222611,1,0,8
637735,6,4,0,15295,79933,2,0,8
637823,3,3,0,15281,97621,1,0,8
637903,3,2,0,15278,30628,1,0,3
638088,2,0,0,15299,24027,1,0,8
638173,2,0,0,15294,18054,1,0,8
638174,2,0,0,15293,6329,1,0,1
638321,2,1,0,14941,7819,7,0,8
638325,4,1,0,15299,42688,3,0,8
638390,4,0,0,15295,67557,3,0,8
639316,3,2,0,17048,55743,1,0,2
639774,3,2,0,14774,188568,1,0,2
640071,6,2,0,15292,56313,1,0,2
640140,4,2,0,15294,43652,1,0,1
640315,7,2,0,14962,36140,1,0,2
640390,8,3,0,15293,25143,1,0,1
640471,1,1,0,15293,31895,4,0,1
640837,1,1,0,15299,10038,4,0,8
641231,3,2,0,15291,68036,5,0,2
641260,3,2,0,15284,74716,1,0,8
641568,4,2,0,14774,32373,1,0,3
641876,6,1,0,14774,59855,1,0,2
642096,3,1,0,14966,4004,1,0,2
642179,2,1,0,16765,46435,5,0,2
642261,6,2,0,14755,132761,2,0,2
642430,3,2,0,15296,99512,1,0,1
642519,7,4,0,15299,6962,5,0,8
642548,3,2,0,14755,112551,3,0,2
642725,5,2,0,15299,85463,3,0,8
642762,1,1,0,15299,9618,4,0,8
642799,2,2,0,15293,39825,1,0,1
643041,5,2,0,14753,72584,1,0,3
643070,1,1,0,15299,34255,4,0,8
643346,5,1,0,16927,52211,1,0,2
643371,6,2,0,14959,42859,1,0,2
643529,8,3,0,14756,8758,1,0,2
643606,1,1,0,14754,28566,6,0,2
643626,2,1,0,15296,90159,3,0,1
644075,2,0,0,15283,21512,3,0,3
644259,3,2,0,16765,30227,1,0,2
644359,5,1,0,15299,112608,1,0,8
644892,2,1,0,14753,60134,1,0,2
644917,3,1,0,15294,10505,3,0,1
645358,6,2,0,15293,156990,1,0,1
645359,6,3,0,14940,31532,3,0,8
645472,1,0,0,15291,41621,4,0,2
645502,3,2,0,15294,16565,1,0,1
645512,2,2,0,16701,11714,5,0,2
645710,3,2,0,15296,119,1,0,1
645723,3,2,0,14775,85687,1,0,3
645750,3,1,0,14754,18671,2,0,2
645845,6,0,0,14774,30037,1,0,2
646072,5,3,0,14940,81017,1,0,8
646076,5,3,0,15292,27017,1,0,2
646279,2,0,0,15293,100613,3,0,1
646369,3,2,0,15294,40467,3,0,1
646425,4,2,0,15292,20774,1,0,2
646455,6,3,0,15294,201147,3,0,1
646724,2,2,0,15294,20946,1,0,1
646820,9,4,0,15294,140644,3,0,1
647030,3,1,0,14940,80949,5,0,8
647066,2,1,0,15292,396,1,0,2
647162,3,2,0,15283,1329,1,0,2
647195,5,1,0,14754,56884,3,0,2
647584,5,3,0,16773,96772,1,0,2
647612,8,3,0,15299,101960,1,0,8
647822,2,1,0,15293,1187,3,0,1
647929,8,1,0,16476,16973,3,0,2
647936,8,2,0,14755,246408,3,0,2
648041,2,1,0,15294,41844,5,0,1
648079,4,2,0,15294,23313,1,0,1
648143,5,1,0,14753,112774,1,0,2
648395,6,2,0,14774,73154,3,0,2
648538,4,2,0,17135,1333,1,0,2
648999,2,2,0,14941,178697,1,0,2
649058,4,0,0,15299,31450,1,0,8
649190,3,1,0,15076,34309,1,0,2
649355,5,1,0,15293,65683,1,0,1
649613,5,3,0,15299,224473,1,0,8
649740,6,3,0,15281,127601,1,0,8
649921,5,2,0,15299,131453,1,0,8
650123,3,2,0,14775,124334,1,0,2
650149,5,2,0,14941,7723,1,0,8
650220,1,1,0,16923,242254,4,0,2
650316,3,1,0,15292,19444,1,0,2
650466,3,2,0,15299,47988,1,0,8
650495,6,1,0,15295,37575,1,0,8
650526,9,1,0,14963,304204,3,0,3
650574,3,2,0,15294,83481,1,0,8
650683,3,2,0,15293,77637,1,0,1
651640,9,6,0,15280,90481,3,0,2
651669,9,1,0,15296,95228,3,0,1
651732,4,3,0,15280,175630,1,0,2
651828,2,2,0,15293,104041,1,0,1
651932,1,1,0,15295,244467,4,0,8
651949,5,1,0,14940,116767,2,0,2
651978,9,3,0,16763,10473,1,0,8
652336,5,2,0,14941,264951,3,0,8
652596,9,6,0,14959,121314,5,0,2
652607,2,1,0,15295,267793,3,0,8
652759,2,2,0,15295,134608,1,0,8
652866,3,2,0,16765,95917,7,0,2
653176,4,1,0,14940,132800,1,0,8
653291,4,2,0,15278,64811,1,0,3
653583,6,2,0,15294,59780,3,0,1
653639,2,1,0,14940,64465,1,0,2
653690,1,0,0,14752,36421,4,0,2
653738,2,0,0,14755,58926,1,0,2
653825,3,1,0,16764,38466,1,0,2
653999,6,3,0,14755,13754,1,0,2
654429,3,2,0,15284,103911,1,0,8
654548,6,1,0,16484,107014,2,0,2
654651,3,0,0,14774,21949,1,0,2
654992,4,2,0,15299,32184,3,0,8
655099,4,2,0,15293,41707,1,0,1
655268,8,5,0,15291,35749,3,0,2
655285,3,2,0,15281,47448,3,0,8
655364,4,0,0,16931,91,3,0,2
655389,2,1,0,16704,50403,3,0,2
655754,4,0,0,16706,28765,3,0,2
655788,5,0,0,14754,82174,3,0,3
655929,3,1,0,16765,38348,5,0,2
655993,3,2,0,15279,84557,1,0,2
656180,2,2,0,15299,284454,1,0,8
656272,3,2,0,15293,77741,1,0,1
656401,6,0,0,14941,2320,1,0,8
656477,5,2,0,15293,51420,1,0,1
656559,4,4,0,14941,40039,1,0,8
656686,2,2,0,16476,86884,5,0,2
656727,4,2,0,15293,67089,2,0,1
656746,2,2,0,14941,16192,1,0,2
656808,3,2,0,14754,35224,1,0,3
656918,5,2,0,14754,32261,1,0,3
657323,2,2,0,15293,16813,3,0,1
657489,4,1,0,14941,18942,3,0,8
657574,6,1,0,15296,62685,1,0,1
657824,4,1,0,15296,11019,1,0,1
657964,5,3,0,14774,75717,1,0,2
658302,2,1,0,16476,202746,3,0,2
658397,4,1,0,15279,40209,5,0,3
658711,5,2,0,14755,37715,1,0,2
659521,5,1,0,15299,102205,2,0,8
659868,3,2,0,14944,84814,3,0,8
659934,5,2,0,14752,38913,3,0,2
660015,3,1,0,16476,78331,1,0,2
660126,2,1,0,16479,102717,1,0,2
660319,3,0,0,15293,78158,1,0,1
660332,5,1,0,15295,50661,1,0,8
660511,5,5,0,15296,108447,1,0,1
660810,5,4,0,15284,122250,1,0,8
660838,6,2,0,15293,41965,1,0,1
661152,2,1,0,14940,4322,2,0,8
661336,3,3,0,15299,44875,1,0,8
661612,2,2,0,14753,86351,3,0,2
661860,5,0,0,14940,59158,1,0,3
661911,3,3,0,15278,32123,5,0,2
662032,3,2,0,15294,115675,3,0,1
662296,4,2,0,16476,260104,1,0,2
662518,4,3,0,14756,204140,1,0,2
662843,3,2,0,14753,33771,1,0,2
663003,6,2,0,14755,87253,3,0,2
663782,1,1,0,16484,49904,6,0,2
663912,1,1,0,15284,99634,6,0,8
663947,1,1,0,15296,43601,6,0,1
664039,2,1,0,17048,135844,3,0,2
664092,4,2,0,15299,252798,1,0,8
664136,2,2,0,14963,83933,1,0,2
664159,2,2,0,17135,61542,1,0,2
664167,2,2,0,16704,20968,1,0,2
664317,4,2,0,14964,97709,1,0,2
664361,5,1,0,14962,26890,3,0,2
664379,5,2,0,16765,150928,1,0,2
664406,5,1,0,14752,39675,1,0,2
664539,1,1,0,17072,28280,4,0,2
664668,1,1,0,16927,30192,4,0,2
664900,2,1,0,15296,75132,5,0,1
664975,2,2,0,16931,151456,1,0,2
665107,4,2,0,17072,107777,2,0,2
665277,1,1,0,16706,66267,6,0,2
665347,1,1,0,14940,275977,6,0,8
665442,1,1,0,16476,14240,6,0,2
665658,1,1,0,14751,73202,6,0,2
665694,1,1,0,16473,75707,6,0,2
665751,1,1,0,14940,269362,6,0,8
665919,1,1,0,14755,57131,6,0,2
665970,1,1,0,17048,90971,6,0,2
666010,1,1,0,14941,33604,6,0,2
666012,1,1,0,14941,51598,6,0,8
666088,1,1,0,15279,67382,6,0,3
666143,3,2,0,17069,113991,3,0,2
666215,2,2,0,14774,79848,3,0,2
666238,2,1,0,15299,80350,7,0,8
666347,2,1,0,17070,5748,1,0,2
666505,1,0,0,15294,44600,6,0,1
666706,2,2,0,15298,39415,7,0,2
666724,2,1,0,15294,49873,7,0,1
666818,2,1,0,15299,57531,7,0,8
666967,2,2,0,15292,83898,1,0,2
666969,2,1,0,15296,6407,1,0,1
667070,3,1,0,16479,182502,3,0,2
667352,4,2,0,14944,251279,1,0,8
667581,6,1,0,15295,7199,3,0,8
667886,1,1,0,17070,72863,4,0,2
667919,1,1,0,15295,62217,4,0,8
668034,1,1,0,16923,12490,4,0,2
668246,1,1,0,14940,18654,4,0,8
668328,1,1,0,15293,34785,4,0,1
668363,1,1,0,15299,17588,4,0,8
668607,1,1,0,16473,31914,4,0,2
668656,2,1,0,16473,78137,1,0,2
668678,2,1,0,15296,6922,5,0,1
668917,2,1,0,15295,39124,5,0,8
668966,2,1,0,14940,91546,1,0,8
669060,3,1,0,16437,172904,1,0,2
669077,2,1,0,14959,50049,5,0,2
669092,2,1,0,14959,18367,5,0,2
669339,2,1,0,15294,66621,1,0,1
669532,2,1,0,15279,50026,1,0,2
669716,3,1,0,15291,36493,5,0,2
669793,5,3,0,15283,52465,1,0,2
669826,3,2,0,14944,37002,5,0,8
669836,3,2,0,16775,174880,5,0,2
669900,4,2,0,15293,45513,1,0,1
669931,3,1,0,14775,4267,2,0,2
669956,5,2,0,14961,241575,1,0,2
670108,4,2,0,15294,52883,5,0,1
670407,2,0,0,15299,41104,1,0,8
670599,3,0,0,15283,7729,7,0,2
670684,2,1,0,14940,119619,7,0,2
670988,3,2,0,16473,101284,3,0,2
671370,2,1,0,16483,14403,1,0,8
671478,3,2,0,15293,41586,1,0,1
671515,3,3,0,15296,74611,5,0,1
671875,1,1,0,14755,22061,4,0,2
672048,2,2,0,15298,16316,1,0,3
672180,4,1,0,16468,7699,3,0,2
672352,2,0,0,15299,13680,5,0,8
672379,2,1,0,14752,90054,1,0,2
672450,2,1,0,14755,37029,2,0,2
672468,2,2,0,15293,50464,5,0,1
672762,2,2,0,14944,59370,1,0,8
672779,3,1,0,14940,60290,3,0,8
673009,4,2,0,14755,307955,1,0,3
673102,3,1,0,17070,40685,3,0,2
673122,2,1,0,16471,25305,3,0,2
673165,5,1,0,14940,51288,3,0,2
673419,3,1,0,15299,633,2,0,8
673512,2,1,0,14941,56822,1,0,8
673564,2,2,0,14941,150152,1,0,3
673670,2,2,0,17070,120390,1,0,2
673814,2,1,0,17048,72193,2,0,2
673827,3,2,0,14962,148925,1,0,2
674042,2,2,0,14754,93700,1,0,2
674263,4,2,0,16765,112153,1,0,2
674532,2,2,0,14940,52410,1,0,8
674640,2,2,0,16775,77302,5,0,2
674643,2,1,0,14751,25854,1,0,2
674680,1,1,0,15281,40269,6,0,8
674692,1,1,0,14940,2669,6,0,3
674870,3,2,0,14755,5540,3,0,3
675059,2,1,0,17135,58722,1,0,2
675112,2,1,0,15294,48917,3,0,1
675285,2,1,0,15292,45237,7,0,2
675295,3,0,0,15281,86564,3,0,8
675344,3,1,0,15293,20380,3,0,1
675449,4,0,0,14753,26206,3,0,2
675572,6,1,0,17068,294700,1,0,3
675848,2,1,0,15293,21512,5,0,1
676083,2,1,0,15299,53502,1,0,8
676289,2,2,0,14944,152761,1,0,8
676360,3,2,0,15295,38335,1,0,8
676385,3,1,0,16479,159350,1,0,2
676690,3,0,0,15293,16409,1,0,1
677093,3,1,0,14751,82411,1,0,2
677364,4,1,0,14960,21134,1,0,2
677601,4,2,0,14755,89247,1,0,2
677629,2,0,0,16471,31339,1,0,2
677715,2,1,0,15291,24919,7,0,3
677942,2,2,0,16439,7359,5,0,3
678032,2,2,0,16440,41691,1,0,8
678206,5,1,0,14941,52565,1,0,8
678215,6,2,0,17072,304433,1,0,2
678248,2,1,0,16438,107071,1,0,2
678305,2,2,0,15294,40438,5,0,1
678450,2,0,0,15295,25790,1,0,8
678514,2,2,0,14940,78034,1,0,8
678635,2,1,0,15281,81786,2,0,8
678750,3,2,0,14753,71588,1,0,2
678768,2,1,0,15281,67657,5,0,8
678794,2,1,0,14756,127876,1,0,3
678802,3,2,0,17072,86254,1,0,2
678823,4,1,0,14940,5753,1,0,2
679217,3,2,0,14774,38172,1,0,2
679616,3,2,0,16856,129524,1,0,2
679748,4,0,0,15299,49057,3,0,8
679789,5,2,0,16701,306095,1,0,2
679818,3,2,0,14944,42619,2,0,8
680024,4,1,0,15295,33243,3,0,8
680087,5,2,0,16772,40583,3,0,2
680195,5,3,0,14940,60502,1,0,2
680638,6,2,0,17072,103831,1,0,2
680723,1,1,0,17069,204511,4,0,3
680803,2,0,0,14967,4481,1,0,2
681276,2,1,0,15293,18190,1,0,1
681296,3,2,0,15293,92779,1,0,1
681351,4,3,0,17068,63585,1,0,2
681462,2,1,0,15293,106733,1,0,1
681535,4,2,0,14755,77284,1,0,3
681672,6,3,0,14960,182476,1,0,2
681778,3,0,0,15299,94861,1,0,8
681802,3,2,0,15281,44395,1,0,8
681920,2,2,0,14755,166008,1,0,2
682024,3,0,0,14774,57812,1,0,3
682055,4,2,0,16704,42981,1,0,2
682593,5,2,0,17068,152658,2,0,2
682700,3,1,0,15299,18583,1,0,8
682713,4,2,0,16476,101557,3,0,2
682896,2,0,0,15293,48636,1,0,1
683019,2,1,0,15284,75289,7,0,8
683151,5,1,0,17068,71889,3,0,2
683228,3,1,0,14940,22105,1,0,2
683391,1,1,0,14967,95,6,0,3
683424,2,0,0,15293,36757,7,0,1
683463,2,2,0,17070,131413,3,0,2
683489,2,2,0,15299,111751,1,0,8
683527,3,1,0,15295,229472,1,0,8
683925,3,1,0,15299,44083,2,0,8
683968,4,1,0,15292,26972,1,0,2
683998,4,3,0,15283,31011,1,0,2
684331,2,1,0,14940,29586,5,0,8
684375,2,1,0,16481,29166,2,0,2
684723,2,1,0,15293,14734,3,0,1
684854,4,3,0,14940,60361,1,0,8
684887,4,2,0,15299,96574,1,0,8
685048,2,2,0,15294,63716,1,0,8
685106,2,1,0,14756,6063,1,0,2
685129,2,1,0,15296,42929,2,0,1
685379,3,3,0,14940,85424,1,0,8
685391,3,2,0,16468,76971,1,0,2
685454,4,3,0,17072,112432,1,0,2
685461,4,3,0,14753,83883,1,0,2
685830,6,0,0,15296,78472,3,0,1
685887,2,1,0,16700,21557,1,0,2
685942,2,1,0,14940,16068,1,0,8
686005,3,1,0,14961,17371,2,0,2
686055,2,1,0,14940,81560,1,0,8
686099,2,0,0,14774,47864,1,0,2
686113,2,2,0,14752,89769,1,0,2
686351,4,1,0,16704,64184,2,0,2
686587,2,2,0,16789,88625,1,0,2
686651,3,1,0,14752,102177,2,0,2
686762,6,1,0,14755,58957,2,0,2
686777,2,1,0,16775,107666,1,0,2
686839,2,0,0,16481,37190,1,0,2
686896,2,2,0,14941,85966,3,0,8
686940,2,2,0,14751,62207,3,0,2
687228,2,1,0,15293,107835,1,0,1
687348,3,1,0,16765,30017,1,0,2
687949,3,2,0,14941,91407,1,0,2
688475,3,2,0,15281,44651,1,0,8
688801,4,0,0,15294,102694,3,0,1
688991,3,1,0,14941,68814,1,0,8
689047,2,1,0,14940,113082,5,0,2
689455,4,1,0,15298,24340,1,0,3
689464,3,1,0,16765,38172,1,0,2
689739,2,0,0,17072,35476,1,0,2
689853,4,1,0,17070,25879,1,0,2
690248,5,1,0,15296,12419,2,0,1
690266,1,0,0,15299,10132,6,0,8
690312,2,1,0,17047,129794,3,0,2
690337,2,0,0,15295,24384,1,0,8
690367,2,0,0,15293,40321,3,0,1
690489,2,0,0,17069,73533,1,0,3
690678,4,0,0,15279,71180,3,0,2
690696,6,0,0,17048,148056,3,0,2
690950,3,2,0,16765,36643,1,0,2
691032,2,1,0,14941,92307,1,0,8
691104,3,0,0,16787,61243,2,0,2
691106,3,1,0,15298,5379,1,0,2
691251,5,3,0,16775,103608,1,0,2
691471,2,0,0,14940,140637,1,0,2
691639,1,0,0,14941,18187,6,0,2
691662,1,0,0,16470,15708,6,0,2
691678,1,0,0,15293,3045,6,0,1
691852,3,0,0,14962,858,1,0,2
692188,2,1,0,16483,117388,3,0,8
692413,1,0,0,15294,25366,6,0,1
692664,2,1,0,17069,80046,2,0,2
692876,4,2,0,14775,255306,3,0,2
692913,3,1,0,14752,6437,1,0,2
693112,4,2,0,14752,59607,3,0,3
693563,3,2,0,16701,133258,1,0,3
693720,3,2,0,16440,63764,1,0,2
694163,1,0,0,14966,18727,6,0,2
694279,3,1,0,17069,80898,1,0,2
694372,4,1,0,14962,78373,1,0,2
694815,4,1,0,14966,61351,1,0,2
694839,5,1,0,14961,102279,3,0,2
694852,1,1,0,15292,49142,4,0,3
694947,4,4,0,16923,37711,5,0,2
695114,2,1,0,14963,43189,1,0,2
695116,2,2,0,15295,51702,3,0,8
695266,1,1,0,15299,3520,4,0,8
695453,2,1,0,17047,80837,3,0,2
695573,2,0,0,14967,108720,5,0,2
695707,2,2,0,15294,31943,1,0,8
695725,2,2,0,15293,60717,2,0,1
695771,5,0,0,14940,30093,1,0,2
695818,2,2,0,14775,10359,1,0,2
696055,1,1,0,15299,130752,6,0,8
696057,1,1,0,15295,147040,6,0,8
696161,2,2,0,14940,112528,5,0,8
696260,4,2,0,15294,110895,1,0,1
696453,3,2,0,14967,234078,1,0,2
696526,4,3,0,15294,77011,2,0,8
696822,6,1,0,14944,177163,1,0,8
696898,5,3,0,14941,5117,1,0,8
697139,2,1,0,14944,220847,2,0,8
697173,4,3,0,16765,249532,1,0,2
697334,2,2,0,14941,8358,1,0,8
697420,5,2,0,15299,53333,3,0,8
697455,3,1,0,14940,36693,1,0,8
697629,4,2,0,14962,82915,1,0,3
697633,5,1,0,14966,68611,1,0,2
697638,6,0,0,14753,63383,3,0,2
697646,2,2,0,14940,141865,1,0,3
697650,2,1,0,14944,50243,5,0,8
