PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
1467398,598792,3,6,1,4,3,8,1
1467651,598832,6,1,2,4,1,7,1
1467652,598832,9,2,2,4,1,7,1
1467653,598832,9,3,1,4,1,7,1
1467654,598832,23,4,1,1,3,1,9
1467655,598832,31,5,2,2,3,2,13
1467656,598832,31,6,1,1,3,1,9
1467657,598832,36,7,1,3,3,4,1
1467658,598832,42,8,1,1,3,1,9
1467659,598832,1,9,2,4,3,8,1
1468202,598979,6,1,2,4,1,7,1
1468203,598979,6,2,2,4,1,7,1
1468204,598979,6,3,1,4,1,7,1
1468205,598979,7,4,1,4,3,7,1
1468206,598979,7,5,1,4,1,7,1
1468207,598979,43,6,2,1,3,1,13
1469029,599207,6,1,1,4,3,7,1
1469030,599207,40,2,1,1,3,1,13
1469031,599207,44,3,2,1,3,1,9
1469252,599259,13,1,2,4,1,7,1
1469253,599259,14,2,2,4,1,7,1
1469254,599259,16,3,2,3,1,6,1
1469255,599259,20,4,1,3,2,3,9
1469256,599259,44,5,2,1,3,1,13
1469659,599345,8,1,2,4,1,7,1
1469660,599345,40,2,2,1,3,1,9
1469661,599345,44,3,1,1,3,1,13
1471404,599768,19,1,2,3,3,4,9
1471405,599768,20,2,2,2,3,2,9
1471406,599768,39,3,1,1,3,1,13
1471407,599768,46,4,2,1,3,1,9
1474717,600518,49,1,1,1,3,1,13
1475419,600688,6,1,1,4,3,7,1
1475420,600688,7,2,1,4,1,7,1
1475421,600688,16,3,2,3,1,6,1
1475422,600688,37,4,1,1,3,1,13
1475423,600688,50,5,2,1,3,1,13
1475667,600735,34,1,2,3,3,4,1
1475668,600735,50,2,1,2,3,2,9
1475669,600735,59,3,2,3,3,4,9
1475670,600735,3,4,2,4,3,8,1
1476910,601040,6,1,2,4,1,7,1
1476911,601040,6,2,2,4,1,7,1
1476912,601040,8,3,1,4,3,7,1
1476913,601040,9,4,2,4,1,7,1
1476914,601040,9,5,1,4,1,7,1
1476915,601040,9,6,1,4,1,7,1
1476916,601040,10,7,1,4,1,7,1
1476917,601040,51,8,2,3,3,4,9
1477010,601073,51,1,1,1,3,1,1
1477011,601073,57,2,2,3,3,4,13
1477091,601107,32,1,2,3,3,4,9
1477092,601107,51,2,1,1,3,1,9
1477093,601107,63,3,2,1,3,1,9
1477200,601142,28,1,2,1,3,1,13
1477201,601142,51,2,1,3,3,4,9
1477202,601142,66,3,2,3,3,5,9
1477332,601174,12,1,1,4,1,7,1
1477333,601174,16,2,2,3,1,6,1
1477334,601174,51,3,1,3,3,4,9
1477335,601174,69,4,2,3,3,5,9
1479353,601619,53,1,1,1,3,1,1
1479354,601619,61,2,1,1,3,1,13
1480124,601795,31,1,1,3,3,4,9
1480125,601795,33,2,1,2,3,2,1
1480126,601795,54,3,2,2,3,2,9
1480127,601795,61,4,2,1,3,1,9
1480128,601795,62,5,1,3,3,4,9
1480129,601795,77,6,1,3,3,5,13
1480364,601856,42,1,2,3,3,4,1
1480365,601856,50,2,2,1,3,1,13
1480366,601856,54,3,1,1,3,1,13
1480367,601856,5,4,2,4,1,8,1
1481114,602038,40,1,1,2,3,2,13
1481115,602038,48,2,2,3,3,4,9
1481116,602038,55,3,1,3,3,4,9
1481395,602086,56,1,2,2,3,2,9
1483072,602457,6,1,2,4,1,7,1
1483073,602457,16,2,1,3,1,6,1
1483074,602457,18,3,2,3,1,6,1
1483075,602457,20,4,2,2,3,2,9
1483076,602457,20,5,1,2,3,2,9
1483077,602457,31,6,1,2,3,2,13
1483078,602457,34,7,1,2,3,2,9
1483079,602457,37,8,2,1,3,1,9
1483080,602457,57,9,1,3,3,4,9
1485024,602960,6,1,2,4,3,7,1
1485025,602960,9,2,2,4,1,7,1
1485026,602960,61,3,2,3,3,4,9
1486810,603374,16,1,2,3,1,6,1
1486811,603374,16,2,2,3,1,6,1
1486812,603374,16,3,1,3,1,6,1
1486813,603374,19,4,1,2,2,3,9
1486814,603374,20,5,2,1,3,1,13
1486815,603374,20,6,2,1,3,1,13
1486816,603374,32,7,2,3,3,4,13
1486817,603374,63,8,1,1,3,1,9
1487688,603575,64,1,2,3,3,4,13
1487689,603575,66,2,2,3,3,5,9
1487690,603575,67,3,1,3,3,5,9
1487691,603575,70,4,1,2,3,2,9
1487692,603575,75,5,2,3,3,5,9
1487891,603626,54,1,1,1,3,1,13
1487892,603626,66,2,1,1,3,1,13
1487893,603626,72,3,2,3,3,5,9
1488146,603700,11,1,2,4,1,7,1
1488147,603700,31,2,2,1,3,1,9
1488148,603700,67,3,2,3,3,5,13
1488241,603728,20,1,1,2,2,3,9
1488242,603728,54,2,2,2,3,2,1
1488243,603728,55,3,1,1,3,1,13
1488244,603728,67,4,2,3,3,5,13
1488568,603787,6,1,1,4,1,7,1
1488569,603787,29,2,2,1,2,1,9
1488570,603787,31,3,1,1,3,1,13
1488571,603787,68,4,2,3,3,5,1
1488572,603787,1,5,1,4,3,8,1
1489114,603948,39,1,2,3,3,4,9
1489115,603948,69,2,2,3,3,5,13
1489116,603948,68,3,1,3,3,5,9
1490124,604213,16,1,2,3,1,6,1
1490125,604213,16,2,1,3,1,6,1
1490126,604213,36,3,1,1,3,1,1
1490127,604213,72,4,2,3,3,5,1
1490284,604249,73,1,2,3,3,5,9
1493599,605308,14,1,2,4,1,7,1
1493600,605308,30,2,2,2,3,2,1
1493601,605308,42,3,1,1,3,1,13
1493602,605308,0,4,1,4,3,8,1
1494272,605578,17,1,2,3,1,6,1
1494273,605578,38,2,2,1,2,1,13
1494274,605578,3,3,2,4,3,8,1
1496560,606480,30,1,2,2,3,2,9
1496561,606480,33,2,2,1,3,1,13
1496783,606572,30,1,2,3,3,4,13
1496784,606572,47,2,1,1,3,1,9
1498138,607026,32,1,2,1,3,1,9
1498423,607143,33,1,2,3,3,4,13
1498424,607143,57,2,1,1,3,1,13
1498425,607143,1,3,1,4,3,8,1
1499094,607344,11,1,2,4,1,7,1
1499095,607344,36,2,1,1,3,1,9
1499096,607344,38,3,2,3,3,4,13
1499347,607411,37,1,1,1,2,1,9
1499348,607411,88,2,2,3,3,5,13
1499762,607516,6,1,1,4,1,7,1
1499763,607516,10,2,1,4,1,7,1
1499764,607516,13,3,2,4,1,7,1
1499765,607516,13,4,2,4,1,7,1
1499766,607516,26,5,2,1,2,1,9
1499767,607516,38,6,1,1,3,1,13
1499991,607588,7,1,2,4,1,7,1
1499992,607588,39,2,1,3,2,3,9
1499993,607588,47,3,2,3,3,4,13
1500060,607610,32,1,2,1,3,1,9
1500061,607610,40,2,2,1,3,1,13
1500062,607610,3,3,1,4,3,8,1
1501397,608042,9,1,2,4,1,7,1
1501398,608042,17,2,2,2,1,6,1
1501399,608042,41,3,1,1,3,1,9
1501400,608042,48,4,2,1,3,1,13
1503370,608598,11,1,1,4,1,7,1
1503371,608598,15,2,1,4,1,7,1
1503372,608598,45,3,1,1,3,1,13
1503373,608598,53,4,2,1,3,1,13
1503435,608612,33,1,2,1,3,1,13
1503436,608612,45,2,1,1,3,1,9
1503437,608612,46,3,2,3,3,4,1
1503438,608612,0,4,2,4,3,8,1
1503451,608617,31,1,1,2,3,2,9
1503452,608617,46,2,2,1,3,1,13
1503453,608617,51,3,1,1,3,1,9
1503679,608685,7,1,1,4,1,7,1
1503680,608685,21,2,1,1,3,1,9
1503681,608685,47,3,2,2,3,2,13
1503697,608691,10,1,1,4,1,7,1
1503698,608691,7,2,1,4,1,7,1
1503699,608691,9,3,1,4,1,7,1
1503700,608691,10,4,2,4,1,7,1
1503701,608691,47,5,2,2,3,2,13
1506394,609421,15,1,1,4,1,7,1
1506395,609421,15,2,1,4,1,7,1
1506396,609421,34,3,2,1,3,1,13
1506397,609421,53,4,1,3,3,4,13
1506805,609539,8,1,1,4,1,7,1
1506806,609539,14,2,2,4,1,7,1
1506807,609539,16,3,1,3,1,6,1
1506808,609539,19,4,1,2,2,3,9
1506809,609539,55,5,2,2,3,2,13
1506866,609556,6,1,1,4,1,7,1
1506867,609556,10,2,1,4,1,7,1
1506868,609556,49,3,2,3,3,4,13
1506869,609556,55,4,1,3,3,4,13
1507108,609625,7,1,2,4,1,7,1
1507109,609625,16,2,1,3,1,6,1
1507110,609625,17,3,2,3,1,6,1
1507111,609625,46,4,1,3,3,4,9
1507112,609625,56,5,2,1,3,1,9
1507281,609659,11,1,1,4,1,7,1
1507282,609659,16,2,1,3,1,6,1
1507283,609659,16,3,1,3,1,6,1
1507284,609659,18,4,2,3,2,3,9
1507285,609659,57,5,2,3,3,4,9
1507286,609659,57,6,1,1,3,1,13
1508607,610062,38,1,1,1,2,1,13
1508608,610062,61,2,2,3,3,4,13
1509788,610376,8,1,1,4,1,7,1
1509789,610376,17,2,2,3,1,6,1
1509790,610376,65,3,1,1,3,1,9
1509791,610376,79,4,2,3,3,5,9
1510758,610660,66,1,1,2,3,2,13
1510759,610660,69,2,1,3,3,5,13
1510760,610660,72,3,2,3,3,5,13
1510793,610671,69,1,1,3,3,5,13
1510794,610671,72,2,2,3,3,5,9
1510795,610671,34,3,1,3,3,4,13
1511116,610771,17,1,1,3,1,6,1
1511117,610771,21,2,1,3,3,4,9
1511118,610771,71,3,1,3,3,5,9
1513016,611499,29,1,2,1,3,1,13
1513060,611543,29,1,2,2,2,3,9
1513651,611846,26,1,1,2,3,2,9
1513652,611846,29,2,2,1,2,1,13
1514335,612168,29,1,1,1,3,1,13
1514675,612333,29,1,1,1,3,1,13
1514676,612333,31,2,1,3,3,4,9
1515069,612467,44,1,2,1,3,1,13
1515070,612467,6,2,2,4,1,7,1
1515071,612467,29,3,1,1,3,1,1
1515558,612821,30,1,2,1,3,1,1
1515839,613102,30,1,2,1,3,1,13
1515861,613124,30,1,2,3,3,4,9
1516147,613367,18,1,1,3,2,3,9
1516148,613367,30,2,2,3,3,4,13
1516645,613563,30,1,2,1,3,1,9
1516646,613563,31,2,2,1,3,1,13
1516647,613563,4,3,1,4,3,8,1
1516671,613574,30,1,2,1,3,1,9
1516672,613574,40,2,1,1,3,1,9
1517129,613754,30,1,2,1,3,1,9
1517130,613754,65,2,1,1,3,1,13
1518608,614253,30,1,2,3,3,4,1
1518609,614253,31,2,2,3,3,4,13
1518610,614253,31,3,1,1,3,1,9
1518817,614302,6,1,1,4,1,7,1
1518818,614302,14,2,2,4,1,7,1
1518819,614302,30,3,2,3,3,4,9
1518820,614302,31,4,1,1,3,1,9
1518918,614325,13,1,1,4,1,7,1
1518919,614325,14,2,1,4,1,7,1
1518920,614325,30,3,2,1,3,1,13
1518921,614325,44,4,1,1,3,1,13
1518922,614325,4,5,2,4,3,8,1
1518923,614325,0,6,1,4,3,8,1
1518986,614339,13,1,2,4,1,7,1
1518987,614339,23,2,2,2,2,3,9
1518988,614339,30,3,2,1,3,1,13
1518989,614339,34,4,1,1,3,1,13
1518990,614339,0,5,1,4,3,8,1
1519020,614346,11,1,2,4,1,7,1
1519021,614346,13,2,2,4,1,7,1
1519022,614346,30,3,2,3,3,4,13
1519023,614346,42,4,1,3,3,4,13
1519024,614346,5,5,1,4,1,8,1
1519025,614346,3,6,1,4,3,8,1
1519365,614424,16,1,1,3,1,6,1
1519366,614424,19,2,2,2,3,2,9
1519367,614424,30,3,2,1,3,1,13
1519368,614424,52,4,1,1,3,1,9
1519671,614484,8,1,1,4,1,7,1
1519672,614484,6,2,2,4,1,7,1
1519673,614484,10,3,2,4,1,7,1
1519674,614484,30,4,2,1,3,1,9
1519675,614484,31,5,1,1,3,1,13
1519879,614579,30,1,1,1,3,1,13
1520104,614804,30,1,1,1,3,1,13
1520619,615309,30,1,1,1,3,1,13
1520620,615309,46,2,2,1,3,1,13
1522036,615922,30,1,1,1,3,1,13
1522037,615922,64,2,2,3,3,4,9
1522089,615946,30,1,1,2,3,2,9
1522090,615946,31,2,2,2,3,2,9
1522091,615946,2,3,1,4,3,8,1
1522315,616045,30,1,1,1,3,1,13
1522316,616045,46,2,2,3,3,4,1
1522394,616075,30,1,1,2,3,2,13
1522395,616075,31,2,1,3,3,4,9
1522396,616075,46,3,2,1,3,1,9
1522460,616095,9,1,2,4,1,7,1
1522461,616095,30,2,1,3,3,4,9
1522462,616095,46,3,2,3,3,4,9
1522524,616113,26,1,1,2,3,2,1
1522525,616113,30,2,1,1,3,1,13
1522526,616113,31,3,2,1,3,1,9
1523080,616279,11,1,2,4,1,7,1
1523081,616279,26,2,2,1,3,1,13
1523082,616279,30,3,1,1,3,1,13
1523083,616279,5,4,2,4,1,8,1
1523084,616279,0,5,2,4,3,8,1
1523779,616458,43,1,2,1,3,1,9
1523780,616458,17,2,1,3,1,6,1
1523781,616458,9,3,2,4,1,7,1
1523782,616458,30,4,1,1,3,1,13
1524477,616606,25,1,1,1,3,1,13
1524478,616606,31,2,2,2,3,2,9
1524479,616606,2,3,2,4,3,8,1
1524963,616790,32,1,2,3,3,4,9
1524964,616790,59,2,1,1,3,1,13
1525176,616848,13,1,1,4,1,7,1
1525177,616848,14,2,2,4,1,7,1
1525178,616848,31,3,1,2,3,2,13
1525179,616848,32,4,2,3,3,4,13
1525267,616870,32,1,1,1,3,1,9
1525268,616870,59,2,1,2,3,2,13
1525711,617010,11,1,1,4,1,7,1
1525712,617010,33,2,2,1,3,1,13
1526389,617343,33,1,1,1,3,1,13
1526390,617343,34,2,2,1,3,1,9
1526391,617343,0,3,1,4,3,8,1
1526420,617354,13,1,2,4,1,7,1
1526421,617354,43,2,2,3,3,4,9
1526422,617354,33,3,1,1,3,1,13
1526597,617408,62,1,2,1,3,1,9
1526598,617408,33,2,1,3,3,4,9
1526599,617408,74,3,1,3,3,5,9
1526660,617424,13,1,2,4,1,7,1
1526661,617424,15,2,1,4,1,7,1
1526662,617424,31,3,2,3,3,4,9
1526663,617424,33,4,1,1,3,1,1
1526664,617424,2,5,1,4,3,8,1
1527239,617628,12,1,1,4,1,7,1
1527240,617628,34,2,2,3,3,4,9
1527241,617628,46,3,1,1,3,1,1
1527242,617628,5,4,2,4,1,8,1
1527590,617769,47,1,2,1,3,1,13
1527591,617769,34,2,1,3,3,4,9
1527592,617769,44,3,1,2,3,2,9
1527922,617860,16,1,2,3,1,6,1
1527923,617860,35,2,2,2,3,2,13
1527924,617860,5,3,1,4,1,8,1
1527925,617860,3,4,1,4,3,8,1
1528250,617967,31,1,2,3,3,4,13
1528251,617967,35,2,1,1,3,1,13
1528657,618119,31,1,1,3,3,4,9
1528658,618119,36,2,2,3,2,3,9
1528908,618214,28,1,2,3,3,4,1
1528909,618214,36,2,2,3,2,3,9
1528910,618214,5,3,2,4,1,8,1
1528911,618214,4,4,1,4,3,8,1
1528912,618214,1,5,2,4,3,8,1
1529180,618297,36,1,1,1,3,1,13
1529181,618297,48,2,1,3,3,4,1
1529198,618306,31,1,2,3,3,4,9
1529199,618306,36,2,1,3,3,4,9
1529239,618323,54,1,2,3,3,4,9
1529240,618323,8,2,2,4,1,7,1
1529241,618323,36,3,1,1,3,1,13
1529659,618452,18,1,2,2,3,2,9
1529660,618452,37,2,2,1,3,1,9
1529972,618551,31,1,1,1,3,1,13
1529973,618551,37,2,1,3,3,4,13
1530126,618618,27,1,2,1,3,1,13
1530127,618618,37,2,1,1,3,1,13
1530128,618618,1,3,2,4,3,8,1
1530173,618639,34,1,1,1,3,1,13
1530174,618639,37,2,1,1,3,1,13
1530547,618751,32,1,1,1,3,1,9
1530548,618751,38,2,2,3,3,4,1
1531180,618985,39,1,2,3,3,4,1
1531181,618985,58,2,1,3,3,4,9
1531182,618985,2,3,2,4,3,8,1
1531332,619043,31,1,1,2,3,2,13
1531333,619043,39,2,2,1,3,1,9
1531609,619138,31,1,2,1,3,1,9
1531610,619138,39,2,1,2,2,3,13
1532150,619311,36,1,1,1,3,1,13
1532151,619311,40,2,2,3,3,4,9
1532618,619482,6,1,2,4,1,7,1
1532619,619482,9,2,1,4,1,7,1
1532620,619482,40,3,1,1,3,1,13
1532774,619620,26,1,1,1,2,1,9
1532775,619620,41,2,2,3,3,4,13
1532900,619671,31,1,2,1,3,1,9
1532901,619671,41,2,2,2,3,2,9
1533355,619856,36,1,1,1,3,1,1
1533356,619856,41,2,2,1,3,1,9
1533379,619867,21,1,1,1,3,1,1
1533380,619867,41,2,2,1,3,1,9
1533779,620011,16,1,2,3,1,6,1
1533780,620011,16,2,2,3,1,6,1
1533781,620011,41,3,2,1,3,1,9
1534399,620223,41,1,1,1,3,1,9
1534504,620321,36,1,1,3,3,4,13
1534505,620321,41,2,1,3,3,4,13
1534666,620393,16,1,2,3,1,6,1
1534667,620393,41,2,1,2,3,2,1
1534696,620407,31,1,2,3,3,4,1
1534697,620407,41,2,1,1,3,1,13
1534698,620407,4,3,1,4,3,8,1
1534699,620407,2,4,2,4,3,8,1
1535144,620600,41,1,1,2,3,2,9
1535145,620600,49,2,2,1,3,1,13
1535324,620682,41,1,1,1,3,1,13
1535325,620682,50,2,1,1,3,1,9
1535676,620794,12,1,2,4,1,7,1
1535677,620794,37,2,2,1,3,1,13
1535678,620794,41,3,1,1,3,1,13
1535679,620794,3,4,2,4,3,8,1
1535978,620869,13,1,2,4,1,7,1
1535979,620869,13,2,1,4,1,7,1
1535980,620869,41,3,1,1,3,1,13
1535981,620869,58,4,2,3,3,4,13
1536522,621004,42,1,2,3,3,4,1
1536523,621004,52,2,1,3,3,4,9
1536576,621026,7,1,2,4,1,7,1
1536577,621026,22,2,2,1,3,1,9
1536578,621026,42,3,2,1,3,1,9
1536937,621143,42,1,1,1,3,1,13
1536938,621143,65,2,2,2,3,2,13
1537963,621517,7,1,1,4,1,7,1
1537964,621517,23,2,2,2,2,3,9
1537965,621517,43,3,2,1,3,1,13
1537966,621517,60,4,1,1,3,1,9
1538168,621572,43,1,1,3,3,4,9
1538169,621572,47,2,2,3,3,4,9
1539070,621901,39,1,2,1,3,1,13
1539071,621901,44,2,1,3,3,4,9
1539072,621901,5,3,1,4,1,8,1
1539293,621982,12,1,1,4,1,7,1
1539294,621982,13,2,2,4,1,7,1
1539295,621982,40,3,2,3,3,4,13
1539296,621982,44,4,1,3,3,4,13
1539297,621982,0,5,1,4,3,8,1
1539440,622026,45,1,2,2,3,2,9
1539441,622026,58,2,1,3,3,4,9
1540055,622244,39,1,2,2,3,2,9
1540056,622244,45,2,1,1,3,1,1
1540057,622244,5,3,1,4,1,8,1
1540058,622244,1,4,1,4,3,8,1
1541651,622801,31,1,2,3,3,4,13
1541652,622801,31,2,1,1,3,1,9
1541653,622801,34,3,1,1,3,1,9
1541654,622801,47,4,2,1,3,1,9
1541655,622801,0,5,1,4,3,8,1
1541879,622878,43,1,2,2,3,2,13
1541880,622878,47,2,1,1,3,1,13
1542115,622948,49,1,2,3,3,4,13
1542116,622948,31,2,2,1,3,1,13
1542117,622948,47,3,1,2,3,2,9
1542118,622948,50,4,2,2,3,2,13
1542119,622948,0,5,2,4,3,8,1
1542234,622976,18,1,2,3,2,3,9
1542235,622976,8,2,1,4,1,7,1
1542236,622976,10,3,2,4,1,7,1
1542237,622976,47,4,1,1,3,1,13
1542238,622976,49,5,2,1,3,1,13
1543336,623328,49,1,2,1,3,1,9
1543337,623328,77,2,1,3,3,5,13
1543338,623328,88,3,1,3,3,5,9
1543339,623328,93,4,1,3,3,5,13
1543399,623344,25,1,2,1,3,1,9
1543400,623344,6,2,2,4,1,7,1
1543401,623344,21,3,2,3,3,4,9
1543402,623344,49,4,2,1,3,1,1
1543403,623344,0,5,1,4,3,8,1
1543669,623413,33,1,1,1,3,1,13
1543670,623413,49,2,1,3,3,4,13
1543671,623413,63,3,2,3,3,4,9
1544605,623711,51,1,2,1,3,1,13
1544612,623718,51,1,2,1,3,1,13
1544849,623839,51,1,2,1,3,1,9
1544850,623839,64,2,1,1,3,1,13
1545464,624019,7,1,2,4,1,7,1
1545465,624019,8,2,1,4,1,7,1
1545466,624019,8,3,1,4,1,7,1
1545467,624019,10,4,1,4,1,7,1
1545468,624019,51,5,2,1,3,1,13
1545469,624019,63,6,1,3,3,4,13
1546157,624346,14,1,2,4,1,7,1
1546158,624346,51,2,1,2,3,2,1
1546159,624346,62,3,2,3,3,4,9
1546276,624379,67,1,2,3,3,5,9
1546277,624379,7,2,1,4,1,7,1
1546278,624379,10,3,1,4,1,7,1
1546279,624379,51,4,1,1,3,1,9
1547371,624701,48,1,1,1,3,1,13
1547372,624701,53,2,2,3,3,4,13
1549155,625248,9,1,1,4,1,7,1
1549156,625248,12,2,2,4,1,7,1
1549157,625248,49,3,2,1,3,1,13
1549158,625248,54,4,1,3,3,4,9
1549699,625437,41,1,1,3,3,4,1
1549700,625437,55,2,2,1,3,1,1
1550144,625559,40,1,1,2,3,2,9
1550145,625559,55,2,1,1,3,1,13
1550146,625560,58,1,2,1,3,1,13
1550147,625560,7,2,1,4,1,7,1
1550148,625560,55,3,1,1,3,1,9
1550584,625697,34,1,1,1,3,1,13
1550585,625697,35,2,1,3,3,4,13
1550586,625697,56,3,2,1,3,1,13
1550587,625697,61,4,1,1,3,1,1
1550963,625824,55,1,1,1,3,1,1
1550964,625824,56,2,1,1,3,1,13
1551914,626075,13,1,1,4,1,7,1
1551915,626075,57,2,1,1,3,1,9
1551916,626075,58,3,2,1,3,1,9
1552128,626130,44,1,2,1,3,1,9
1552129,626130,8,2,1,4,1,7,1
1552130,626130,15,3,2,4,1,7,1
1552131,626130,57,4,1,1,3,1,9
1552918,626404,44,1,2,1,3,1,9
1552919,626404,31,2,1,2,3,2,9
1552920,626404,33,3,2,1,3,1,9
1552921,626404,35,4,1,2,3,2,9
1552922,626404,53,5,2,3,3,4,9
1552923,626404,58,6,2,3,3,4,9
1553603,626628,8,1,2,4,1,7,1
1553604,626628,8,2,1,4,1,7,1
1553605,626628,40,3,1,1,3,1,13
1553606,626628,59,4,2,2,3,2,9
1553869,626713,26,1,2,1,3,1,9
1553870,626713,52,2,2,1,3,1,9
1553871,626713,59,3,1,3,3,4,1
1554885,626987,59,1,1,1,3,1,9
1554886,626987,60,2,1,2,3,2,13
1555053,627070,59,1,2,3,3,4,1
1555054,627070,60,2,1,1,3,1,13
1555166,627104,33,1,1,2,3,2,9
1555167,627104,44,2,2,1,3,1,9
1555168,627104,60,3,1,2,3,2,1
1555554,627298,61,1,2,3,3,4,9
1555555,627298,61,2,1,2,3,2,9
1555576,627310,7,1,1,4,1,7,1
1555577,627310,61,2,2,3,3,4,1
1555794,627405,20,1,2,1,3,1,9
1555795,627405,36,2,2,3,3,4,9
1555796,627405,61,3,2,3,3,4,9
1555797,627405,4,4,1,4,3,8,1
1555821,627413,20,1,1,2,3,2,9
1555822,627413,56,2,1,3,3,4,9
1555823,627413,61,3,2,1,3,1,13
1556403,627556,48,1,2,1,3,1,13
1556404,627556,61,2,1,1,3,1,9
1556442,627574,61,1,1,1,3,1,9
1556443,627574,85,2,2,3,3,5,9
1556621,627652,34,1,1,3,3,4,9
1556622,627652,61,2,1,1,3,1,9
1556623,627652,66,3,2,3,3,5,9
1556639,627657,43,1,2,3,3,4,13
1556640,627657,56,2,2,3,3,4,9
1556641,627657,61,3,1,1,3,1,13
1556648,627660,44,1,2,1,3,1,13
1556649,627660,14,2,1,4,1,7,1
1556650,627660,61,3,1,3,3,4,9
1557517,627920,53,1,1,3,3,4,13
1557518,627920,62,2,1,3,3,4,9
1558536,628212,63,1,2,3,3,4,9
1558537,628212,74,2,2,3,3,5,13
1558538,628212,80,3,2,3,3,5,1
1558539,628212,95,4,2,3,3,5,9
1558756,628313,8,1,2,4,3,7,1
1558757,628313,31,2,2,3,3,4,9
1558758,628313,63,3,1,1,3,1,9
1558759,628313,5,4,1,4,1,8,1
1559603,628554,32,1,2,1,3,1,13
1559604,628554,32,2,1,1,3,1,13
1559605,628554,49,3,2,3,3,4,13
1559606,628554,64,4,1,1,3,1,13
1559607,628554,3,5,1,4,3,8,1
1559740,628582,55,1,1,3,3,4,13
1559741,628582,58,2,1,1,3,1,9
1559742,628582,63,3,1,1,3,1,9
1559743,628582,63,4,1,1,3,1,9
1559744,628582,64,5,1,3,3,4,13
1559786,628595,65,1,2,1,3,1,13
1559848,628640,57,1,2,3,3,4,9
1559849,628640,65,2,2,1,3,1,9
1559918,628676,58,1,1,3,3,4,9
1559919,628676,65,2,2,3,3,5,9
1560138,628747,31,1,1,3,3,4,9
1560139,628747,31,2,1,3,3,4,13
1560140,628747,31,3,1,3,3,4,13
1560141,628747,34,4,1,1,3,1,13
1560142,628747,65,5,2,1,3,1,9
1560599,628935,53,1,2,3,3,4,9
1560600,628935,37,2,1,1,3,1,13
1560601,628935,65,3,1,1,3,1,13
1561039,629077,63,1,2,3,3,4,9
1561040,629077,66,2,2,3,3,5,9
1561051,629083,69,1,1,3,3,5,13
1561052,629083,66,2,2,3,3,5,9
1561100,629108,66,1,2,3,3,5,9
1561103,629111,59,1,2,3,3,4,1
1561104,629111,66,2,2,3,3,5,9
1562043,629417,58,1,2,2,3,2,1
1562044,629417,66,2,1,1,3,1,13
1562560,629556,65,1,1,2,3,2,9
1562561,629556,67,2,2,3,3,5,13
1562932,629684,44,1,2,1,3,1,1
1562933,629684,7,2,1,4,1,7,1
1562934,629684,8,3,2,4,1,7,1
1562935,629684,67,4,2,3,3,5,1
1563017,629704,7,1,2,4,1,7,1
1563018,629704,9,2,1,4,1,7,1
1563019,629704,48,3,2,2,3,2,9
1563020,629704,67,4,2,3,3,5,9
1563138,629756,67,1,1,1,3,1,13
1563139,629756,79,2,2,3,3,5,9
1563227,629786,66,1,2,1,3,1,9
1563228,629786,48,2,2,2,3,2,13
1563229,629786,67,3,1,1,3,1,9
1563337,629818,21,1,1,3,2,3,9
1563338,629818,40,2,2,1,3,1,9
1563339,629818,45,3,2,3,3,4,13
1563340,629818,67,4,1,1,3,1,13
1563341,629818,1,5,1,4,3,8,1
1563650,629924,55,1,1,3,3,4,13
1563651,629924,63,2,2,3,3,4,9
1563652,629924,68,3,2,3,3,5,13
1564736,630265,16,1,1,3,1,6,1
1564737,630265,54,2,2,1,3,1,13
1564738,630265,69,3,2,3,3,5,9
1565012,630343,18,1,2,2,2,3,9
1565013,630343,51,2,1,1,3,1,9
1565014,630343,52,3,2,1,3,1,9
1565015,630343,69,4,2,3,3,5,9
1565040,630350,22,1,1,2,2,3,9
1565041,630350,24,2,1,2,3,2,9
1565042,630350,65,3,1,1,3,1,9
1565043,630350,69,4,2,3,3,5,9
1565170,630378,9,1,2,4,1,7,1
1565171,630378,11,2,1,4,1,7,1
1565172,630378,14,3,2,4,1,7,1
1565173,630378,50,4,2,1,3,1,9
1565174,630378,69,5,2,3,3,5,9
1565221,630387,8,1,1,4,1,7,1
1565222,630387,6,2,2,4,1,7,1
1565223,630387,6,3,2,4,1,7,1
1565224,630387,6,4,1,4,1,7,1
1565225,630387,8,5,1,4,1,7,1
1565226,630387,69,6,2,3,3,5,13
1565964,630609,50,1,1,1,3,1,9
1565965,630609,54,2,2,1,3,1,9
1565966,630609,70,3,2,3,3,5,9
1566599,630795,17,1,2,3,1,6,1
1566600,630795,48,2,2,3,3,4,9
1566601,630795,70,3,1,2,3,2,13
1566602,630795,77,4,2,3,3,5,1
1566761,630872,71,1,2,3,3,5,9
1567694,631202,68,1,2,3,3,5,9
1567695,631202,71,2,1,1,3,1,9
1567852,631287,53,1,2,2,3,2,9
1567853,631287,71,2,1,3,3,5,9
1569323,631763,59,1,1,2,3,2,9
1569324,631763,73,2,2,3,3,5,9
1569336,631771,31,1,1,1,3,1,1
1569337,631771,73,2,2,3,3,5,1
1570738,632222,62,1,1,3,3,4,9
1570739,632222,75,2,2,2,3,2,13
1570887,632274,58,1,1,1,3,1,9
1570888,632274,44,2,2,1,3,1,13
1570889,632274,17,3,1,3,1,6,1
1570890,632274,75,4,2,3,3,5,9
1571138,632333,75,1,1,3,3,5,13
