DDP,EARNS,ESR,GRADE,HOURS,MSP,PAUG,PERID,PNUM,POVERTY,RELATE,WEEKS,age,household_id,padkid,pagecat,pemploy,pstudent,ptype,sex
-1,-1,-1,-1,-1,-1,-1,303151,1,-1,-1,-1,28,276457,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303152,1,-1,-1,-1,28,276458,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303167,1,-1,-1,-1,28,276473,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303168,1,-1,-1,-1,28,276474,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303173,1,-1,-1,-1,28,276479,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303174,1,-1,-1,-1,28,276480,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303176,1,-1,-1,-1,28,276482,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303178,1,-1,-1,-1,28,276485,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303180,1,-1,-1,-1,26,276455,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303181,1,-1,-1,-1,26,276483,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303182,1,-1,-1,-1,48,276807,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303184,1,-1,-1,-1,48,276809,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303185,2,-1,-1,-1,10,276807,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303187,2,-1,-1,-1,10,276809,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303188,1,-1,-1,-1,68,276211,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303195,1,-1,-1,-1,74,276200,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303201,1,-1,-1,-1,94,276985,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303202,1,-1,-1,-1,94,276986,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303203,1,-1,-1,-1,94,276987,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303211,1,-1,-1,-1,94,276995,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303213,1,-1,-1,-1,94,276997,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303216,1,-1,-1,-1,94,277000,-1,-1,3,3,5,2
-1,-1,-1,-1,-1,-1,-1,303218,2,-1,-1,-1,63,276985,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303219,2,-1,-1,-1,63,276986,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303220,2,-1,-1,-1,63,276987,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303228,2,-1,-1,-1,63,276995,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303230,2,-1,-1,-1,63,276997,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303233,2,-1,-1,-1,63,277000,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303235,3,-1,-1,-1,29,276985,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303236,3,-1,-1,-1,29,276986,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303237,3,-1,-1,-1,29,276987,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303245,3,-1,-1,-1,29,276995,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303247,3,-1,-1,-1,29,276997,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303250,3,-1,-1,-1,29,277000,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303252,4,-1,-1,-1,0,276985,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303253,4,-1,-1,-1,0,276986,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303254,4,-1,-1,-1,0,276987,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303262,4,-1,-1,-1,0,276995,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303264,4,-1,-1,-1,0,276997,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303267,4,-1,-1,-1,0,277000,-1,-1,4,3,8,2
-1,-1,-1,-1,-1,-1,-1,303269,5,-1,-1,-1,44,276985,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303270,5,-1,-1,-1,44,276986,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303271,5,-1,-1,-1,44,276987,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303279,5,-1,-1,-1,44,276995,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303281,5,-1,-1,-1,44,276997,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303284,5,-1,-1,-1,44,277000,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303286,1,-1,-1,-1,32,276091,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303288,1,-1,-1,-1,28,276090,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303289,1,-1,-1,-1,36,276835,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303291,1,-1,-1,-1,36,276837,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303294,1,-1,-1,-1,36,276840,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303302,1,-1,-1,-1,36,276848,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303303,1,-1,-1,-1,36,276849,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303306,1,-1,-1,-1,36,276852,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303307,1,-1,-1,-1,36,276853,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303312,1,-1,-1,-1,36,276858,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303316,1,-1,-1,-1,36,276862,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303322,1,-1,-1,-1,36,276868,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303323,1,-1,-1,-1,36,276869,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303327,1,-1,-1,-1,36,276873,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303329,2,-1,-1,-1,35,276835,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303331,2,-1,-1,-1,35,276837,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303334,2,-1,-1,-1,35,276840,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303342,2,-1,-1,-1,35,276848,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303343,2,-1,-1,-1,35,276849,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303346,2,-1,-1,-1,35,276852,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303347,2,-1,-1,-1,35,276853,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303352,2,-1,-1,-1,35,276858,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303356,2,-1,-1,-1,35,276862,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303362,2,-1,-1,-1,35,276868,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303363,2,-1,-1,-1,35,276869,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303367,2,-1,-1,-1,35,276873,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303369,3,-1,-1,-1,9,276835,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303371,3,-1,-1,-1,9,276837,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303374,3,-1,-1,-1,9,276840,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303382,3,-1,-1,-1,9,276848,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303383,3,-1,-1,-1,9,276849,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303386,3,-1,-1,-1,9,276852,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303387,3,-1,-1,-1,9,276853,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303392,3,-1,-1,-1,9,276858,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303396,3,-1,-1,-1,9,276862,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303402,3,-1,-1,-1,9,276868,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303403,3,-1,-1,-1,9,276869,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303407,3,-1,-1,-1,9,276873,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303411,1,-1,-1,-1,53,276923,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303419,2,-1,-1,-1,52,276923,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303427,3,-1,-1,-1,23,276923,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303435,4,-1,-1,-1,18,276923,-1,-1,3,1,6,1
-1,-1,-1,-1,-1,-1,-1,303442,1,-1,-1,-1,54,276930,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303443,1,-1,-1,-1,54,276931,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303446,1,-1,-1,-1,54,276934,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303448,1,-1,-1,-1,54,276936,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303450,2,-1,-1,-1,54,276930,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303451,2,-1,-1,-1,54,276931,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303454,2,-1,-1,-1,54,276934,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303456,2,-1,-1,-1,54,276936,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303458,3,-1,-1,-1,22,276930,-1,-1,2,3,2,1
-1,-1,-1,-1,-1,-1,-1,303459,3,-1,-1,-1,22,276931,-1,-1,2,3,2,1
-1,-1,-1,-1,-1,-1,-1,303462,3,-1,-1,-1,22,276934,-1,-1,2,3,2,1
-1,-1,-1,-1,-1,-1,-1,303464,3,-1,-1,-1,22,276936,-1,-1,2,3,2,1
-1,-1,-1,-1,-1,-1,-1,303466,4,-1,-1,-1,16,276930,-1,-1,3,1,6,1
-1,-1,-1,-1,-1,-1,-1,303467,4,-1,-1,-1,16,276931,-1,-1,3,1,6,1
-1,-1,-1,-1,-1,-1,-1,303470,4,-1,-1,-1,16,276934,-1,-1,3,1,6,1
-1,-1,-1,-1,-1,-1,-1,303472,4,-1,-1,-1,16,276936,-1,-1,3,1,6,1
-1,-1,-1,-1,-1,-1,-1,303474,1,-1,-1,-1,34,276172,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303475,1,-1,-1,-1,28,276253,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303480,1,-1,-1,-1,54,276918,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303481,1,-1,-1,-1,54,276919,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303487,2,-1,-1,-1,52,276918,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303488,2,-1,-1,-1,52,276919,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303494,3,-1,-1,-1,28,276918,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303495,3,-1,-1,-1,28,276919,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303501,4,-1,-1,-1,1,276918,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,303502,4,-1,-1,-1,1,276919,-1,-1,4,3,8,1
-1,-1,-1,-1,-1,-1,-1,303508,1,-1,-1,-1,31,276430,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303512,1,-1,-1,-1,31,276434,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303515,1,-1,-1,-1,31,276437,-1,-1,3,3,4,1
-1,-1,-1,-1,-1,-1,-1,303517,1,-1,-1,-1,26,250461,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303518,1,-1,-1,-1,35,250495,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303519,1,-1,-1,-1,27,250478,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303520,1,-1,-1,-1,27,250488,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303521,1,-1,-1,-1,27,250493,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303522,1,-1,-1,-1,27,250521,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303523,1,-1,-1,-1,27,250564,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303524,1,-1,-1,-1,31,250465,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303525,1,-1,-1,-1,31,250508,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303526,1,-1,-1,-1,31,250518,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303527,1,-1,-1,-1,31,250528,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303528,1,-1,-1,-1,31,250544,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303529,1,-1,-1,-1,30,250469,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303530,1,-1,-1,-1,29,250482,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303531,1,-1,-1,-1,29,250489,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303532,1,-1,-1,-1,29,250496,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303533,1,-1,-1,-1,29,250512,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303534,1,-1,-1,-1,29,250526,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303535,1,-1,-1,-1,29,250538,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303536,1,-1,-1,-1,29,250539,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303537,1,-1,-1,-1,29,250541,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303538,1,-1,-1,-1,26,250499,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303539,1,-1,-1,-1,26,250509,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303540,1,-1,-1,-1,26,250519,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303541,1,-1,-1,-1,26,250520,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303542,1,-1,-1,-1,31,250501,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303543,1,-1,-1,-1,26,250574,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303544,1,-1,-1,-1,26,250581,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303545,1,-1,-1,-1,23,250687,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303546,1,-1,-1,-1,41,250726,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303547,2,-1,-1,-1,33,250726,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303548,1,-1,-1,-1,38,251003,-1,-1,3,3,4,2
-1,-1,-1,-1,-1,-1,-1,303549,2,-1,-1,-1,13,251003,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303550,1,-1,-1,-1,26,250462,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303551,1,-1,-1,-1,23,250463,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303552,1,-1,-1,-1,27,250476,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303553,1,-1,-1,-1,27,250483,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303554,1,-1,-1,-1,27,250497,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303555,1,-1,-1,-1,27,250502,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303556,1,-1,-1,-1,27,250525,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303557,1,-1,-1,-1,27,250563,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303558,1,-1,-1,-1,31,250506,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303559,1,-1,-1,-1,31,250565,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303560,1,-1,-1,-1,31,250567,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303561,1,-1,-1,-1,24,250576,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303562,1,-1,-1,-1,24,250578,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303563,1,-1,-1,-1,24,250583,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303564,1,-1,-1,-1,24,250592,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303565,1,-1,-1,-1,24,250606,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303566,1,-1,-1,-1,50,250727,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303567,1,-1,-1,-1,50,250728,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303568,1,-1,-1,-1,50,250731,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303569,1,-1,-1,-1,50,250736,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303570,2,-1,-1,-1,23,250727,-1,-1,2,2,3,2
-1,-1,-1,-1,-1,-1,-1,303571,2,-1,-1,-1,23,250728,-1,-1,2,2,3,2
-1,-1,-1,-1,-1,-1,-1,303572,2,-1,-1,-1,23,250731,-1,-1,2,2,3,2
-1,-1,-1,-1,-1,-1,-1,303573,2,-1,-1,-1,23,250736,-1,-1,2,2,3,2
-1,-1,-1,-1,-1,-1,-1,303574,1,-1,-1,-1,27,250729,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303575,1,-1,-1,-1,27,250730,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303576,1,-1,-1,-1,27,250732,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303577,1,-1,-1,-1,27,250733,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303578,1,-1,-1,-1,27,250734,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303579,1,-1,-1,-1,27,250735,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303580,2,-1,-1,-1,56,250729,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303581,2,-1,-1,-1,56,250730,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303582,2,-1,-1,-1,56,250732,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303583,2,-1,-1,-1,56,250733,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303584,2,-1,-1,-1,56,250734,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303585,2,-1,-1,-1,56,250735,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303586,1,-1,-1,-1,49,250914,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303587,2,-1,-1,-1,11,250914,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303588,1,-1,-1,-1,50,250916,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303589,1,-1,-1,-1,50,250918,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303590,1,-1,-1,-1,50,250920,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303591,1,-1,-1,-1,50,250924,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303592,2,-1,-1,-1,9,250916,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303593,2,-1,-1,-1,9,250918,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303594,2,-1,-1,-1,9,250920,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303595,2,-1,-1,-1,9,250924,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303596,1,-1,-1,-1,41,250917,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303597,1,-1,-1,-1,41,250921,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303598,1,-1,-1,-1,41,250922,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303599,1,-1,-1,-1,41,250923,-1,-1,1,3,1,2
-1,-1,-1,-1,-1,-1,-1,303600,2,-1,-1,-1,15,250917,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303601,2,-1,-1,-1,15,250921,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303602,2,-1,-1,-1,15,250922,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303603,2,-1,-1,-1,15,250923,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303604,1,-1,-1,-1,39,250915,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303605,1,-1,-1,-1,39,250919,-1,-1,1,3,1,1
-1,-1,-1,-1,-1,-1,-1,303606,2,-1,-1,-1,11,250915,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303607,2,-1,-1,-1,11,250919,-1,-1,4,1,7,2
-1,-1,-1,-1,-1,-1,-1,303608,1,-1,-1,-1,52,250925,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303609,1,-1,-1,-1,52,250926,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303610,1,-1,-1,-1,52,250927,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303611,1,-1,-1,-1,52,250928,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303612,1,-1,-1,-1,52,250929,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303613,1,-1,-1,-1,52,250930,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303614,1,-1,-1,-1,52,250931,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303615,1,-1,-1,-1,52,250932,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303616,1,-1,-1,-1,52,250933,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303617,1,-1,-1,-1,52,250934,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303618,1,-1,-1,-1,52,250935,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303619,1,-1,-1,-1,52,250936,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303620,1,-1,-1,-1,52,250937,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303621,1,-1,-1,-1,52,250938,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303622,1,-1,-1,-1,52,250939,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303623,1,-1,-1,-1,52,250940,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303624,1,-1,-1,-1,52,250941,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303625,1,-1,-1,-1,52,250942,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303626,1,-1,-1,-1,52,250943,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303627,1,-1,-1,-1,52,250944,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303628,1,-1,-1,-1,52,250945,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303629,1,-1,-1,-1,52,250946,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303630,1,-1,-1,-1,52,250947,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303631,1,-1,-1,-1,52,250948,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303632,1,-1,-1,-1,52,250949,-1,-1,2,3,2,2
-1,-1,-1,-1,-1,-1,-1,303633,2,-1,-1,-1,12,250925,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303634,2,-1,-1,-1,12,250926,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303635,2,-1,-1,-1,12,250927,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303636,2,-1,-1,-1,12,250928,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303637,2,-1,-1,-1,12,250929,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303638,2,-1,-1,-1,12,250930,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303639,2,-1,-1,-1,12,250931,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303640,2,-1,-1,-1,12,250932,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303641,2,-1,-1,-1,12,250933,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303642,2,-1,-1,-1,12,250934,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303643,2,-1,-1,-1,12,250935,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303644,2,-1,-1,-1,12,250936,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303645,2,-1,-1,-1,12,250937,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303646,2,-1,-1,-1,12,250938,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303647,2,-1,-1,-1,12,250939,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303648,2,-1,-1,-1,12,250940,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303649,2,-1,-1,-1,12,250941,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303650,2,-1,-1,-1,12,250942,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303651,2,-1,-1,-1,12,250943,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303652,2,-1,-1,-1,12,250944,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303653,2,-1,-1,-1,12,250945,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303654,2,-1,-1,-1,12,250946,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303655,2,-1,-1,-1,12,250947,-1,-1,4,1,7,1
-1,-1,-1,-1,-1,-1,-1,303656,2,-1,-1,-1,12,250948,-1,-1,4,1,7,1
