BLDGSZ,HHID,HHT,MAZ,NOC,PERSONS,PUMA5,SERIALNO,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers
8.0,274230,3.0,14113,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274231,3.0,6130,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274232,3.0,25868,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274233,3.0,28014,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274234,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274235,3.0,16983,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274236,3.0,14112,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274237,3.0,23714,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274238,3.0,19341,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274239,3.0,23714,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274240,3.0,28013,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274241,3.0,19340,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274242,3.0,25041,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274243,3.0,13642,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274244,3.0,28013,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274245,3.0,14113,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274246,3.0,28014,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274247,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274248,3.0,23714,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274249,3.0,28014,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274250,3.0,23715,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274251,3.0,13642,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274252,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274253,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274254,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274255,3.0,28015,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274256,3.0,19340,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274257,3.0,22927,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274258,3.0,22927,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274259,3.0,25041,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274260,3.0,23715,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274261,3.0,19340,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274262,3.0,14605,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274263,3.0,22927,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274264,3.0,28013,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274265,3.0,19340,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274266,3.0,14112,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274267,3.0,6130,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274268,3.0,14112,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274269,3.0,16983,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274270,3.0,6130,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274271,3.0,13642,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274272,3.0,13642,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274273,3.0,780,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274274,3.0,24263,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274275,3.0,23714,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
8.0,274276,3.0,19340,0.0,4,11603,2014000118713,3.0,1,1.0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,4.0,9.0,1,2,4,2.0,1,2.0,222580,2.0
2.0,274277,3.0,23715,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274278,3.0,13642,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274279,3.0,13642,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274280,3.0,25869,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274281,3.0,25041,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274282,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274283,3.0,23715,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274284,3.0,23715,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274285,3.0,28015,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274286,3.0,6130,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274287,3.0,25041,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274288,3.0,25040,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274289,3.0,19341,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274290,3.0,25041,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274291,3.0,25868,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274292,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274293,3.0,23714,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274294,3.0,25040,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274295,3.0,14605,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274296,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274297,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274298,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274299,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274300,3.0,25040,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274301,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274302,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274303,3.0,24263,0.0,5,11603,2015000642966,2.0,1,3.0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4.0,9.0,0,1,4,1.0,1,1.0,124200,2.0
2.0,274304,3.0,16983,0.0,6,11603,2013001027734,1.0,1,3.0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2.0,4.0,0,1,4,1.0,1,0.0,39400,0.0
2.0,274305,3.0,25041,0.0,6,11603,2013001027734,1.0,1,3.0,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2.0,4.0,0,1,4,1.0,1,0.0,39400,0.0
7.0,274306,1.0,14605,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274307,1.0,28015,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274308,1.0,24263,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274309,1.0,13642,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274310,1.0,24263,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274311,1.0,6130,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
7.0,274312,1.0,16983,3.0,6,11603,2013000324340,3.0,1,1.0,1,1,0,0,0,2,0,1,0,0,0,0,1,0,2.0,5.0,1,2,4,2.0,1,2.0,41700,2.0
2.0,274313,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274314,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274315,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274316,4.0,19062,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274317,4.0,21119,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274318,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274319,4.0,24748,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274320,4.0,7427,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274321,4.0,8429,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274322,4.0,21119,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274323,4.0,22065,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274324,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274325,4.0,19062,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274326,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
2.0,274327,4.0,1306,0.0,1,11603,2017000273501,1.0,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,8.0,0,1,1,1.0,1,0.0,97060,1.0
7.0,274328,6.0,1306,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274329,6.0,24748,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274330,6.0,33798,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274331,6.0,9859,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274332,6.0,1306,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274333,6.0,8429,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
7.0,274334,6.0,1306,0.0,1,11603,2013000643268,3.0,1,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1,2,1,2.0,1,0.0,0,0.0
9.0,274335,1.0,33798,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274336,1.0,19062,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
2.0,274337,1.0,22065,0.0,2,11603,2015000201797,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,289500,2.0
9.0,274338,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,274339,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274340,1.0,9859,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
9.0,274341,1.0,8429,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274342,1.0,1306,0.0,2,11603,2015000201797,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,289500,2.0
2.0,274343,1.0,1306,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
2.0,274344,1.0,19062,0.0,2,11603,2015000201797,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,289500,2.0
9.0,274345,1.0,21119,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274346,1.0,1306,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
2.0,274347,1.0,7427,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
2.0,274348,1.0,1306,0.0,2,11603,2016000035382,1.0,1,4.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,102100,2.0
9.0,274349,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274350,1.0,22065,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,274351,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274352,1.0,13885,0.0,2,11603,2015001029781,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,216150,2.0
9.0,274353,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274354,1.0,1306,0.0,2,11603,2014001114014,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,132030,2.0
9.0,274355,1.0,9859,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,274356,1.0,8429,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274357,1.0,19062,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,274358,1.0,19062,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274359,1.0,8429,0.0,2,11603,2015000201797,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,289500,2.0
2.0,274360,1.0,1306,0.0,2,11603,2014001113390,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,178000,2.0
9.0,274361,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
9.0,274362,1.0,1306,0.0,2,11603,2016000449715,3.0,1,3.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4.0,9.0,1,2,2,2.0,1,2.0,113000,2.0
2.0,274363,1.0,33798,0.0,2,11603,2015001326145,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,305000,1.0
2.0,274364,1.0,8429,0.0,2,11603,2015001326145,1.0,1,3.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,305000,1.0
2.0,274365,1.0,19062,0.0,2,11603,2014000148311,2.0,1,3.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,7.0,0,1,2,1.0,1,1.0,71500,1.0
2.0,274366,1.0,24748,0.0,2,11603,2017000477551,1.0,1,4.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,258000,0.0
2.0,274367,1.0,21119,0.0,2,11603,2017000477551,1.0,1,4.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,258000,0.0
2.0,274368,1.0,7427,0.0,2,11603,2017000477551,1.0,1,4.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,258000,0.0
2.0,274369,1.0,1306,0.0,2,11603,2017000477551,1.0,1,4.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,258000,0.0
2.0,274370,1.0,1306,0.0,2,11603,2017000477551,1.0,1,4.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4.0,9.0,0,1,2,1.0,1,2.0,258000,0.0
