periods_left_min,periods_left_max,outbound,tour_purpose_grouped,half_tour_stops_remaining_grouped,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,All
9,9,False,non_mand,0,0.004559470206999937,0.004018845991368789,0.0007760295232695167,0.006013976920517883,0.008692144860353274,0.012851157374586298,0.03484847907479647,0.14602534703811887,0.4677379005198763,0.31447664849011464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,9,False,non_mand,1,0.028970342864014863,0.07961863207288168,0.11747629066979155,0.14769342844102212,0.1523700663239815,0.14685742408550045,0.11570479846319044,0.13517062840604288,0.07389495343362677,0.00224343523994273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,9,False,mand,0,0.004929616858539351,0.002514875381848358,0.0003334282185824377,0.0015409839340080169,0.0015902958303687191,0.006426324017008129,0.018789457453368623,0.08983405897399756,0.4658182846410647,0.4082226746912089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,9,False,mand,1,0.061462929439804526,0.15338577649722202,0.08549602573931231,0.09024757684757531,0.07560940237251315,0.09326303621395977,0.11546627424183062,0.17230894469298577,0.13284771441289978,0.01991231954189876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,10,False,non_mand,0,0.0004759779923034959,0.0023163479045703685,0.00026078698710457526,0.004038661179580536,0.028045271910474005,0.01765532211958581,0.028880477899209854,0.0595428856116037,0.1640072279689932,0.46701093878322636,0.22776610164335107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,10,False,non_mand,1,0.04107841528105521,0.07823770314857553,0.15486523592282003,0.11435853904543723,0.12044817485561693,0.12325800678166501,0.09290194233821064,0.10742004090489292,0.09344368602379595,0.06604282739441104,0.007945428303517193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,10,False,mand,0,0.0004494869525118119,0.0008938234818741619,0.0015315361240291418,0.0,0.005334156696620282,0.0017013361802096973,0.005076110634371264,0.03140885294342614,0.12791674700486952,0.456292321441596,0.3693956285404916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,10,False,mand,1,0.06637770734519799,0.1037347269546955,0.04929764211388457,0.08000403089864469,0.05681003466616977,0.0863980114645966,0.10697579974459152,0.10876091580547065,0.19260513160181897,0.12922032129012748,0.01981567811480177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,11,False,non_mand,0,0.0009065086990610609,0.006157868401284852,0.0003100705574739186,0.0009706008241725078,0.0003254632163615597,0.003130404315870445,0.020825938868845477,0.0644701163930229,0.04261762461914473,0.16051114862816465,0.43063897518796784,0.26913528028862904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,11,False,non_mand,1,0.04473474589816076,0.11766077271535123,0.07177841577666452,0.1131263354696125,0.10758351836461788,0.11696281382247811,0.09159779595421777,0.09281255134137854,0.10160072093522363,0.06838552118110745,0.07099504002390444,0.002761768517284982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,11,False,mand,0,0.0024792594597977742,0.0007773309530198535,0.00036874407771155974,0.0010169689392536456,0.0017630528307359774,0.0,0.002174406455855905,0.00701544991066077,0.03893266216208622,0.11181304151582698,0.42621427953007496,0.40744480416497525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,11,False,mand,1,0.04409957471856176,0.12318929881910916,0.07078091352119609,0.06363033511330742,0.06462904930268315,0.06303245399572764,0.06541702315293788,0.0625756694122921,0.1199555634125709,0.17151940594087506,0.11827193197593719,0.032898780634803414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,12,False,non_mand,0,0.0020469632772412783,0.005118515335118939,0.0013159156550736598,0.0,0.0007908607181557826,0.021017980277829137,0.004826785690562101,0.004123145950079362,0.05061684195463624,0.11067985112791373,0.14006899854901622,0.4469621846879527,0.2124319567764208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,12,False,non_mand,1,0.03070787278819616,0.10748251498391112,0.10529354364329667,0.10498462765101912,0.09891306875650994,0.0664204336491066,0.12088536426440363,0.07410396610101483,0.07939374069499847,0.06628998760178974,0.07867960738818341,0.06259586978835742,0.004249402689215375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,12,False,mand,0,0.0006372193853895992,0.0,0.005848074282949092,0.0,0.0,0.0,0.0,0.0010149435014358149,0.004569623704587577,0.028054534250587834,0.11749645384146713,0.4671681855422318,0.3752109654913544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,12,False,mand,1,0.04002187637050176,0.09526836768228618,0.059358519465698846,0.03576047145014369,0.04810390407695772,0.03936412035301255,0.06365899284587356,0.07580805326819011,0.11088995914891119,0.14867772123176348,0.15146074936787685,0.10389289373200306,0.027734371006782478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,False,non_mand,0,0.010581845746745117,0.02135469078155703,0.0,0.0015680703637736314,0.001832220432725227,0.0015572715675743669,0.004722721405453711,0.0015552119625428912,0.020301595024043714,0.05294252743383133,0.02739040080000406,0.19595135104925895,0.4558594788349525,0.20438261459753626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,False,non_mand,1,0.08242038012633962,0.11109911021658904,0.0834599922053207,0.10526411307609268,0.09561577758278461,0.08429541153794354,0.06506213952322829,0.09335214637086123,0.051599022262841715,0.07756706269165822,0.083942634322639,0.028698585379787145,0.033703141293734674,0.003920483410179549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,False,mand,0,0.0002114867555093238,0.0007563718036992013,0.0004421685796641646,0.00036419480365186714,0.0003682920487837825,0.0,0.0,0.0,0.008255277137243444,0.004927956685967232,0.019750154588259843,0.07994274761093642,0.3745235312581257,0.5104578187281599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,False,mand,1,0.03460987876574106,0.07894981745463045,0.04589558870888185,0.012970377926487097,0.04808962168469219,0.05549865205893623,0.042534431425930115,0.05818052149874343,0.09295231797485712,0.0877287949553075,0.12566300567166405,0.14963976497245862,0.15526480921105232,0.012022417690619317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,14,False,non_mand,0,0.0,0.0006578086994089901,0.01302603786736732,0.0,0.0006592863277712734,0.0008924786174391466,0.0005394873318307191,0.0,0.0041217132854244,0.01522305974266395,0.06622968234414911,0.0483182924082985,0.11981097037630566,0.435989256913797,0.294531926085542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,14,False,non_mand,1,0.04340498068238858,0.147951761325986,0.07264071903152215,0.04281460481044742,0.07457928395632307,0.048378295570339784,0.08732960773886839,0.09219930503334722,0.09128470192088546,0.05019019945259609,0.049538071651751434,0.038355555959303296,0.0935002193823536,0.0477720540329725,0.020060639450914765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,14,False,mand,0,4.3246973510772455e-05,0.0015216628366039775,0.0003993766367743454,0.0,0.0,0.0004707113297645492,0.0,0.0,0.0008075792765713283,0.0,0.006289172555100225,0.0182123246792965,0.05208444331605652,0.383581731025321,0.5365897513709964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,14,False,mand,1,0.039150747297890164,0.054833142291523404,0.047082873795495445,0.03298477957620137,0.037454014256929555,0.03230432367809892,0.03327697750429275,0.03994444636251793,0.06384435747924255,0.0537960157785593,0.08442279855642591,0.097795432275471,0.14027428653059662,0.21859768986491956,0.02423811475183733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,15,False,non_mand,0,0.0044221205692116855,0.0009801923634170041,0.0001427006121181721,0.0,0.000508160548952053,0.0033277464063984417,0.0,0.0028758539422529803,0.0011239627287658995,0.0,0.0025802253117421323,0.024883423167047537,0.07027269844752945,0.13059386627460212,0.5127789792728545,0.24551007035510772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,15,False,non_mand,1,0.038287496457294415,0.08476197683093822,0.06360863877583045,0.07199736395846229,0.06787500929314788,0.045702973252856424,0.06344093654945081,0.10512264253660736,0.08156722082324581,0.02108868850056482,0.05209243227673514,0.020772749433657898,0.07156303760819425,0.1015023142209167,0.09097558401325304,0.019640935468845697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,15,False,mand,0,0.0,0.0005626759564094324,0.0,0.0,0.0,0.0,0.0,8.384499794164758e-05,0.0,0.0,0.00029977482874100913,0.0017152465912250259,0.006761382428903971,0.03258013271517248,0.4264807243994966,0.5315162180821112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,15,False,mand,1,0.016404579755016607,0.017036582483842596,0.020547731770206346,0.00917552202798977,0.01560367880929944,0.01977799822209969,0.04842708043929425,0.04219496183703155,0.041046119542705914,0.06788772643972953,0.09363143799368517,0.0691600214354772,0.11123370786224275,0.176309953591141,0.2015416109812438,0.05002128680899598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,16,False,non_mand,0,0.014050345876972627,0.0,0.002801887663417347,0.0,0.0010050424815216852,0.0,0.006525236517820661,0.0,0.014459325332627424,0.004223443787743102,0.00026919822463454567,0.016861818330387683,0.025649076743019753,0.062346996473496244,0.12918228193997883,0.4133291592237026,0.30929618740467696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,16,False,non_mand,1,0.040428321125155216,0.04484592663699025,0.0667567119191192,0.05512837775106797,0.06609770431106861,0.05324636312662705,0.07998282756176713,0.06446811052358363,0.049367380566723996,0.09605046020428629,0.05298377911220337,0.03895563064697063,0.036334009718150394,0.08819297038436848,0.11393408673084879,0.052515331547916544,0.000712008133150821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,16,False,mand,0,0.0011212035185111234,0.0018749886523068754,0.0,0.0,0.0,0.00028843066554384513,0.0,9.23311804431816e-05,0.0001326348415503372,9.1982235892906e-05,0.00013827478127552482,0.0003449856980034226,0.0012368236023759876,0.00829463072505366,0.0655618147486044,0.5861877071626057,0.3346341921878303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,16,False,mand,1,0.0027910764821412926,0.008085595626922376,0.011451177472914891,0.0165723647858112,0.03183163392055063,0.020310317987154235,0.01071127840078966,0.021878272658562025,0.02968039103033993,0.03611873034192362,0.03414105914199353,0.07098930728623262,0.07055590437293402,0.0963283759247339,0.18967984147024144,0.2957553527093214,0.053119320387436234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,17,False,non_mand,0,0.0,0.023307927168187848,0.004000226473400521,0.0,0.0,0.0,0.0,0.002187330857501246,0.0008700418558189156,0.0009409359675874714,0.001356227280953211,0.0006439923704507155,0.005661031464194419,0.0016356077432996966,0.02249734694057814,0.10096010808314712,0.5461978482479335,0.2897413755469471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,17,False,non_mand,1,0.03351833920961381,0.06702818639626788,0.015411469522095775,0.01683881855242247,0.0609874536578672,0.08117313707517244,0.08146730779020327,0.07861338118997839,0.030337000409543846,0.08046451494260316,0.05675737001355755,0.024748398560688913,0.04578173063779357,0.05784910499758113,0.060092288970562395,0.07839474720334631,0.11292168213191822,0.017615068738784326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,17,False,mand,0,0.004556971804669404,0.0020384858508298367,0.0005035822947509159,0.0,0.0,0.0,0.0,0.0,0.00011313129719986935,0.0,0.0001060062126540252,0.0022413395351012903,0.0026615457554179586,0.0015649018415282612,0.011185263868029541,0.08327655245403838,0.4951600795598544,0.396592139525925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,17,False,mand,1,0.009271208383827494,0.015623766293825708,0.00399078756047959,0.014380728254660085,0.013752189739450473,0.012552311007141435,0.018669022940268277,0.02643465832301535,0.03576568820355527,0.013812145573082291,0.014192101408299927,0.03495999795980903,0.049688706165011864,0.07343713316418343,0.13137465606423182,0.24570752186370814,0.2327606052799791,0.053626771815473206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,18,False,non_mand,0,0.0003349257533891248,0.000455365657052843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00399069463959953,0.0,0.004974173476017343,0.011982705042316938,0.0185317456189463,0.014737218095135571,0.10300581741159799,0.4548505022677063,0.38713685203823844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,18,False,non_mand,1,0.006645270632043586,0.035268301644150096,0.03719481091514608,0.0764717316909774,0.05084949163665219,0.03072605507879998,0.07965705839179173,0.055852260708506414,0.047504410609469104,0.08789454042394572,0.06391269170038437,0.05820619460013512,0.026307959991774092,0.06833216785600095,0.06690171101883549,0.04184759757726937,0.05794427704574052,0.06842048952190465,0.0400629789564728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,18,False,mand,0,0.0,0.0002912943851750418,0.002560390969445633,0.0,0.0,0.0,0.0,0.0,0.0,0.00042881892002179375,3.152485934184723e-05,0.0003200038506389674,0.00010463837912428658,0.003602647489904629,0.00604940434453755,0.019344593434821866,0.1231669898863159,0.4388882258622614,0.40521146761840815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,18,False,mand,1,0.0015729613791709916,0.0017028214683226762,0.00982572710017358,0.008621497005950553,0.009945983398555108,0.006473947115953141,0.010874549986303468,0.013324878858735227,0.013150668336686027,0.016233519607117226,0.030737036541870152,0.022025611353876984,0.025009784539932634,0.05236233697233131,0.12084151446919604,0.13962444085661238,0.22502388956558184,0.26406445999940914,0.028584371444223464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,False,non_mand,0,0.0002935332102889036,0.005480040918355398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008255354694775797,0.0,0.0010193757706574635,0.01160812436454304,0.0,0.018093584424663776,0.036569988013863096,0.02166471490780873,0.10872350649971427,0.4933448848126991,0.302376711607928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,False,non_mand,1,0.015167393550085784,0.06436767249690344,0.021978022060404466,0.026195047943679668,0.040972730779458254,0.05799364265524419,0.04559663345917261,0.019777271155391924,0.06983518624960366,0.08149142675680957,0.04761440004472914,0.04422216833566978,0.05654170938082257,0.014715748163634008,0.037923688559589344,0.010098284596012719,0.0942210851861242,0.16189816425443762,0.07094096850201331,0.018448755870213534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,False,mand,0,0.0,0.0013543798954379705,0.0,0.0,2.6913303113467185e-05,0.0,0.0,2.6693623247862424e-05,0.0,0.00019994177268318624,0.0,4.717574041357856e-05,0.0,0.000219271285569539,0.0005387875450895063,0.0052995559256559495,0.018651855117429263,0.09781678251194907,0.561190661360467,0.3146279819189439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,19,False,mand,1,0.00010206219094949653,0.004977279031464755,0.005971108330419951,0.0022948767165544876,0.002164702079430046,0.012235305038568204,0.0030255498152621705,0.010162563640467144,0.011899488070682994,0.017198225268187414,0.019020612349906756,0.009885372430624408,0.008398172853246283,0.03164376570178275,0.05870788437664778,0.07712669939847168,0.15123018866057794,0.2550729981107298,0.301166537224902,0.017716608711121136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20,False,non_mand,0,0.013854594349188058,0.00022662198037211477,0.0014734681064250009,0.0,0.0,0.0,0.0,0.0,0.0004810081741433067,0.001506155068759339,0.0037986706277299245,0.0,0.0,0.0013504265617815643,0.00019385758468053123,0.0,0.011048740598159513,0.0037902611286686387,0.12542702791890903,0.5746262862863871,0.26222288161479496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20,False,non_mand,1,0.021321155768967898,0.05286065953947156,0.024538352225844363,0.016613365222966726,0.0624934231537968,0.016939877445033783,0.007598242289219351,0.034768285328409386,0.046449412738704426,0.05948164439475669,0.039083023097467716,0.024127228159278466,0.009930439541584277,0.042366850927406476,0.06166640455265051,0.08632790082796032,0.06893642092451197,0.08684849677413964,0.13868866936299099,0.09896014772483963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20,False,mand,0,0.0,0.00014387922014249266,0.0,0.0014952956265923143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024498308911677895,0.0007205352484350487,0.003450413811709883,0.030262487258412907,0.19937531244757992,0.5904725869974611,0.17383450630055045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,20,False,mand,1,0.0001016345135907172,0.0013431148166342822,0.0025214057951854748,0.0019538419512949356,0.00031501442240043577,0.002173587504733341,0.01829238124377114,0.008201342197763316,0.006929082902138864,0.015977084047267068,0.013162826759767045,0.024777425980938576,0.012952872970959886,0.019038068519657468,0.0489058827362567,0.08297368096529972,0.0714992700699535,0.13817057595539783,0.268925469755579,0.24201236349724414,0.01977307339416366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21,False,non_mand,0,0.0,0.008080239580408306,0.00653365195023542,0.0,0.0,0.0,0.0017143244078877587,0.0,0.0,0.0,0.02330870782272815,0.0,0.0,0.0,0.0044051113856997766,0.0,0.015877969566220392,0.022756728927372263,0.03840585286610053,0.1768320521108488,0.48564207130797943,0.21644329007451926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21,False,non_mand,1,0.034988652032331806,0.028352557627599802,0.07832671759997871,0.014498479558418625,0.021452446300926627,0.044726196824526186,0.016884880651404977,0.05679465377468503,0.028301309132595515,0.05257766416225226,0.08589905275199353,0.052945334102946294,0.02088040059107313,0.011775113976478898,0.05407441616750971,0.016209732173072304,0.02881556662505882,0.05410314372690426,0.10904287723732753,0.11767750258553024,0.07167330239738584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21,False,mand,0,3.5902246180404136e-05,0.0003287418834560863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005844406394864265,0.0011395879163835726,0.002457512684508867,0.011903359512269136,0.058671865569636474,0.2735668072416954,0.48033203705426747,0.17097974525211096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,21,False,mand,1,0.0,0.0010676949867987023,0.0003741642123714111,0.0003392872263632287,0.0019013418573134112,0.005964794433767494,0.004111667621835298,0.009152267167737024,0.009056498033029246,0.009715477313451742,0.007128756442822842,0.019287987286840905,0.008715848337179232,0.018587104375939884,0.025656997065551555,0.06942035498877833,0.0857249089840367,0.11979220774428162,0.19816034939510632,0.2715038243473685,0.12095602829796262,0.013382439881461582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22,False,non_mand,0,0.0,0.002772802942743006,0.0,0.0,0.0,0.00208710133979679,0.0,0.0012133046041248117,0.0,0.0025797578764766168,0.0,0.0,0.001444469515349913,0.0008629555916225466,0.0,0.00307704158343639,0.0,0.002830643430422829,0.01769971550817686,0.085323665686875,0.3241131645539106,0.3352579379799715,0.22073743938709334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22,False,non_mand,1,0.003943202011583586,0.07590482767457281,0.010022084233224371,0.009004346978365886,0.01944597202531891,0.014149940036728577,0.04861335549448911,0.005658799896185953,0.08215714869482671,0.04271279267950798,0.049004045967736616,0.05661020516859074,0.05007057791871834,0.019629252201956937,0.020925406925534316,0.032621056163113483,0.01305643867359321,0.07832145179247733,0.06858371853794595,0.12530957849750027,0.13601874202743744,0.03692457599698219,0.0013124804036092647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22,False,mand,0,0.0033319545069183487,0.00040293376633402495,0.0,4.978674800183608e-05,4.956840826720383e-05,0.0,0.0,0.00048080827168619404,0.0,0.0,0.00037907395233851166,0.0,0.0,0.0,0.0,0.0010411329007553862,0.0006886689934808201,0.0018842792130508302,0.030055426235856154,0.11106661717859341,0.34783111970489866,0.38452147913984164,0.11821715097997308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,22,False,mand,1,0.0,0.0009844126997186388,0.0011967267681276734,0.0019472708709395152,0.00306324636258839,0.005218500288671079,0.008959996278556434,0.013328186876110292,0.01948593457473374,0.0029207397730027914,0.016523202648888523,0.012774503142272065,0.012979848878806757,0.016499438380020322,0.02892590011752825,0.06721987003262893,0.08228486043678297,0.06297809963520319,0.14050401489836273,0.22635805834453743,0.21126684046820765,0.06107107140955881,0.00350927711475168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,23,False,non_mand,0,0.020946657824256545,0.0,0.0,0.0,0.0,0.0,0.004711436323343341,0.0,0.0,0.0005332302439481441,0.0,0.0,0.0,0.0,0.0028469849527635485,0.0,0.003752044056675865,0.0060734526097271195,0.005376679727065213,0.018229286160826877,0.0893450127112203,0.1946541464012934,0.3979914205914805,0.25553964839739934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,23,False,non_mand,1,0.013495568361334306,0.015067442486257767,0.0,0.01857213338220899,0.011450767637648131,0.01054539852032298,0.0325342310595822,0.014967514051863,0.0600307214086128,0.06913683245424698,0.08408790287712406,0.054831404843056694,0.02182393095144691,0.04507909184868209,0.031070400701647148,0.04154822675716908,0.023259329978976354,0.06718347019519803,0.06520816539610565,0.05050121284258412,0.11023952111018313,0.09952041831559622,0.05696863823292922,0.00287767658722409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,23,False,mand,0,0.0,0.0,0.0,0.0,0.0,0.0006021162410303741,0.0,0.0063030418216984685,0.0,0.0,0.0,0.0,0.0,0.00021618365840965026,0.0,0.00033124132710278336,0.0002795232526629928,0.001709205247850362,0.0018169391708012528,0.021116367316931353,0.1734276051812627,0.26303548645617175,0.40599341260436056,0.12516887772171442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,23,False,mand,1,0.0005664297327648591,0.0016667589289531017,0.0017746929301902608,0.004883182110559827,0.0016371396888604573,0.0033712624678077915,0.0,0.0005555037786081591,0.0058865336484199195,0.012019305681875423,0.01002769786944633,0.0038787403968613982,0.007739255591478886,0.030853128423908176,0.022978737087604693,0.06756447135089728,0.06384320606476022,0.07193296371300899,0.14178927759270055,0.1678106068493928,0.18046286971892364,0.15990714563785483,0.03786010827300599,0.0009909824621165745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
