tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
11744910,286461,238046,escort,non_mandatory,708.0,701.0,8.0,23.0,SHARED2FREE,
11954070,291562,240596,othmaint,non_mandatory,1058.0,889.0,10.0,17.0,DRIVEALONEFREE,
11954048,291562,240596,eatout,non_mandatory,736.0,889.0,17.0,17.0,SHARED2FREE,
12286544,299671,244651,shopping,non_mandatory,1152.0,1149.0,18.0,18.0,DRIVEALONEFREE,
12286536,299671,244651,othdiscr,non_mandatory,1135.0,1149.0,20.0,23.0,DRIVEALONEFREE,
12286580,299672,244651,othmaint,non_mandatory,1146.0,1149.0,7.0,10.0,SHARED2FREE,
12590920,307095,248363,othdiscr,non_mandatory,316.0,299.0,8.0,10.0,DRIVEALONEFREE,
12666177,308931,249281,eatout,non_mandatory,607.0,620.0,20.0,22.0,DRIVEALONEFREE,
12666221,308932,249281,escort,non_mandatory,609.0,620.0,14.0,19.0,SHARED3FREE,
12666237,308932,249281,othdiscr,non_mandatory,617.0,620.0,13.0,14.0,SHARED3FREE,
12779200,311687,250659,shopping,non_mandatory,795.0,769.0,21.0,21.0,DRIVEALONEFREE,
13044060,318147,253889,shopping,non_mandatory,975.0,1149.0,11.0,15.0,DRIVEALONEFREE,
13044052,318147,253889,othdiscr,non_mandatory,1161.0,1149.0,17.0,21.0,SHARED2FREE,
13654813,333044,261337,escort,non_mandatory,139.0,149.0,12.0,21.0,SHARED2FREE,
14131662,344674,267152,othmaint,non_mandatory,751.0,456.0,20.0,22.0,SHARED2FREE,
14131659,344674,267152,othdiscr,non_mandatory,14.0,456.0,18.0,19.0,SHARED2FREE,
14164033,345464,267547,escort,non_mandatory,478.0,478.0,8.0,8.0,SHARED2FREE,
14164057,345464,267547,shopping,non_mandatory,475.0,478.0,12.0,16.0,DRIVEALONEFREE,
14175291,345738,267684,shopping,non_mandatory,504.0,503.0,12.0,20.0,DRIVEALONEFREE,
14175286,345738,267684,othmaint,non_mandatory,506.0,503.0,10.0,11.0,DRIVEALONEFREE,
14181578,345892,267761,eatout,non_mandatory,676.0,517.0,11.0,14.0,DRIVEALONEFREE,
14219667,346821,268226,eatout,non_mandatory,518.0,543.0,21.0,21.0,DRIVEALONEFREE,
14268990,348024,268827,eatout,non_mandatory,549.0,557.0,18.0,20.0,DRIVEALONEFREE,
14594366,355960,272795,eatout,non_mandatory,813.0,835.0,13.0,17.0,SHARED3FREE,
14598288,356055,272843,shopping,non_mandatory,864.0,837.0,15.0,17.0,DRIVEALONEFREE,
14779175,360467,275049,othmaint,non_mandatory,979.0,946.0,16.0,18.0,TNC_SINGLE,
14779183,360467,275049,social,non_mandatory,7.0,946.0,16.0,16.0,DRIVE_HVY,
15513072,378367,283999,othdiscr,non_mandatory,71.0,1428.0,21.0,23.0,SHARED2FREE,
16038864,391191,290411,shopping,non_mandatory,559.0,540.0,10.0,13.0,DRIVEALONEFREE,
16048376,391423,290527,shopping,non_mandatory,504.0,549.0,17.0,17.0,SHARED2FREE,
16048371,391423,290527,othmaint,non_mandatory,406.0,549.0,15.0,15.0,SHARED3FREE,
16048412,391424,290527,othmaint,non_mandatory,408.0,549.0,15.0,15.0,WALK_LRF,
16403166,400077,294854,escort,non_mandatory,943.0,979.0,7.0,7.0,SHARED2FREE,
16403167,400077,294854,escort,non_mandatory,988.0,979.0,13.0,14.0,TNC_SHARED,
16403185,400077,294854,othmaint,non_mandatory,967.0,979.0,11.0,13.0,SHARED3FREE,
16403207,400078,294854,escort,non_mandatory,946.0,979.0,8.0,9.0,SHARED2FREE,
16454088,401319,295475,escort,non_mandatory,1053.0,1024.0,9.0,10.0,SHARED3FREE,
16454112,401319,295475,shopping,non_mandatory,1058.0,1024.0,12.0,12.0,SHARED3FREE,
16454153,401320,295475,shopping,non_mandatory,1023.0,1024.0,9.0,11.0,SHARED3FREE,
16470324,401715,295673,escort,non_mandatory,1063.0,1063.0,15.0,16.0,SHARED3FREE,
17179763,419018,304324,othdiscr,non_mandatory,960.0,20.0,15.0,17.0,WALK_HVY,
17179764,419018,304324,othdiscr,non_mandatory,2.0,20.0,18.0,20.0,WALK_LRF,
17519582,427306,308468,social,non_mandatory,412.0,412.0,18.0,22.0,WALK,
17523942,427413,308522,escort,non_mandatory,412.0,412.0,8.0,9.0,SHARED3FREE,
17523961,427413,308522,othmaint,non_mandatory,774.0,412.0,11.0,12.0,DRIVEALONEFREE,
17743480,432767,311199,shopping,non_mandatory,466.0,549.0,18.0,21.0,DRIVEALONEFREE,
17839338,435105,312368,shopping,non_mandatory,740.0,742.0,17.0,19.0,SHARED2FREE,
17839339,435105,312368,shopping,non_mandatory,721.0,742.0,20.0,20.0,DRIVEALONEFREE,
18005093,439148,314389,othdiscr,non_mandatory,1033.0,894.0,11.0,12.0,SHARED3FREE,
18250322,445129,317380,shopping,non_mandatory,979.0,974.0,19.0,20.0,SHARED2FREE,
18290762,446116,317873,eatout,non_mandatory,972.0,977.0,15.0,15.0,SHARED3FREE,
18334717,447188,318409,escort,non_mandatory,986.0,988.0,9.0,9.0,SHARED3FREE,
18485228,450859,320245,escort,non_mandatory,1114.0,1119.0,8.0,8.0,SHARED3FREE,
18485229,450859,320245,escort,non_mandatory,1121.0,1119.0,9.0,9.0,SHARED3FREE,
18724914,456705,323168,escort,non_mandatory,1371.0,1373.0,13.0,14.0,SHARED3FREE,
18724930,456705,323168,othdiscr,non_mandatory,1369.0,1373.0,15.0,21.0,DRIVEALONEFREE,
19010088,463660,326489,othmaint,non_mandatory,212.0,236.0,14.0,15.0,DRIVEALONEFREE,
19010110,463661,326489,escort,non_mandatory,237.0,236.0,15.0,16.0,SHARED3FREE,
19213412,468619,328142,shopping,non_mandatory,971.0,956.0,9.0,10.0,SHARED2FREE,
19213404,468619,328142,othdiscr,non_mandatory,1018.0,956.0,14.0,14.0,SHARED2FREE,
19213448,468620,328142,othmaint,non_mandatory,1010.0,956.0,14.0,16.0,DRIVEALONEFREE,
19213489,468621,328142,othmaint,non_mandatory,999.0,956.0,9.0,10.0,WALK_HVY,
19376141,472588,329465,shopping,non_mandatory,374.0,379.0,15.0,17.0,SHARED2FREE,
19376223,472590,329465,shopping,non_mandatory,397.0,379.0,8.0,10.0,BIKE,
21184400,516692,344166,othmaint,non_mandatory,866.0,869.0,9.0,13.0,DRIVEALONEFREE,
21574807,526214,347340,shopping,non_mandatory,563.0,574.0,16.0,17.0,DRIVEALONEFREE,
21586156,526491,347432,othdiscr,non_mandatory,630.0,580.0,14.0,16.0,SHARED3FREE,
21653079,528123,347976,social,non_mandatory,795.0,774.0,12.0,12.0,DRIVEALONEFREE,
22502189,548833,354880,social,non_mandatory,968.0,877.0,15.0,18.0,WALK_HVY,
22504641,548893,354900,othmaint,non_mandatory,887.0,880.0,13.0,15.0,SHARED2FREE,
22504679,548894,354900,othdiscr,non_mandatory,872.0,880.0,14.0,16.0,DRIVEALONEFREE,
22929218,559249,358352,escort,non_mandatory,504.0,530.0,17.0,17.0,SHARED2FREE,
22929237,559249,358352,othmaint,non_mandatory,528.0,530.0,11.0,12.0,DRIVEALONEFREE,
22929215,559249,358352,eatout,non_mandatory,549.0,530.0,16.0,17.0,SHARED2FREE,
22968971,560218,358675,shopping,non_mandatory,651.0,580.0,17.0,18.0,SHARED3FREE,
22968974,560218,358675,social,non_mandatory,551.0,580.0,10.0,17.0,DRIVEALONEFREE,
22969007,560219,358675,othmaint,non_mandatory,555.0,580.0,21.0,22.0,DRIVEALONEFREE,
23808441,580693,365500,othmaint,non_mandatory,801.0,858.0,15.0,19.0,SHARED3FREE,
24119612,588283,368030,escort,non_mandatory,1202.0,1199.0,18.0,19.0,WALK,
24497509,597500,371102,escort,non_mandatory,12.0,81.0,5.0,5.0,SHARED3FREE,
24497525,597500,371102,othdiscr,non_mandatory,88.0,81.0,12.0,17.0,WALK_LOC,
24788281,604592,373466,escort,non_mandatory,639.0,435.0,14.0,17.0,SHARED2FREE,
24788282,604592,373466,escort,non_mandatory,435.0,435.0,18.0,18.0,TNC_SHARED,
24788305,604592,373466,shopping,non_mandatory,541.0,435.0,10.0,13.0,DRIVEALONEFREE,
25099659,612186,375997,shopping,non_mandatory,680.0,676.0,13.0,15.0,WALK_LRF,
25877675,631162,382323,shopping,non_mandatory,1402.0,1402.0,15.0,17.0,DRIVEALONEFREE,
25877667,631162,382323,othdiscr,non_mandatory,1402.0,1402.0,11.0,13.0,DRIVEALONEFREE,
25975780,633555,383120,othdiscr,non_mandatory,112.0,145.0,16.0,16.0,SHARED3FREE,
26091572,636379,384062,shopping,non_mandatory,466.0,477.0,18.0,22.0,DRIVEALONEFREE,
26091589,636380,384062,escort,non_mandatory,478.0,477.0,7.0,7.0,SHARED2FREE,
26091590,636380,384062,escort,non_mandatory,511.0,477.0,7.0,8.0,SHARED2FREE,
26091591,636380,384062,escort,non_mandatory,462.0,477.0,18.0,19.0,SHARED2FREE,
26091613,636380,384062,shopping,non_mandatory,591.0,477.0,9.0,14.0,DRIVEALONEFREE,
26091608,636380,384062,othmaint,non_mandatory,427.0,477.0,15.0,16.0,DRIVEALONEFREE,
26091649,636381,384062,othmaint,non_mandatory,751.0,477.0,15.0,16.0,DRIVEALONEFREE,
27153423,662278,392695,othdiscr,non_mandatory,1191.0,1189.0,16.0,16.0,SHARED2FREE,
27393891,668143,394572,othmaint,non_mandatory,378.0,311.0,12.0,14.0,DRIVEALONEFREE,
27393932,668144,394572,othmaint,non_mandatory,275.0,311.0,11.0,12.0,DRIVEALONEFREE,
27393951,668145,394572,eatout,non_mandatory,311.0,311.0,12.0,13.0,WALK,
27522448,671279,395275,escort,non_mandatory,563.0,564.0,7.0,8.0,SHARED3FREE,
27522449,671279,395275,escort,non_mandatory,549.0,564.0,15.0,15.0,SHARED2FREE,
27522450,671279,395275,escort,non_mandatory,524.0,564.0,16.0,18.0,SHARED3FREE,
27522467,671279,395275,othmaint,non_mandatory,681.0,564.0,10.0,12.0,DRIVEALONEFREE,
27522530,671281,395275,escort,non_mandatory,682.0,564.0,13.0,16.0,SHARED3FREE,
27522571,671282,395275,escort,non_mandatory,567.0,564.0,14.0,14.0,SHARED3FREE,
28082754,684945,397990,escort,non_mandatory,5.0,42.0,10.0,11.0,SHARED2FREE,
28082755,684945,397990,escort,non_mandatory,1448.0,42.0,16.0,16.0,SHARED2FREE,
28082770,684945,397990,othdiscr,non_mandatory,24.0,42.0,11.0,14.0,WALK_LOC,
28082792,684946,397990,eatout,non_mandatory,16.0,42.0,17.0,19.0,WALK_LOC,
28082793,684946,397990,eatout,non_mandatory,969.0,42.0,20.0,21.0,SHARED2FREE,
28082852,684947,397990,othdiscr,non_mandatory,9.0,42.0,8.0,10.0,SHARED3FREE,
28082877,684948,397990,escort,non_mandatory,991.0,42.0,21.0,22.0,SHARED3FREE,
28314076,690587,399269,escort,non_mandatory,677.0,639.0,10.0,10.0,SHARED3FREE,
28314095,690587,399269,othmaint,non_mandatory,636.0,639.0,15.0,15.0,DRIVEALONEFREE,
28314141,690588,399269,shopping,non_mandatory,639.0,639.0,15.0,15.0,DRIVEALONEFREE,
28314136,690588,399269,othmaint,non_mandatory,634.0,639.0,15.0,18.0,DRIVEALONEFREE,
28314114,690588,399269,eatout,non_mandatory,637.0,639.0,18.0,20.0,SHARED3FREE,
28512617,695429,400328,othmaint,non_mandatory,945.0,1000.0,11.0,18.0,WALK_HVY,
28512636,695430,400328,eatout,non_mandatory,971.0,1000.0,15.0,15.0,SHARED2FREE,
29443317,718129,404967,othmaint,non_mandatory,106.0,202.0,7.0,7.0,DRIVEALONEFREE,
29443314,718129,404967,othdiscr,non_mandatory,215.0,202.0,19.0,21.0,SHARED3FREE,
29486900,719192,405167,othmaint,non_mandatory,315.0,323.0,8.0,9.0,DRIVEALONEFREE,
29486946,719193,405167,shopping,non_mandatory,326.0,323.0,10.0,10.0,SHARED2FREE,
29486963,719194,405167,escort,non_mandatory,327.0,323.0,8.0,8.0,SHARED2FREE,
29486964,719194,405167,escort,non_mandatory,327.0,323.0,16.0,17.0,SHARED3FREE,
29505022,719634,405257,othmaint,non_mandatory,545.0,437.0,8.0,10.0,DRIVEALONEFREE,
30129088,734855,408549,shopping,non_mandatory,188.0,189.0,12.0,16.0,SHARED3FREE,
30129061,734855,408549,eatout,non_mandatory,310.0,189.0,8.0,10.0,SHARED3FREE,
30181486,736133,408820,shopping,non_mandatory,313.0,330.0,10.0,10.0,DRIVEALONEFREE,
30181459,736133,408820,eatout,non_mandatory,752.0,330.0,13.0,16.0,SHARED2FREE,
30247595,737746,409148,escort,non_mandatory,574.0,568.0,7.0,7.0,SHARED2FREE,
30247614,737746,409148,othmaint,non_mandatory,407.0,568.0,7.0,8.0,SHARED3FREE,
30662572,747867,411344,othdiscr,non_mandatory,900.0,897.0,16.0,17.0,WALK_EXP,
30662616,747868,411344,othmaint,non_mandatory,1112.0,897.0,5.0,5.0,SHARED2FREE,
30662679,747870,411344,escort,non_mandatory,899.0,897.0,6.0,12.0,SHARED2FREE,
30705975,748926,411558,escort,non_mandatory,961.0,929.0,5.0,6.0,SHARED2FREE,
30705976,748926,411558,escort,non_mandatory,947.0,929.0,13.0,14.0,SHARED3FREE,
30705991,748926,411558,othdiscr,non_mandatory,896.0,929.0,14.0,15.0,SHARED3FREE,
30706098,748929,411558,escort,non_mandatory,925.0,929.0,10.0,11.0,TNC_SINGLE,
30706114,748929,411558,othdiscr,non_mandatory,925.0,929.0,12.0,15.0,WALK,
30706139,748930,411558,escort,non_mandatory,925.0,929.0,10.0,19.0,SHARED3FREE,
30706177,748931,411558,eatout,non_mandatory,897.0,929.0,10.0,10.0,BIKE,
31608303,770934,416294,escort,non_mandatory,767.0,774.0,7.0,8.0,SHARED2FREE,
31608304,770934,416294,escort,non_mandatory,763.0,774.0,8.0,9.0,SHARED2FREE,
31608401,770936,416294,othdiscr,non_mandatory,782.0,774.0,7.0,18.0,DRIVEALONEFREE,
31629929,771461,416390,othmaint,non_mandatory,776.0,777.0,9.0,13.0,SHARED2FREE,
31629907,771461,416390,eatout,non_mandatory,777.0,777.0,18.0,18.0,WALK,
31629975,771462,416390,shopping,non_mandatory,790.0,777.0,18.0,18.0,SHARED2FREE,
31629970,771462,416390,othmaint,non_mandatory,777.0,777.0,11.0,11.0,DRIVEALONEFREE,
33108025,807512,424122,shopping,non_mandatory,1047.0,964.0,10.0,12.0,DRIVEALONEFREE,
33416176,815028,425706,othmaint,non_mandatory,23.0,113.0,9.0,12.0,WALK_LRF,
33416214,815029,425706,othdiscr,non_mandatory,130.0,113.0,12.0,20.0,SHARED3FREE,
33416277,815031,425706,eatout,non_mandatory,111.0,113.0,18.0,19.0,WALK,
33416340,815032,425706,othmaint,non_mandatory,115.0,113.0,11.0,20.0,BIKE,
33904773,826945,428067,othmaint,non_mandatory,706.0,713.0,11.0,16.0,DRIVEALONEFREE,
33904819,826946,428067,shopping,non_mandatory,699.0,713.0,11.0,16.0,DRIVEALONEFREE,
33904852,826947,428067,othdiscr,non_mandatory,705.0,713.0,8.0,13.0,SHARED3FREE,
34055839,830630,428782,escort,non_mandatory,871.0,852.0,11.0,18.0,SHARED2FREE,
34055962,830633,428782,escort,non_mandatory,837.0,852.0,7.0,7.0,SHARED2FREE,
34055963,830633,428782,escort,non_mandatory,881.0,852.0,8.0,8.0,SHARED2FREE,
34056003,830634,428782,escort,non_mandatory,835.0,852.0,18.0,18.0,SHARED2FREE,
34102849,831776,429010,shopping,non_mandatory,873.0,876.0,17.0,17.0,DRIVEALONEFREE,
34102841,831776,429010,othdiscr,non_mandatory,1035.0,876.0,17.0,19.0,DRIVEALONEFREE,
34102885,831777,429010,othmaint,non_mandatory,873.0,876.0,9.0,16.0,DRIVEALONEFREE,
34102886,831777,429010,othmaint,non_mandatory,890.0,876.0,18.0,21.0,SHARED3FREE,
34102945,831779,429010,eatout,non_mandatory,875.0,876.0,8.0,12.0,WALK,
34614874,844265,431526,escort,non_mandatory,1292.0,1291.0,13.0,14.0,TNC_SINGLE,
34614898,844265,431526,shopping,non_mandatory,1122.0,1291.0,6.0,6.0,DRIVEALONEFREE,
34614893,844265,431526,othmaint,non_mandatory,1121.0,1291.0,17.0,19.0,DRIVEALONEFREE,
34614942,844266,431526,social,non_mandatory,1292.0,1291.0,8.0,19.0,SHARED3FREE,
34614956,844267,431526,escort,non_mandatory,1243.0,1291.0,10.0,12.0,SHARED3FREE,
34614957,844267,431526,escort,non_mandatory,1240.0,1291.0,15.0,15.0,SHARED3FREE,
34615016,844268,431526,othmaint,non_mandatory,1292.0,1291.0,10.0,11.0,SHARED2FREE,
34615013,844268,431526,othdiscr,non_mandatory,1247.0,1291.0,12.0,18.0,SHARED2FREE,
34615038,844269,431526,escort,non_mandatory,1291.0,1291.0,7.0,7.0,TNC_SHARED,
34888814,850946,432948,othmaint,non_mandatory,265.0,274.0,15.0,15.0,SHARED3FREE,
34888836,850947,432948,escort,non_mandatory,274.0,274.0,10.0,11.0,SHARED3FREE,
34888837,850947,432948,escort,non_mandatory,284.0,274.0,11.0,12.0,SHARED3FREE,
34888852,850947,432948,othdiscr,non_mandatory,281.0,274.0,14.0,16.0,SHARED3FREE,
34995004,853536,433481,othmaint,non_mandatory,341.0,335.0,7.0,11.0,DRIVEALONEFREE,
34995042,853537,433481,othdiscr,non_mandatory,356.0,335.0,9.0,18.0,SHARED3FREE,
34995053,853537,433481,social,non_mandatory,333.0,335.0,18.0,19.0,DRIVEALONEFREE,
34995149,853540,433481,escort,non_mandatory,331.0,335.0,8.0,8.0,SHARED2FREE,
35126201,856736,434207,othdiscr,non_mandatory,449.0,456.0,12.0,14.0,SHARED3FREE,
35126182,856736,434207,eatout,non_mandatory,382.0,456.0,17.0,21.0,DRIVEALONEFREE,
35198345,858496,434571,escort,non_mandatory,549.0,546.0,8.0,9.0,SHARED2FREE,
35198346,858496,434571,escort,non_mandatory,547.0,546.0,13.0,13.0,SHARED3FREE,
35198347,858496,434571,escort,non_mandatory,408.0,546.0,15.0,15.0,SHARED3FREE,
35198402,858497,434571,othdiscr,non_mandatory,546.0,546.0,10.0,17.0,WALK,
35519864,866338,436188,eatout,non_mandatory,724.0,722.0,8.0,15.0,SHARED2FREE,
35519927,866339,436188,othmaint,non_mandatory,349.0,722.0,11.0,15.0,DRIVEALONEFREE,
36310691,885626,440130,othdiscr,non_mandatory,21.0,1452.0,16.0,17.0,DRIVE_EXP,
36310702,885626,440130,social,non_mandatory,1452.0,1452.0,14.0,16.0,DRIVEALONEFREE,
36310757,885628,440130,escort,non_mandatory,1436.0,1452.0,12.0,12.0,SHARED2FREE,
36310822,885629,440130,shopping,non_mandatory,1430.0,1452.0,12.0,18.0,DRIVEALONEFREE,
36354873,886704,440364,escort,non_mandatory,107.0,126.0,11.0,15.0,SHARED2FREE,
36532304,891031,441364,shopping,non_mandatory,148.0,196.0,17.0,17.0,DRIVEALONEFREE,
36532378,891033,441364,othdiscr,non_mandatory,81.0,196.0,11.0,13.0,SHARED3FREE,
36532444,891035,441364,escort,non_mandatory,221.0,196.0,16.0,17.0,SHARED2FREE,
36862043,899074,443097,escort,non_mandatory,600.0,416.0,9.0,14.0,SHARED3FREE,
36862044,899074,443097,escort,non_mandatory,429.0,416.0,15.0,15.0,SHARED3FREE,
36862059,899074,443097,othdiscr,non_mandatory,410.0,416.0,17.0,17.0,DRIVEALONEFREE,
36862149,899076,443097,shopping,non_mandatory,371.0,416.0,17.0,18.0,SHARED3FREE,
37009602,902673,443879,escort,non_mandatory,475.0,501.0,9.0,10.0,TNC_SINGLE,
37009603,902673,443879,escort,non_mandatory,502.0,501.0,13.0,14.0,SHARED3FREE,
37009643,902674,443879,escort,non_mandatory,500.0,501.0,7.0,7.0,SHARED2FREE,
37009644,902674,443879,escort,non_mandatory,558.0,501.0,7.0,7.0,SHARED2FREE,
37009645,902674,443879,escort,non_mandatory,507.0,501.0,8.0,8.0,SHARED2FREE,
37009708,902675,443879,shopping,non_mandatory,474.0,501.0,9.0,10.0,DRIVEALONEFREE,
37443956,913267,445901,escort,non_mandatory,649.0,643.0,7.0,8.0,SHARED2FREE,
37443957,913267,445901,escort,non_mandatory,645.0,643.0,9.0,9.0,SHARED2FREE,
37443997,913268,445901,escort,non_mandatory,587.0,643.0,8.0,10.0,SHARED3FREE,
37444057,913269,445901,othmaint,non_mandatory,605.0,643.0,13.0,13.0,DRIVEALONEFREE,
37466547,913818,446012,escort,non_mandatory,669.0,661.0,10.0,10.0,SHARED2FREE,
37466571,913818,446012,shopping,non_mandatory,405.0,661.0,14.0,18.0,SHARED2FREE,
37689669,919260,447113,escort,non_mandatory,734.0,733.0,15.0,15.0,SHARED3FREE,
37753670,920821,447463,escort,non_mandatory,788.0,769.0,16.0,16.0,SHARED2FREE,
37753697,920821,447463,social,non_mandatory,340.0,769.0,7.0,7.0,WALK_EXP,
37753768,920823,447463,othdiscr,non_mandatory,787.0,769.0,17.0,20.0,SHARED3FREE,
37753769,920823,447463,othdiscr,non_mandatory,789.0,769.0,21.0,22.0,SHARED3FREE,
37956759,925774,448511,othdiscr,non_mandatory,833.0,863.0,13.0,20.0,SHARED2FREE,
38584945,941096,451581,escort,non_mandatory,1122.0,1096.0,8.0,11.0,SHARED3FREE,
38584986,941097,451581,escort,non_mandatory,1131.0,1096.0,8.0,11.0,SHARED2FREE,
38584987,941097,451581,escort,non_mandatory,1096.0,1096.0,11.0,11.0,SHARED2FREE,
38585043,941098,451581,othdiscr,non_mandatory,1112.0,1096.0,5.0,21.0,SHARED2FREE,
38611308,941739,451725,escort,non_mandatory,1100.0,1100.0,11.0,12.0,SHARED3FREE,
38611406,941741,451725,othdiscr,non_mandatory,1002.0,1100.0,16.0,19.0,SHARED2FREE,
38871371,948082,453097,escort,non_mandatory,1199.0,1196.0,5.0,5.0,SHARED3FREE,
38871372,948082,453097,escort,non_mandatory,1196.0,1196.0,20.0,21.0,TNC_SINGLE,
38871373,948082,453097,escort,non_mandatory,1194.0,1196.0,21.0,21.0,SHARED3FREE,
38871412,948083,453097,escort,non_mandatory,1121.0,1196.0,15.0,15.0,SHARED3FREE,
38871521,948085,453097,social,non_mandatory,740.0,1196.0,18.0,20.0,SHARED2FREE,
38905483,948914,453259,escort,non_mandatory,1200.0,1202.0,10.0,10.0,SHARED2FREE,
38905499,948914,453259,othdiscr,non_mandatory,1201.0,1202.0,12.0,13.0,DRIVEALONEFREE,
38905663,948918,453259,othdiscr,non_mandatory,1182.0,1202.0,15.0,18.0,SHARED3FREE,
38958742,950213,453516,escort,non_mandatory,1218.0,1218.0,8.0,9.0,SHARED2FREE,
38958743,950213,453516,escort,non_mandatory,1225.0,1218.0,12.0,13.0,SHARED3FREE,
38958807,950214,453516,shopping,non_mandatory,1246.0,1218.0,12.0,20.0,SHARED2FREE,
38958824,950215,453516,escort,non_mandatory,1218.0,1218.0,17.0,18.0,SHARED3FREE,
39120897,954168,454361,escort,non_mandatory,1260.0,1270.0,8.0,10.0,SHARED2FREE,
39120924,954168,454361,social,non_mandatory,1255.0,1270.0,11.0,21.0,DRIVEALONEFREE,
39120938,954169,454361,escort,non_mandatory,1270.0,1270.0,7.0,15.0,SHARED2FREE,
39693970,968145,457220,othdiscr,non_mandatory,103.0,84.0,17.0,17.0,SHARED3FREE,
39693981,968145,457220,social,non_mandatory,16.0,84.0,7.0,14.0,BIKE,
39694224,968151,457220,shopping,non_mandatory,25.0,84.0,12.0,16.0,BIKE,
39694227,968151,457220,social,non_mandatory,104.0,84.0,18.0,21.0,WALK,
40067423,977254,459079,escort,non_mandatory,231.0,231.0,6.0,7.0,SHARED2FREE,
40067424,977254,459079,escort,non_mandatory,232.0,231.0,12.0,12.0,TNC_SINGLE,
40067442,977254,459079,othmaint,non_mandatory,207.0,231.0,10.0,10.0,SHARED2FREE,
40067443,977254,459079,othmaint,non_mandatory,213.0,231.0,12.0,15.0,DRIVEALONEFREE,
40067488,977255,459079,shopping,non_mandatory,199.0,231.0,8.0,10.0,SHARED3FREE,
40067521,977256,459079,othdiscr,non_mandatory,188.0,231.0,8.0,15.0,SHARED3FREE,
41159868,1003899,464641,escort,non_mandatory,634.0,633.0,8.0,9.0,TNC_SINGLE,
41159869,1003899,464641,escort,non_mandatory,637.0,633.0,13.0,13.0,SHARED3FREE,
41159925,1003900,464641,othdiscr,non_mandatory,549.0,633.0,14.0,17.0,SHARED2FREE,
41159974,1003901,464641,shopping,non_mandatory,650.0,633.0,8.0,11.0,DRIVEALONEFREE,
41160010,1003902,464641,othmaint,non_mandatory,589.0,633.0,10.0,11.0,SHARED2FREE,
41160007,1003902,464641,othdiscr,non_mandatory,583.0,633.0,12.0,19.0,DRIVEALONEFREE,
41497298,1012129,466452,escort,non_mandatory,853.0,839.0,7.0,10.0,SHARED2FREE,
42639271,1039982,472190,escort,non_mandatory,1289.0,1289.0,10.0,11.0,SHARED3FREE,
42639295,1039982,472190,shopping,non_mandatory,1289.0,1289.0,14.0,16.0,SHARED3FREE,
42639287,1039982,472190,othdiscr,non_mandatory,1287.0,1289.0,16.0,21.0,SHARED3FREE,
42639312,1039983,472190,escort,non_mandatory,1289.0,1289.0,7.0,10.0,SHARED2FREE,
42639313,1039983,472190,escort,non_mandatory,1289.0,1289.0,15.0,15.0,WALK,
42639336,1039983,472190,shopping,non_mandatory,1288.0,1289.0,12.0,14.0,DRIVEALONEFREE,
42639394,1039985,472190,escort,non_mandatory,1288.0,1289.0,8.0,9.0,SHARED2FREE,
42639435,1039986,472190,escort,non_mandatory,1289.0,1289.0,14.0,14.0,SHARED3FREE,
42912413,1046644,473601,escort,non_mandatory,1395.0,1395.0,8.0,9.0,SHARED3FREE,
42912414,1046644,473601,escort,non_mandatory,1349.0,1395.0,13.0,13.0,SHARED3FREE,
42912432,1046644,473601,othmaint,non_mandatory,1395.0,1395.0,14.0,15.0,DRIVEALONEFREE,
43059275,1050226,474335,escort,non_mandatory,149.0,155.0,7.0,9.0,SHARED2FREE,
43108926,1051437,474581,escort,non_mandatory,92.0,181.0,7.0,7.0,SHARED2FREE,
43108927,1051437,474581,escort,non_mandatory,177.0,181.0,7.0,21.0,SHARED2FREE,
43108967,1051438,474581,escort,non_mandatory,185.0,181.0,7.0,8.0,SHARED2FREE,
43108986,1051438,474581,othmaint,non_mandatory,190.0,181.0,8.0,10.0,DRIVEALONEFREE,
43108983,1051438,474581,othdiscr,non_mandatory,216.0,181.0,12.0,15.0,DRIVEALONEFREE,
43109068,1051440,474581,othmaint,non_mandatory,13.0,181.0,10.0,12.0,WALK_LRF,
43530857,1061728,476548,escort,non_mandatory,551.0,555.0,14.0,14.0,SHARED3FREE,
43530876,1061728,476548,othmaint,non_mandatory,531.0,555.0,12.0,13.0,DRIVEALONEFREE,
43530963,1061730,476548,shopping,non_mandatory,540.0,555.0,14.0,17.0,SHARED2FREE,
43898299,1070690,478175,escort,non_mandatory,726.0,729.0,15.0,16.0,SHARED2FREE,
43992126,1072978,478634,othmaint,non_mandatory,805.0,798.0,6.0,6.0,DRIVEALONEFREE,
43992127,1072978,478634,othmaint,non_mandatory,880.0,798.0,17.0,17.0,DRIVEALONEFREE,
43992172,1072979,478634,shopping,non_mandatory,796.0,798.0,6.0,6.0,DRIVEALONEFREE,
43992230,1072981,478634,escort,non_mandatory,800.0,798.0,8.0,8.0,SHARED2FREE,
43992298,1072982,478634,social,non_mandatory,609.0,798.0,19.0,22.0,SHARED2FREE,
44126218,1076249,479298,escort,non_mandatory,888.0,880.0,8.0,8.0,SHARED3FREE,
44751263,1091494,482368,escort,non_mandatory,1225.0,1221.0,21.0,21.0,SHARED2FREE,
44795526,1092573,482575,shopping,non_mandatory,1233.0,1241.0,20.0,20.0,DRIVEALONEFREE,
