household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
1768462,266,70000,4,1,2,1
918500,729,38940,2,3,1,1
223730,1176,24660,2,1,2,1
853438,362,55000,1,4,1,1
41475,317,3480,1,6,0,0
1764952,580,71230,4,3,1,1
686749,668,16100,2,1,1,0
1340205,1433,35500,2,1,1,0
267684,503,19600,2,5,2,2
928182,1243,55000,2,1,1,1
2652583,990,112500,10,2,3,7
2678359,99,171300,4,1,2,3
927373,1203,56600,2,1,2,1
1598628,50,95800,2,7,0,2
1844889,506,61200,8,3,2,1
919087,761,59900,2,1,2,1
2830145,1008,0,1,0,0,1
2629907,164,459000,5,1,2,3
124957,110,18450,1,4,1,1
2847882,1159,0,1,0,1,1
2185134,1120,130000,2,1,2,2
811913,1269,32440,1,6,2,1
524140,538,660,1,6,1,0
1042472,1069,46000,2,2,1,1
1527102,194,77500,2,1,2,2
927898,1231,58970,2,1,2,1
172886,1025,13300,1,6,0,1
884126,1059,35000,1,4,1,1
295475,1024,8400,2,3,2,0
1609852,231,63500,2,3,1,2
2471094,652,126000,5,1,4,3
2001125,1074,86700,3,1,2,1
81446,541,20000,1,6,1,1
1687230,296,79400,3,1,4,3
100014,1260,28900,1,6,1,1
2570520,488,131700,5,1,4,2
1468922,558,71000,1,6,1,1
1699921,1394,92830,3,1,3,3
2028501,555,137000,1,6,1,0
1648645,1106,60000,2,3,1,1
1410606,80,70000,1,6,1,1
405257,437,0,4,1,2,1
1373690,1443,49700,2,1,2,2
1195615,1407,38000,4,1,2,1
1671514,665,64500,3,3,2,2
492961,976,24600,4,3,0,2
478175,729,-2300,4,1,2,2
2699487,790,149400,2,1,1,0
57634,968,5400,1,6,0,0
1759111,1362,85130,3,1,3,3
2858860,979,0,1,0,0,0
198412,1082,12000,2,3,2,0
1773842,575,85000,4,1,4,2
2536219,1109,150000,5,1,2,1
1896114,1422,70100,4,1,2,2
2219015,1426,237500,2,1,2,2
1419890,513,90000,1,6,1,1
987008,84,41000,2,3,0,2
762895,1292,49000,1,4,1,0
2178101,1031,115020,2,1,2,2
2320026,579,100500,3,5,2,3
2443581,260,112000,4,7,2,2
1051661,422,49990,3,1,2,0
2544678,1409,170550,4,3,1,1
2319672,541,621000,3,1,3,3
1325773,704,35700,2,1,3,0
2812607,1328,0,1,0,1,0
459079,231,19000,4,1,1,1
2441360,1176,328300,4,1,3,2
541105,1056,25600,1,6,1,0
106947,1425,24610,1,6,2,1
1977612,1110,88600,2,3,2,1
1543055,622,83000,2,1,1,2
889054,1168,36000,1,4,1,1
1675083,823,76300,3,7,3,2
834415,79,52000,1,4,0,1
1253488,812,42200,6,1,3,3
2327851,799,204300,3,1,3,3
1478154,1158,80000,1,6,1,1
1890428,1309,64700,4,1,2,2
164168,960,22000,1,6,2,1
1485527,1175,81400,2,3,2,0
2440325,1053,277620,4,1,2,2
2614054,1339,103700,4,3,3,2
1393733,455,50000,5,1,1,1
2428010,1428,115600,6,5,2,1
1977804,1120,64500,2,1,2,1
816459,1345,50000,1,4,1,1
2000208,754,81300,3,1,3,1
2251149,388,121500,2,1,2,2
560736,1387,4300,1,6,1,0
1086143,320,58800,3,3,1,0
536805,944,8500,1,4,1,0
2215727,1387,101000,2,1,2,2
2704935,86,136200,2,1,0,0
2280657,250,137800,3,1,2,1
2770592,243,0,1,0,1,0
2126447,339,158600,2,5,2,2
2464215,589,275000,6,1,4,5
408820,330,25810,6,7,2,2
830372,49,30590,1,4,1,1
2735146,444,206800,3,1,2,2
1159943,598,53000,8,1,3,3
2646334,754,166400,6,1,2,4
1166607,351,59800,7,2,2,6
1067120,853,45800,3,1,3,2
1981281,1365,64800,2,3,2,1
56800,957,8300,1,4,1,0
1837256,1186,64000,4,1,1,1
1031037,1158,40000,2,3,1,1
1861629,635,68000,4,1,2,2
1276459,1062,41300,1,6,1,0
1241912,701,46000,4,1,3,2
941976,785,33600,2,1,2,1
2769507,188,0,1,0,1,0
1592951,1419,91000,2,5,2,2
2202816,1268,103000,2,1,2,2
19422,1139,10000,1,6,1,0
2435008,679,102000,6,1,4,2
2578737,658,370900,4,1,4,2
1439069,1309,68000,1,4,2,1
1002313,597,54160,2,1,3,2
2808645,1159,0,1,0,2,0
1907747,122,81000,4,1,2,3
1580437,1254,90270,2,1,3,2
1250797,295,36800,5,1,4,3
539966,1042,13000,1,6,0,0
145081,534,25400,1,4,1,1
2779682,543,0,1,0,1,0
2086401,764,253000,2,1,1,1
2027335,1303,348800,1,6,1,0
2078991,410,115400,2,7,2,1
1353764,836,59000,2,1,2,1
715503,1063,26610,2,1,1,0
1166745,377,44000,6,2,4,5
2330760,949,112500,3,1,2,3
1789287,237,73700,10,3,2,5
1308370,44,39600,1,6,1,1
2515907,1319,125100,4,7,2,3
2844447,1240,0,1,0,1,0
762968,1311,50500,1,4,1,0
1545460,670,97000,2,1,2,2
103349,1332,25300,1,6,1,1
2659229,1156,286900,4,1,4,3
2195798,1176,650000,2,1,3,2
148788,564,29000,1,6,1,1
1859675,572,80000,4,1,2,2
1163660,1116,41100,4,2,4,3
154881,777,24000,1,4,0,1
2137019,479,360000,2,1,2,2
2643088,676,128130,9,2,4,6
2209179,1323,108300,2,1,2,2
237262,627,29500,2,1,2,1
143787,499,23000,1,6,1,1
836431,87,30000,1,4,1,1
1357747,1151,59100,2,1,3,1
1131666,109,46200,3,3,1,3
987296,86,42400,2,1,2,2
794319,845,55000,1,4,1,1
931230,1395,35200,2,1,2,1
2706274,71,101000,2,1,0,1
2037461,648,120000,1,4,1,1
2595584,1106,122100,4,2,3,2
272795,835,28500,2,1,2,2
1236577,259,52000,4,1,2,2
658098,1438,5160,1,6,2,1
1351199,521,47300,2,3,2,1
843935,180,43130,1,4,1,1
2371045,174,124000,3,1,2,2
133122,278,25000,1,6,1,1
886772,1123,34000,1,4,1,1
2149060,654,104600,2,2,2,2
1035910,81,47500,2,3,0,1
970829,1104,37060,2,2,2,2
1602616,87,69510,2,1,0,2
1001212,557,48000,2,5,2,2
719502,240,19500,2,3,2,1
383120,145,18500,3,1,2,2
2595616,1106,105600,5,1,1,2
408549,189,26500,4,1,2,2
1299561,1445,49200,1,4,1,0
1936265,742,78500,8,1,4,4
1998206,299,70000,3,1,2,1
1677431,1112,85000,3,7,3,2
701465,1443,21000,2,7,2,0
1331027,1103,46310,2,3,1,0
2439377,871,164140,6,1,1,2
1508476,1320,84650,2,1,2,1
1101756,391,43580,3,3,2,1
244922,1189,19790,2,1,3,1
482575,1241,26300,4,3,3,2
1648074,963,98000,2,3,1,1
240596,889,25000,2,2,1,1
1541540,562,95090,2,1,2,2
1773651,571,66400,5,1,2,2
2179930,1062,138760,2,1,2,2
2531058,630,140000,5,1,2,1
2646308,754,219300,6,1,4,3
843104,174,38000,1,4,1,1
2675977,1437,171100,4,1,4,3
164046,959,18000,1,6,2,1
1490144,226,90500,2,1,2,1
2842819,1093,0,1,0,1,0
2556426,241,143000,8,1,4,2
690125,832,27000,2,7,2,0
2535463,952,102000,5,1,2,1
212614,144,1760,2,7,1,1
818523,1388,35000,1,4,0,1
2722846,1043,165600,2,1,2,2
2361594,1074,120000,3,1,3,1
653124,1039,9400,1,4,1,1
862989,537,36000,1,4,1,1
778836,301,54500,1,6,2,1
2816814,1379,0,1,0,0,0
382509,1416,16710,3,3,1,1
729675,130,12000,2,3,2,1
343075,552,18800,3,2,2,2
1152770,1381,44400,4,1,3,2
1311134,534,53700,1,4,1,1
663002,105,7000,1,4,0,1
1811271,178,95000,4,1,3,3
2510173,331,121000,4,5,4,4
2209557,1325,178400,2,1,2,2
1106740,1325,48800,3,3,2,1
2443288,42,189900,5,1,4,2
312368,742,20000,2,3,1,1
2009037,1180,71000,3,1,2,3
2677400,45,130300,5,1,0,3
870011,811,44300,1,6,1,1
561562,1399,29200,1,4,1,0
786077,628,35900,1,6,2,1
1508129,1301,60110,2,2,1,1
168366,987,23000,1,6,1,1
2101903,363,100000,2,1,2,1
2375558,343,419500,3,1,2,2
581301,74,28600,1,6,1,0
2605257,1179,113600,4,1,2,2
1918615,910,98160,5,1,4,3
1814097,583,69300,4,1,4,3
2599916,1159,339000,5,1,2,2
1345091,1150,35400,2,3,2,0
1056323,1056,51600,3,3,2,1
229618,149,16540,2,3,2,1
394572,311,2300,4,1,3,0
2864934,136,0,1,0,0,0
2300805,887,387200,3,1,3,2
154631,773,28000,1,6,1,1
1219749,898,51700,5,1,3,2
2360844,794,151000,3,1,2,1
181803,1236,20000,1,6,1,1
620448,947,5000,1,4,1,0
185399,1335,7000,1,6,1,1
2377194,400,113000,3,1,2,2
516849,389,8400,1,6,1,0
732696,1051,28200,2,5,2,1
1928640,1334,76990,5,1,2,3
2684370,347,100400,1,6,1,0
2640255,543,128500,4,1,2,3
2327856,799,229500,3,1,3,3
2735633,633,136900,3,3,3,2
1102052,440,41900,3,2,1,1
2441624,1187,106000,5,2,2,2
533652,869,6000,1,6,0,0
1314750,1427,35300,1,6,1,1
53657,823,2200,1,6,0,0
1636746,1082,68050,2,5,3,2
2471996,655,136000,6,2,3,3
2679425,188,100960,9,1,2,5
371102,81,14000,3,1,1,1
1795829,655,85000,10,1,2,5
751464,230,27800,6,1,2,2
2870309,1110,0,1,0,0,0
1717953,375,64000,3,3,1,1
2436378,708,150070,4,1,3,2
1610321,246,84000,2,7,2,2
2449908,197,109704,5,1,2,5
1133888,1230,34700,6,1,2,0
755957,302,44150,1,6,1,0
587064,108,28800,1,4,1,0
875154,942,42000,1,4,1,1
599892,421,11900,1,6,0,0
2500302,1214,105200,5,1,3,3
722091,771,15000,2,3,2,1
1610233,244,85300,2,7,1,2
238046,701,8400,2,3,2,1
2854142,630,0,1,0,0,0
1248721,1373,48000,5,2,4,2
2260967,676,276900,2,1,1,2
602860,450,20700,1,6,0,0
767897,557,30000,1,4,1,0
179038,1150,23000,1,6,1,1
451725,1100,19000,4,1,1,1
1049268,972,38510,2,3,2,2
899220,195,55000,2,5,2,0
949045,94,57900,2,1,1,2
1464482,425,67050,1,4,1,1
863715,549,40000,1,6,2,1
1997558,181,88700,3,1,2,1
109922,11,12000,1,6,0,1
1334700,1228,35690,2,1,1,0
2835527,99,0,1,0,0,0
772117,83,35000,1,4,1,1
554317,1290,7800,1,6,1,0
193049,621,850,2,1,1,0
1407625,102,70000,1,6,1,0
2652106,967,186130,6,1,2,4
1267377,171,46190,1,4,0,0
1863894,705,74000,4,1,2,2
1523561,1445,73300,2,7,2,1
1418841,482,69600,1,6,2,1
1559329,886,88000,2,3,2,2
2872907,1310,0,1,0,0,0
76318,248,13000,1,4,1,1
448511,863,20000,4,3,1,1
967129,963,42000,2,7,2,2
445901,643,13400,4,3,4,1
1758157,1176,75000,3,1,2,3
788971,712,58000,1,6,1,1
1104012,848,49470,3,1,1,1
268827,557,18500,2,7,2,2
104277,1357,22400,1,6,2,1
1094263,1066,48100,3,1,2,1
537741,991,27760,1,6,1,0
1204335,1162,46200,4,2,2,1
2686918,1438,145700,1,6,1,0
314832,923,29000,2,3,1,1
1988816,808,83600,2,1,2,2
917483,682,39000,2,7,1,1
1083394,449,37900,3,1,3,3
318409,988,16300,2,3,1,1
2001858,1292,71700,3,1,3,1
1117042,1281,45200,3,3,2,2
2661354,1176,107000,5,1,4,3
1860776,618,80200,4,1,2,2
172231,1020,0,1,4,0,1
114180,32,25000,1,4,1,1
46698,486,6000,1,6,0,0
2599968,1160,113500,4,1,2,2
728007,10,21800,2,3,0,1
216482,554,19000,2,3,2,1
1557772,854,75000,2,7,1,2
1162477,837,54700,4,1,3,3
2813774,1342,0,1,0,0,0
683800,476,19450,2,3,2,0
2278188,607,161000,2,2,1,1
2608015,1221,103000,4,1,2,2
2871612,1243,0,1,0,1,0
1871805,908,80400,4,1,1,2
2784936,563,0,1,0,0,0
114340,33,12000,1,4,0,1
1974321,565,74780,2,1,1,1
1769752,139,60000,4,1,2,2
1250603,260,40200,5,1,2,3
298065,469,20000,2,2,2,1
2451187,209,308000,4,1,4,3
