HHID,PERSONS,workers,VEHICL,TAZ,income,HHT,unittype,bldgsz
1155063,1,0,0,2215,14000,0,1,9
1155064,1,1,0,2239,14000,0,1,9
1155067,1,0,0,2215,14000,0,1,9
1155070,1,0,0,2199,14000,0,1,9
1155073,1,1,0,2199,14000,0,1,9
1155076,1,0,0,2199,14000,0,1,9
1155079,1,0,0,2239,14000,0,1,9
1155081,1,0,0,2215,14000,0,1,9
1155082,1,0,0,2215,14000,0,1,9
1155083,1,0,0,2215,14000,0,1,9
1155085,1,1,0,2239,14000,0,1,9
1155088,1,0,0,2199,14000,0,1,9
1155090,1,0,0,2239,14000,0,1,9
1155091,1,1,0,2239,14000,0,1,9
1155093,1,0,0,2199,14000,0,1,9
1155094,1,0,0,2239,14000,0,1,9
1155095,1,1,0,2215,14000,0,1,9
1155096,1,1,0,2239,14000,0,1,9
1155097,1,0,0,2239,14000,0,1,9
1155098,1,0,0,2215,14000,0,1,9
1155099,1,1,0,2239,14000,0,1,9
1155100,1,0,0,2239,14000,0,1,9
1155101,1,0,0,2215,14000,0,1,9
1155102,1,1,0,2199,14000,0,1,9
1155103,1,1,0,2199,14000,0,1,9
1155104,1,0,0,2215,14000,0,1,9
1155105,1,1,0,2199,14000,0,1,9
1155106,1,0,0,2199,14000,0,1,9
1155107,1,0,0,2215,14000,0,1,9
1155108,1,0,0,2215,14000,0,1,9
1155109,1,0,0,2199,14000,0,1,9
1155110,1,0,0,2215,14000,0,1,9
1155111,1,0,0,2215,14000,0,1,9
1155112,1,0,0,2239,14000,0,1,9
1155113,1,0,0,2199,14000,0,1,9
1155114,1,0,0,2239,14000,0,1,9
1155115,1,0,0,2215,14000,0,1,9
1155116,1,0,0,2239,14000,0,1,9
1155117,1,0,0,2239,14000,0,1,9
1155118,1,0,0,2215,14000,0,1,9
1155119,1,1,0,2239,14000,0,1,9
1155120,1,0,0,2239,14000,0,1,9
1155121,1,0,0,2199,14000,0,1,9
1155122,1,1,0,2199,14000,0,1,9
1155123,1,0,0,2215,14000,0,1,9
1155124,1,0,0,2215,14000,0,1,9
1155125,1,0,0,2239,14000,0,1,9
1155126,1,0,0,2239,14000,0,1,9
1155127,1,0,0,2199,14000,0,1,9
1155128,1,1,0,2239,14000,0,1,9
1155129,1,0,0,2239,14000,0,1,9
1155130,1,0,0,2239,14000,0,1,9
1155131,1,0,0,2215,14000,0,1,9
1155132,1,1,0,2215,14000,0,1,9
1155133,1,1,0,2215,14000,0,1,9
1155134,1,0,0,2199,14000,0,1,9
1155136,1,1,0,2215,14000,0,1,9
1155137,1,0,0,2215,14000,0,1,9
1155138,1,0,0,2239,14000,0,1,9
1155139,1,0,0,2239,14000,0,1,9
1155140,1,0,0,2239,14000,0,1,9
1155141,1,0,0,2239,14000,0,1,9
1155142,1,0,0,2215,14000,0,1,9
1155143,1,0,0,2239,14000,0,1,9
1155144,1,0,0,2199,14000,0,1,9
1155145,1,0,0,2199,14000,0,1,9
1155146,1,0,0,2239,14000,0,1,9
1155147,1,1,0,2199,14000,0,1,9
1155148,1,0,0,2199,14000,0,1,9
1155149,1,1,0,2215,14000,0,1,9
1155150,1,0,0,2199,14000,0,1,9
1155151,1,0,0,2215,14000,0,1,9
1155152,1,0,0,2199,14000,0,1,9
1155153,1,0,0,2239,14000,0,1,9
1155154,1,0,0,2199,14000,0,1,9
1155155,1,1,0,2215,14000,0,1,9
1155156,1,0,0,2239,14000,0,1,9
1155157,1,0,0,2199,14000,0,1,9
1155158,1,0,0,2199,14000,0,1,9
1155159,1,0,0,2215,14000,0,1,9
1155162,1,0,0,2215,14000,0,1,9
1155167,1,0,0,2215,14000,0,1,9
1155170,1,0,0,2215,14000,0,1,9
1155173,1,0,0,2199,14000,0,1,9
1155176,1,0,0,2199,14000,0,1,9
1155179,1,0,0,2215,14000,0,1,9
1155182,1,0,0,2239,14000,0,1,9
1155187,1,1,0,2239,14000,0,1,9
1155190,1,0,0,2215,14000,0,1,9
1155192,1,1,0,2206,14000,0,1,9
1155193,1,1,0,2199,14000,0,1,9
1155196,1,0,0,2215,14000,0,1,9
1155198,1,0,0,2199,14000,0,1,9
1155201,1,0,0,2199,14000,0,1,9
1155204,1,1,0,2239,14000,0,1,9
1155207,1,1,0,2215,14000,0,1,9
1155210,1,1,0,2239,14000,0,1,9
1155212,1,0,0,2215,14000,0,1,9
1155215,1,0,0,2239,14000,0,1,9
1155218,1,0,0,2239,14000,0,1,9
1155221,1,0,0,2239,14000,0,1,9
1155224,1,0,0,2239,14000,0,1,9
1155227,1,0,0,2215,14000,0,1,9
1155230,1,0,0,2239,14000,0,1,9
1155233,1,0,0,2215,14000,0,1,9
1155236,1,0,0,2239,14000,0,1,9
1155239,1,0,0,2239,14000,0,1,9
1155241,1,1,0,2206,14000,0,1,9
1155242,1,0,0,2239,14000,0,1,9
1155245,1,0,0,2239,14000,0,1,9
1155248,1,0,0,2239,14000,0,1,9
1155251,1,1,0,2239,14000,0,1,9
1155254,1,0,0,2239,14000,0,1,9
1155260,1,1,0,2239,14000,0,1,9
1155263,1,0,0,2239,14000,0,1,9
1155266,1,1,0,2239,14000,0,1,9
1155269,1,0,0,2239,14000,0,1,9
1155272,1,0,0,2199,14000,0,1,9
1155275,1,0,0,2215,14000,0,1,9
1155278,1,1,0,2199,14000,0,1,9
1155281,1,0,0,2239,14000,0,1,9
1155284,1,0,0,2215,14000,0,1,9
1155287,1,0,0,2215,14000,0,1,9
1155290,1,0,0,2199,14000,0,1,9
1155293,1,0,0,2199,14000,0,1,9
1155296,1,0,0,2239,14000,0,1,9
1155299,1,0,0,2199,14000,0,1,9
1155302,1,0,0,2215,14000,0,1,9
1155305,1,0,0,2239,14000,0,1,9
1155308,1,0,0,2215,14000,0,1,9
1155311,1,0,0,2239,14000,0,1,9
1155314,1,1,0,2215,14000,0,1,9
1155320,1,1,0,2239,14000,0,1,9
1155323,1,1,0,2199,14000,0,1,9
1155326,1,0,0,2215,14000,0,1,9
1155328,1,1,0,2206,14000,0,1,9
1155329,1,0,0,2199,14000,0,1,9
1155332,1,1,0,2239,14000,0,1,9
1155335,1,0,0,2215,14000,0,1,9
1155338,1,1,0,2215,14000,0,1,9
1155339,1,1,0,2206,14000,0,1,9
1155340,1,1,0,2206,14000,0,1,9
1155341,1,0,0,2199,14000,0,1,9
1155344,1,0,0,2239,14000,0,1,9
1155347,1,0,0,2239,14000,0,1,9
1155350,1,1,0,2215,14000,0,1,9
1155353,1,1,0,2215,14000,0,1,9
1155356,1,0,0,2239,14000,0,1,9
1155359,1,0,0,2215,14000,0,1,9
1155362,1,0,0,2215,14000,0,1,9
1155365,1,0,0,2215,14000,0,1,9
1155368,1,0,0,2215,14000,0,1,9
1155371,1,0,0,2239,14000,0,1,9
1155374,1,0,0,2199,14000,0,1,9
1155377,1,0,0,2239,14000,0,1,9
1155379,1,0,0,2239,14000,0,1,9
1155381,1,1,0,2206,14000,0,1,9
1155382,1,1,0,2239,14000,0,1,9
1155385,1,0,0,2199,14000,0,1,9
1155388,1,0,0,2199,14000,0,1,9
1155391,1,0,0,2215,14000,0,1,9
1155392,1,1,0,2206,14000,0,1,9
1155393,1,0,0,2239,14000,0,1,9
1155396,1,1,0,2239,14000,0,1,9
1155399,1,0,0,2239,14000,0,1,9
1155402,1,0,0,2199,14000,0,1,9
1155405,1,0,0,2215,14000,0,1,9
1155408,1,0,0,2215,14000,0,1,9
1155411,1,0,0,2239,14000,0,1,9
1155414,1,0,0,2199,14000,0,1,9
1155417,1,0,0,2239,14000,0,1,9
1155420,1,1,0,2199,14000,0,1,9
1155423,1,1,0,2215,14000,0,1,9
1155426,1,0,0,2239,14000,0,1,9
1155429,1,0,0,2239,14000,0,1,9
1155432,1,0,0,2215,14000,0,1,9
1155435,1,0,0,2215,14000,0,1,9
1155438,1,1,0,2239,14000,0,1,9
1155440,1,1,0,2200,14000,0,1,9
1155441,1,0,0,2239,14000,0,1,9
1155444,1,0,0,2239,14000,0,1,9
1155447,1,0,0,2199,14000,0,1,9
1155450,1,0,0,2199,14000,0,1,9
1155453,1,0,0,2239,14000,0,1,9
1155456,1,0,0,2215,14000,0,1,9
1155459,1,1,0,2199,14000,0,1,9
1155462,1,0,0,2199,14000,0,1,9
1155465,1,0,0,2199,14000,0,1,9
1155468,1,0,0,2239,14000,0,1,9
1155474,1,0,0,2215,14000,0,1,9
1155477,1,0,0,2199,14000,0,1,9
1155480,1,1,0,2199,14000,0,1,9
1155483,1,0,0,2199,14000,0,1,9
1155486,1,0,0,2199,14000,0,1,9
1155489,1,0,0,2215,14000,0,1,9
1155492,1,0,0,2215,14000,0,1,9
1155494,1,1,0,2200,14000,0,1,9
1155495,1,0,0,2215,14000,0,1,9
1155498,1,1,0,2239,14000,0,1,9
1155499,1,1,0,2206,14000,0,1,9
1155501,1,0,0,2239,14000,0,1,9
1155502,1,1,0,2200,14000,0,1,9
1155504,1,1,0,2199,14000,0,1,9
1155509,1,1,0,2199,14000,0,1,9
1155512,1,0,0,2239,14000,0,1,9
1155515,1,1,0,2199,14000,0,1,9
1155517,1,0,0,2215,14000,0,1,9
1155520,1,0,0,2199,14000,0,1,9
1155523,1,0,0,2239,14000,0,1,9
1155526,1,0,0,2239,14000,0,1,9
1155529,1,1,0,2199,14000,0,1,9
1155532,1,0,0,2239,14000,0,1,9
1155535,1,0,0,2199,14000,0,1,9
1155538,1,0,0,2215,14000,0,1,9
1155541,1,1,0,2239,14000,0,1,9
1155547,1,0,0,2199,14000,0,1,9
1155550,1,0,0,2215,14000,0,1,9
1155553,1,0,0,2239,14000,0,1,9
1155556,1,1,0,2199,14000,0,1,9
1155559,1,0,0,2239,14000,0,1,9
1155565,1,0,0,2239,14000,0,1,9
1155568,1,0,0,2239,14000,0,1,9
1155571,1,0,0,2239,14000,0,1,9
1155574,1,0,0,2199,14000,0,1,9
1155577,1,0,0,2199,14000,0,1,9
1155580,1,0,0,2239,14000,0,1,9
1155582,1,0,0,2215,14000,0,1,9
1155588,1,0,0,2199,14000,0,1,9
1155591,1,0,0,2239,14000,0,1,9
1155593,1,1,0,2206,14000,0,1,9
1155594,1,0,0,2199,14000,0,1,9
1155597,1,0,0,2239,14000,0,1,9
1155600,1,1,0,2199,14000,0,1,9
1155601,1,0,0,2215,14000,0,1,9
1155602,1,1,0,2239,14000,0,1,9
1155603,1,1,0,2239,14000,0,1,9
1155604,1,0,0,2215,14000,0,1,9
1155605,1,0,0,2239,14000,0,1,9
1155606,1,1,0,2239,14000,0,1,9
1155607,1,1,0,2239,14000,0,1,9
1155609,1,0,0,2239,14000,0,1,9
1155610,1,0,0,2239,14000,0,1,9
1155611,1,0,0,2239,14000,0,1,9
1155612,1,0,0,2215,14000,0,1,9
1155613,1,0,0,2199,14000,0,1,9
1155614,1,0,0,2215,14000,0,1,9
1155615,1,0,0,2199,14000,0,1,9
1155616,1,0,0,2215,14000,0,1,9
1155617,1,0,0,2215,14000,0,1,9
1155618,1,1,0,2199,14000,0,1,9
1155620,1,0,0,2215,14000,0,1,9
1155621,1,1,0,2199,14000,0,1,9
1155622,1,0,0,2215,14000,0,1,9
1155623,1,0,0,2199,14000,0,1,9
1155624,1,0,0,2239,14000,0,1,9
1155625,1,0,0,2199,14000,0,1,9
1155626,1,0,0,2215,14000,0,1,9
1155627,1,0,0,2239,14000,0,1,9
1155628,1,0,0,2199,14000,0,1,9
1155629,1,0,0,2215,14000,0,1,9
1155630,1,0,0,2239,14000,0,1,9
1155631,1,0,0,2239,14000,0,1,9
1155632,1,0,0,2199,14000,0,1,9
1155633,1,0,0,2215,14000,0,1,9
1155634,1,1,0,2199,14000,0,1,9
1155635,1,0,0,2215,14000,0,1,9
1155636,1,0,0,2215,14000,0,1,9
1155637,1,1,0,2215,14000,0,1,9
1155638,1,1,0,2215,14000,0,1,9
1155639,1,0,0,2199,14000,0,1,9
1155640,1,0,0,2215,14000,0,1,9
1155641,1,0,0,2199,14000,0,1,9
1155642,1,0,0,2199,14000,0,1,9
1155643,1,0,0,2239,14000,0,1,9
1155644,1,0,0,2239,14000,0,1,9
1155648,1,0,0,2215,14000,0,1,9
1155650,1,1,0,2206,14000,0,1,9
1155659,1,1,0,2206,14000,0,1,9
1155674,1,1,0,2206,14000,0,1,9
1155676,1,1,0,2200,14000,0,1,9
1155689,1,0,0,2215,14000,0,1,9
1155692,1,1,0,2206,14000,0,1,9
1155697,1,0,0,2199,14000,0,1,9
1155698,1,1,0,2206,14000,0,1,9
1155705,1,1,0,2206,14000,0,1,9
1155722,1,0,0,2215,14000,0,1,9
1155725,1,1,0,2206,14000,0,1,9
1155745,1,1,0,2215,14000,0,1,9
1155754,1,1,0,2206,14000,0,1,9
1155761,1,1,0,2200,14000,0,1,9
1155764,1,0,0,2215,14000,0,1,9
1155773,1,1,0,2206,14000,0,1,9
1155776,1,1,0,2200,14000,0,1,9
1155782,1,1,0,2206,14000,0,1,9
1155789,1,1,0,2206,14000,0,1,9
1155793,1,1,0,2206,14000,0,1,9
1155794,1,1,0,2200,14000,0,1,9
1155805,1,1,0,2206,14000,0,1,9
1155811,1,0,0,2215,14000,0,1,9
1155814,1,1,0,2206,14000,0,1,9
1155820,1,0,0,2215,14000,0,1,9
1155828,1,1,0,2206,14000,0,1,9
1155830,1,1,0,2206,14000,0,1,9
1155834,1,1,0,2206,14000,0,1,9
1155836,1,1,0,2200,14000,0,1,9
1155850,1,1,0,2206,14000,0,1,9
1155863,1,1,0,2206,14000,0,1,9
1155866,1,0,0,2215,14000,0,1,9
1155883,1,1,0,2206,14000,0,1,9
1155884,1,1,0,2200,14000,0,1,9
1155885,1,1,0,2206,14000,0,1,9
1155886,1,1,0,2215,14000,0,1,9
1155892,1,1,0,2206,14000,0,1,9
1155893,1,1,0,2200,14000,0,1,9
1155914,1,1,0,2200,14000,0,1,9
1155917,1,0,0,2215,14000,0,1,9
1155922,1,0,0,2215,14000,0,1,9
1155927,1,1,0,2206,14000,0,1,9
1155936,1,1,0,2200,14000,0,1,9
1155945,1,1,0,2206,14000,0,1,9
1155957,1,1,0,2206,14000,0,1,9
1155960,1,0,0,2215,14000,0,1,9
1155993,1,0,0,2215,14000,0,1,9
1156001,1,1,0,2206,14000,0,1,9
1156003,1,1,0,2206,14000,0,1,9
1156011,1,1,0,2206,14000,0,1,9
1156015,1,1,0,2206,14000,0,1,9
1156033,1,1,0,2206,14000,0,1,9
1156044,1,1,0,2206,14000,0,1,9
1156045,1,1,0,2206,14000,0,1,9
1156049,1,1,0,2206,14000,0,1,9
1156050,1,1,0,2200,14000,0,1,9
1156051,1,0,0,2199,14000,0,1,9
1156069,1,1,0,2206,14000,0,1,9
1156077,1,1,0,2206,14000,0,1,9
1156080,1,1,0,2206,14000,0,1,9
1156093,1,0,0,2199,14000,0,1,9
1156106,1,0,0,2199,14000,0,1,9
1156108,1,1,0,2206,14000,0,1,9
1156119,1,1,0,2206,14000,0,1,9
1156121,1,0,0,2215,14000,0,1,9
1156128,1,0,0,2215,14000,0,1,9
1156132,1,0,0,2215,14000,0,1,9
1156141,1,1,0,2215,14000,0,1,9
1156144,1,0,0,2215,14000,0,1,9
1156148,1,1,0,2199,14000,0,1,9
1156149,1,1,0,2206,14000,0,1,9
1156170,1,1,0,2206,14000,0,1,9
1156173,1,0,0,2215,14000,0,1,9
1156176,1,1,0,2206,14000,0,1,9
1156187,1,1,0,2206,14000,0,1,9
1156190,1,0,0,2215,14000,0,1,9
1156192,1,1,0,2206,14000,0,1,9
1156193,1,0,0,2199,14000,0,1,9
1156197,1,0,0,2215,14000,0,1,9
1156218,1,0,0,2215,14000,0,1,9
1156219,1,1,0,2206,14000,0,1,9
1156224,1,0,0,2215,14000,0,1,9
1156230,1,1,0,2206,14000,0,1,9
1156231,1,0,0,2215,14000,0,1,9
1156241,1,0,0,2215,14000,0,1,9
1156243,1,0,0,2215,14000,0,1,9
1156250,1,0,0,2215,14000,0,1,9
1156264,1,1,0,2206,14000,0,1,9
1156271,1,1,0,2215,14000,0,1,9
1156272,1,1,0,2206,14000,0,1,9
1156275,1,1,0,2206,14000,0,1,9
1156284,1,0,0,2215,14000,0,1,9
1156285,1,1,0,2206,14000,0,1,9
1156294,1,1,0,2206,14000,0,1,9
1156299,1,0,0,2199,14000,0,1,9
1156301,1,1,0,2206,14000,0,1,9
1156305,1,1,0,2206,14000,0,1,9
1156311,1,1,0,2206,14000,0,1,9
1156313,1,1,0,2206,14000,0,1,9
1156315,1,0,0,2215,14000,0,1,9
1156322,1,0,0,2199,14000,0,1,9
1156324,1,1,0,2215,14000,0,1,9
1156328,1,1,0,2206,14000,0,1,9
1156342,1,1,0,2206,14000,0,1,9
1156343,1,0,0,2215,14000,0,1,9
1156346,1,0,0,2215,14000,0,1,9
1156349,1,0,0,2215,14000,0,1,9
1156357,1,1,0,2206,14000,0,1,9
1156360,1,0,0,2215,14000,0,1,9
1156363,1,0,0,2199,14000,0,1,9
1156378,1,1,0,2206,14000,0,1,9
1156382,1,1,0,2200,14000,0,1,9
1156387,1,1,0,2200,14000,0,1,9
1156389,1,0,0,2215,14000,0,1,9
1156397,1,1,0,2206,14000,0,1,9
1156400,1,1,0,2206,14000,0,1,9
1156422,1,1,0,2206,14000,0,1,9
1156427,1,1,0,2206,14000,0,1,9
1156438,1,1,0,2206,14000,0,1,9
1156450,1,1,0,2206,14000,0,1,9
1156455,1,1,0,2200,14000,0,1,9
1156460,1,1,0,2206,14000,0,1,9
1156468,1,1,0,2206,14000,0,1,9
1156473,1,1,0,2206,14000,0,1,9
1156479,1,0,0,2215,14000,0,1,9
1156488,1,1,0,2206,14000,0,1,9
1156494,1,0,0,2199,14000,0,1,9
1156498,1,1,0,2200,14000,0,1,9
1156505,1,1,0,2206,14000,0,1,9
1156508,1,1,0,2206,14000,0,1,9
1156514,1,0,0,2215,14000,0,1,9
1156529,1,1,0,2200,14000,0,1,9
1156531,1,1,0,2206,14000,0,1,9
1156532,1,0,0,2199,14000,0,1,9
1156538,1,1,0,2200,14000,0,1,9
1156545,1,1,0,2206,14000,0,1,9
1156555,1,1,0,2200,14000,0,1,9
1156558,1,1,0,2200,14000,0,1,9
1156562,1,1,0,2206,14000,0,1,9
1156567,1,0,0,2215,14000,0,1,9
1156572,1,1,0,2200,14000,0,1,9
1156574,1,0,0,2215,14000,0,1,9
1156592,1,1,0,2206,14000,0,1,9
1156601,1,1,0,2215,14000,0,1,9
1156614,1,1,0,2200,14000,0,1,9
1156615,1,1,0,2206,14000,0,1,9
1156619,1,1,0,2206,14000,0,1,9
1156622,1,1,0,2206,14000,0,1,9
1156637,1,1,0,2206,14000,0,1,9
1156640,1,0,0,2215,14000,0,1,9
1156645,1,1,0,2200,14000,0,1,9
1156648,1,1,0,2206,14000,0,1,9
1156656,1,0,0,2199,14000,0,1,9
1156665,1,1,0,2215,14000,0,1,9
1156674,1,0,0,2215,14000,0,1,9
1156695,1,1,0,2200,14000,0,1,9
1156700,1,0,0,2215,14000,0,1,9
1156707,1,0,0,2199,14000,0,1,9
1156721,1,1,0,2215,14000,0,1,9
1156724,1,0,0,2215,14000,0,1,9
1156742,1,0,0,2199,14000,0,1,9
1156743,1,1,0,2206,14000,0,1,9
1156752,1,0,0,2215,14000,0,1,9
1156757,1,1,0,2206,14000,0,1,9
1156759,1,0,0,2215,14000,0,1,9
1156763,1,1,0,2215,14000,0,1,9
1156775,1,0,0,2215,14000,0,1,9
1156776,1,1,0,2206,14000,0,1,9
1156796,1,1,0,2200,14000,0,1,9
1156817,1,1,0,2215,14000,0,1,9
1156823,1,1,0,2206,14000,0,1,9
1156824,1,1,0,2199,14000,0,1,9
1156825,1,1,0,2206,14000,0,1,9
1156827,1,0,0,2215,14000,0,1,9
1156831,1,1,0,2206,14000,0,1,9
1156838,1,1,0,2206,14000,0,1,9
1156841,1,0,0,2215,14000,0,1,9
1156842,1,1,0,2206,14000,0,1,9
1156858,1,0,0,2215,14000,0,1,9
1156862,1,1,0,2215,14000,0,1,9
1156867,1,0,0,2215,14000,0,1,9
1156872,1,0,0,2215,14000,0,1,9
1156880,1,1,0,2206,14000,0,1,9
1156883,1,0,0,2215,14000,0,1,9
1156903,1,0,0,2215,14000,0,1,9
1156917,1,0,0,2215,14000,0,1,9
1156929,1,1,0,2215,14000,0,1,9
1156938,1,0,0,2215,14000,0,1,9
1156960,1,1,0,2206,14000,0,1,9
1156976,1,0,0,2215,14000,0,1,9
1156979,1,1,0,2206,14000,0,1,9
1156985,1,0,0,2215,14000,0,1,9
1156988,1,1,0,2206,14000,0,1,9
1156989,1,1,0,2206,14000,0,1,9
1156992,1,0,0,2215,14000,0,1,9
1157024,1,1,0,2206,14000,0,1,9
1157026,1,1,0,2206,14000,0,1,9
1157032,1,1,0,2215,14000,0,1,9
1157037,1,1,0,2206,14000,0,1,9
1157040,1,1,0,2206,14000,0,1,9
1157049,1,1,0,2200,14000,0,1,9
1157050,1,1,0,2199,14000,0,1,9
1157053,1,1,0,2215,14000,0,1,9
1157066,1,0,0,2215,14000,0,1,9
1157069,1,1,0,2206,14000,0,1,9
1157076,1,0,0,2215,14000,0,1,9
1157088,1,0,0,2215,14000,0,1,9
1157089,1,1,0,2200,14000,0,1,9
1157090,1,0,0,2215,14000,0,1,9
1157092,1,1,0,2206,14000,0,1,9
1157101,1,1,0,2206,14000,0,1,9
1157110,1,1,0,2206,14000,0,1,9
1157121,1,1,0,2200,14000,0,1,9
1157122,1,1,0,2200,14000,0,1,9
1157127,1,1,0,2206,14000,0,1,9
1157130,1,1,0,2206,14000,0,1,9
1157133,1,1,0,2200,14000,0,1,9
1157134,1,0,0,2215,14000,0,1,9
1157147,1,1,0,2200,14000,0,1,9
1157169,1,0,0,2215,14000,0,1,9
1157170,1,1,0,2200,14000,0,1,9
1157171,1,1,0,2206,14000,0,1,9
1157190,1,1,0,2200,14000,0,1,9
1157230,1,1,0,2206,14000,0,1,9
1157234,1,1,0,2206,14000,0,1,9
1157239,1,1,0,2206,14000,0,1,9
1157244,1,1,0,2206,14000,0,1,9
1157246,1,1,0,2215,14000,0,1,9
1157253,1,1,0,2200,14000,0,1,9
1157257,1,1,0,2200,14000,0,1,9
1157260,1,1,0,2200,14000,0,1,9
1157261,1,0,0,2215,14000,0,1,9
1157266,1,1,0,2206,14000,0,1,9
1157267,1,1,0,2206,14000,0,1,9
1157293,1,1,0,2206,14000,0,1,9
1157306,1,0,0,2215,14000,0,1,9
1157320,1,1,0,2206,14000,0,1,9
1157324,1,0,0,2215,14000,0,1,9
1157325,1,1,0,2206,14000,0,1,9
1157329,1,0,0,2215,14000,0,1,9
1157345,1,1,0,2206,14000,0,1,9
1157353,1,0,0,2215,14000,0,1,9
1157357,1,1,0,2206,14000,0,1,9
1157368,1,0,0,2215,14000,0,1,9
1157369,1,1,0,2206,14000,0,1,9
1157373,1,0,0,2215,14000,0,1,9
1157379,1,1,0,2206,14000,0,1,9
1157381,1,1,0,2200,14000,0,1,9
1157382,1,1,0,2206,14000,0,1,9
1157385,1,1,0,2206,14000,0,1,9
1157386,1,1,0,2206,14000,0,1,9
1157389,1,1,0,2206,14000,0,1,9
1157405,1,1,0,2206,14000,0,1,9
1157406,1,1,0,2206,14000,0,1,9
1157414,1,1,0,2215,14000,0,1,9
1157423,1,1,0,2206,14000,0,1,9
1157428,1,1,0,2200,14000,0,1,9
1157431,1,1,0,2206,14000,0,1,9
1157433,1,1,0,2206,14000,0,1,9
1157434,1,0,0,2215,14000,0,1,9
1157435,1,1,0,2206,14000,0,1,9
1157436,1,1,0,2206,14000,0,1,9
1157437,1,1,0,2206,14000,0,1,9
1157440,1,1,0,2206,14000,0,1,9
1157443,1,1,0,2239,14000,0,1,9
1157444,1,1,0,2206,14000,0,1,9
1157445,1,1,0,2206,14000,0,1,9
1157461,1,1,0,2206,14000,0,1,9
1157479,1,1,0,2206,14000,0,1,9
1157489,1,1,0,2200,14000,0,1,9
1157497,1,1,0,2200,14000,0,1,9
1157508,1,0,0,2215,14000,0,1,9
1157511,1,1,0,2200,14000,0,1,9
1157514,1,1,0,2206,14000,0,1,9
1157517,1,1,0,2206,14000,0,1,9
1157520,1,1,0,2200,14000,0,1,9
1157532,1,1,0,2206,14000,0,1,9
1157534,1,0,0,2215,14000,0,1,9
1157536,1,1,0,2206,14000,0,1,9
1157550,1,1,0,2200,14000,0,1,9
1157553,1,1,0,2200,14000,0,1,9
1157558,1,1,0,2206,14000,0,1,9
1157574,1,1,0,2206,14000,0,1,9
1157582,1,1,0,2200,14000,0,1,9
1157586,1,1,0,2206,14000,0,1,9
1157589,1,1,0,2206,14000,0,1,9
1157591,1,0,0,2199,14000,0,1,9
1157597,1,1,0,2206,14000,0,1,9
1157598,1,1,0,2206,14000,0,1,9
1157608,1,1,0,2206,14000,0,1,9
1157616,1,1,0,2206,14000,0,1,9
1157618,1,1,0,2206,14000,0,1,9
1157620,1,0,0,2215,14000,0,1,9
1157630,1,1,0,2200,14000,0,1,9
1157653,1,1,0,2206,14000,0,1,9
1157657,1,0,0,2215,14000,0,1,9
1157659,1,1,0,2215,14000,0,1,9
1157660,1,1,0,2206,14000,0,1,9
1157663,1,1,0,2200,14000,0,1,9
1157664,1,1,0,2199,14000,0,1,9
1157671,1,0,0,2215,14000,0,1,9
1157673,1,0,0,2215,14000,0,1,9
1157678,1,1,0,2199,14000,0,1,9
1157704,1,1,0,2215,14000,0,1,9
1157706,1,0,0,2215,14000,0,1,9
1157716,1,1,0,2200,14000,0,1,9
1157721,1,0,0,2215,14000,0,1,9
1157724,1,0,0,2199,14000,0,1,9
1157725,1,1,0,2206,14000,0,1,9
1157727,1,1,0,2200,14000,0,1,9
1157738,1,0,0,2215,14000,0,1,9
1157748,1,1,0,2200,14000,0,1,9
1157756,1,1,0,2215,14000,0,1,9
1157761,1,0,0,2215,14000,0,1,9
1157772,1,1,0,2206,14000,0,1,9
1157784,1,0,0,2215,14000,0,1,9
1157786,1,1,0,2206,14000,0,1,9
1157787,1,0,0,2215,14000,0,1,9
1157790,1,1,0,2200,14000,0,1,9
1157792,1,1,0,2206,14000,0,1,9
1157799,1,1,0,2206,14000,0,1,9
1157808,1,0,0,2215,14000,0,1,9
1157825,1,0,0,2215,14000,0,1,9
1157831,1,1,0,2206,14000,0,1,9
1157832,1,0,0,2199,14000,0,1,9
1157839,1,0,0,2215,14000,0,1,9
1157840,1,1,0,2206,14000,0,1,9
1157847,1,1,0,2206,14000,0,1,9
1157849,1,0,0,2215,14000,0,1,9
1157860,1,1,0,2215,14000,0,1,9
1157866,1,1,0,2200,14000,0,1,9
1157870,1,0,0,2215,14000,0,1,9
1157871,1,1,0,2206,14000,0,1,9
1157896,1,1,0,2206,14000,0,1,9
1157910,1,1,0,2206,14000,0,1,9
1157911,1,1,0,2215,14000,0,1,9
1157915,1,1,0,2200,14000,0,1,9
1157923,1,1,0,2200,14000,0,1,9
1157929,1,1,0,2200,14000,0,1,9
1157931,1,0,0,2215,14000,0,1,9
1157934,1,1,0,2206,14000,0,1,9
1157944,1,1,0,2206,14000,0,1,9
1157951,1,1,0,2200,14000,0,1,9
1157952,1,0,0,2215,14000,0,1,9
1157955,1,1,0,2206,14000,0,1,9
1157962,1,1,0,2206,14000,0,1,9
1157972,1,1,0,2206,14000,0,1,9
1157992,1,0,0,2215,14000,0,1,9
1158012,1,1,0,2200,14000,0,1,9
1158023,1,0,0,2215,14000,0,1,9
1158042,1,1,0,2206,14000,0,1,9
1158065,1,1,0,2206,14000,0,1,9
1158068,1,1,0,2215,14000,0,1,9
1158077,1,1,0,2206,14000,0,1,9
1158079,1,1,0,2206,14000,0,1,9
1158087,1,0,0,2215,14000,0,1,9
1158090,1,1,0,2206,14000,0,1,9
1158091,1,1,0,2200,14000,0,1,9
