PERID,household_id,age,PNUM,sex,pemploy,pstudent,ptype,educ
3217084,1148722,19,1,2,3,2,3,9
3217085,1148723,26,1,1,3,2,3,13
3217087,1148725,20,1,1,3,2,3,9
3217089,1148727,26,1,1,3,2,3,13
3217091,1148729,19,1,1,2,2,3,13
3217093,1148731,21,1,1,3,2,3,9
3217097,1148735,18,1,2,3,2,3,9
3217098,1148736,20,1,1,3,2,3,9
3217099,1148737,21,1,2,3,2,3,13
3217101,1148739,19,1,2,2,2,3,9
3217102,1148740,18,1,2,3,2,3,9
3217104,1148742,18,1,1,3,2,3,9
3217106,1148744,20,1,1,3,2,3,13
3217108,1148746,18,1,2,3,2,3,9
3217109,1148747,22,1,1,3,2,3,9
3217110,1148748,19,1,2,3,2,3,9
3217112,1148750,19,1,2,2,2,3,9
3217113,1148751,21,1,1,3,2,3,9
3217114,1148752,18,1,2,3,2,3,9
3217118,1148756,19,1,1,3,2,3,9
3217120,1148758,23,1,1,3,2,3,13
3217122,1148760,19,1,2,3,2,3,9
3217124,1148762,19,1,1,2,2,3,9
3217126,1148764,18,1,2,3,2,3,9
3217128,1148766,24,1,1,3,2,3,9
3217130,1148768,18,1,2,3,2,3,9
3217132,1148770,19,1,1,2,2,3,9
3217134,1148772,18,1,1,2,2,3,9
3217136,1148774,20,1,2,2,2,3,9
3217138,1148776,19,1,1,3,2,3,9
3217139,1148777,19,1,2,3,2,3,9
3217140,1148778,24,1,1,3,2,3,9
3217141,1148779,19,1,1,2,2,3,9
3217142,1148780,24,1,1,3,2,3,13
3217143,1148781,18,1,2,3,2,3,9
3217144,1148782,21,1,2,3,2,3,9
3217146,1148784,29,1,1,3,2,3,13
3217148,1148786,19,1,2,3,2,3,9
3217150,1148788,18,1,1,3,2,3,9
3217152,1148790,19,1,2,3,2,3,13
3217154,1148792,18,1,1,3,2,3,9
3217155,1148793,18,1,2,3,2,3,9
3217158,1148796,20,1,2,3,2,3,9
3217160,1148798,18,1,2,3,2,3,9
3217162,1148800,24,1,1,3,2,3,9
3217163,1148801,20,1,1,2,2,3,9
3217164,1148802,18,1,2,2,2,3,9
3217167,1148805,19,1,2,3,2,3,9
3217168,1148806,19,1,1,2,2,3,9
3217169,1148807,19,1,2,3,2,3,9
3217171,1148809,20,1,2,3,2,3,9
3217173,1148811,22,1,1,1,2,1,13
3217175,1148813,18,1,2,2,2,3,9
3217177,1148815,19,1,1,3,2,3,9
3217179,1148817,18,1,2,3,2,3,9
3217181,1148819,19,1,2,3,2,3,9
3217182,1148820,19,1,2,3,2,3,9
3217183,1148821,19,1,2,3,2,3,9
3217185,1148823,18,1,2,3,2,3,9
3217187,1148825,19,1,2,3,2,3,9
3217189,1148827,20,1,1,3,2,3,9
3217190,1148828,20,1,2,2,2,3,9
3217191,1148829,18,1,1,3,2,3,9
3217192,1148830,20,1,1,2,2,3,9
3217193,1148831,19,1,2,3,2,3,9
3217194,1148832,22,1,2,3,2,3,9
3217198,1148836,28,1,1,3,2,3,9
3217200,1148838,20,1,1,3,2,3,9
3217202,1148840,18,1,1,3,2,3,9
3217204,1148842,18,1,2,3,2,3,9
3217206,1148844,18,1,1,3,2,3,9
3217207,1148845,29,1,1,3,2,3,9
3217208,1148846,19,1,2,3,2,3,9
3217210,1148848,18,1,1,3,2,3,9
3217212,1148850,19,1,2,3,2,3,9
3217215,1148853,21,1,2,3,2,3,9
3217217,1148855,19,1,2,3,2,3,9
3217219,1148857,20,1,2,3,2,3,9
3217221,1148859,19,1,1,3,2,3,9
3217223,1148861,19,1,2,3,2,3,9
3217224,1148862,24,1,2,3,2,3,13
3217225,1148863,19,1,1,3,2,3,9
3217227,1148865,20,1,2,3,2,3,9
3217229,1148867,22,1,1,2,2,3,9
3217231,1148869,20,1,1,3,2,3,9
3217232,1148870,21,1,2,2,2,3,9
3217233,1148871,18,1,1,3,2,3,9
3217235,1148873,18,1,1,2,2,3,9
3217237,1148875,18,1,1,3,2,3,9
3217240,1148878,19,1,2,3,2,3,9
3217242,1148880,20,1,1,3,2,3,9
3217243,1148881,18,1,2,3,2,3,9
3217244,1148882,20,1,1,3,2,3,9
3217245,1148883,20,1,1,3,2,3,9
3217246,1148884,21,1,1,3,2,3,9
3217247,1148885,21,1,2,3,2,3,9
3217248,1148886,19,1,1,3,2,3,9
3217249,1148887,19,1,2,3,2,3,9
3217250,1148888,19,1,2,3,2,3,9
3217251,1148889,20,1,2,3,2,3,9
3217253,1148891,20,1,2,3,2,3,9
3217254,1148892,19,1,2,3,2,3,9
3217255,1148893,19,1,2,3,2,3,9
3217256,1148894,20,1,1,3,2,3,9
3217258,1148896,18,1,2,3,2,3,9
3217259,1148897,20,1,1,2,2,3,9
3217260,1148898,19,1,1,2,2,3,9
3217261,1148899,18,1,2,3,2,3,9
3217262,1148900,23,1,2,3,2,3,9
3217263,1148901,20,1,1,3,2,3,9
3217264,1148902,18,1,2,3,2,3,9
3217265,1148903,18,1,1,2,2,3,9
3217266,1148904,19,1,2,3,2,3,13
3217267,1148905,19,1,2,2,2,3,9
3217268,1148906,18,1,1,3,2,3,9
3217269,1148907,18,1,2,3,2,3,9
3217270,1148908,20,1,1,3,2,3,9
3217271,1148909,18,1,2,3,2,3,9
3217272,1148910,18,1,1,3,2,3,9
3217273,1148911,24,1,1,3,2,3,9
3217274,1148912,19,1,2,3,2,3,9
3217275,1148913,18,1,2,3,2,3,9
3217276,1148914,20,1,2,3,2,3,9
3217277,1148915,23,1,2,3,2,3,9
3217278,1148916,20,1,2,3,2,3,9
3217279,1148917,18,1,2,2,2,3,9
3217280,1148918,19,1,1,3,2,3,13
3217281,1148919,18,1,2,2,2,3,9
3217282,1148920,26,1,1,3,2,3,9
3217283,1148921,24,1,2,3,2,3,13
3217284,1148922,18,1,2,3,2,3,9
3217285,1148923,19,1,2,3,2,3,9
3217286,1148924,18,1,1,3,2,3,9
3217287,1148925,19,1,1,2,2,3,9
3217288,1148926,25,1,1,3,2,3,9
3217289,1148927,20,1,2,3,2,3,9
3217290,1148928,18,1,1,2,2,3,9
3217291,1148929,19,1,2,3,2,3,13
3217293,1148931,20,1,1,3,2,3,9
3217294,1148932,19,1,2,3,2,3,9
3217295,1148933,19,1,1,3,2,3,9
3217296,1148934,18,1,2,3,2,3,9
3217297,1148935,19,1,1,3,2,3,9
3217298,1148936,18,1,1,3,2,3,9
3217299,1148937,19,1,1,3,2,3,13
3217300,1148938,18,1,2,3,2,3,9
3217301,1148939,20,1,1,2,2,3,9
3217302,1148940,19,1,2,3,2,3,9
3217303,1148941,19,1,2,3,2,3,9
3217304,1148942,19,1,1,2,2,3,9
3217306,1148944,18,1,2,3,2,3,9
3217307,1148945,20,1,2,2,2,3,9
3217309,1148947,21,1,1,3,2,3,9
3217310,1148948,21,1,2,3,2,3,9
3217311,1148949,38,1,1,3,2,3,9
3217312,1148950,20,1,2,3,2,3,9
3217313,1148951,19,1,2,2,2,3,9
3217314,1148952,18,1,1,2,2,3,9
3217315,1148953,19,1,1,2,2,3,9
3217316,1148954,19,1,1,3,2,3,9
3217317,1148955,19,1,1,3,2,3,9
3217318,1148956,21,1,1,3,2,3,9
3217319,1148957,28,1,2,3,2,3,13
3217320,1148958,19,1,2,3,2,3,9
3217321,1148959,19,1,2,3,2,3,9
3217322,1148960,21,1,1,3,2,3,9
3217323,1148961,20,1,2,1,2,1,9
3217324,1148962,19,1,1,3,2,3,9
3217325,1148963,19,1,1,3,2,3,9
3217326,1148964,20,1,1,3,2,3,9
3217327,1148965,21,1,1,3,2,3,9
3217328,1148966,19,1,2,1,2,1,9
3217329,1148967,20,1,2,3,2,3,9
3217330,1148968,19,1,2,3,2,3,13
3217331,1148969,20,1,1,3,2,3,9
3217332,1148970,19,1,2,2,2,3,9
3217334,1148972,20,1,1,2,2,3,9
3217335,1148973,27,1,1,3,2,3,13
3217337,1148975,20,1,1,2,3,2,9
3217338,1148976,19,1,1,3,2,3,9
3217339,1148977,21,1,1,2,3,2,9
3217340,1148978,26,1,1,2,3,2,9
3217341,1148979,20,1,2,1,2,1,9
3217343,1148981,25,1,1,2,3,2,9
3217345,1148983,23,1,2,2,3,2,9
3217346,1148984,21,1,1,2,3,2,9
3217347,1148985,18,1,1,3,2,3,9
3217348,1148986,23,1,1,2,3,2,9
3217349,1148987,22,1,1,2,3,2,9
3217350,1148988,19,1,2,3,2,3,9
3217352,1148990,22,1,1,2,3,2,9
3217353,1148991,19,1,2,3,2,3,9
3217354,1148992,21,1,1,2,3,2,9
3217355,1148993,21,1,1,2,3,2,9
3217356,1148994,19,1,1,2,2,3,9
3217357,1148995,21,1,1,2,3,2,9
3217358,1148996,21,1,1,2,3,2,9
3217359,1148997,19,1,2,3,2,3,9
3217360,1148998,23,1,1,2,3,2,9
3217361,1148999,21,1,2,2,3,2,9
3217362,1149000,18,1,2,3,2,3,9
3217363,1149001,20,1,1,2,3,2,9
3217364,1149002,20,1,1,2,3,2,9
3217365,1149003,18,1,1,1,2,1,9
3217366,1149004,20,1,1,2,3,2,9
3217367,1149005,21,1,1,2,3,2,9
3217368,1149006,19,1,1,3,2,3,9
3217369,1149007,20,1,1,2,3,2,9
3217370,1149008,21,1,1,2,3,2,9
3217371,1149009,22,1,1,3,2,3,9
3217374,1149012,21,1,1,2,3,2,9
3217375,1149013,29,1,1,2,3,2,9
3217376,1149014,19,1,1,3,2,3,9
3217377,1149015,20,1,2,2,3,2,9
3217378,1149016,24,1,1,2,3,2,9
3217379,1149017,19,1,1,3,2,3,9
3217380,1149018,34,1,1,2,3,2,9
3217381,1149019,20,1,1,2,3,2,9
3217382,1149020,20,1,2,2,2,3,9
3217383,1149021,42,1,1,2,3,2,9
3217384,1149022,21,1,1,2,3,2,9
3217385,1149023,20,1,1,2,2,3,9
3217386,1149024,19,1,1,2,3,2,9
3217387,1149025,23,1,1,2,3,2,9
3217388,1149026,20,1,1,3,2,3,9
3217389,1149027,22,1,1,2,3,2,9
3217390,1149028,20,1,1,2,3,2,9
3217391,1149029,19,1,1,3,2,3,9
3217392,1149030,21,1,1,2,3,2,9
3217394,1149032,19,1,2,3,2,3,13
3217395,1149033,30,1,1,2,3,2,9
3217396,1149034,23,1,1,2,3,2,9
3217397,1149035,18,1,2,3,2,3,9
3217398,1149036,21,1,1,2,3,2,9
3217400,1149038,20,1,1,3,2,3,9
3217402,1149040,20,1,1,2,3,2,9
3217403,1149041,24,1,2,3,2,3,9
3217405,1149043,22,1,1,2,3,2,9
3217406,1149044,19,1,1,3,2,3,9
3217407,1149045,21,1,1,2,3,2,9
3217409,1149047,22,1,2,2,2,3,9
3217411,1149049,23,1,1,2,3,2,9
3217412,1149050,27,1,1,3,2,3,9
3217413,1149051,18,1,2,2,3,2,9
3217414,1149052,19,1,1,2,3,2,9
3217415,1149053,20,1,1,2,2,3,9
3217416,1149054,21,1,1,2,3,2,9
3217417,1149055,22,1,1,2,3,2,9
3217418,1149056,18,1,1,3,2,3,9
3217421,1149059,19,1,1,2,2,3,9
3217422,1149060,24,1,1,2,3,2,9
3217423,1149061,21,1,1,2,3,2,9
3217424,1149062,25,1,1,2,3,2,9
3217425,1149063,22,1,1,2,3,2,9
3217426,1149064,19,1,2,3,2,3,9
3217427,1149065,19,1,1,2,3,2,9
3217428,1149066,19,1,1,2,3,2,9
3217429,1149067,18,1,2,3,2,3,9
3217430,1149068,22,1,1,2,3,2,9
3217431,1149069,21,1,1,2,3,2,9
3217432,1149070,18,1,2,3,2,3,9
3217434,1149072,23,1,1,2,3,2,9
3217435,1149073,19,1,1,3,2,3,9
3217436,1149074,23,1,1,2,3,2,9
3217437,1149075,21,1,1,2,3,2,9
3217438,1149076,19,1,2,3,2,3,9
3217439,1149077,22,1,1,2,3,2,9
3217441,1149079,19,1,1,3,2,3,9
3217442,1149080,22,1,1,2,3,2,9
3217443,1149081,24,1,1,2,3,2,9
3217444,1149082,23,1,1,3,2,3,9
3217446,1149084,20,1,1,2,3,2,9
3217447,1149085,20,1,2,2,2,3,13
3217448,1149086,22,1,1,2,3,2,9
3217449,1149087,19,1,1,2,3,2,9
3217450,1149088,18,1,1,3,2,3,9
3217451,1149089,23,1,1,2,3,2,9
3217452,1149090,22,1,1,2,3,2,9
3217453,1149091,25,1,2,3,2,3,9
3217454,1149092,25,1,1,2,3,2,9
3217455,1149093,20,1,1,2,3,2,9
3217456,1149094,19,1,2,3,2,3,9
3217458,1149096,21,1,1,2,3,2,9
3217459,1149097,19,1,1,2,3,2,9
3217460,1149098,19,1,1,2,3,2,9
3217461,1149099,18,1,2,3,2,3,9
3217462,1149100,22,1,1,2,3,2,9
3217463,1149101,18,1,1,2,3,2,9
3217464,1149102,18,1,1,3,2,3,9
3217465,1149103,22,1,1,2,3,2,9
3217466,1149104,22,1,1,2,3,2,9
3217467,1149105,20,1,2,3,2,3,9
3217469,1149107,23,1,1,2,3,2,9
3217470,1149108,23,1,1,3,2,3,9
3217471,1149109,23,1,1,2,3,2,9
3217473,1149111,22,1,1,2,3,2,9
3217474,1149112,23,1,1,2,3,2,9
3217475,1149113,20,1,2,3,2,3,9
3217476,1149114,18,1,2,2,3,2,9
3217478,1149116,19,1,2,3,2,3,13
3217479,1149117,22,1,1,2,3,2,9
3217480,1149118,21,1,1,2,3,2,9
3217481,1149119,23,1,1,3,2,3,9
3217482,1149120,31,1,1,2,3,2,9
3217484,1149122,21,1,2,3,2,3,9
3217485,1149123,21,1,2,2,3,2,9
3217487,1149125,21,1,1,3,2,3,9
3217489,1149127,21,1,1,2,3,2,9
3217490,1149128,21,1,2,3,2,3,9
3217491,1149129,26,1,1,2,3,2,9
3217492,1149130,22,1,1,2,3,2,9
3217493,1149131,23,1,1,3,2,3,9
3217494,1149132,21,1,1,2,3,2,9
3217495,1149133,19,1,1,2,3,2,9
3217496,1149134,18,1,1,3,2,3,9
3217497,1149135,25,1,1,2,3,2,9
3217498,1149136,23,1,1,2,3,2,9
3217499,1149137,18,1,1,1,2,1,9
3217500,1149138,22,1,1,2,3,2,9
3217501,1149139,22,1,1,2,3,2,9
3217502,1149140,20,1,1,3,2,3,9
3217503,1149141,27,1,1,2,3,2,9
3217504,1149142,19,1,2,2,2,3,9
3217505,1149143,23,1,1,2,3,2,9
3217506,1149144,19,1,1,2,3,2,9
3217507,1149145,20,1,2,2,2,3,9
3217508,1149146,24,1,1,2,3,2,9
3217510,1149148,38,1,2,3,2,3,13
3217511,1149149,21,1,1,2,3,2,9
3217512,1149150,25,1,1,2,3,2,9
3217513,1149151,18,1,2,3,2,3,9
3217514,1149152,23,1,1,2,3,2,9
3217515,1149153,30,1,2,2,3,2,9
3217517,1149155,22,1,1,2,3,2,9
3217518,1149156,20,1,1,2,3,2,9
3217519,1149157,18,1,2,3,2,3,9
3217520,1149158,21,1,1,2,3,2,9
3217521,1149159,21,1,1,2,3,2,9
3217522,1149160,19,1,1,3,2,3,9
3217524,1149162,23,1,1,2,3,2,9
3217525,1149163,20,1,2,3,2,3,9
3217526,1149164,23,1,1,2,3,2,9
3217527,1149165,27,1,1,2,3,2,9
3217528,1149166,18,1,1,3,2,3,9
3217529,1149167,23,1,1,2,3,2,9
3217531,1149169,24,1,1,3,2,3,13
3217532,1149170,19,1,1,2,3,2,9
3217533,1149171,19,1,1,2,3,2,9
3217534,1149172,20,1,1,3,2,3,9
3217535,1149173,22,1,1,2,3,2,9
3217536,1149174,50,1,1,3,2,3,9
3217537,1149175,24,1,1,2,3,2,9
3217538,1149176,22,1,1,2,3,2,9
3217539,1149177,19,1,2,2,2,3,9
3217540,1149178,28,1,1,2,3,2,9
3217541,1149179,19,1,1,3,2,3,13
3217542,1149180,24,1,1,2,3,2,9
3217544,1149182,18,1,2,3,2,3,9
3217545,1149183,28,1,1,2,3,2,9
3217546,1149184,20,1,1,2,3,2,9
3217547,1149185,19,1,2,2,2,3,9
3217549,1149187,23,1,1,2,3,2,9
3217551,1149189,21,1,1,2,3,2,9
3217552,1149190,20,1,1,2,3,2,9
3217553,1149191,23,1,1,3,2,3,9
3217554,1149192,21,1,1,2,3,2,9
3217555,1149193,21,1,1,2,3,2,9
3217556,1149194,20,1,2,3,2,3,13
3217557,1149195,21,1,1,2,3,2,9
3217558,1149196,19,1,1,2,3,2,9
3217559,1149197,20,1,2,3,2,3,9
3217560,1149198,22,1,1,2,3,2,9
3217561,1149199,21,1,1,2,3,2,9
3217562,1149200,19,1,1,3,2,3,9
3217563,1149201,20,1,1,2,3,2,9
3217565,1149203,19,1,2,3,2,3,9
3217566,1149204,20,1,1,2,3,2,9
3217567,1149205,31,1,1,2,3,2,9
3217568,1149206,19,1,1,3,2,3,9
3217569,1149207,19,1,1,2,3,2,9
3217570,1149208,21,1,1,2,3,2,9
3217571,1149209,21,1,1,3,2,3,9
3217572,1149210,22,1,1,2,3,2,9
3217573,1149211,23,1,2,2,3,2,9
3217574,1149212,18,1,2,3,2,3,9
3217575,1149213,21,1,1,2,3,2,9
3217576,1149214,21,1,1,2,3,2,9
3217577,1149215,18,1,2,3,2,3,9
3217578,1149216,20,1,1,2,3,2,9
3217579,1149217,22,1,2,2,3,2,9
3217580,1149218,19,1,2,3,2,3,9
3217581,1149219,20,1,1,2,3,2,9
3217583,1149221,20,1,1,3,2,3,9
3217584,1149222,21,1,1,2,3,2,9
3217585,1149223,21,1,1,2,3,2,9
3217586,1149224,21,1,2,3,2,3,13
3217587,1149225,21,1,1,2,3,2,9
3217588,1149226,24,1,1,2,3,2,9
3217589,1149227,19,1,2,3,2,3,9
3217591,1149229,18,1,2,3,2,3,9
3217592,1149230,20,1,1,2,3,2,9
3217594,1149232,18,1,1,2,2,3,9
3217595,1149233,20,1,1,2,3,2,9
3217596,1149234,21,1,1,2,3,2,9
3217597,1149235,19,1,2,3,2,3,9
3217598,1149236,21,1,1,2,3,2,9
3217599,1149237,37,1,1,2,3,2,9
3217600,1149238,20,1,1,3,2,3,9
3217603,1149241,27,1,1,2,3,2,9
3217604,1149242,19,1,1,2,3,2,9
3217605,1149243,25,1,1,3,2,3,13
3217606,1149244,18,1,1,2,3,2,9
3217608,1149246,19,1,1,3,2,3,9
3217609,1149247,21,1,2,2,3,2,9
3217610,1149248,22,1,1,2,3,2,9
3217611,1149249,19,1,2,3,2,3,9
3217613,1149251,21,1,2,2,3,2,9
3217614,1149252,19,1,2,2,2,3,9
3217615,1149253,20,1,1,2,3,2,9
3217616,1149254,23,1,1,2,3,2,9
3217617,1149255,22,1,2,2,2,3,9
3217618,1149256,21,1,1,2,3,2,9
3217619,1149257,26,1,1,2,3,2,9
3217620,1149258,18,1,1,3,2,3,9
3217621,1149259,22,1,1,2,3,2,9
3217622,1149260,24,1,1,2,3,2,9
3217623,1149261,19,1,1,2,2,3,9
3217624,1149262,18,1,1,2,3,2,9
3217625,1149263,21,1,1,2,3,2,9
3217626,1149264,22,1,2,3,2,3,9
3217628,1149266,22,1,1,2,3,2,9
3217629,1149267,19,1,1,3,2,3,9
3217630,1149268,23,1,1,2,3,2,9
3217631,1149269,23,1,1,2,3,2,9
3217632,1149270,19,1,1,1,2,1,9
3217633,1149271,26,1,1,2,3,2,9
3217634,1149272,21,1,1,2,3,2,9
3217635,1149273,18,1,2,3,2,3,9
3217636,1149274,23,1,1,2,3,2,9
3217638,1149276,20,1,2,3,2,3,9
3217639,1149277,24,1,1,2,3,2,9
3217641,1149279,18,1,1,3,2,3,9
3217642,1149280,26,1,1,2,3,2,9
3217643,1149281,18,1,1,3,2,3,9
3217646,1149284,18,1,2,3,2,3,9
3217647,1149285,20,1,1,2,3,2,9
3217648,1149286,25,1,1,2,3,2,9
3217649,1149287,19,1,2,3,2,3,9
3217651,1149289,20,1,1,2,3,2,9
3217652,1149290,18,1,1,3,2,3,9
3217653,1149291,20,1,1,2,3,2,9
3217654,1149292,20,1,1,2,3,2,9
3217655,1149293,19,1,2,3,2,3,9
3217656,1149294,39,1,1,2,3,2,9
3217657,1149295,22,1,2,2,3,2,9
3217658,1149296,19,1,1,2,2,3,13
3217659,1149297,24,1,1,2,3,2,9
3217660,1149298,25,1,1,2,3,2,9
3217661,1149299,19,1,1,3,2,3,9
3217662,1149300,23,1,1,2,3,2,9
3217663,1149301,23,1,2,2,3,2,9
3217664,1149302,22,1,2,2,2,3,13
3217665,1149303,32,1,1,2,3,2,9
3217666,1149304,19,1,2,3,2,3,9
3217667,1149305,21,1,1,2,3,2,9
3217668,1149306,20,1,1,2,3,2,9
3217669,1149307,19,1,2,3,2,3,9
3217670,1149308,21,1,1,2,3,2,9
3217671,1149309,19,1,1,3,2,3,9
3217672,1149310,20,1,1,2,3,2,9
3217673,1149311,20,1,1,2,3,2,9
3217674,1149312,19,1,1,3,2,3,9
3217675,1149313,21,1,1,2,3,2,9
3217676,1149314,22,1,1,2,3,2,9
3217677,1149315,22,1,1,2,3,2,9
3217678,1149316,21,1,1,2,3,2,9
3217679,1149317,19,1,2,2,2,3,9
3217680,1149318,20,1,1,2,3,2,9
3217681,1149319,22,1,1,2,3,2,9
3217682,1149320,18,1,2,3,2,3,9
3217683,1149321,20,1,1,2,3,2,9
3217684,1149322,25,1,1,2,3,2,9
3217685,1149323,19,1,2,3,2,3,9
3217686,1149324,21,1,1,2,3,2,9
3217687,1149325,23,1,1,2,3,2,9
3217688,1149326,19,1,2,3,2,3,9
3217689,1149327,23,1,1,2,3,2,9
3217690,1149328,23,1,1,2,3,2,9
3217691,1149329,20,1,1,3,2,3,9
3217692,1149330,21,1,2,2,3,2,9
3217693,1149331,21,1,1,2,3,2,9
3217694,1149332,23,1,2,3,2,3,9
3217695,1149333,27,1,1,2,3,2,9
3217696,1149334,22,1,1,2,3,2,9
3217697,1149335,20,1,1,3,2,3,9
3217699,1149337,24,1,1,2,3,2,9
3217701,1149339,20,1,1,3,2,3,9
3217702,1149340,23,1,1,2,3,2,9
3217703,1149341,20,1,2,2,3,2,9
3217704,1149342,19,1,1,2,2,3,9
3217705,1149343,23,1,1,2,3,2,9
3217706,1149344,21,1,1,2,3,2,9
3217707,1149345,18,1,1,3,2,3,9
3217708,1149346,24,1,1,2,3,2,9
3217709,1149347,18,1,1,2,3,2,9
3217710,1149348,19,1,1,2,2,3,9
3217711,1149349,22,1,1,2,3,2,9
3217712,1149350,20,1,1,2,3,2,9
3217713,1149351,19,1,1,3,2,3,9
3217715,1149353,21,1,1,2,3,2,9
3217716,1149354,60,1,2,3,2,3,9
3217718,1149356,20,1,1,2,3,2,9
3217719,1149357,19,1,2,3,2,3,13
3217720,1149358,20,1,1,2,3,2,9
3217722,1149360,20,1,1,3,2,3,9
3217723,1149361,22,1,1,2,3,2,9
3217724,1149362,21,1,1,2,3,2,9
3217725,1149363,23,1,2,3,2,3,9
3217726,1149364,29,1,1,2,3,2,9
3217727,1149365,21,1,1,2,3,2,9
3217728,1149366,18,1,1,3,2,3,9
3217729,1149367,19,1,1,2,3,2,9
3217730,1149368,20,1,1,2,3,2,9
3217731,1149369,21,1,2,3,2,3,9
3217732,1149370,21,1,1,2,3,2,9
3217733,1149371,26,1,1,2,3,2,9
3217735,1149373,20,1,1,2,3,2,9
3217736,1149374,20,1,1,2,3,2,9
3217737,1149375,20,1,2,2,2,3,13
3217739,1149377,24,1,1,2,3,2,9
3217740,1149378,19,1,2,3,2,3,9
3217741,1149379,25,1,1,2,3,2,9
3217742,1149380,20,1,1,2,3,2,9
3217743,1149381,24,1,1,3,2,3,9
3217744,1149382,21,1,1,2,3,2,9
3217745,1149383,21,1,1,2,3,2,9
3217746,1149384,22,1,2,2,2,3,9
3217747,1149385,20,1,1,2,3,2,9
3217749,1149387,19,1,2,2,2,3,13
3217750,1149388,22,1,1,2,3,2,9
3217751,1149389,22,1,1,2,3,2,9
3217752,1149390,22,1,1,3,2,3,13
3217753,1149391,20,1,1,2,3,2,9
3217754,1149392,22,1,1,2,3,2,9
3217755,1149393,19,1,2,1,2,1,9
3217756,1149394,20,1,1,2,3,2,9
3217757,1149395,18,1,2,2,3,2,9
3217758,1149396,19,1,1,3,2,3,9
3217759,1149397,23,1,2,2,3,2,9
3217760,1149398,21,1,1,2,3,2,9
3217761,1149399,18,1,1,3,2,3,9
3217762,1149400,19,1,1,2,3,2,9
3217764,1149402,20,1,1,3,2,3,9
3217765,1149403,20,1,1,2,3,2,9
3217766,1149404,26,1,1,2,3,2,9
3217767,1149405,19,1,1,3,2,3,9
3217768,1149406,19,1,1,2,3,2,9
3217769,1149407,23,1,1,2,3,2,9
3217770,1149408,19,1,1,3,2,3,9
3217771,1149409,21,1,1,2,3,2,9
3217772,1149410,24,1,1,2,3,2,9
3217773,1149411,19,1,1,3,2,3,9
3217774,1149412,21,1,1,2,3,2,9
3217775,1149413,18,1,2,2,2,3,9
3217777,1149415,20,1,1,2,3,2,9
3217778,1149416,28,1,2,3,2,3,13
3217780,1149418,20,1,1,2,3,2,9
3217781,1149419,25,1,1,3,2,3,13
3217782,1149420,20,1,1,2,3,2,9
3217783,1149421,28,1,1,2,3,2,9
3217784,1149422,18,1,2,2,2,3,9
3217786,1149424,20,1,2,2,3,2,9
3217787,1149425,18,1,2,3,2,3,9
3217789,1149427,21,1,1,2,3,2,9
3217790,1149428,18,1,2,3,2,3,9
3217791,1149429,20,1,1,2,3,2,9
3217792,1149430,19,1,1,2,3,2,9
3217793,1149431,19,1,2,3,2,3,9
3217794,1149432,24,1,2,2,3,2,9
3217795,1149433,23,1,1,2,3,2,9
3217796,1149434,19,1,1,3,2,3,9
3217797,1149435,21,1,1,2,3,2,9
3217798,1149436,19,1,1,2,3,2,9
3217799,1149437,19,1,1,2,2,3,9
3217800,1149438,20,1,1,2,3,2,9
3217801,1149439,20,1,1,2,3,2,9
3217803,1149441,22,1,1,2,3,2,9
3217804,1149442,22,1,1,2,3,2,9
3217805,1149443,23,1,1,3,2,3,9
3217807,1149445,22,1,1,2,3,2,9
3217808,1149446,20,1,2,3,2,3,9
3217809,1149447,35,1,1,2,3,2,9
3217810,1149448,19,1,2,2,3,2,9
3217811,1149449,19,1,2,3,2,3,9
3217812,1149450,22,1,1,2,3,2,9
3217813,1149451,21,1,1,2,3,2,9
3217814,1149452,18,1,2,2,2,3,9
3217815,1149453,20,1,1,2,3,2,9
3217816,1149454,25,1,1,2,3,2,9
3217817,1149455,18,1,1,3,2,3,9
3217819,1149457,23,1,1,2,3,2,9
3217820,1149458,19,1,1,3,2,3,9
3217821,1149459,20,1,2,2,3,2,9
3217822,1149460,20,1,1,2,3,2,9
3217823,1149461,18,1,2,3,2,3,9
3217824,1149462,23,1,1,2,3,2,9
3217825,1149463,20,1,1,2,3,2,9
3217826,1149464,19,1,2,3,2,3,13
3217827,1149465,25,1,1,2,3,2,9
3217828,1149466,23,1,1,2,3,2,9
3217829,1149467,25,1,1,3,2,3,9
3217830,1149468,22,1,1,2,3,2,9
3217832,1149470,19,1,2,3,2,3,9
3217834,1149472,23,1,1,2,3,2,9
3217835,1149473,19,1,1,3,2,3,9
3217836,1149474,19,1,1,2,3,2,9
3217837,1149475,21,1,1,2,3,2,9
3217838,1149476,20,1,2,3,2,3,9
3217839,1149477,23,1,2,2,3,2,9
3217840,1149478,20,1,1,2,3,2,9
3217841,1149479,29,1,1,3,2,3,13
3217843,1149481,19,1,1,3,2,3,9
3217844,1149482,23,1,1,2,3,2,9
3217845,1149483,20,1,2,2,3,2,9
3217846,1149484,19,1,2,3,2,3,9
3217848,1149486,20,1,1,2,3,2,9
3217849,1149487,20,1,1,1,2,1,9
3217850,1149488,22,1,1,2,3,2,9
3217851,1149489,25,1,1,2,3,2,9
3217852,1149490,19,1,1,3,2,3,9
3217853,1149491,21,1,1,2,3,2,9
3217854,1149492,24,1,1,2,3,2,9
3217855,1149493,20,1,2,2,2,3,9
3217856,1149494,21,1,1,2,3,2,9
