HHID,PERSONS,workers,VEHICL,TAZ,income,HHT,unittype,bldgsz
436167,1,1,0,3134,90034,4,0,2
436168,1,1,0,3148,75532,4,0,2
436169,1,0,0,3148,56730,4,0,2
436170,1,1,0,3148,104251,4,0,2
436171,1,1,0,3148,35895,4,0,2
436172,1,0,0,3148,49326,6,0,2
436173,1,1,0,3148,22118,4,0,2
436174,1,0,0,3134,171540,4,0,2
436175,1,1,0,3134,38143,4,0,2
436176,1,1,0,3148,21907,4,0,2
436177,1,1,0,3134,77626,4,0,2
436178,1,0,0,3148,113990,4,0,2
436179,1,0,0,3134,72043,6,0,3
436180,1,1,0,3134,130919,6,0,2
436181,1,1,0,3148,55378,4,0,2
436182,1,0,0,3148,25758,6,0,2
436183,1,1,0,3148,29437,4,0,8
436184,1,1,0,3148,86777,4,0,2
436185,1,1,0,3148,59828,4,0,2
436186,1,1,0,3134,68242,6,0,2
436187,1,1,0,3148,86078,4,0,8
436188,1,1,0,3148,101735,6,0,3
436189,1,1,0,3134,79875,4,0,2
436190,1,1,0,3134,80340,4,0,2
436191,1,1,0,3134,18958,4,0,2
436192,1,1,0,3134,110049,4,0,2
436193,1,1,0,3134,82821,6,0,2
436194,1,0,0,3148,56570,6,0,8
436195,1,1,0,3134,100531,4,0,2
436196,1,1,0,3148,175012,4,0,2
436197,1,0,0,3148,46707,6,0,2
436198,1,1,0,3148,149378,4,0,2
436199,1,0,0,3134,108954,6,0,2
436200,1,1,0,3148,58239,6,0,2
436201,1,0,0,3148,30145,6,0,2
436202,1,1,0,3148,77471,6,0,2
436203,1,0,0,3134,33631,4,0,2
436204,1,1,0,3134,76230,4,0,2
436205,1,1,0,3134,158456,4,0,2
436206,1,1,0,3134,296976,6,0,2
436207,1,1,0,3134,57286,4,0,2
436208,1,1,0,3134,64516,4,0,2
436209,1,1,0,3134,47908,6,0,2
436210,1,1,0,3148,124763,6,0,2
436211,1,0,0,3148,208346,4,0,2
436212,1,1,0,3134,79409,4,0,3
436213,1,1,0,3134,81969,6,0,2
436214,1,1,0,3134,94077,6,0,2
436215,1,1,0,3134,57444,4,0,3
436216,1,1,0,3134,34134,4,0,2
436217,1,1,0,3134,66979,6,0,2
436218,1,1,0,3134,10352,4,0,2
436219,1,1,0,3134,100093,4,0,2
436220,1,0,0,3134,159524,6,0,2
436221,1,1,0,3148,85536,4,0,2
436222,1,1,0,3134,75997,6,0,2
436223,1,1,0,3148,78324,6,0,2
436224,1,1,0,3148,68398,4,0,2
436225,1,1,0,3148,69871,4,0,2
436226,1,1,0,3148,81425,6,0,8
436227,1,1,0,3134,54743,4,0,2
436228,1,1,0,3134,97796,4,0,2
436229,1,0,0,3148,10610,4,0,2
436230,1,1,0,3134,19274,4,0,2
436231,1,1,0,3148,77393,6,0,2
436232,1,1,0,3148,65787,4,0,3
436233,1,1,0,3134,39350,4,0,8
436234,1,1,0,3148,83442,6,0,2
436235,1,1,0,3148,63403,6,0,2
436236,1,1,0,3148,70258,4,0,8
436237,1,1,0,3148,102719,6,0,2
436238,1,1,0,3148,49981,6,0,2
436239,1,1,0,3134,66502,6,0,2
436240,1,1,0,3134,75687,6,0,2
436241,1,0,0,3148,9834,4,0,2
436242,1,1,0,3148,71732,6,0,2
436243,1,1,0,3134,78013,4,0,2
436244,1,1,0,3148,37538,6,0,2
436245,1,1,0,3134,24626,6,0,2
436246,1,1,0,3148,116298,4,0,8
436247,1,0,0,3134,55220,6,0,2
436248,1,0,0,3148,38444,6,0,2
436249,1,1,0,3148,42862,6,0,2
436250,1,1,0,3134,56174,4,0,2
436251,1,0,0,3148,55696,6,0,8
436252,1,0,0,3148,91124,6,0,2
436253,1,1,0,3148,27739,4,0,3
436254,1,0,0,3134,171807,4,0,2
436255,1,1,0,3134,20116,4,0,2
436256,1,1,0,3134,50636,6,0,2
436257,1,1,0,3148,63006,4,0,2
436258,1,1,0,3134,68010,6,0,2
436259,1,1,0,3148,98453,4,0,8
436260,1,1,0,3148,27598,4,0,8
436261,1,1,0,3134,85303,4,0,2
436262,1,1,0,3148,184174,4,0,8
436263,1,1,0,3134,56252,6,0,2
436264,1,1,0,3148,134767,4,0,2
436265,1,1,0,3148,250647,6,0,2
436266,1,0,0,3134,31277,6,0,2
436267,1,0,0,3148,34721,4,0,2
436268,1,0,0,3148,53691,6,0,2
436269,1,1,0,3148,86854,4,0,2
436270,1,0,0,3148,73593,6,0,2
436271,1,0,0,3134,92218,4,0,2
436272,1,0,0,3148,120338,6,0,2
436273,1,1,0,3134,214389,4,0,2
436274,1,0,0,3134,154451,6,0,2
436275,1,0,0,3148,54822,6,0,2
436276,1,1,0,3134,109610,4,0,2
436277,1,1,0,3148,127456,4,0,2
436278,1,1,0,3134,32960,6,0,3
436279,1,1,0,3148,118030,6,0,8
436280,1,1,0,3134,130342,6,0,2
436281,1,1,0,3148,206332,4,0,2
436282,1,0,0,3134,57047,4,0,2
436283,1,1,0,3134,28023,4,0,2
436284,1,1,0,3148,32121,4,0,2
436285,1,0,0,3148,58160,6,0,2
436286,1,1,0,3134,106110,4,0,2
436287,1,0,0,3134,33212,6,0,2
436288,1,0,0,3148,41568,6,0,2
436289,1,1,0,3148,204318,4,0,8
436290,1,1,0,3148,291940,4,0,2
436291,1,1,0,3134,116683,4,0,2
436292,1,0,0,3148,85846,4,0,2
436293,1,1,0,3148,179283,6,0,2
436294,1,1,0,3148,90111,4,0,2
436295,1,1,0,3134,107204,4,0,2
436296,1,1,0,3134,63721,4,0,2
436297,1,0,0,3134,86544,4,0,2
436298,1,0,0,3148,48235,4,0,2
436299,1,1,0,3134,63483,4,0,2
436300,1,1,0,3148,21381,4,0,2
436301,1,1,0,3134,48453,4,0,2
436302,1,0,0,3148,68631,6,0,2
436303,1,0,0,3148,12292,6,0,8
436304,1,0,0,3134,179818,6,0,2
436305,1,1,0,3134,106438,4,0,2
436306,1,0,0,3134,1132,6,0,2
436307,1,0,0,3148,67218,4,0,2
436308,1,1,0,3134,63245,6,0,2
436309,1,1,0,3148,80417,6,0,2
436310,1,0,0,3148,28589,6,0,8
436311,1,0,0,3134,74524,6,0,2
436312,1,1,0,3134,35476,6,0,3
436313,1,1,0,3148,180618,4,0,2
436314,1,0,0,3148,107423,6,0,8
436315,1,0,0,3148,191224,6,0,2
436316,1,0,0,3134,62689,6,0,2
436317,1,1,0,3134,71035,4,0,2
436318,1,1,0,3134,72663,6,0,2
436319,1,1,0,3148,33463,4,0,2
436320,1,1,0,3134,136027,4,0,2
436321,1,0,0,3148,111471,6,0,2
436322,1,0,0,3148,60305,6,0,2
436323,1,0,0,3148,135493,4,0,2
436324,1,0,0,3148,42377,6,0,8
436325,1,1,0,3148,133035,6,0,2
436326,1,0,0,3148,169404,4,0,2
436327,1,1,0,3134,1887,4,0,2
436328,1,1,0,3134,71965,4,0,2
436329,1,1,0,3134,134189,4,0,2
436330,1,1,0,3148,90686,4,0,2
436331,1,1,0,3134,44641,6,0,2
436332,1,1,0,3134,278847,4,0,2
436333,1,0,0,3134,49217,6,0,2
436334,1,1,0,3134,49653,4,0,3
436335,1,1,0,3148,198275,4,0,8
436336,1,1,0,3134,80650,4,0,2
436337,1,0,0,3134,46488,4,0,2
436338,1,1,0,3134,75842,4,0,2
436339,1,1,0,3148,73826,6,0,2
436340,1,0,0,3148,245611,4,0,8
436341,1,1,0,3148,96593,4,0,2
436342,1,0,0,3134,16530,4,0,2
436343,1,0,0,3148,55618,4,0,2
436344,1,1,0,3134,70724,4,0,2
436345,1,1,0,3134,34889,6,0,2
436346,1,0,0,3134,97249,6,0,2
436347,1,0,0,3148,69018,6,0,2
436348,1,1,0,3134,14266,6,0,2
436349,1,0,0,3148,112236,6,0,2
436350,1,1,0,3148,93640,6,0,2
436351,1,1,0,3148,64039,4,0,2
436352,1,1,0,3148,27880,6,0,2
436353,1,1,0,3134,90189,6,0,2
436354,1,1,0,3134,83054,4,0,2
436355,1,0,0,3148,30570,6,0,2
436356,1,1,0,3148,78789,6,0,2
436357,1,1,0,3148,86233,6,0,2
436358,1,0,0,3134,75455,6,0,2
436359,1,0,0,3134,57365,6,0,2
436360,1,1,0,3148,284890,6,0,8
436361,1,1,0,3134,102172,6,0,2
436362,1,1,0,3134,123609,4,0,2
436363,1,0,0,3148,183167,6,0,2
436364,1,1,0,3134,48671,6,0,2
436365,1,1,0,3148,36432,4,0,8
436366,1,1,0,3134,103922,4,0,2
436367,1,1,0,3148,60543,6,0,8
436368,1,1,0,3148,61655,4,0,8
436369,1,1,0,3148,83520,4,0,2
436370,1,1,0,3134,32625,6,0,2
436371,1,0,0,3148,101515,4,0,2
436372,1,1,0,3134,67774,6,0,2
436373,1,1,0,3134,108626,4,0,2
436374,1,0,0,3148,17662,6,0,2
436375,1,0,0,3134,156053,4,0,2
436376,1,0,0,3148,2642,4,0,8
436377,1,0,0,3134,5661,6,0,2
436378,1,1,0,3148,14039,6,0,2
436379,1,1,0,3148,29721,4,0,2
436380,1,1,0,3148,69561,6,0,2
436381,1,0,0,3148,39451,4,0,2
436382,1,1,0,3134,68863,6,0,2
436383,1,1,0,3148,92873,6,0,3
436384,1,1,0,3148,104907,6,0,2
436385,1,0,0,3148,83287,4,0,2
436386,1,1,0,3134,69173,6,0,8
436387,1,1,0,3134,146975,6,0,2
436388,1,0,0,3148,117645,4,0,2
436389,1,0,0,3134,82201,6,0,8
436390,1,0,0,3134,58875,6,0,2
436391,1,1,0,3148,272804,4,0,2
436392,1,1,0,3134,81580,6,0,2
436393,1,0,0,3148,85924,6,0,2
436394,1,1,0,3148,51291,6,0,2
436395,1,1,0,3148,63801,4,0,2
436396,1,1,0,3134,66264,6,0,2
436397,1,1,0,3148,144572,4,0,2
436398,1,0,0,3134,32540,4,0,2
436399,1,0,0,3148,22539,4,0,2
436400,1,0,0,3134,124571,4,0,2
436401,1,1,0,3148,118992,4,0,2
436402,1,1,0,3148,37942,6,0,2
436403,1,1,0,3134,109392,4,0,2
436404,1,1,0,3148,131304,4,0,2
436405,1,1,0,3134,103047,6,0,2
436406,1,0,0,3134,99438,6,0,2
436407,1,1,0,3134,173943,4,0,2
436408,1,1,0,3134,12810,4,0,2
436409,1,1,0,3134,162996,4,0,2
436410,1,1,0,3148,18326,6,0,8
436411,1,1,0,3134,107751,4,0,2
436412,1,1,0,3134,72198,4,0,2
436413,1,1,0,3148,146174,4,0,2
436414,1,0,0,3148,89723,4,0,2
436415,1,1,0,3148,78556,6,0,2
436416,1,1,0,3148,62450,4,0,2
436417,1,0,0,3148,71189,4,0,3
436418,1,0,0,3134,3397,6,0,2
436419,1,0,0,3148,283883,6,0,8
436420,1,0,0,3134,33295,6,0,2
436421,1,1,0,3148,289926,6,0,8
436422,1,1,0,3134,26041,4,0,8
436423,1,0,0,3148,21486,6,0,2
436424,1,1,0,3134,167535,4,0,2
436425,1,1,0,3134,77316,6,0,2
436426,1,1,0,3148,88173,4,0,2
436427,1,1,0,3134,71267,4,0,2
436428,1,1,0,3134,167001,4,0,2
436429,1,0,0,3134,84373,6,0,2
436430,1,1,0,3134,79022,4,0,2
436431,1,1,0,3134,102390,4,0,3
436432,1,1,0,3148,11645,4,0,8
436433,1,0,0,3134,32289,6,0,2
436434,1,1,0,3148,72430,6,0,2
436435,1,1,0,3148,175812,4,0,2
436436,1,1,0,3134,53801,4,0,2
436437,1,1,0,3148,62371,6,0,8
436438,1,1,0,3148,107313,6,0,8
436439,1,0,0,3148,16077,4,0,8
436440,1,1,0,3134,97906,4,0,2
436441,1,1,0,3134,76540,6,0,2
436442,1,1,0,3148,109173,6,0,2
436443,1,0,0,3148,68940,4,0,2
436444,1,0,0,3134,108407,6,0,3
436445,1,0,0,3148,22433,6,0,8
436446,1,1,0,3148,44803,4,0,8
436447,1,1,0,3134,153650,4,0,2
436448,1,1,0,3148,31136,6,0,2
436449,1,0,0,3134,60385,6,0,2
436450,1,1,0,3148,174745,6,0,2
436451,1,0,0,3134,266761,6,0,2
436452,1,1,0,3148,61099,4,0,2
436453,1,1,0,3134,47362,6,0,2
436454,1,1,0,3134,104688,4,0,2
436455,1,1,0,3134,46925,6,0,2
436456,1,1,0,3134,102062,4,0,2
436457,1,0,0,3134,32205,6,0,2
436458,1,1,0,3134,95062,6,0,2
436459,1,1,0,3134,122262,6,0,2
436460,1,1,0,3148,64198,4,0,2
436461,1,0,0,3148,141634,4,0,2
436462,1,0,0,3148,90904,4,0,2
436463,1,1,0,3148,37237,6,0,8
436464,1,1,0,3148,47253,4,0,3
436465,1,1,0,3134,88793,6,0,2
436466,1,1,0,3134,77005,6,0,2
436467,1,1,0,3134,63324,4,0,2
436468,1,1,0,3134,52381,6,0,2
436469,1,0,0,3148,755,6,0,2
436470,1,1,0,3134,18536,4,0,2
436471,1,1,0,3134,105016,4,0,2
436472,1,1,0,3134,52927,4,0,2
436473,1,0,0,3134,27314,4,0,2
436474,1,1,0,3134,131496,4,0,2
436475,1,0,0,3148,12551,4,0,8
436476,1,1,0,3134,65390,4,0,2
436477,1,1,0,3134,132458,4,0,2
436478,1,0,0,3148,35224,4,0,3
436479,1,0,0,3148,140834,4,0,8
436480,1,1,0,3134,81813,6,0,2
436481,1,1,0,3148,51945,4,0,2
436482,1,0,0,3148,30994,4,0,2
436483,1,1,0,3134,79953,4,0,2
436484,1,1,0,3134,83209,6,0,8
436485,1,1,0,3134,68087,6,0,2
436486,1,1,0,3134,61894,6,0,2
436487,1,1,0,3148,55856,4,0,2
436488,1,0,0,3134,99875,4,0,2
436490,1,1,0,3134,114567,4,0,2
436491,1,1,0,3134,174477,6,0,2
436492,1,0,0,3134,128803,6,0,2
436493,1,0,0,3148,39854,6,0,3
436494,1,1,0,3134,153116,6,0,2
436495,1,0,0,3148,67296,6,0,2
436496,1,0,0,3148,63880,6,0,2
436497,1,1,0,3148,139765,4,0,2
436498,1,1,0,3148,217411,4,0,2
436499,1,1,0,3134,80185,4,0,2
436500,1,1,0,3148,115529,6,0,2
436501,1,1,0,3148,33127,6,0,2
436502,1,1,0,3134,93093,4,0,2
436504,1,1,0,3134,99109,6,0,2
436505,1,1,0,3134,95390,4,0,8
436506,1,0,0,3148,67058,4,0,2
436507,1,1,0,3148,105344,4,0,2
436508,1,0,0,3148,115144,4,0,2
436509,1,1,0,3134,20011,4,0,2
436510,1,0,0,3134,51181,6,0,2
436511,1,1,0,3148,113798,4,0,2
436512,1,0,0,3129,223707,6,0,2
436513,1,1,0,3129,40016,4,0,2
436514,1,1,0,3129,98370,6,0,2
436515,1,1,0,3208,53398,4,0,3
436516,1,0,0,3208,220060,6,0,2
436517,1,1,0,3135,233434,4,0,2
436518,1,1,0,3129,48975,4,0,3
436519,1,1,0,3281,264742,6,0,2
436520,1,1,0,3129,195439,6,0,2
436521,1,1,0,3208,68190,4,0,2
436522,1,1,0,3129,102634,4,0,2
436523,1,1,0,3129,78611,4,0,2
436524,1,1,0,3129,102781,6,0,2
436525,1,0,0,3281,42925,4,0,2
436526,1,0,0,3129,168114,4,0,2
436527,1,0,0,3281,170722,4,0,2
436528,1,1,0,3274,22141,6,0,2
436529,1,0,0,3274,1510,6,0,2
436530,1,1,0,3129,171094,4,0,2
436531,1,1,0,3274,35294,4,0,2
436532,1,0,0,3135,15493,6,0,2
436533,1,0,0,3135,186625,6,0,3
436534,1,1,0,3208,174633,4,0,2
436535,1,1,0,3135,9963,6,0,2
436536,1,1,0,3208,275077,4,0,2
436537,1,0,0,3129,37988,6,0,2
436538,1,0,0,3274,295747,6,0,2
436539,1,1,0,3135,69477,4,0,2
436540,1,0,0,3208,243769,4,0,2
436541,1,1,0,3129,241337,4,0,2
436542,1,1,0,3129,152840,6,0,8
436543,1,1,0,3208,219452,4,0,2
436544,1,1,0,3129,29837,4,0,2
436545,1,0,0,3208,37244,6,0,2
436546,1,1,0,3281,82985,4,0,3
436547,1,1,0,3281,80541,4,0,2
436548,1,1,0,3129,277812,4,0,2
436549,1,1,0,3135,71535,4,0,2
436550,1,1,0,3129,149302,6,0,2
436551,1,0,0,3208,284196,4,0,2
436552,1,0,0,3129,236474,6,0,2
436553,1,0,0,3274,147253,4,0,8
436554,1,0,0,3208,24789,6,0,2
436555,1,1,0,3129,54030,4,0,2
436556,1,1,0,3129,56586,4,0,2
436557,1,1,0,3208,110280,4,0,2
436558,1,1,0,3274,197871,6,0,2
436559,1,1,0,3274,25505,4,0,2
436560,1,0,0,3208,37853,6,0,2
436561,1,0,0,3129,213068,6,0,2
436562,1,1,0,3281,99987,6,0,2
436563,1,0,0,3129,259575,6,0,2
436564,1,0,0,3129,180222,6,0,2
436565,1,1,0,3208,291795,6,0,2
436566,1,1,0,3129,240425,4,0,2
436567,1,1,0,3208,251975,4,0,2
436568,1,1,0,3274,76552,6,0,2
436569,1,0,0,3129,307297,6,0,2
436570,1,1,0,3281,77324,4,0,2
436571,1,1,0,3135,173702,6,0,2
436572,1,1,0,3281,233130,6,0,2
436573,1,1,0,3274,62259,6,0,2
436574,1,1,0,3274,46973,6,0,8
436575,1,0,0,3129,118305,4,0,2
436576,1,0,0,3274,229787,6,0,2
436577,1,1,0,3274,240730,4,0,2
436578,1,1,0,3129,47710,4,0,2
436579,1,0,0,3135,300306,4,0,2
436580,1,1,0,3281,39002,4,0,2
436581,1,0,0,3129,77196,4,0,2
436582,1,0,0,3129,83371,4,0,2
436583,1,0,0,3208,97193,6,0,2
436584,1,1,0,3208,293315,4,0,2
436585,1,1,0,3135,310337,6,0,2
436586,1,1,0,3129,92929,4,0,2
436587,1,1,0,3129,250152,6,0,2
436588,1,1,0,3129,125317,6,0,2
436589,1,1,0,3208,224012,6,0,2
436590,1,0,0,3281,24074,6,0,2
436591,1,0,0,3281,28238,4,0,2
436592,1,0,0,3208,33654,4,0,2
436593,1,1,0,3281,172958,4,0,2
436594,1,1,0,3129,157310,4,0,2
436595,1,0,0,3129,91900,4,0,2
436596,1,1,0,3135,148556,4,0,2
436597,1,0,0,3208,37177,6,0,2
436598,1,1,0,3129,91164,6,0,2
436599,1,1,0,3208,44402,6,0,2
436600,1,1,0,3281,276900,4,0,2
436601,1,1,0,3281,71920,4,0,3
436602,1,1,0,3208,139057,4,0,2
436603,1,0,0,3129,58377,4,0,2
436604,1,1,0,3129,238905,6,0,2
436605,1,1,0,3129,78997,4,0,2
436606,1,1,0,3129,34903,4,0,2
436607,1,1,0,3208,261702,4,0,2
436608,1,1,0,3129,231307,4,0,2
436609,1,0,0,3135,109986,4,0,2
436610,1,0,0,3129,3019,6,0,2
436611,1,0,0,3129,290275,4,0,2
436612,1,1,0,3129,126895,4,0,2
436613,1,1,0,3135,43713,6,0,2
436614,1,1,0,3274,89032,4,0,2
436615,1,1,0,3281,60616,6,0,2
436616,1,1,0,3281,103075,4,0,2
436617,1,1,0,3135,56436,6,0,3
436618,1,0,0,3135,38124,4,0,2
436619,1,1,0,3129,167742,6,0,3
436620,1,0,0,3129,72049,6,0,2
436621,1,0,0,3129,65544,6,0,2
436622,1,1,0,3129,210941,6,0,2
436623,1,1,0,3208,189056,4,0,3
436624,1,0,0,3129,300610,6,0,2
436625,1,1,0,3208,26696,4,0,2
436626,1,0,0,3208,88903,6,0,2
436627,1,0,0,3274,124090,6,0,2
436628,1,1,0,3135,301217,6,0,2
436629,1,1,0,3129,162899,4,0,2
436630,1,1,0,3129,203950,6,0,2
436631,1,0,0,3274,143900,6,0,3
436632,1,1,0,3129,12228,6,0,2
436633,1,1,0,3281,242249,6,0,2
436634,1,0,0,3129,38191,6,0,2
436635,1,0,0,3129,263222,4,0,2
436636,1,1,0,3135,228875,4,0,2
436637,1,1,0,3281,76167,4,0,3
436638,1,0,0,3135,275989,4,0,2
436639,1,1,0,3135,63603,6,0,2
436640,1,0,0,3135,39948,6,0,2
436641,1,1,0,3281,45189,6,0,2
436642,1,0,0,3281,128998,6,0,2
436643,1,0,0,3208,48553,4,0,3
436644,1,0,0,3129,29038,4,0,2
436645,1,0,0,3274,289363,6,0,2
436646,1,1,0,3129,100870,4,0,2
436647,1,1,0,3281,41547,4,0,2
436648,1,0,0,3274,203038,6,0,3
436649,1,1,0,3208,93370,4,0,2
436650,1,0,0,3135,232827,6,0,3
436651,1,1,0,3208,31569,4,0,2
436652,1,0,0,3129,303649,6,0,2
436653,1,1,0,3129,132504,4,0,8
436654,1,0,0,3129,28905,6,0,2
436655,1,0,0,3135,129524,4,0,2
436656,1,1,0,3281,187232,6,0,2
436657,1,0,0,3129,12681,4,0,2
436658,1,0,0,3129,53925,6,0,2
436659,1,0,0,3281,42729,6,0,2
436660,1,0,0,3129,18367,6,0,2
436661,1,1,0,3135,204254,6,0,2
436662,1,1,0,3208,42138,4,0,2
436663,1,1,0,3274,113747,4,0,2
436664,1,0,0,3281,283284,6,0,2
436665,1,1,0,3129,35684,4,0,2
436666,1,1,0,3208,94693,4,0,2
436667,1,1,0,3135,35528,4,0,2
436668,1,1,0,3274,224315,4,0,2
436669,1,1,0,3208,59422,6,0,2
436670,1,1,0,3281,254104,6,0,2
436671,1,1,0,3208,40151,4,0,2
436672,1,1,0,3208,22392,4,0,2
436673,1,0,0,3208,75266,4,0,2
436674,1,0,0,3208,110574,4,0,2
436675,1,1,0,3208,31780,4,0,2
436676,1,1,0,3129,124265,4,0,2
436677,1,0,0,3129,52450,4,0,3
436678,1,0,0,3129,153958,6,0,2
436679,1,1,0,3208,68447,4,0,2
436680,1,1,0,3208,60766,6,0,2
436681,1,1,0,3274,133031,4,0,2
436682,1,0,0,3208,69863,6,0,2
436683,1,1,0,3274,16923,4,0,2
436684,1,0,0,3129,91753,4,0,3
436685,1,1,0,3129,168300,4,0,2
436686,1,0,0,3208,304257,4,0,2
436687,1,1,0,3129,178173,4,0,2
436688,1,0,0,3129,58079,6,0,2
436689,1,0,0,3129,230698,6,0,2
436690,1,1,0,3208,85816,4,0,2
436691,1,1,0,3281,69991,4,0,2
436692,1,1,0,3135,49291,4,0,2
436693,1,1,0,3129,123739,4,0,2
436694,1,0,0,3208,87360,6,0,2
436695,1,1,0,3129,28638,6,0,8
436696,1,0,0,3135,278420,6,0,2
436697,1,1,0,3135,33888,6,0,2
436698,1,1,0,3129,47605,6,0,2
436699,1,0,0,3281,26935,6,0,2
436700,1,1,0,3281,16685,6,0,2
436701,1,0,0,3274,46763,6,0,2
436702,1,0,0,3274,239513,4,0,2
436703,1,0,0,3129,54645,4,0,3
436704,1,0,0,3208,57929,4,0,2
436705,1,1,0,3274,79769,4,0,2
436706,1,1,0,3129,279029,4,0,2
436707,1,0,0,3281,24313,6,0,2
436708,1,1,0,3129,21890,6,0,2
436709,1,1,0,3135,179849,4,0,2
436710,1,0,0,3135,282372,6,0,2
436711,1,1,0,3281,240122,4,0,2
436712,1,0,0,3129,206990,4,0,2
436713,1,1,0,3129,235258,4,0,2
436714,1,0,0,3135,110427,6,0,2
436715,1,0,0,3135,212157,6,0,2
436716,1,1,0,3129,255927,4,0,3
436717,1,0,0,3129,294834,6,0,2
436718,1,0,0,3274,18870,4,0,2
436719,1,0,0,3281,15255,6,0,2
436720,1,1,0,3135,237082,4,0,3
436721,1,1,0,3129,29704,4,0,8
436722,1,1,0,3129,142782,6,0,2
436723,1,1,0,3129,169791,4,0,8
436724,1,0,0,3129,73851,6,0,2
436725,1,0,0,3129,12001,6,0,2
436726,1,1,0,3208,263527,6,0,2
436727,1,1,0,3129,254712,4,0,3
436728,1,1,0,3129,275381,4,0,2
436729,1,0,0,3129,174261,6,0,2
436730,1,1,0,3281,227659,6,0,2
436731,1,0,0,3281,29970,6,0,2
436732,1,1,0,3129,114448,6,0,2
436733,1,1,0,3129,281764,4,0,2
436734,1,0,0,3135,13134,4,0,2
436735,1,1,0,3129,189968,6,0,2
436736,1,1,0,3281,242553,4,0,3
436737,1,1,0,3274,34279,4,0,2
436738,1,0,0,3208,48237,6,0,2
436739,1,0,0,3129,17639,6,0,2
436740,1,0,0,3129,84530,4,0,2
436741,1,0,0,3129,59124,6,0,2
436742,1,1,0,3129,272949,6,0,8
436743,1,1,0,3274,40422,6,0,2
436744,1,1,0,3129,202430,4,0,2
436745,1,0,0,3129,134783,4,0,2
436746,1,1,0,3274,122862,4,0,2
436747,1,1,0,3281,72693,6,0,2
436748,1,1,0,3129,179663,6,0,2
436749,1,0,0,3135,40354,4,0,2
436750,1,1,0,3281,78483,4,0,2
436751,1,0,0,3129,27306,6,0,3
436752,1,1,0,3129,94841,6,0,2
436753,1,0,0,3129,37109,4,0,2
436754,1,1,0,3135,73079,4,0,3
436755,1,1,0,3208,207902,4,0,2
436756,1,1,0,3135,297570,4,0,2
436757,1,1,0,3281,9511,4,0,2
436758,1,1,0,3208,294227,4,0,2
436759,1,0,0,3274,97046,6,0,2
436760,1,0,0,3135,246505,6,0,2
436761,1,1,0,3135,138498,4,0,2
436762,1,0,0,3281,28772,4,0,2
436763,1,1,0,3208,234650,4,0,2
436764,1,0,0,3208,235866,6,0,2
436765,1,0,0,3208,130752,4,0,2
436766,1,0,0,3129,25266,4,0,8
436767,1,0,0,3135,20883,6,0,2
436768,1,1,0,3129,314896,6,0,2
436769,1,0,0,3281,33185,6,0,2
436770,1,0,0,3281,298482,6,0,2
436771,1,0,0,3274,94988,6,0,2
436772,1,1,0,3129,95870,4,0,2
436773,1,0,0,3129,34512,4,0,2
436774,1,0,0,3208,100575,6,0,2
436775,1,1,0,3135,31302,4,0,2
436776,1,1,0,3135,227963,4,0,2
436777,1,0,0,3129,27706,6,0,2
436778,1,0,0,3129,59273,4,0,2
436779,1,1,0,3208,223403,4,0,2
436780,1,1,0,3281,220972,4,0,2
436781,1,0,0,3135,248632,6,0,2
436782,1,0,0,3135,145390,4,0,2
436783,1,1,0,3129,65394,6,0,2
436784,1,1,0,3129,39272,6,0,2
436785,1,0,0,3129,280548,6,0,2
436786,1,0,0,3208,273557,4,0,2
436787,1,0,0,3135,16209,6,0,2
436788,1,1,0,3208,61961,4,0,2
436789,1,0,0,3129,146880,4,0,2
436790,1,1,0,3274,21134,4,0,2
436791,1,1,0,3274,29171,4,0,2
436792,1,0,0,3129,52871,6,0,2
436793,1,1,0,3274,94252,6,0,2
436794,1,1,0,3281,199087,4,0,2
436795,1,0,0,3129,251064,4,0,2
436796,1,1,0,3129,205166,6,0,2
436797,1,1,0,3135,211853,4,0,2
436798,1,1,0,3135,230090,4,0,2
436799,1,1,0,3135,33810,6,0,2
436800,1,1,0,3281,303954,6,0,2
436801,1,0,0,3208,64946,6,0,2
436802,1,1,0,3129,50870,4,0,2
436803,1,0,0,3281,266870,6,0,2
436804,1,0,0,3129,59721,4,0,2
436805,1,0,0,3208,41744,4,0,2
436806,1,0,0,3129,247112,6,0,2
436807,1,1,0,3208,177055,4,0,2
436808,1,0,0,3274,51187,6,0,2
436809,1,0,0,3135,40287,4,0,2
436810,1,0,0,3208,94105,6,0,2
436811,1,1,0,3274,36703,4,0,2
436812,1,1,0,3281,299090,4,0,2
436813,1,0,0,3129,176869,6,0,2
436814,1,1,0,3274,81828,6,0,3
436815,1,1,0,3129,221883,4,0,2
436816,1,1,0,3281,248025,4,0,2
436817,1,1,0,3208,286932,4,0,2
436818,1,0,0,3129,133381,6,0,2
436819,1,1,0,3135,170909,4,0,2
436820,1,0,0,3135,25028,6,0,2
436821,1,0,0,3135,165134,6,0,2
436822,1,1,0,3129,262007,4,0,3
436823,1,0,0,3129,56884,4,0,2
436824,1,1,0,3281,256535,6,0,2
436825,1,1,0,3129,44894,4,0,2
436826,1,0,0,3208,289059,4,0,2
436827,1,1,0,3208,201215,4,0,2
436828,1,1,0,3135,215805,6,0,2
436829,1,1,0,3129,121811,4,0,2
436830,1,1,0,3129,178917,6,0,2
436831,1,0,0,3135,47079,6,0,2
436832,1,0,0,3129,93076,4,0,2
