Unnamed: 0.1,Unnamed: 0,household_id,persons,age_of_head,race_id,cars,children,type,hincp,adjinc,hht,maz,taz
1157050,1157050,1157066,1,24.0,4.0,1.0,0.0,1,29400.0,1054606,6.0,22802.0,2144.0
1157051,1157051,1157067,1,24.0,4.0,1.0,0.0,1,29400.0,1054606,6.0,22801.0,2143.0
1157052,1157052,1157068,1,20.0,4.0,1.0,0.0,1,-1400.0,1031452,6.0,22801.0,2143.0
1157053,1157053,1157069,1,20.0,4.0,1.0,0.0,1,-1400.0,1031452,6.0,22802.0,2144.0
1157054,1157054,1157070,1,20.0,4.0,1.0,0.0,1,-1400.0,1031452,6.0,22802.0,2144.0
1157055,1157055,1157071,1,23.0,4.0,0.0,0.0,1,800.0,1054606,4.0,22805.0,2145.0
1157056,1157056,1157072,1,23.0,4.0,0.0,0.0,1,0.0,1010145,6.0,22801.0,2143.0
1157057,1157057,1157073,1,23.0,4.0,0.0,0.0,1,0.0,1010145,6.0,22802.0,2144.0
1157058,1157058,1157074,1,23.0,4.0,0.0,0.0,1,0.0,1010145,6.0,22801.0,2143.0
1157059,1157059,1157075,1,23.0,4.0,0.0,0.0,1,0.0,1010145,6.0,22801.0,2143.0
1157060,1157060,1157076,1,23.0,4.0,0.0,0.0,1,0.0,1010145,6.0,22805.0,2145.0
1157061,1157061,1157077,2,24.0,3.0,1.0,0.0,1,47000.0,1031452,7.0,22805.0,2145.0
1157062,1157062,1157078,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157063,1157063,1157079,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22801.0,2143.0
1157064,1157064,1157080,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157065,1157065,1157081,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22802.0,2144.0
1157066,1157066,1157082,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157067,1157067,1157083,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157068,1157068,1157084,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22802.0,2144.0
1157069,1157069,1157085,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157070,1157070,1157086,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157071,1157071,1157087,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157072,1157072,1157088,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22802.0,2144.0
1157073,1157073,1157089,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157074,1157074,1157090,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157075,1157075,1157091,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157076,1157076,1157092,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157077,1157077,1157093,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157078,1157078,1157094,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157079,1157079,1157095,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157080,1157080,1157096,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22805.0,2145.0
1157081,1157081,1157097,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157082,1157082,1157098,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157083,1157083,1157099,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157084,1157084,1157100,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157085,1157085,1157101,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22802.0,2144.0
1157086,1157086,1157102,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157087,1157087,1157103,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157088,1157088,1157104,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157089,1157089,1157105,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157090,1157090,1157106,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22804.0,2144.0
1157091,1157091,1157107,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22804.0,2144.0
1157092,1157092,1157108,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157093,1157093,1157109,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157094,1157094,1157110,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157095,1157095,1157111,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22801.0,2143.0
1157096,1157096,1157112,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22804.0,2144.0
1157097,1157097,1157113,1,24.0,2.0,1.0,0.0,1,30000.0,1054606,6.0,22801.0,2143.0
1157098,1157098,1157114,1,19.0,2.0,1.0,0.0,1,500.0,1054606,6.0,22802.0,2144.0
1157099,1157099,1157115,1,24.0,2.0,0.0,0.0,1,7700.0,1010145,4.0,22805.0,2145.0
1157100,1157100,1157116,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22802.0,2144.0
1157101,1157101,1157117,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22802.0,2144.0
1157102,1157102,1157118,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22802.0,2144.0
1157103,1157103,1157119,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22804.0,2144.0
1157104,1157104,1157120,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22801.0,2143.0
1157105,1157105,1157121,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22801.0,2143.0
1157106,1157106,1157122,1,20.0,2.0,0.0,0.0,1,22000.0,1073449,4.0,22805.0,2145.0
1157107,1157107,1157123,2,23.0,3.0,2.0,0.0,1,58500.0,1054606,7.0,22804.0,2144.0
1157108,1157108,1157124,2,23.0,3.0,2.0,0.0,1,58500.0,1054606,7.0,22801.0,2143.0
1157109,1157109,1157125,2,23.0,3.0,2.0,0.0,1,58500.0,1054606,7.0,22801.0,2143.0
1157110,1157110,1157126,2,23.0,3.0,2.0,0.0,1,58500.0,1054606,7.0,22801.0,2143.0
1157111,1157111,1157127,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22801.0,2143.0
1157112,1157112,1157128,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22804.0,2144.0
1157113,1157113,1157129,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22802.0,2144.0
1157114,1157114,1157130,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22804.0,2144.0
1157115,1157115,1157131,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22801.0,2143.0
1157116,1157116,1157132,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22801.0,2143.0
1157117,1157117,1157133,2,24.0,3.0,2.0,0.0,1,46400.0,1010145,1.0,22802.0,2144.0
1157118,1157118,1157134,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22802.0,2144.0
1157119,1157119,1157135,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22804.0,2144.0
1157120,1157120,1157136,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22801.0,2143.0
1157121,1157121,1157137,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22801.0,2143.0
1157122,1157122,1157138,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22801.0,2143.0
1157123,1157123,1157139,1,23.0,3.0,0.0,0.0,1,52000.0,1080470,4.0,22802.0,2144.0
1157124,1157124,1157140,4,23.0,1.0,4.0,0.0,1,149500.0,1080470,5.0,22804.0,2144.0
1157125,1157125,1157141,4,23.0,1.0,4.0,0.0,1,149500.0,1080470,5.0,22802.0,2144.0
1157126,1157126,1157142,4,23.0,1.0,4.0,0.0,1,149500.0,1080470,5.0,22801.0,2143.0
1157127,1157127,1157143,4,23.0,1.0,4.0,0.0,1,149500.0,1080470,5.0,22801.0,2143.0
1157128,1157128,1157144,4,23.0,1.0,4.0,0.0,1,149500.0,1080470,5.0,22802.0,2144.0
1157129,1157129,1157145,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157130,1157130,1157146,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157131,1157131,1157147,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157132,1157132,1157148,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157133,1157133,1157149,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157134,1157134,1157150,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157135,1157135,1157151,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157136,1157136,1157152,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157137,1157137,1157153,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157138,1157138,1157154,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157139,1157139,1157155,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157140,1157140,1157156,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157141,1157141,1157157,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157142,1157142,1157158,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157143,1157143,1157159,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157144,1157144,1157160,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157145,1157145,1157161,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157146,1157146,1157162,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157147,1157147,1157163,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157148,1157148,1157164,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22805.0,2145.0
1157149,1157149,1157165,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157150,1157150,1157166,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157151,1157151,1157167,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157152,1157152,1157168,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157153,1157153,1157169,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157154,1157154,1157170,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157155,1157155,1157171,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22805.0,2145.0
1157156,1157156,1157172,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157157,1157157,1157173,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22805.0,2145.0
1157158,1157158,1157174,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157159,1157159,1157175,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157160,1157160,1157176,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157161,1157161,1157177,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157162,1157162,1157178,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157163,1157163,1157179,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157164,1157164,1157180,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157165,1157165,1157181,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157166,1157166,1157182,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22801.0,2143.0
1157167,1157167,1157183,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157168,1157168,1157184,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22802.0,2144.0
1157169,1157169,1157185,2,24.0,1.0,1.0,0.0,1,60000.0,1031452,5.0,22804.0,2144.0
1157170,1157170,1157186,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157171,1157171,1157187,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157172,1157172,1157188,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22802.0,2144.0
1157173,1157173,1157189,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157174,1157174,1157190,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22804.0,2144.0
1157175,1157175,1157191,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22802.0,2144.0
1157176,1157176,1157192,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157177,1157177,1157193,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22802.0,2144.0
1157178,1157178,1157194,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157179,1157179,1157195,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22801.0,2143.0
1157180,1157180,1157196,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22804.0,2144.0
1157181,1157181,1157197,2,23.0,1.0,1.0,0.0,1,36000.0,1054606,7.0,22802.0,2144.0
1157182,1157182,1157198,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157183,1157183,1157199,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157184,1157184,1157200,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157185,1157185,1157201,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157186,1157186,1157202,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157187,1157187,1157203,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157188,1157188,1157204,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157189,1157189,1157205,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157190,1157190,1157206,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157191,1157191,1157207,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157192,1157192,1157208,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157193,1157193,1157209,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157194,1157194,1157210,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157195,1157195,1157211,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157196,1157196,1157212,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157197,1157197,1157213,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157198,1157198,1157214,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22805.0,2145.0
1157199,1157199,1157215,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157200,1157200,1157216,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157201,1157201,1157217,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22805.0,2145.0
1157202,1157202,1157218,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22805.0,2145.0
1157203,1157203,1157219,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157204,1157204,1157220,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157205,1157205,1157221,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157206,1157206,1157222,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157207,1157207,1157223,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157208,1157208,1157224,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157209,1157209,1157225,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157210,1157210,1157226,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157211,1157211,1157227,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22805.0,2145.0
1157212,1157212,1157228,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157213,1157213,1157229,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157214,1157214,1157230,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157215,1157215,1157231,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157216,1157216,1157232,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157217,1157217,1157233,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157218,1157218,1157234,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157219,1157219,1157235,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22805.0,2145.0
1157220,1157220,1157236,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157221,1157221,1157237,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157222,1157222,1157238,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157223,1157223,1157239,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157224,1157224,1157240,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157225,1157225,1157241,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157226,1157226,1157242,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157227,1157227,1157243,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157228,1157228,1157244,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157229,1157229,1157245,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157230,1157230,1157246,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157231,1157231,1157247,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157232,1157232,1157248,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157233,1157233,1157249,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157234,1157234,1157250,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157235,1157235,1157251,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157236,1157236,1157252,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22804.0,2144.0
1157237,1157237,1157253,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157238,1157238,1157254,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157239,1157239,1157255,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22801.0,2143.0
1157240,1157240,1157256,1,24.0,1.0,1.0,0.0,1,50000.0,1031452,6.0,22802.0,2144.0
1157241,1157241,1157257,1,22.0,1.0,1.0,0.0,1,21000.0,1054606,6.0,22801.0,2143.0
1157242,1157242,1157258,1,21.0,1.0,1.0,0.0,1,5800.0,1080470,6.0,22801.0,2143.0
1157243,1157243,1157259,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22801.0,2143.0
1157244,1157244,1157260,1,21.0,1.0,1.0,0.0,1,13500.0,1073449,6.0,22802.0,2144.0
1157245,1157245,1157261,1,23.0,1.0,1.0,0.0,1,15000.0,1073449,6.0,22805.0,2145.0
1157246,1157246,1157262,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22802.0,2144.0
1157247,1157247,1157263,1,22.0,1.0,1.0,0.0,1,6000.0,1010145,6.0,22804.0,2144.0
1157248,1157248,1157264,1,22.0,1.0,1.0,0.0,1,3400.0,1073449,6.0,22804.0,2144.0
1157249,1157249,1157265,1,23.0,1.0,1.0,0.0,1,8000.0,1010145,6.0,22802.0,2144.0
1157250,1157250,1157266,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22802.0,2144.0
1157251,1157251,1157267,1,23.0,1.0,1.0,0.0,1,8000.0,1010145,6.0,22801.0,2143.0
1157252,1157252,1157268,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22802.0,2144.0
1157253,1157253,1157269,1,22.0,1.0,1.0,0.0,1,3400.0,1073449,6.0,22802.0,2144.0
1157254,1157254,1157270,1,23.0,1.0,1.0,0.0,1,8000.0,1010145,6.0,22802.0,2144.0
1157255,1157255,1157271,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22804.0,2144.0
1157256,1157256,1157272,1,23.0,1.0,1.0,0.0,1,8000.0,1010145,6.0,22802.0,2144.0
1157257,1157257,1157273,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22801.0,2143.0
1157258,1157258,1157274,1,21.0,1.0,1.0,0.0,1,13500.0,1073449,6.0,22804.0,2144.0
1157259,1157259,1157275,1,21.0,1.0,1.0,0.0,1,5000.0,1054606,6.0,22801.0,2143.0
1157260,1157260,1157276,1,21.0,1.0,1.0,0.0,1,13500.0,1073449,6.0,22801.0,2143.0
1157261,1157261,1157277,1,24.0,1.0,1.0,0.0,1,530.0,1080470,6.0,22801.0,2143.0
1157262,1157262,1157278,1,22.0,1.0,1.0,0.0,1,6000.0,1010145,6.0,22801.0,2143.0
1157263,1157263,1157279,1,21.0,1.0,1.0,0.0,1,13500.0,1073449,6.0,22804.0,2144.0
1157264,1157264,1157280,1,24.0,1.0,1.0,0.0,1,0.0,1080470,6.0,22802.0,2144.0
1157265,1157265,1157281,2,19.0,1.0,0.0,0.0,1,29410.0,1031452,5.0,22802.0,2144.0
1157266,1157266,1157282,1,23.0,1.0,0.0,0.0,1,12500.0,1010145,6.0,22801.0,2143.0
1157267,1157267,1157283,1,23.0,1.0,0.0,0.0,1,21000.0,1073449,6.0,22802.0,2144.0
1157268,1157268,1157284,1,24.0,1.0,0.0,0.0,1,4000.0,1080470,6.0,22802.0,2144.0
1157269,1157269,1157285,2,26.0,4.0,2.0,0.0,1,96200.0,1010145,7.0,22811.0,2148.0
1157270,1157270,1157286,2,26.0,4.0,2.0,0.0,1,96200.0,1010145,7.0,22810.0,2148.0
1157271,1157271,1157287,2,26.0,4.0,2.0,0.0,1,96200.0,1010145,7.0,22810.0,2148.0
1157272,1157272,1157288,2,26.0,4.0,2.0,0.0,1,96200.0,1010145,7.0,22811.0,2148.0
1157273,1157273,1157289,2,26.0,4.0,2.0,0.0,1,96200.0,1010145,7.0,22810.0,2148.0
1157274,1157274,1157290,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157275,1157275,1157291,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157276,1157276,1157292,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157277,1157277,1157293,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157278,1157278,1157294,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157279,1157279,1157295,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157280,1157280,1157296,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157281,1157281,1157297,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157282,1157282,1157298,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157283,1157283,1157299,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157284,1157284,1157300,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157285,1157285,1157301,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157286,1157286,1157302,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157287,1157287,1157303,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157288,1157288,1157304,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157289,1157289,1157305,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157290,1157290,1157306,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157291,1157291,1157307,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157292,1157292,1157308,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157293,1157293,1157309,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157294,1157294,1157310,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157295,1157295,1157311,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157296,1157296,1157312,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157297,1157297,1157313,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157298,1157298,1157314,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157299,1157299,1157315,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157300,1157300,1157316,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
1157301,1157301,1157317,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22810.0,2148.0
1157302,1157302,1157318,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22812.0,2149.0
1157303,1157303,1157319,3,25.0,1.0,0.0,0.0,1,64000.0,1073449,2.0,22811.0,2148.0
