household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
120294,81,11500,1,4,0,1
1346993,121,51300,2,2,2,1
1363574,29,41900,2,3,0,1
586601,105,2400,1,4,1,0
108299,9,22700,1,6,1,1
2355309,59,232000,3,3,2,1
1446174,30,76150,1,4,1,1
949140,114,46100,2,3,1,2
1174241,172,32620,4,3,1,0
2100663,178,597400,2,1,4,1
1594568,9,79000,2,5,1,2
457347,105,18100,4,1,1,1
989422,108,34400,2,1,0,2
590069,176,17800,1,4,1,0
584308,86,11500,1,6,0,0
832018,63,50000,1,6,0,1
569615,21,24700,1,6,0,0
1953567,72,99500,1,6,1,1
212210,63,27300,2,1,2,1
1454349,102,86000,1,6,1,1
677244,125,13200,2,5,2,0
505987,130,15900,1,6,0,0
2627621,51,114000,4,1,3,3
1996035,173,71530,3,1,2,0
2447918,166,119800,5,2,2,3
1785844,122,80880,6,3,2,3
1364752,155,51000,2,3,2,1
827724,39,30000,1,6,1,1
982725,12,45700,2,5,1,2
2688588,103,138900,1,6,0,0
1596293,33,85000,2,5,0,2
1946190,33,61200,1,6,1,0
122803,100,29000,1,6,1,1
2516296,137,106000,6,1,2,0
2241578,116,127000,2,7,2,2
2098515,6,200000,2,5,1,1
227879,59,25000,2,3,1,1
1968104,28,63900,2,3,1,0
2819476,6,0,1,0,0,1
387751,133,21000,3,1,1,2
408300,141,24700,7,3,3,2
572088,30,11000,1,6,1,0
74524,177,20000,1,4,1,1
108750,10,4000,1,4,0,1
1953310,46,75800,1,4,1,1
2311179,128,238000,3,5,4,3
1599038,58,84504,2,5,2,2
1722043,105,91000,3,1,1,2
661208,58,25700,1,4,1,1
2749929,163,120800,5,1,2,3
1108120,174,55900,3,1,2,2
1456019,175,66000,1,4,0,1
372270,189,17000,3,3,1,1
1997343,139,94900,3,1,2,1
2230215,47,368500,2,5,1,2
1057884,115,32300,3,2,1,1
2835943,163,0,1,0,1,0
1456147,176,73110,1,6,2,1
843037,170,43000,1,6,1,1
1034821,9,56500,2,3,0,1
2762335,26,0,1,0,0,0
124221,108,8700,1,4,0,1
109665,10,7500,1,4,0,1
1347928,185,48500,2,3,2,1
1489115,168,88300,2,1,2,1
764651,44,30400,1,6,0,0
36445,145,0,1,6,0,0
774327,172,35000,1,6,1,1
2749665,131,144200,4,1,2,3
1608537,185,94000,2,1,0,2
1787253,168,96100,10,1,4,5
830172,48,40200,1,6,1,1
2310393,57,297000,3,2,4,3
256594,10,28000,2,5,1,2
201947,106,12000,2,1,1,0
1207810,163,46980,4,1,2,2
586295,103,23580,1,4,1,0
2014102,184,76500,5,1,3,2
1597256,40,90000,2,1,0,2
2688692,150,170100,1,4,1,0
2109562,136,204000,2,1,1,2
2052384,48,146000,1,6,0,1
2286890,183,178010,3,1,3,2
987612,88,52000,2,1,1,2
227472,34,25700,2,3,0,1
1208382,187,55500,4,1,1,2
703559,27,10700,2,1,1,0
2227962,40,150000,2,1,1,2
833825,75,40500,1,4,0,1
2225876,31,139900,2,5,0,2
2518602,22,388000,4,1,0,1
127793,149,19880,1,6,1,1
832141,64,41300,1,6,1,1
773865,165,32000,1,4,0,1
1451502,77,92400,1,6,1,1
836597,87,51500,1,4,1,1
120220,81,10000,1,4,0,1
1153100,151,44200,5,1,2,2
2345534,39,405000,3,5,1,3
1680967,189,79950,3,7,3,2
370137,6,25300,3,3,0,1
774785,182,48000,1,4,1,1
909823,144,43300,2,1,1,1
2446096,137,156400,4,1,2,4
189758,135,0,2,1,0,0
33255,88,0,1,6,0,0
2073220,183,174200,2,5,2,1
728486,21,14000,2,1,0,1
2228752,43,415600,2,1,1,2
842515,130,45070,1,6,1,1
261301,149,24150,2,1,2,2
1811303,180,95000,4,1,3,3
507176,161,3200,1,6,0,0
305881,89,14000,2,3,0,1
1605469,105,89000,2,7,1,2
1249632,133,44860,5,1,1,3
568603,16,3900,1,4,0,0
109700,10,6000,1,6,0,1
28012,10,20000,1,4,0,0
108810,10,10000,1,4,1,1
2761722,17,0,1,0,1,0
120465,82,10100,1,4,0,1
702990,21,28800,2,3,0,0
485063,42,9800,4,1,3,2
1266422,74,39300,1,4,1,0
2370631,144,100000,3,1,1,2
909644,132,55000,2,2,2,1
841368,114,41600,1,4,1,1
404815,78,22000,5,3,0,1
127302,144,11000,1,6,1,1
1680493,25,86900,3,5,1,2
2718585,74,173100,2,1,1,1
1933308,128,62200,10,1,1,3
984004,37,36800,2,5,0,2
258843,71,25790,2,1,1,2
2229384,45,100000,2,5,1,2
2836769,188,0,1,0,1,0
1447337,38,90000,1,6,1,1
2235591,84,123100,2,7,0,2
387117,42,14600,3,1,4,2
1206856,95,37200,7,1,1,2
1412289,186,93800,1,4,1,1
1967930,8,77100,2,2,0,0
503762,51,13900,1,6,0,0
772684,122,38000,1,4,1,1
1997415,162,74600,3,1,3,1
2239688,104,130900,2,5,0,2
834166,78,55090,1,6,0,1
1983920,47,71700,2,1,0,1
420707,42,27300,4,5,2,3
1411985,173,70000,1,4,1,1
2243315,178,100000,2,1,2,2
2448082,168,139620,10,1,4,6
906567,100,35300,2,3,1,0
32355,79,0,1,6,1,0
1363802,36,54200,2,1,1,1
2239439,103,275000,2,1,2,2
740439,149,28390,3,1,3,1
1748802,85,74000,3,1,1,2
1234675,55,45300,4,1,2,2
704914,63,10500,2,1,1,0
1450656,69,84000,1,6,0,1
1946956,75,64200,1,4,1,0
2516304,137,106000,6,1,3,0
213018,168,24180,2,7,2,1
1341501,61,40500,2,3,1,0
2228910,44,102400,2,1,1,2
1377078,166,31700,3,1,1,0
1234236,21,51000,6,1,1,2
457163,78,11700,4,1,1,1
1450440,65,73000,1,6,1,1
108239,9,25000,1,6,1,1
114240,32,18300,1,4,1,1
116384,46,28800,1,4,0,1
258563,59,25500,2,7,0,2
982376,5,48000,2,1,1,2
2234763,81,185100,2,1,2,2
1594692,10,79000,2,5,0,2
508389,178,11700,1,6,1,0
2106604,80,380500,2,5,2,2
2108116,119,101000,2,1,1,2
326285,167,22150,3,1,2,0
576716,45,7200,1,4,0,0
388000,149,10000,3,1,0,2
109939,11,10000,1,4,0,1
123317,104,12000,1,4,0,1
35736,118,9000,1,4,1,0
1907377,41,67200,9,1,2,4
2225016,21,109500,2,1,1,2
2056454,170,118000,1,6,1,1
838562,97,55000,1,6,1,1
27565,10,9300,1,4,0,0
832812,67,52000,1,6,1,1
1897468,71,85300,4,3,1,2
1448259,44,85000,1,6,1,1
991783,182,54800,2,1,2,2
2273571,79,140300,2,3,0,0
228734,101,26120,2,3,0,1
412870,151,23500,4,3,2,2
110292,14,2800,1,4,0,1
1967961,8,79900,2,1,0,0
1315529,63,42410,2,1,2,0
572711,31,9500,1,6,1,0
1680796,106,65000,3,5,1,2
575911,43,13500,1,4,0,0
565442,6,8000,1,4,0,0
1603956,96,92200,2,1,2,2
2109281,132,159900,2,1,1,2
503942,58,10000,1,6,1,0
107713,6,16000,1,4,0,1
2820111,8,0,1,0,0,1
841717,122,42020,1,6,1,1
2054488,88,197000,1,6,1,1
1374156,43,52900,2,2,1,2
1315380,50,52600,2,3,0,0
705223,72,21900,2,1,1,0
2240629,109,101000,2,5,1,2
841340,114,44500,1,4,1,1
1953009,28,75800,1,4,1,1
1287909,40,34800,1,6,1,0
35352,111,0,1,6,0,0
227511,36,25700,2,3,1,1
29476,16,0,1,4,0,0
1070381,26,46100,3,1,0,2
1606502,120,90000,2,1,0,2
1089116,182,47400,3,1,2,1
575179,40,1200,1,6,0,0
2508808,126,163300,4,5,2,4
1525852,165,94250,2,1,1,2
2836262,188,0,1,0,1,0
1606396,118,75000,2,1,2,2
425985,179,14900,4,1,1,0
112857,19,27000,1,4,1,1
2704808,71,136200,2,1,1,0
984997,54,50000,2,1,2,2
729409,93,22980,2,1,1,1
2508459,106,174600,4,1,0,4
122478,98,29000,1,6,2,1
2678993,116,118700,9,1,1,6
678149,172,16500,2,2,2,0
111011,16,25640,1,4,0,1
484679,21,19200,4,1,0,2
932818,46,55000,2,1,1,1
987540,88,55000,2,7,1,2
1848085,140,66100,7,1,3,2
109270,10,16000,1,6,1,1
2627601,50,102400,7,3,1,4
2107751,113,125000,2,5,2,2
2109244,132,244970,2,1,2,2
984515,44,55000,2,7,0,2
1286744,22,35820,1,6,0,0
1488597,117,76000,2,1,2,1
412822,149,18000,4,2,2,2
1524622,124,87000,2,5,1,2
1600583,72,95150,2,7,1,2
1454990,111,68000,1,4,1,1
932404,14,37400,2,2,0,1
2508981,149,258900,12,1,1,7
934590,184,35000,2,1,2,1
2233709,71,483000,2,1,2,2
1700784,81,88000,3,2,1,3
837930,93,57500,1,6,1,1
2765493,91,0,1,0,1,0
702767,20,14600,2,1,1,0
2240403,109,130000,2,5,1,2
2820557,8,0,1,0,0,1
755232,187,30040,1,6,1,0
2111255,179,132190,2,1,2,2
2718661,75,132700,2,2,0,1
2679104,118,188500,12,1,1,6
706735,149,0,2,1,1,0
837322,89,38200,1,6,0,1
2307338,54,187300,3,5,1,2
1769918,153,83000,4,1,2,2
1379863,182,58600,3,1,1,1
826740,34,30000,1,6,1,1
2052529,49,227000,1,4,1,1
2238100,97,111000,2,5,1,2
574439,37,12600,1,6,0,0
1290495,99,33600,1,6,0,0
1035968,85,30000,2,3,1,1
1364365,69,45600,2,5,0,1
122417,97,29000,1,4,1,1
750498,149,23500,5,1,2,1
2347977,99,105000,3,7,1,3
2237059,89,115000,2,1,1,2
1449350,49,65000,1,6,0,1
983001,17,48000,2,1,0,2
586343,103,24000,1,4,1,0
107778,7,13100,1,6,0,1
2519358,168,220000,4,1,2,1
1607904,176,87000,2,1,1,2
831001,55,43800,1,6,1,1
287650,8,6500,2,3,0,0
910150,166,47000,2,1,3,1
2764940,86,0,1,0,1,0
2226303,33,106000,2,5,1,2
27266,9,17400,1,4,0,0
1849344,184,82410,5,1,3,2
1384887,11,35400,3,1,0,1
2766775,108,0,1,0,1,0
127327,145,16600,1,6,1,1
579671,66,6200,1,6,0,0
586258,103,14900,1,4,1,0
663493,110,19180,1,6,1,1
569375,20,7400,1,6,1,0
1445193,17,75000,1,4,0,1
2833455,69,0,1,0,0,0
1407683,106,70000,1,6,1,0
